option_id,requirement_id
601,28
602,28
603,28
604,28
605,28
606,28
607,28
608,28
609,28
610,29
611,29
612,29
613,29
614,29
615,29
616,29
617,29
618,29
619,29
620,29
621,29
622,29
623,29
624,29
625,29
626,29
627,29
628,29
629,29
630,29
631,29
632,29
633,29
634,29
635,29
636,29
637,29
638,30
639,30
640,30
641,30
642,30
643,30
644,30
645,30
646,30
647,30
648,30
649,30
650,30
651,30
652,30
653,30
654,30
655,30
656,30
657,30
658,30
659,30
660,30
661,30
662,30
663,30
664,30
665,30
666,31
667,31
668,32
669,32
670,32
671,32
672,32
673,32
674,32
675,32
676,32
677,32
678,32
679,32
680,32
681,33
682,33
683,33
684,33
685,33
686,33
687,34
688,34
689,34
690,34
691,35
692,35
693,35
694,35
695,35
696,35
697,35
698,35
699,35
700,35
701,35
702,35
703,35
704,36
705,36
706,36
707,36
708,36
709,36
710,36
711,36
712,36
713,36
714,36
715,36
716,36
717,36
718,36
719,36
720,36
721,36
722,36
723,36
724,36
725,36
726,36
727,36
728,36
729,36
730,36
731,36
732,36
733,36
734,36
735,36
736,36
737,36
738,36
739,36
740,36
741,36
742,36
743,36
744,37
745,37
746,37
747,37
748,37
749,37
750,37
751,37
752,37
753,37
754,37
755,37
756,37
757,37
758,37
759,37
760,37
761,37
762,37
763,37
764,37
765,37
766,37
767,37
768,37
769,37
770,37
771,37
772,37
773,37
774,37
775,37
776,37
777,37
778,37
779,37
780,37
781,37
782,37
783,37
784,37
785,37
786,37
787,37
788,38
789,38
790,38
791,38
792,38
793,38
794,38
795,38
796,38
797,39
798,39
799,39
800,39
801,39
802,39
803,39
804,39
805,39
806,39
807,39
808,39
809,39
810,39
811,39
812,40
813,40
814,40
815,40
816,40
817,40
818,40
819,40
820,40
821,40
822,40
823,40
824,40
825,40
826,40
827,40
828,40
829,40
830,40
831,40
832,40
833,40
834,40
835,40
836,40
837,40
838,40
839,40
840,40
841,40
842,40
843,41
844,41
845,41
846,41
847,41
848,41
849,41
850,41
851,41
852,41
853,41
854,41
855,41
856,41
857,42
858,42
859,42
860,42
861,42
862,42
863,42
864,42
865,42
866,42
867,42
868,42
869,42
870,42
871,42
872,42
873,42
874,42
875,42
876,42
877,43
878,43
879,43
880,43
881,43
882,43
883,43
884,43
885,43
886,43
887,43
888,43
889,43
890,44
891,44
892,44
893,44
894,44
895,44
896,44
897,44
898,44
899,44
900,44
901,44
902,44
903,44
904,44
905,44
906,44
907,44
908,44
909,44
910,44
911,44
912,44
913,44
914,44
915,44
916,44
917,44
918,44
919,44
920,44
921,44
922,44
923,44
924,44
925,44
926,44
927,44
928,44
929,44
930,44
931,44
932,44
933,45
934,45
935,45
936,45
937,45
938,45
939,45
940,45
941,45
942,45
943,45
944,45
945,45
946,45
947,45
948,45
949,45
950,45
951,45
952,45
953,45
954,45
955,45
956,45
957,45
958,45
959,45
960,45
961,45
962,45
963,45
964,45
965,45
966,45
967,45
968,45
969,45
970,45
971,45
972,45
973,45
974,45
975,46
976,46
977,46
978,46
979,46
980,46
981,46
982,46
983,46
984,46
985,46
986,46
987,46
988,46
989,47
990,47
991,47
992,47
993,47
994,47
995,47
996,47
997,47
998,47
999,47
1000,47
1001,47
1002,47
1003,47
1004,47
1005,48
1006,48
1007,48
1008,48
1009,48
1010,48
1011,48
1012,48
1013,48
1014,48
1015,48
1016,48
1017,48
1018,49
1019,49
1020,49
1021,49
1022,49
1023,49
1024,49
1025,49
1026,49
1027,49
1028,49
1029,49
1030,49
1031,49
1032,49
1033,49
1034,49
1035,49
1036,49
1037,49
1038,49
1039,49
1040,49
1041,49
1042,49
1043,49
1044,49
1045,49
1046,49
1047,49
1048,49
1049,49
1050,50
1051,50
1052,50
1053,50
1054,50
1055,50
1056,50
1057,50
1058,50
1059,50
1060,51
1061,51
1062,51
1063,51
1064,51
1065,51
1066,51
1067,51
1068,51
1069,52
1070,52
1071,52
1072,52
1073,52
1074,52
1075,52
1076,52
1077,52
1078,52
1079,52
1080,52
1081,52
1082,53
1083,53
1084,53
1085,53
1086,53
1087,53
1088,53
1089,53
1090,53
1091,53
1092,53
1093,53
1094,53
1095,53
1096,53
1097,53
1098,53
1099,53
1100,53
1101,53
1102,53
1103,53
1104,53
1105,53
1106,53
1107,53
1108,53
1109,53
1110,53
1111,53
1112,53
1113,53
1114,53
1115,53
1116,54
1117,54
1118,54
1119,54
1120,54
1121,54
1122,54
1123,54
1124,54
1125,54
1126,54
1127,54
1128,54
1129,54
1130,54
1131,54
1132,54
1133,54
1134,54
1135,54
1136,54
1137,54
1138,54
1139,54
1140,54
1141,54
1142,54
1143,54
1144,54
1145,54
1146,54
1147,54
1148,55
1149,55
1150,55
1151,55
1152,55
1153,55
1154,55
1155,55
1156,55
1157,55
1158,55
1159,55
1160,55
1161,55
1162,55
1163,55
1164,55
1165,55
1166,55
1167,55
1168,55
1169,55
1170,55
1171,55
1172,55
1173,55
1174,55
1175,55
1176,55
1177,55
1178,55
1179,55
1180,56
1181,56
1182,56
1183,56
1184,56
1185,56
1186,56
1187,56
1188,56
1189,56
1190,56
1191,56
1192,56
1193,56
1194,56
1195,56
1196,56
1197,56
1198,56
1199,56
1200,56
1201,56
1202,56
1203,56
1204,56
1205,56
1206,56
1207,56
1208,56
1209,56
1210,56
1211,56
1212,56
1213,56
1214,56
1215,56
1216,56
1217,56
1218,56
1219,56
1220,56
1221,57
1222,57
1223,57
1224,57
1225,57
1226,57
1227,57
1228,57
1229,57
1230,57
1231,57
1232,57
1233,57
1234,57
1235,57
1236,57
1237,57
1238,57
1239,57
1240,57
1241,57
1242,58
1243,58
1244,58
1245,58
1246,58
1247,58
1248,58
1249,59
1250,59
1251,59
1252,59
1253,59
1254,59
1255,59
1256,59
1257,59
1258,59
1259,59
1260,59
1261,59
1262,59
1263,59
1264,59
1265,59
1266,59
1267,59
1268,59
1269,59
1270,59
1271,59
1272,59
1273,59
1274,59
1275,59
1276,59
1277,59
1278,59
1279,59
1280,59
1281,60
1282,60
1283,60
1284,60
1285,60
1286,60
1287,60
1288,60
1289,60
1290,60
1291,60
1292,60
1293,60
1294,60
1295,60
1296,60
1297,60
1298,60
1299,60
1300,60
1301,60
1302,60
1303,60
1304,60
1305,60
1306,60
1307,60
1308,60
1309,60
1310,60
1311,60
1312,61
1313,61
1314,61
1315,61
1316,61
1317,61
1318,61
1319,61
1320,61
1321,61
1322,61
1323,61
1324,61
1325,61
1326,61
1327,61
1328,61
1329,61
1330,61
1331,61
1332,61
1333,61
1334,61
1335,61
1336,61
1337,61
1338,61
1339,61
1340,61
1341,61
1342,61
1343,61
1344,62
1345,62
1346,62
1347,62
1348,63
1349,63
1350,63
1351,63
1352,63
1353,63
1354,63
1355,63
1356,63
1357,64
1358,64
1359,64
1360,64
1361,64
1362,64
1363,64
1364,64
1365,64
1366,64
1367,64
1368,64
1369,64
1370,64
1371,64
1372,64
1373,64
1374,64
1375,64
1376,64
1377,64
1378,64
1379,64
1380,64
1381,64
1382,64
1383,64
1384,64
1385,64
1386,64
1387,64
1388,64
1389,64
1390,64
1391,64
1392,64
1393,64
1394,64
1395,64
1396,64
1397,64
1398,64
1399,64
1400,64
1401,64
1402,64
1403,65
1404,65
1405,65
1406,65
1407,65
1408,65
1409,65
1410,65
1411,65
1412,65
1413,65
1414,65
1415,65
1416,65
1417,65
1418,65
1419,65
1420,65
1421,65
1422,65
1423,65
1424,65
1425,65
1426,65
1427,65
1428,65
1429,65
1430,65
1431,65
1432,65
1433,65
1434,66
1435,66
1436,66
1437,66
1438,67
1439,67
1440,67
1441,67
1442,67
1443,67
1444,67
1445,67
1446,67
1447,67
1448,67
1449,67
1450,67
1451,67
1452,67
1453,67
1454,67
1455,67
1456,67
1457,67
1458,67
1459,67
1460,67
1461,67
1462,67
1463,67
1464,67
1465,67
1466,67
1467,67
1468,67
1469,67
1470,67
1471,67
1472,67
1473,67
1474,67
1475,67
1476,67
1477,67
1478,67
1479,67
1480,67
1481,67
1482,67
1483,67
1484,68
1485,68
1486,68
1487,68
1488,68
1489,68
1490,68
1491,68
1492,68
1493,68
1494,68
1495,68
1496,68
1497,68
1498,68
1499,68
1500,68
1501,69
1502,69
1503,69
1504,69
1505,69
1506,69
1507,69
1508,69
1509,69
1510,69
1511,69
1512,69
1513,69
1514,69
1515,69
1516,69
1517,69
1518,69
1519,69
1520,69
1521,69
1522,69
1523,69
1524,69
1525,69
1526,69
1527,69
1528,69
1529,69
1530,69
1531,69
1532,70
1533,70
1534,70
1535,70
1536,70
1537,70
1538,70
1539,70
1540,70
1541,70
1542,70
1543,70
1544,70
1545,70
1546,70
1547,70
1548,70
1549,70
1550,70
1551,70
1552,70
1553,70
1554,70
1555,70
1556,70
1557,70
1558,70
1559,70
1560,70
1561,70
1562,70
1563,71
1564,71
1565,71
1566,71
1567,72
1568,72
1569,72
1570,72
1571,72
1572,72
1573,72
1574,72
1575,72
1576,72
1577,72
1578,72
1579,72
1580,72
1581,72
1582,72
1583,72
1584,72
1585,72
1586,72
1587,72
1588,72
1589,72
1590,72
1591,72
1592,72
1593,72
1594,72
1595,72
1596,72
1597,72
1598,73
1599,73
1600,73
1601,73
1602,73
1603,73
1604,73
1605,73
1606,73
1607,73
1608,73
1609,73
1610,74
1611,74
1612,74
1613,74
1614,74
1615,74
1616,74
1617,74
1618,74
1619,74
1620,74
1621,74
1622,74
1623,74
1624,74
1625,74
1626,74
1627,74
1628,74
1629,74
1630,74
1631,74
1632,74
1633,74
1634,74
1635,74
1636,74
1637,74
1638,74
1639,74
1640,74
1641,74
1642,74
1643,74
1644,74
1645,74
1646,74
1647,74
1648,75
1649,75
1650,75
1651,75
1652,75
1653,75
1654,75
1655,75
1656,75
1657,75
1658,75
1659,75
1660,75
1661,75
1662,75
1663,75
1664,75
1665,75
1666,75
1667,75
1668,75
1669,75
1670,75
1671,75
1672,75
1673,75
1674,75
1675,75
1676,75
1677,75
1678,75
1679,75
1680,75
1681,75
1682,75
1683,75
1684,75
1685,75
1686,75
1687,75
1688,75
1689,75
1690,75
1691,75
1692,75
1693,75
1694,76
1695,76
1696,76
1697,76
1698,76
1699,76
1700,76
1701,76
1702,76
1703,76
1704,76
1705,76
1706,76
1707,76
1708,76
1709,76
1710,76
1711,76
1712,76
1713,76
1714,76
1715,76
1716,76
1717,76
1718,76
1719,76
1720,76
1721,76
1722,76
1723,76
1724,76
1725,76
1726,76
1727,76
1728,77
1729,77
1730,77
1731,77
1732,77
1733,77
1734,77
1735,77
1736,77
1737,77
1738,77
1739,77
1740,77
1741,77
1742,77
1743,77
1744,77
1745,77
1746,77
1747,77
1748,77
1749,77
1750,77
1751,77
1752,77
1753,77
1754,77
1755,77
1756,77
1757,77
1758,77
1759,78
1760,78
1761,78
1762,78
1763,79
1764,79
1765,79
1766,79
1767,79
1768,79
1769,79
1770,79
1771,80
1772,80
1773,80
1774,80
1775,80
1776,80
1777,80
1778,80
1779,80
1780,80
1781,80
1782,80
1783,80
1784,80
1785,80
1786,80
1787,80
1788,80
1789,80
1790,80
1791,80
1792,80
1793,80
1794,80
1795,80
1796,80
1797,80
1798,80
1799,80
1800,80
1801,80
1802,80
1803,80
1804,80
1805,80
1806,80
1807,80
1808,80
1809,80
1810,80
1811,80
1812,80
1813,80
1814,80
1815,81
1816,81
1817,81
1818,81
1819,81
1820,81
1821,81
1822,81
1823,81
1824,81
1825,81
1826,81
1827,81
1828,81
1829,81
1830,81
1831,81
1832,81
1833,81
1834,81
1835,81
1836,81
1837,81
1838,81
1839,81
1840,81
1841,81
1842,81
1843,81
1844,82
1845,82
1846,82
1847,82
1848,82
1849,83
1850,83
1851,83
1852,83
1853,83
1854,83
1855,83
1856,83
1857,83
1858,83
1859,83
1860,83
1861,84
1862,84
1863,84
1864,84
1865,84
1866,84
1867,84
1868,84
1869,84
1870,84
1871,84
1872,84
1873,84
1874,84
1875,84
1876,84
1877,84
1878,84
1879,84
1880,84
1881,84
1882,84
1883,84
1884,84
1885,84
1886,84
1887,84
1888,84
1889,84
1890,84
1891,84
1892,84
1893,84
1894,84
1895,84
1896,84
1897,84
1898,84
1899,84
1900,84
1901,84
1902,84
1903,84
1904,85
1905,85
1906,85
1907,85
1908,85
1909,86
1910,86
1911,86
1912,86
1913,86
1914,86
1915,86
1916,86
1917,86
1918,86
1919,86
1920,86
1921,86
1922,86
1923,86
1924,86
1925,87
1926,87
1927,87
1928,87
1929,87
1930,87
1931,87
1932,87
1933,87
1934,87
1935,87
1936,87
1937,87
1938,87
1939,87
1940,87
1941,87
1942,87
1943,87
1944,87
1945,87
1946,87
1947,87
1948,87
1949,87
1950,87
1951,87
1952,87
1953,87
1954,88
1955,88
1956,88
1957,88
1958,88
1959,88
1960,88
1961,88
1962,88
1963,88
1964,88
1965,88
1966,88
1967,88
1968,88
1969,88
1970,88
1971,88
1972,88
1973,88
1974,88
1975,88
1976,88
1977,88
1978,88
1979,88
1980,88
1981,88
1982,88
1983,89
1984,89
1985,89
1986,89
1987,89
1988,89
1989,89
1990,89
1991,89
1992,89
1993,89
1994,90
1995,90
1996,90
1997,90
1998,90
1999,90
2000,90
2001,90
2002,90
2003,90
2004,90
2005,90
2006,90
2007,90
2008,90
2009,90
2010,90
2011,90
2012,90
2013,90
2014,90
2015,90
2016,90
2017,90
2018,90
2019,90
2020,90
2021,90
2022,90
2023,90
2024,90
2025,91
2026,91
2027,91
2028,91
2029,91
2030,91
2031,91
2032,91
2033,91
2034,91
2035,91
2036,91
2037,91
2038,91
2039,92
2040,92
2041,92
2042,92
2043,92
2044,92
2045,92
2046,92
2047,92
2048,92
2049,92
2050,92
2051,92
2052,92
2053,92
2054,92
2055,92
2056,92
2057,92
2058,92
2059,92
2060,92
2061,92
2062,92
2063,92
2064,92
2065,92
2066,92
2067,92
2068,92
2069,92
2070,92
2071,92
2072,92
2073,92
2074,92
2075,92
2076,92
2077,92
2078,92
2079,92
2080,93
2081,93
2082,93
2083,93
2084,93
2085,93
2086,93
2087,93
2088,93
2089,93
2090,93
2091,93
2092,93
2093,93
2094,93
2095,93
2096,93
2097,93
2098,93
2099,93
2100,93
2101,93
2102,93
2103,93
2104,93
2105,93
2106,93
2107,93
2108,93
2109,93
2110,93
2111,93
2112,93
2113,93
2114,93
2115,93
2116,93
2117,93
2118,93
2119,93
2120,93
2121,93
2122,93
2123,93
2124,94
2125,94
2126,94
2127,94
2128,94
2129,94
2130,94
2131,94
2132,94
2133,94
2134,94
2135,94
2136,94
2137,94
2138,94
2139,95
2140,95
2141,95
2142,95
2143,95
2144,95
2145,95
2146,95
2147,95
2148,95
2149,95
2150,95
2151,95
2152,95
2153,95
2154,95
2155,95
2156,95
2157,95
2158,95
2159,95
2160,95
2161,95
2162,95
2163,95
2164,95
2165,95
2166,95
2167,95
2168,96
2169,96
2170,96
2171,97
2172,97
2173,97
2174,97
2175,98
2176,98
2177,98
2178,98
2179,98
2180,98
2181,98
2182,98
2183,98
2184,98
2185,98
2186,98
2187,98
2188,98
2189,98
2190,98
2191,98
2192,98
2193,98
2194,98
2195,98
2196,98
2197,98
2198,98
2199,98
2200,98
2201,98
2202,98
2203,98
2204,98
2205,98
2206,98
2207,98
2208,98
2209,98
2210,98
2211,98
2212,98
2213,98
2214,98
2215,98
2216,98
2217,98
2218,98
2219,99
2220,99
2221,99
2222,99
2223,99
2224,99
2225,99
2226,99
2227,99
2228,99
2229,99
2230,99
2231,99
2232,99
2233,99
2234,99
2235,99
2236,99
2237,99
2238,99
2239,99
2240,99
2241,99
2242,99
2243,99
2244,99
2245,99
2246,99
2247,99
2248,99
2249,99
2250,99
2251,99
2252,99
2253,99
2254,99
2255,99
2256,99
2257,99
2258,99
2259,99
2260,99
2261,99
2262,99
2263,100
2264,100
2265,100
2266,100
2267,100
2268,100
2269,100
2270,100
2271,100
2272,101
2273,101
2274,101
2275,101
2276,101
2277,101
2278,101
2279,101
2280,101
2281,101
2282,101
2283,101
2284,101
2285,102
2286,102
2287,102
2288,102
2289,102
2290,102
2291,102
2292,102
2293,102
2294,102
2295,102
2296,102
2297,102
2298,102
2299,102
2300,102
2301,102
2302,103
2303,103
2304,103
2305,103
2306,103
2307,103
2308,103
2309,103
2310,103
2311,104
2312,104
2313,104
2314,104
2315,104
2316,104
2317,104
2318,104
2319,104
2320,104
2321,104
2322,104
2323,104
2324,104
2325,104
2326,104
2327,104
2328,104
2329,104
2330,104
2331,104
2332,104
2333,104
2334,104
2335,104
2336,104
2337,104
2338,104
2339,104
2340,105
2341,105
2342,105
2343,105
2344,106
2345,106
2346,106
2347,106
2348,106
2349,106
2350,106
2351,106
2352,106
2353,106
2354,106
2355,106
2356,106
2357,106
2358,106
2359,106
2360,106
2361,106
2362,106
2363,106
2364,106
2365,106
2366,106
2367,106
2368,106
2369,106
2370,106
2371,107
2372,107
2373,107
2374,107
2375,107
2376,107
2377,107
2378,107
2379,107
2380,107
2381,107
2382,107
2383,107
2384,107
2385,107
2386,107
2387,107
2388,107
2389,107
2390,107
2391,107
2392,107
2393,107
2394,107
2395,107
2396,107
2397,107
2398,107
2399,108
2400,108
2401,108
2402,108
2403,108
2404,108
2405,108
2406,108
2407,108
2408,109
2409,109
2410,109
2411,109
2412,110
2413,110
2414,110
2415,110
2416,110
2417,110
2418,110
2419,110
2420,110
2421,110
2422,110
2423,110
2424,110
2425,110
2426,110
2427,110
2428,110
2429,110
2430,110
2431,111
2432,111
2433,111
2434,111
2435,111
2436,111
2437,111
2438,111
2439,111
2440,111
2441,111
2442,111
2443,111
2444,112
2445,112
2446,112
2447,112
2448,112
2449,112
2450,112
2451,112
2452,112
2453,112
2454,112
2455,112
2456,112
2457,112
2458,112
2459,112
2460,112
2461,112
2462,112
2463,112
2464,112
2465,112
2466,112
2467,112
2468,113
2469,113
2470,113
2471,113
2472,114
2473,114
2474,114
2475,114
2476,114
2477,114
2478,114
2479,114
2480,114
2481,114
2482,114
2483,114
2484,114
2485,114
2486,114
2487,114
2488,114
2489,114
2490,114
2491,114
2492,114
2493,115
2494,115
2495,115
2496,115
2497,115
2498,115
2499,115
2500,115
2501,115
2502,115
2503,115
2504,115
2505,115
2506,115
2507,115
2508,115
2509,115
2510,115
2511,115
2512,115
2513,115
2514,115
2515,115
2516,115
2517,115
2518,115
2519,115
2520,115
2521,115
2522,115
2523,115
2524,115
2525,115
2526,115
2527,115
2528,115
2529,116
2530,116
2531,116
2532,116
2533,116
2534,116
2535,116
2536,116
2537,116
2538,116
2539,116
2540,116
2541,116
2542,116
2543,116
2544,116
2545,116
2546,116
2547,116
2548,117
2549,117
2550,117
2551,117
2552,117
2553,117
2554,117
2555,117
2556,117
2557,117
2558,117
2559,117
2560,117
2561,117
2562,117
2563,117
2564,117
2565,117
2566,117
2567,117
2568,117
2569,117
2570,117
2571,117
2572,117
2573,117
2574,117
2575,117
2576,117
2577,117
2578,117
2579,117
2580,117
2581,117
2582,117
2583,117
2584,117
2585,117
2586,117
2587,117
2588,117
2589,117
2590,117
2591,117
2592,117
2593,117
2594,117
2595,117
2596,118
2597,118
2598,118
2599,118
2600,118
2601,118
2602,118
2603,118
2604,118
2605,118
2606,118
2607,118
2608,118
2609,118
2610,118
2611,118
2612,118
2613,118
2614,118
2615,118
2616,118
2617,118
2618,118
2619,118
2620,118
2621,118
2622,118
2623,118
2624,118
2625,118
2626,118
2627,118
2628,118
2629,118
2630,118
2631,118
2632,118
2633,118
2634,118
2635,118
2636,118
2637,118
2638,119
2639,119
2640,119
2641,119
2642,119
2643,119
2644,119
2645,119
2646,119
2647,119
2648,119
2649,119
2650,119
2651,119
2652,119
2653,119
2654,119
2655,119
2656,119
2657,120
2658,120
2659,120
2660,120
2661,120
2662,120
2663,120
2664,120
2665,120
2666,120
2667,120
2668,120
2669,120
2670,120
2671,120
2672,120
2673,120
2674,121
2675,121
2676,121
2677,121
2678,121
2679,121
2680,121
2681,121
2682,121
2683,121
2684,121
2685,121
2686,121
2687,121
2688,121
2689,121
2690,121
2691,122
2692,122
2693,122
2694,122
2695,122
2696,122
2697,122
2698,122
2699,122
2700,122
2701,122
2702,122
2703,122
2704,122
2705,122
2706,122
2707,122
2708,122
2709,122
2710,123
2711,123
2712,123
2713,123
2714,124
2715,124
2716,124
2717,124
2718,124
2719,124
2720,124
2721,124
2722,124
2723,124
2724,124
2725,124
2726,124
2727,124
2728,124
2729,124
2730,124
2731,124
2732,124
2733,124
2734,124
2735,124
2736,124
2737,124
2738,124
2739,124
2740,124
2741,124
2742,124
2743,124
2744,124
2745,124
2746,124
2747,124
2748,124
2749,124
2750,124
2751,124
2752,124
2753,124
2754,124
2755,124
2756,124
2757,124
2758,124
2759,124
2760,124
2761,125
2762,125
2763,125
2764,125
2765,125
2766,125
2767,125
2768,125
2769,125
2770,125
2771,125
2772,125
2773,125
2774,125
2775,125
2776,125
2777,125
2778,125
2779,125
2780,125
2781,125
2782,125
2783,125
2784,125
2785,125
2786,125
2787,125
2788,125
2789,125
2790,125
2791,126
2792,126
2793,126
2794,126
2795,126
2796,127
2797,127
2798,127
2799,127
2800,127
2801,127
2802,127
2803,127
2804,127
2805,127
2806,127
2807,127
2808,127
2809,127
2810,127
2811,127
2812,127
2813,127
2814,127
2815,127
2816,127
2817,127
2818,127
2819,127
2820,127
2821,127
2822,127
2823,127
2824,127
2825,127
2826,127
2827,127
2828,127
2829,127
2830,127
2831,127
2832,127
2833,127
2834,127
2835,127
2836,127
2837,127
2838,127
2839,127
2840,127
2841,127
2842,128
2843,128
2844,128
2845,128
2846,128
2847,129
2848,129
2849,129
2850,129
2851,129
2852,129
2853,129
2854,129
2855,129
2856,129
2857,129
2858,129
2859,129
2860,129
2861,129
2862,129
2863,130
2864,130
2865,130
2866,130
2867,130
2868,130
2869,130
2870,130
2871,130
2872,130
2873,130
2874,130
2875,130
2876,130
2877,130
2878,130
2879,130
2880,130
2881,130
2882,130
2883,130
2884,130
2885,130
2886,130
2887,130
2888,130
2889,130
2890,130
2891,130
2892,130
2893,131
2894,131
2895,131
2896,131
2897,132
2898,132
2899,132
2900,132
2901,132
2902,132
2903,132
2904,132
2905,132
2906,132
2907,132
2908,132
2909,132
2910,132
2911,132
2912,132
2913,132
2914,133
2915,133
2916,133
2917,133
2918,133
2919,133
2920,133
2921,133
2922,133
2923,133
2924,133
2925,133
2926,133
2927,133
2928,133
2929,133
2930,133
2931,133
2932,133
2933,133
2934,133
2935,133
2936,133
2937,133
2938,133
2939,133
2940,133
2941,133
2942,133
2943,133
2944,133
2945,134
2946,134
2947,134
2948,134
2949,134
2950,134
2951,134
2952,134
2953,134
2954,134
2955,134
2956,134
2957,134
2958,134
2959,134
2960,134
2961,134
2962,134
2963,134
2964,134
2965,134
2966,134
2967,134
2968,134
2969,134
2970,134
2971,134
2972,134
2973,134
2974,134
2975,134
2976,134
2977,134
2978,134
2979,134
2980,134
2981,134
2982,134
2983,134
2984,134
2985,134
2986,135
2987,135
2988,135
2989,135
2990,135
2991,135
2992,135
2993,135
2994,135
2995,135
