unit_id,mode_id,time_id,segment_id,slope,intercept
1,1,97,2,0.027985375,0.02122055
1,1,98,2,0.027985375,0.02122055
1,1,99,2,0.027985375,0.02122055
1,1,100,2,0.027985375,0.02122055
1,1,101,2,0.027985375,0.02122055
1,1,102,2,0.027985375,0.02122055
1,1,103,2,0.027985375,0.02122055
1,1,104,2,0.027985375,0.02122055
1,1,105,2,0.027985375,0.02122055
1,1,106,2,0.027985375,0.02122055
1,1,107,2,0.027985375,0.02122055
1,1,108,2,0.027985375,0.02122055
1,1,109,2,0.027985375,0.02122055
1,1,110,2,0.027985375,0.02122055
1,1,111,2,0.027985375,0.02122055
1,1,112,2,0.027985375,0.02122055
1,1,113,2,0.027985375,0.02122055
1,1,114,2,0.027985375,0.02122055
1,1,115,2,0.027985375,0.02122055
1,1,116,2,0.027985375,0.02122055
1,1,117,2,0.027985375,0.02122055
1,1,118,2,0.027985375,0.02122055
1,1,119,2,0.027985375,0.02122055
1,1,120,2,0.027985375,0.02122055
1,1,121,2,0.027985375,0.02122055
1,1,122,2,0.027985375,0.02122055
1,1,123,2,0.027985375,0.02122055
1,1,124,2,0.027985375,0.02122055
1,1,125,2,0.027985375,0.02122055
1,1,126,2,0.027985375,0.02122055
1,1,127,2,0.027985375,0.02122055
1,1,128,2,0.027985375,0.02122055
1,1,129,2,0.027985375,0.02122055
1,1,130,2,0.027985375,0.02122055
1,1,131,2,0.027985375,0.02122055
1,1,132,2,0.027985375,0.02122055
1,1,133,2,0.027985375,0.02122055
1,1,134,2,0.027985375,0.02122055
1,1,135,2,0.027985375,0.02122055
1,1,136,2,0.027985375,0.02122055
1,1,137,2,0.027985375,0.02122055
1,1,138,2,0.027985375,0.02122055
1,1,139,2,0.027985375,0.02122055
1,1,140,2,0.027985375,0.02122055
1,1,141,2,0.027985375,0.02122055
1,1,142,2,0.027985375,0.02122055
1,1,143,2,0.027985375,0.02122055
1,1,144,2,0.027985375,0.02122055
1,1,145,2,0.027985375,0.02122055
1,1,146,2,0.027985375,0.02122055
1,1,147,2,0.027985375,0.02122055
1,1,148,2,0.027985375,0.02122055
1,1,149,2,0.027985375,0.02122055
1,1,150,2,0.027985375,0.02122055
1,1,151,2,0.027985375,0.02122055
1,1,152,2,0.027985375,0.02122055
1,1,153,2,0.027985375,0.02122055
1,1,154,2,0.027985375,0.02122055
1,1,155,2,0.027985375,0.02122055
1,1,156,2,0.027985375,0.02122055
1,1,157,2,0.027985375,0.02122055
1,1,158,2,0.027985375,0.02122055
1,1,159,2,0.027985375,0.02122055
1,1,160,2,0.027985375,0.02122055
1,1,161,2,0.027985375,0.02122055
1,1,162,2,0.027985375,0.02122055
1,1,163,2,0.027985375,0.02122055
1,1,164,2,0.027985375,0.02122055
1,1,165,2,0.027985375,0.02122055
1,1,166,2,0.027985375,0.02122055
1,1,167,2,0.027985375,0.02122055
1,1,168,2,0.027985375,0.02122055
1,1,1,3,0.028682005,0.0107711
1,1,2,3,0.028682005,0.0107711
1,1,3,3,0.028682005,0.0107711
1,1,4,3,0.028682005,0.0107711
1,1,5,3,0.028682005,0.0107711
1,1,6,3,0.028682005,0.0107711
1,1,7,3,0.028682005,0.0107711
1,1,8,3,0.028682005,0.0107711
1,1,9,3,0.028682005,0.0107711
1,1,10,3,0.028682005,0.0107711
1,1,11,3,0.028682005,0.0107711
1,1,12,3,0.028682005,0.0107711
1,1,13,3,0.028682005,0.0107711
1,1,14,3,0.028682005,0.0107711
1,1,15,3,0.028682005,0.0107711
1,1,16,3,0.028682005,0.0107711
1,1,17,3,0.028682005,0.0107711
1,1,18,3,0.028682005,0.0107711
1,1,19,3,0.028682005,0.0107711
1,1,20,3,0.028682005,0.0107711
1,1,21,3,0.028682005,0.0107711
1,1,22,3,0.028682005,0.0107711
1,1,23,3,0.028682005,0.0107711
1,1,24,3,0.028682005,0.0107711
1,1,25,3,0.028682005,0.0107711
1,1,26,3,0.028682005,0.0107711
1,1,27,3,0.028682005,0.0107711
1,1,28,3,0.028682005,0.0107711
1,1,29,3,0.028682005,0.0107711
1,1,30,3,0.028682005,0.0107711
1,1,31,3,0.028682005,0.0107711
1,1,32,3,0.028682005,0.0107711
1,1,33,3,0.028682005,0.0107711
1,1,34,3,0.028682005,0.0107711
1,1,35,3,0.028682005,0.0107711
1,1,36,3,0.028682005,0.0107711
1,1,37,3,0.028682005,0.0107711
1,1,38,3,0.028682005,0.0107711
1,1,39,3,0.028682005,0.0107711
1,1,40,3,0.028682005,0.0107711
1,1,41,3,0.028682005,0.0107711
1,1,42,3,0.028682005,0.0107711
1,1,43,3,0.028682005,0.0107711
1,1,44,3,0.028682005,0.0107711
1,1,45,3,0.028682005,0.0107711
1,1,46,3,0.028682005,0.0107711
1,1,47,3,0.028682005,0.0107711
1,1,48,3,0.028682005,0.0107711
1,1,49,3,0.028682005,0.0107711
1,1,50,3,0.028682005,0.0107711
1,1,51,3,0.028682005,0.0107711
1,1,52,3,0.028682005,0.0107711
1,1,53,3,0.028682005,0.0107711
1,1,54,3,0.028682005,0.0107711
1,1,55,3,0.028682005,0.0107711
1,1,56,3,0.028682005,0.0107711
1,1,57,3,0.028682005,0.0107711
1,1,58,3,0.028682005,0.0107711
1,1,59,3,0.028682005,0.0107711
1,1,60,3,0.028682005,0.0107711
1,1,61,3,0.028682005,0.0107711
1,1,62,3,0.028682005,0.0107711
1,1,63,3,0.028682005,0.0107711
1,1,64,3,0.028682005,0.0107711
1,1,65,3,0.028682005,0.0107711
1,1,66,3,0.028682005,0.0107711
1,1,67,3,0.028682005,0.0107711
1,1,68,3,0.028682005,0.0107711
1,1,69,3,0.028682005,0.0107711
1,1,70,3,0.028682005,0.0107711
1,1,71,3,0.028682005,0.0107711
1,1,72,3,0.028682005,0.0107711
1,1,73,3,0.028682005,0.0107711
1,1,74,3,0.028682005,0.0107711
1,1,75,3,0.028682005,0.0107711
1,1,76,3,0.028682005,0.0107711
1,1,77,3,0.028682005,0.0107711
1,1,78,3,0.028682005,0.0107711
1,1,79,3,0.028682005,0.0107711
1,1,80,3,0.028682005,0.0107711
1,1,81,3,0.028682005,0.0107711
1,1,82,3,0.028682005,0.0107711
1,1,83,3,0.028682005,0.0107711
1,1,84,3,0.028682005,0.0107711
1,1,85,3,0.028682005,0.0107711
1,1,86,3,0.028682005,0.0107711
1,1,87,3,0.028682005,0.0107711
1,1,88,3,0.028682005,0.0107711
1,1,89,3,0.028682005,0.0107711
1,1,90,3,0.028682005,0.0107711
1,1,91,3,0.028682005,0.0107711
1,1,92,3,0.028682005,0.0107711
1,1,93,3,0.028682005,0.0107711
1,1,94,3,0.028682005,0.0107711
1,1,95,3,0.028682005,0.0107711
1,1,96,3,0.028682005,0.0107711
1,1,97,3,0.028682005,0.0107711
1,1,98,3,0.028682005,0.0107711
1,1,99,3,0.028682005,0.0107711
1,1,100,3,0.028682005,0.0107711
1,1,101,3,0.028682005,0.0107711
1,1,102,3,0.028682005,0.0107711
1,1,103,3,0.028682005,0.0107711
1,1,104,3,0.028682005,0.0107711
1,1,105,3,0.028682005,0.0107711
1,1,106,3,0.028682005,0.0107711
1,1,107,3,0.028682005,0.0107711
1,1,108,3,0.028682005,0.0107711
1,1,109,3,0.028682005,0.0107711
1,1,110,3,0.028682005,0.0107711
1,1,111,3,0.028682005,0.0107711
1,1,112,3,0.028682005,0.0107711
1,1,113,3,0.028682005,0.0107711
1,1,114,3,0.028682005,0.0107711
1,1,115,3,0.028682005,0.0107711
1,1,116,3,0.028682005,0.0107711
1,1,117,3,0.028682005,0.0107711
1,1,118,3,0.028682005,0.0107711
1,1,119,3,0.028682005,0.0107711
1,1,120,3,0.028682005,0.0107711
1,1,121,3,0.028682005,0.0107711
1,1,122,3,0.028682005,0.0107711
1,1,123,3,0.028682005,0.0107711
1,1,124,3,0.028682005,0.0107711
1,1,125,3,0.028682005,0.0107711
1,1,126,3,0.028682005,0.0107711
1,1,127,3,0.028682005,0.0107711
1,1,128,3,0.028682005,0.0107711
1,1,129,3,0.028682005,0.0107711
1,1,130,3,0.028682005,0.0107711
1,1,131,3,0.028682005,0.0107711
1,1,132,3,0.028682005,0.0107711
1,1,133,3,0.028682005,0.0107711
1,1,134,3,0.028682005,0.0107711
1,1,135,3,0.028682005,0.0107711
1,1,136,3,0.028682005,0.0107711
1,1,137,3,0.028682005,0.0107711
1,1,138,3,0.028682005,0.0107711
1,1,139,3,0.028682005,0.0107711
1,1,140,3,0.028682005,0.0107711
1,1,141,3,0.028682005,0.0107711
1,1,142,3,0.028682005,0.0107711
1,1,143,3,0.028682005,0.0107711
1,1,144,3,0.028682005,0.0107711
1,1,145,3,0.028682005,0.0107711
1,1,146,3,0.028682005,0.0107711
1,1,147,3,0.028682005,0.0107711
1,1,148,3,0.028682005,0.0107711
1,1,149,3,0.028682005,0.0107711
1,1,150,3,0.028682005,0.0107711
1,1,151,3,0.028682005,0.0107711
1,1,152,3,0.028682005,0.0107711
1,1,153,3,0.028682005,0.0107711
1,1,154,3,0.028682005,0.0107711
1,1,155,3,0.028682005,0.0107711
1,1,156,3,0.028682005,0.0107711
1,1,157,3,0.028682005,0.0107711
1,1,158,3,0.028682005,0.0107711
1,1,159,3,0.028682005,0.0107711
1,1,160,3,0.028682005,0.0107711
1,1,161,3,0.028682005,0.0107711
1,1,162,3,0.028682005,0.0107711
1,1,163,3,0.028682005,0.0107711
1,1,164,3,0.028682005,0.0107711
1,1,165,3,0.028682005,0.0107711
1,1,166,3,0.028682005,0.0107711
1,1,167,3,0.028682005,0.0107711
1,1,168,3,0.028682005,0.0107711
1,1,1,4,0.029378635,-0.0031615
1,1,2,4,0.029378635,-0.0031615
1,1,3,4,0.029378635,-0.0031615
1,1,4,4,0.029378635,-0.0031615
1,1,5,4,0.029378635,-0.0031615
1,1,6,4,0.029378635,-0.0031615
1,1,7,4,0.029378635,-0.0031615
1,1,8,4,0.029378635,-0.0031615
1,1,9,4,0.029378635,-0.0031615
1,1,10,4,0.029378635,-0.0031615
1,1,11,4,0.029378635,-0.0031615
1,1,12,4,0.029378635,-0.0031615
1,1,13,4,0.029378635,-0.0031615
1,1,14,4,0.029378635,-0.0031615
1,1,15,4,0.029378635,-0.0031615
1,1,16,4,0.029378635,-0.0031615
1,1,17,4,0.029378635,-0.0031615
1,1,18,4,0.029378635,-0.0031615
1,1,19,4,0.029378635,-0.0031615
1,1,20,4,0.029378635,-0.0031615
1,1,21,4,0.029378635,-0.0031615
1,1,22,4,0.029378635,-0.0031615
1,1,23,4,0.029378635,-0.0031615
1,1,24,4,0.029378635,-0.0031615
1,1,25,4,0.029378635,-0.0031615
1,1,26,4,0.029378635,-0.0031615
1,1,27,4,0.029378635,-0.0031615
1,1,28,4,0.029378635,-0.0031615
1,1,29,4,0.029378635,-0.0031615
1,1,30,4,0.029378635,-0.0031615
1,1,31,4,0.029378635,-0.0031615
1,1,32,4,0.029378635,-0.0031615
1,1,33,4,0.029378635,-0.0031615
1,1,34,4,0.029378635,-0.0031615
1,1,35,4,0.029378635,-0.0031615
1,1,36,4,0.029378635,-0.0031615
1,1,37,4,0.029378635,-0.0031615
1,1,38,4,0.029378635,-0.0031615
1,1,39,4,0.029378635,-0.0031615
1,1,40,4,0.029378635,-0.0031615
1,1,41,4,0.029378635,-0.0031615
1,1,42,4,0.029378635,-0.0031615
1,1,43,4,0.029378635,-0.0031615
1,1,44,4,0.029378635,-0.0031615
1,1,45,4,0.029378635,-0.0031615
1,1,46,4,0.029378635,-0.0031615
1,1,47,4,0.029378635,-0.0031615
1,1,48,4,0.029378635,-0.0031615
1,1,49,4,0.029378635,-0.0031615
1,1,50,4,0.029378635,-0.0031615
1,1,51,4,0.029378635,-0.0031615
1,1,52,4,0.029378635,-0.0031615
1,1,53,4,0.029378635,-0.0031615
1,1,54,4,0.029378635,-0.0031615
1,1,55,4,0.029378635,-0.0031615
1,1,56,4,0.029378635,-0.0031615
1,1,57,4,0.029378635,-0.0031615
1,1,58,4,0.029378635,-0.0031615
1,1,59,4,0.029378635,-0.0031615
1,1,60,4,0.029378635,-0.0031615
1,1,61,4,0.029378635,-0.0031615
1,1,62,4,0.029378635,-0.0031615
1,1,63,4,0.029378635,-0.0031615
1,1,64,4,0.029378635,-0.0031615
1,1,65,4,0.029378635,-0.0031615
1,1,66,4,0.029378635,-0.0031615
1,1,67,4,0.029378635,-0.0031615
1,1,68,4,0.029378635,-0.0031615
1,1,69,4,0.029378635,-0.0031615
1,1,70,4,0.029378635,-0.0031615
1,1,71,4,0.029378635,-0.0031615
1,1,72,4,0.029378635,-0.0031615
1,1,73,4,0.029378635,-0.0031615
1,1,74,4,0.029378635,-0.0031615
1,1,75,4,0.029378635,-0.0031615
1,1,76,4,0.029378635,-0.0031615
1,1,77,4,0.029378635,-0.0031615
1,1,78,4,0.029378635,-0.0031615
1,1,79,4,0.029378635,-0.0031615
1,1,80,4,0.029378635,-0.0031615
1,1,81,4,0.029378635,-0.0031615
1,1,82,4,0.029378635,-0.0031615
1,1,83,4,0.029378635,-0.0031615
1,1,84,4,0.029378635,-0.0031615
1,1,85,4,0.029378635,-0.0031615
1,1,86,4,0.029378635,-0.0031615
1,1,87,4,0.029378635,-0.0031615
1,1,88,4,0.029378635,-0.0031615
1,1,89,4,0.029378635,-0.0031615
1,1,90,4,0.029378635,-0.0031615
1,1,91,4,0.029378635,-0.0031615
1,1,92,4,0.029378635,-0.0031615
1,1,93,4,0.029378635,-0.0031615
1,1,94,4,0.029378635,-0.0031615
1,1,95,4,0.029378635,-0.0031615
1,1,96,4,0.029378635,-0.0031615
1,1,97,4,0.029378635,-0.0031615
1,1,98,4,0.029378635,-0.0031615
1,1,99,4,0.029378635,-0.0031615
1,1,100,4,0.029378635,-0.0031615
1,1,101,4,0.029378635,-0.0031615
1,1,102,4,0.029378635,-0.0031615
1,1,103,4,0.029378635,-0.0031615
1,1,104,4,0.029378635,-0.0031615
1,1,105,4,0.029378635,-0.0031615
1,1,106,4,0.029378635,-0.0031615
1,1,107,4,0.029378635,-0.0031615
1,1,108,4,0.029378635,-0.0031615
1,1,109,4,0.029378635,-0.0031615
1,1,110,4,0.029378635,-0.0031615
1,1,111,4,0.029378635,-0.0031615
1,1,112,4,0.029378635,-0.0031615
1,1,113,4,0.029378635,-0.0031615
1,1,114,4,0.029378635,-0.0031615
1,1,115,4,0.029378635,-0.0031615
1,1,116,4,0.029378635,-0.0031615
1,1,117,4,0.029378635,-0.0031615
1,1,118,4,0.029378635,-0.0031615
1,1,119,4,0.029378635,-0.0031615
1,1,120,4,0.029378635,-0.0031615
1,1,121,4,0.029378635,-0.0031615
1,1,122,4,0.029378635,-0.0031615
1,1,123,4,0.029378635,-0.0031615
1,1,124,4,0.029378635,-0.0031615
1,1,125,4,0.029378635,-0.0031615
1,1,126,4,0.029378635,-0.0031615
1,1,127,4,0.029378635,-0.0031615
1,1,128,4,0.029378635,-0.0031615
1,1,129,4,0.029378635,-0.0031615
1,1,130,4,0.029378635,-0.0031615
1,1,131,4,0.029378635,-0.0031615
1,1,132,4,0.029378635,-0.0031615
1,1,133,4,0.029378635,-0.0031615
1,1,134,4,0.029378635,-0.0031615
1,1,135,4,0.029378635,-0.0031615
1,1,136,4,0.029378635,-0.0031615
1,1,137,4,0.029378635,-0.0031615
1,1,138,4,0.029378635,-0.0031615
1,1,139,4,0.029378635,-0.0031615
1,1,140,4,0.029378635,-0.0031615
1,1,141,4,0.029378635,-0.0031615
1,1,142,4,0.029378635,-0.0031615
1,1,143,4,0.029378635,-0.0031615
1,1,144,4,0.029378635,-0.0031615
1,1,145,4,0.029378635,-0.0031615
1,1,146,4,0.029378635,-0.0031615
1,1,147,4,0.029378635,-0.0031615
1,1,148,4,0.029378635,-0.0031615
1,1,149,4,0.029378635,-0.0031615
1,1,150,4,0.029378635,-0.0031615
1,1,151,4,0.029378635,-0.0031615
1,1,152,4,0.029378635,-0.0031615
1,1,153,4,0.029378635,-0.0031615
1,1,154,4,0.029378635,-0.0031615
1,1,155,4,0.029378635,-0.0031615
1,1,156,4,0.029378635,-0.0031615
1,1,157,4,0.029378635,-0.0031615
1,1,158,4,0.029378635,-0.0031615
1,1,159,4,0.029378635,-0.0031615
1,1,160,4,0.029378635,-0.0031615
1,1,161,4,0.029378635,-0.0031615
1,1,162,4,0.029378635,-0.0031615
1,1,163,4,0.029378635,-0.0031615
1,1,164,4,0.029378635,-0.0031615
1,1,165,4,0.029378635,-0.0031615
1,1,166,4,0.029378635,-0.0031615
1,1,167,4,0.029378635,-0.0031615
1,1,168,4,0.029378635,-0.0031615
1,1,1,5,0.030075265,-0.02057725
1,1,2,5,0.030075265,-0.02057725
1,1,3,5,0.030075265,-0.02057725
1,1,4,5,0.030075265,-0.02057725
1,1,5,5,0.030075265,-0.02057725
1,1,6,5,0.030075265,-0.02057725
1,1,7,5,0.030075265,-0.02057725
1,1,8,5,0.030075265,-0.02057725
1,1,9,5,0.030075265,-0.02057725
1,1,10,5,0.030075265,-0.02057725
1,1,11,5,0.030075265,-0.02057725
1,1,12,5,0.030075265,-0.02057725
1,1,13,5,0.030075265,-0.02057725
1,1,14,5,0.030075265,-0.02057725
1,1,15,5,0.030075265,-0.02057725
1,1,16,5,0.030075265,-0.02057725
