chain_owner_city_id,service_city_id,order
3,9,44
3,104,45
3,129,46
3,36,47
3,57,48
3,65,49
3,53,50
3,28,51
3,44,52
3,66,53
3,14,54
3,195,55
3,177,56
3,74,57
3,55,58
3,1,59
3,22,60
3,89,61
3,113,62
3,41,63
3,58,64
3,13,65
3,12,66
3,59,67
3,151,68
3,194,69
3,153,70
3,97,71
3,78,72
3,100,73
3,142,74
3,2,75
3,99,76
3,122,77
3,163,78
3,61,79
3,171,80
3,140,81
3,19,82
3,185,83
3,114,84
3,21,85
3,76,86
3,138,87
3,6,88
3,31,89
3,86,90
3,125,91
3,159,92
3,180,93
3,91,94
3,141,95
3,90,96
3,34,97
3,158,98
3,144,99
3,111,100
3,45,101
3,8,102
3,137,103
3,96,104
3,50,105
3,23,106
3,124,107
3,191,108
3,0,109
3,88,110
3,39,111
3,75,112
3,35,113
3,48,114
3,168,115
3,165,116
3,40,117
3,92,118
3,95,119
3,72,120
3,184,121
3,16,122
3,10,123
3,146,124
3,49,125
3,94,126
3,176,127
3,64,128
3,130,129
3,197,130
3,115,131
3,173,132
3,152,133
3,102,134
3,110,135
3,112,136
3,42,137
3,160,138
3,98,139
3,133,140
3,145,141
3,189,142
3,148,143
3,101,144
3,63,145
3,188,146
3,93,147
3,183,148
4,4,0
4,31,1
4,91,2
4,192,3
4,179,4
4,167,5
4,37,6
4,48,7
4,21,8
4,134,9
4,173,10
4,44,11
4,85,12
4,38,13
4,186,14
4,90,15
4,72,16
4,105,17
4,191,18
4,75,19
4,171,20
4,102,21
4,84,22
4,73,23
4,119,24
4,49,25
4,172,26
4,12,27
4,82,28
4,62,29
4,157,30
4,59,31
4,126,32
4,155,33
4,81,34
4,199,35
4,56,36
4,159,37
4,64,38
4,148,39
4,43,40
4,79,41
4,151,42
4,28,43
4,177,44
4,181,45
4,86,46
4,66,47
4,74,48
4,149,49
4,69,50
4,122,51
4,63,52
4,23,53
4,107,54
4,8,55
4,95,56
4,142,57
4,146,58
4,65,59
4,166,60
4,165,61
4,94,62
4,174,63
4,2,64
4,121,65
4,25,66
4,170,67
4,87,68
4,182,69
4,154,70
4,180,71
4,141,72
4,58,73
4,176,74
4,117,75
4,106,76
4,124,77
4,131,78
4,26,79
4,185,80
4,35,81
4,109,82
4,96,83
4,150,84
4,17,85
4,113,86
4,123,87
4,198,88
4,114,89
4,153,90
4,57,91
4,5,92
4,54,93
4,118,94
4,110,95
4,144,96
4,71,97
4,129,98
4,67,99
4,152,100
4,10,101
4,9,102
4,29,103
4,101,104
4,164,105
4,7,106
4,45,107
4,36,108
4,30,109
4,190,110
4,187,111
4,163,112
4,47,113
4,138,114
4,39,115
4,135,116
4,22,117
4,51,118
4,53,119
4,156,120
4,145,121
4,61,122
4,147,123
4,132,124
4,34,125
4,19,126
4,120,127
4,162,128
4,83,129
4,104,130
4,175,131
4,127,132
4,194,133
4,20,134
4,140,135
4,50,136
4,128,137
4,143,138
4,70,139
4,89,140
4,3,141
4,125,142
4,24,143
4,41,144
5,5,0
5,148,1
5,198,2
5,60,3
5,137,4
5,173,5
5,149,6
5,107,7
5,152,8
5,175,9
5,186,10
5,76,11
5,166,12
5,177,13
5,20,14
5,158,15
5,24,16
5,164,17
5,133,18
5,199,19
5,26,20
5,35,21
5,0,22
5,29,23
5,103,24
5,141,25
5,146,26
5,147,27
5,136,28
5,71,29
5,89,30
5,75,31
5,138,32
5,100,33
5,18,34
5,129,35
5,64,36
5,165,37
5,27,38
5,55,39
5,21,40
5,118,41
5,87,42
5,113,43
5,196,44
5,67,45
5,83,46
5,49,47
5,70,48
5,194,49
5,90,50
5,33,51
5,11,52
5,56,53
5,93,54
5,45,55
5,156,56
5,77,57
5,112,58
5,116,59
5,140,60
5,78,61
5,43,62
5,14,63
5,189,64
5,110,65
5,151,66
5,81,67
5,42,68
5,160,69
5,154,70
5,153,71
5,172,72
5,22,73
5,195,74
5,3,75
5,96,76
5,28,77
5,178,78
5,65,79
5,94,80
5,123,81
5,39,82
5,32,83
5,72,84
5,73,85
5,182,86
5,183,87
5,50,88
5,38,89
5,174,90
5,176,91
5,34,92
5,46,93
5,130,94
5,197,95
5,59,96
5,13,97
5,44,98
5,98,99
5,145,100
5,47,101
5,135,102
5,191,103
5,134,104
5,143,105
5,168,106
5,120,107
5,167,108
5,88,109
5,19,110
5,31,111
5,104,112
5,23,113
5,48,114
5,179,115
5,109,116
5,108,117
5,99,118
5,41,119
5,16,120
5,80,121
5,91,122
5,92,123
5,101,124
5,121,125
5,181,126
5,51,127
5,74,128
5,58,129
5,170,130
5,6,131
5,69,132
5,9,133
5,193,134
5,62,135
5,2,136
5,17,137
5,114,138
5,30,139
5,159,140
5,117,141
5,142,142
5,8,143
5,15,144
5,102,145
5,63,146
5,105,147
5,95,148
5,185,149
6,6,0
6,5,1
6,107,2
6,125,3
6,123,4
6,134,5
6,43,6
6,46,7
6,114,8
6,170,9
6,117,10
6,199,11
6,111,12
6,77,13
6,98,14
6,74,15
6,35,16
6,53,17
6,16,18
6,18,19
6,22,20
6,191,21
6,148,22
6,156,23
6,0,24
6,73,25
6,181,26
6,86,27
6,103,28
6,64,29
6,140,30
6,139,31
6,63,32
6,62,33
6,150,34
6,60,35
6,142,36
6,33,37
6,30,38
6,179,39
6,182,40
6,100,41
6,194,42
6,14,43
6,28,44
6,52,45
6,93,46
6,47,47
6,26,48
6,19,49
6,197,50
6,36,51
6,48,52
6,24,53
6,152,54
6,50,55
6,116,56
6,70,57
6,195,58
6,101,59
6,87,60
6,166,61
6,155,62
6,189,63
6,126,64
6,88,65
6,122,66
6,27,67
6,145,68
6,151,69
6,177,70
6,128,71
6,153,72
6,34,73
6,115,74
6,131,75
6,188,76
6,72,77
6,8,78
6,81,79
6,4,80
6,124,81
6,84,82
6,180,83
6,193,84
6,165,85
6,45,86
6,133,87
6,159,88
6,187,89
6,161,90
6,90,91
6,162,92
6,20,93
6,57,94
6,11,95
6,172,96
6,186,97
6,41,98
6,119,99
6,25,100
6,66,101
6,175,102
6,37,103
6,169,104
6,7,105
6,65,106
6,141,107
6,82,108
6,183,109
6,171,110
6,160,111
6,132,112
6,154,113
6,158,114
6,10,115
6,3,116
6,2,117
6,38,118
6,69,119
6,198,120
6,135,121
6,157,122
6,192,123
6,108,124
6,95,125
6,121,126
6,1,127
6,75,128
6,83,129
6,147,130
6,174,131
6,55,132
6,79,133
6,78,134
6,97,135
6,104,136
6,15,137
6,17,138
6,59,139
6,102,140
6,184,141
6,164,142
6,96,143
6,32,144
6,143,145
6,67,146
6,85,147
6,196,148
7,7,0
7,60,1
7,45,2
7,44,3
7,68,4
7,199,5
7,152,6
7,125,7
7,135,8
7,99,9
7,33,10
7,62,11
7,48,12
7,67,13
7,188,14
7,75,15
7,198,16
7,165,17
7,134,18
7,167,19
7,16,20
7,53,21
7,147,22
7,193,23
7,43,24
7,13,25
7,55,26
7,6,27
7,27,28
7,0,29
7,96,30
7,41,31
7,49,32
7,113,33
7,169,34
7,140,35
7,164,36
7,47,37
7,80,38
7,93,39
7,63,40
7,58,41
7,136,42
7,132,43
7,94,44
7,181,45
7,61,46
7,153,47
7,168,48
7,138,49
7,26,50
7,172,51
7,128,52
7,100,53
7,19,54
7,105,55
7,161,56
7,131,57
7,110,58
7,92,59
7,108,60
7,15,61
7,191,62
7,5,63
7,88,64
7,196,65
7,30,66
7,114,67
7,106,68
7,28,69
7,52,70
7,21,71
7,89,72
7,126,73
7,175,74
7,69,75
7,121,76
7,83,77
7,171,78
7,73,79
7,1,80
7,166,81
7,148,82
7,34,83
7,163,84
7,39,85
7,173,86
7,18,87
7,179,88
7,124,89
7,8,90
7,77,91
7,57,92
7,122,93
7,146,94
7,180,95
7,65,96
7,66,97
7,11,98
7,151,99
7,70,100
7,4,101
7,116,102
7,32,103
7,87,104
7,177,105
7,143,106
7,56,107
7,40,108
7,129,109
7,170,110
7,107,111
7,158,112
7,190,113
7,142,114
7,12,115
7,82,116
7,176,117
7,123,118
7,95,119
7,186,120
7,25,121
7,54,122
7,120,123
7,137,124
7,133,125
7,162,126
7,23,127
7,154,128
7,35,129
7,90,130
7,36,131
7,187,132
7,183,133
7,91,134
7,84,135
7,156,136
7,139,137
7,76,138
7,144,139
7,17,140
7,127,141
7,178,142
7,115,143
7,111,144
7,85,145
7,50,146
7,184,147
8,8,0
8,186,1
8,122,2
8,71,3
8,25,4
8,170,5
8,51,6
8,190,7
8,9,8
8,49,9
8,118,10
8,78,11
8,12,12
8,138,13
8,40,14
8,123,15
8,116,16
8,127,17
8,144,18
8,160,19
8,109,20
8,167,21
8,135,22
8,75,23
8,44,24
8,5,25
8,165,26
8,98,27
8,178,28
8,147,29
8,96,30
8,77,31
8,7,32
8,182,33
8,67,34
8,134,35
8,117,36
8,137,37
8,66,38
8,57,39
8,93,40
8,180,41
8,125,42
8,72,43
8,69,44
8,30,45
8,140,46
8,33,47
8,173,48
8,43,49
8,168,50
8,13,51
8,90,52
8,145,53
8,114,54
8,105,55
8,58,56
8,181,57
8,136,58
8,6,59
8,156,60
8,99,61
8,81,62
8,48,63
8,113,64
8,45,65
8,31,66
8,157,67
8,199,68
8,37,69
8,121,70
8,162,71
8,73,72
8,28,73
8,0,74
8,146,75
8,29,76
8,179,77
8,166,78
8,143,79
8,149,80
8,4,81
8,55,82
8,2,83
8,24,84
8,198,85
8,84,86
8,177,87
8,119,88
8,68,89
8,61,90
8,46,91
8,47,92
8,23,93
8,150,94
8,35,95
8,189,96
8,79,97
8,14,98
8,194,99
8,139,100
8,59,101
8,108,102
8,124,103
8,104,104
8,1,105
8,38,106
8,153,107
8,15,108
8,112,109
8,103,110
8,152,111
8,36,112
8,141,113
8,129,114
8,87,115
8,188,116
8,62,117
8,34,118
8,26,119
8,159,120
8,86,121
8,184,122
8,120,123
8,197,124
8,107,125
8,191,126
8,183,127
8,19,128
8,151,129
8,97,130
8,92,131
8,102,132
8,89,133
8,70,134
8,18,135
8,91,136
8,80,137
8,27,138
8,21,139
8,131,140
8,185,141
8,192,142
8,155,143
8,64,144
8,126,145
8,85,146
8,39,147
8,11,148
8,196,149
9,9,0
9,154,1
9,79,2
9,162,3
9,73,4
9,145,5
9,196,6
9,85,7
9,88,8
9,22,9
9,173,10
9,56,11
9,87,12
9,108,13
9,25,14
9,176,15
9,69,16
9,34,17
9,158,18
9,175,19
9,29,20
9,101,21
9,36,22
9,38,23
9,84,24
9,91,25
9,122,26
9,138,27
9,166,28
9,31,29
9,163,30
9,39,31
9,3,32
9,16,33
9,51,34
9,65,35
9,164,36
9,187,37
9,24,38
9,147,39
9,43,40
9,133,41
9,184,42
9,27,43
9,186,44
9,118,45
9,17,46
9,169,47
9,139,48
9,110,49
9,62,50
9,146,51
9,132,52
9,160,53
9,153,54
9,182,55
9,131,56
9,10,57
9,189,58
9,64,59
9,74,60
9,41,61
9,48,62
9,67,63
9,81,64
9,83,65
9,21,66
9,193,67
9,103,68
9,11,69
9,143,70
9,194,71
9,126,72
9,6,73
9,137,74
9,13,75
9,71,76
9,1,77
9,33,78
9,104,79
9,112,80
9,7,81
9,170,82
9,42,83
9,198,84
9,75,85
9,174,86
9,55,87
9,128,88
9,181,89
9,59,90
9,72,91
9,172,92
9,177,93
9,50,94
9,119,95
9,127,96
9,159,97
9,111,98
9,113,99
9,109,100
9,44,101
9,66,102
9,191,103
9,157,104
9,168,105
9,178,106
9,89,107
9,32,108
9,95,109
9,70,110
9,188,111
9,199,112
9,45,113
9,99,114
9,100,115
9,26,116
9,155,117
9,114,118
9,78,119
9,58,120
9,61,121
9,167,122
9,96,123
9,12,124
9,125,125
9,14,126
9,141,127
9,52,128
9,20,129
9,76,130
9,117,131
9,144,132
9,60,133
9,156,134
9,149,135
9,82,136
9,86,137
9,171,138
9,161,139
9,18,140
9,94,141
9,68,142
9,121,143
9,63,144
9,136,145
9,150,146
9,183,147
10,10,0
10,96,1
10,59,2
10,32,3
10,83,4
10,185,5
10,62,6
10,163,7
10,113,8
10,37,9
10,120,10
10,180,11
10,55,12
10,193,13
10,112,14
10,8,15
10,24,16
10,109,17
10,21,18
10,19,19
10,36,20
10,4,21
10,33,22
10,44,23
10,60,24
10,177,25
10,77,26
10,80,27
10,94,28
10,132,29
10,139,30
10,182,31
10,85,32
10,86,33
10,20,34
10,142,35
10,88,36
10,122,37
10,140,38
10,168,39
10,100,40
10,179,41
10,101,42
10,16,43
10,72,44
10,7,45
10,9,46
10,151,47
10,98,48
10,156,49
10,63,50
10,43,51
10,52,52
10,134,53
10,53,54
10,26,55
10,68,56
10,29,57
10,160,58
10,12,59
10,117,60
10,170,61
10,130,62
10,2,63
10,92,64
10,97,65
10,133,66
10,197,67
10,123,68
10,65,69
10,54,70
10,138,71
10,47,72
10,41,73
10,157,74
10,104,75
10,162,76
10,161,77
10,107,78
10,81,79
10,192,80
10,82,81
10,40,82
10,159,83
10,11,84
10,74,85
10,129,86
10,5,87
10,195,88
10,25,89
10,135,90
10,106,91
10,31,92
10,50,93
10,75,94
10,147,95
10,99,96
10,102,97
10,15,98
10,89,99
10,30,100
10,46,101
10,78,102
10,116,103
10,148,104
10,114,105
10,90,106
10,188,107
10,39,108
10,58,109
10,18,110
10,49,111
10,73,112
10,67,113
10,199,114
10,186,115
10,126,116
10,45,117
10,149,118
10,178,119
10,51,120
10,158,121
10,124,122
10,198,123
10,190,124
10,174,125
10,171,126
10,91,127
10,3,128
10,79,129
10,69,130
10,66,131
10,172,132
10,115,133
10,17,134
10,1,135
10,108,136
10,144,137
10,93,138
10,183,139
10,28,140
10,164,141
10,176,142
10,119,143
11,11,0
11,136,1
11,34,2
11,70,3
11,162,4
11,189,5
11,83,6
11,153,7
11,159,8
11,58,9
11,73,10
11,122,11
11,115,12
11,140,13
11,33,14
11,191,15
11,170,16
11,199,17
11,144,18
11,26,19
11,48,20
11,195,21
11,19,22
11,101,23
11,100,24
11,186,25
11,181,26
11,130,27
11,139,28
11,91,29
11,50,30
11,110,31
11,80,32
11,3,33
11,185,34
11,179,35
11,79,36
11,172,37
11,148,38
11,192,39
11,42,40
11,84,41
11,174,42
11,184,43
11,121,44
11,147,45
11,105,46
11,51,47
11,0,48
11,20,49
11,99,50
11,85,51
11,28,52
11,54,53
11,118,54
11,14,55
11,89,56
11,4,57
11,22,58
11,107,59
11,97,60
11,124,61
11,10,62
11,90,63
11,18,64
11,62,65
11,96,66
11,164,67
11,116,68
11,30,69
11,129,70
11,198,71
11,92,72
11,40,73
11,55,74
11,65,75
11,161,76
11,171,77
11,47,78
11,2,79
11,108,80
11,182,81
11,5,82
11,180,83
11,27,84
11,24,85
11,106,86
11,81,87
11,37,88
11,134,89
11,87,90
11,69,91
11,32,92
11,45,93
11,133,94
11,128,95
11,154,96
11,141,97
11,61,98
11,36,99
11,44,100
11,158,101
11,63,102
11,103,103
11,74,104
11,21,105
11,6,106
11,113,107
11,151,108
11,98,109
11,143,110
11,193,111
11,156,112
11,53,113
11,109,114
11,94,115
11,31,116
11,188,117
11,168,118
11,86,119
11,66,120
11,176,121
11,23,122
11,29,123
11,119,124
11,104,125
11,57,126
11,197,127
11,126,128
11,120,129
11,102,130
11,88,131
11,175,132
11,39,133
11,1,134
11,152,135
11,52,136
11,137,137
11,131,138
11,177,139
11,46,140
11,163,141
11,178,142
11,43,143
11,190,144
11,93,145
11,68,146
11,112,147
11,183,148
11,8,149
11,138,150
12,12,0
12,67,1
12,53,2
12,106,3
12,73,4
12,178,5
12,80,6
12,180,7
12,97,8
12,36,9
12,186,10
12,166,11
12,108,12
12,49,13
12,140,14
12,3,15
12,143,16
12,42,17
12,7,18
12,185,19
12,124,20
12,88,21
12,196,22
12,144,23
12,4,24
12,159,25
12,30,26
12,41,27
12,99,28
12,103,29
12,32,30
12,122,31
12,24,32
12,133,33
12,172,34
12,52,35
12,96,36
12,102,37
12,92,38
12,173,39
12,58,40
12,193,41
12,9,42
12,35,43
12,112,44
12,26,45
12,130,46
12,105,47
12,164,48
12,184,49
12,20,50
12,62,51
12,74,52
12,75,53
12,163,54
12,10,55
12,82,56
12,149,57
12,38,58
12,169,59
12,66,60
12,165,61
12,160,62
12,90,63
12,154,64
12,127,65
12,190,66
12,79,67
12,195,68
12,120,69
12,126,70
12,43,71
12,156,72
12,8,73
12,2,74
12,40,75
12,22,76
12,191,77
12,48,78
12,101,79
12,1,80
12,60,81
12,139,82
12,86,83
12,145,84
12,171,85
12,28,86
12,157,87
12,161,88
12,39,89
12,17,90
12,187,91
12,19,92
12,181,93
12,56,94
12,21,95
12,71,96
12,23,97
12,34,98
12,45,99
12,100,100
12,15,101
12,162,102
12,168,103
12,152,104
12,141,105
12,150,106
12,176,107
12,118,108
12,121,109
12,175,110
12,25,111
12,84,112
12,131,113
12,199,114
12,5,115
12,123,116
12,155,117
12,61,118
12,182,119
12,51,120
12,135,121
12,54,122
12,198,123
12,125,124
12,174,125
12,183,126
12,115,127
12,44,128
12,136,129
12,111,130
12,188,131
12,177,132
12,33,133
12,89,134
12,117,135
12,170,136
12,77,137
12,31,138
12,94,139
12,129,140
12,18,141
12,98,142
12,65,143
12,57,144
13,13,0
13,98,1
13,53,2
13,46,3
13,193,4
13,7,5
13,50,6
13,87,7
13,17,8
13,29,9
13,65,10
13,0,11
13,179,12
13,79,13
13,148,14
13,161,15
13,186,16
13,75,17
13,107,18
13,35,19
13,189,20
13,23,21
13,147,22
13,11,23
13,151,24
13,85,25
13,70,26
13,188,27
13,78,28
13,149,29
13,10,30
13,116,31
13,40,32
13,81,33
13,83,34
13,140,35
13,90,36
13,146,37
13,158,38
13,91,39
13,27,40
13,4,41
13,39,42
13,112,43
13,180,44
13,37,45
13,199,46
13,19,47
13,198,48
13,82,49
13,122,50
13,80,51
13,26,52
13,44,53
13,145,54
13,104,55
13,51,56
13,52,57
13,56,58
13,84,59
13,59,60
13,67,61
13,103,62
13,77,63
13,195,64
13,153,65
13,31,66
13,197,67
13,21,68
13,8,69
13,25,70
13,170,71
13,126,72
13,88,73
13,156,74
13,100,75
13,69,76
13,172,77
13,57,78
13,164,79
13,142,80
13,41,81
13,45,82
13,185,83
13,171,84
13,134,85
13,6,86
13,177,87
13,71,88
13,54,89
13,14,90
13,63,91
13,139,92
13,96,93
13,109,94
13,111,95
13,182,96
13,159,97
13,168,98
13,97,99
13,141,100
13,133,101
13,94,102
13,192,103
13,114,104
13,20,105
13,89,106
13,72,107
13,166,108
13,150,109
13,42,110
13,160,111
13,66,112
13,155,113
13,184,114
13,131,115
13,138,116
13,73,117
13,162,118
13,38,119
13,127,120
13,135,121
13,154,122
13,49,123
13,118,124
13,194,125
13,48,126
13,125,127
13,190,128
13,124,129
13,157,130
13,15,131
13,22,132
13,181,133
13,129,134
13,9,135
13,183,136
13,74,137
13,143,138
13,120,139
13,92,140
13,102,141
13,101,142
13,144,143
13,93,144
13,110,145
13,43,146
14,14,0
14,67,1
14,138,2
14,23,3
14,187,4
14,175,5
14,35,6
14,20,7
14,176,8
14,165,9
14,169,10
14,36,11
14,48,12
14,135,13
14,160,14
14,189,15
14,0,16
14,112,17
14,24,18
14,199,19
14,10,20
14,174,21
14,137,22
14,6,23
14,128,24
14,38,25
14,105,26
14,151,27
14,64,28
14,5,29
14,86,30
14,58,31
14,83,32
14,146,33
14,42,34
14,28,35
14,111,36
14,197,37
14,55,38
14,148,39
14,153,40
14,107,41
14,133,42
14,54,43
14,82,44
14,46,45
14,129,46
14,180,47
14,8,48
14,161,49
14,115,50
14,143,51
14,12,52
14,45,53
14,170,54
14,3,55
14,97,56
14,92,57
14,85,58
14,196,59
14,68,60
14,84,61
14,1,62
14,98,63
14,11,64
14,195,65
14,155,66
14,130,67
14,89,68
14,81,69
14,127,70
14,186,71
14,163,72
14,73,73
14,122,74
14,50,75
14,145,76
14,125,77
14,118,78
14,75,79
14,22,80
14,34,81
14,26,82
14,96,83
14,140,84
14,171,85
14,30,86
14,167,87
14,150,88
14,114,89
14,13,90
14,25,91
14,31,92
14,18,93
14,123,94
14,183,95
14,147,96
14,16,97
14,77,98
14,101,99
14,126,100
14,27,101
14,119,102
14,182,103
14,43,104
14,172,105
14,33,106
14,109,107
14,63,108
14,136,109
14,173,110
14,94,111
14,132,112
14,78,113
14,149,114
14,87,115
14,198,116
14,19,117
14,9,118
14,188,119
14,108,120
14,168,121
14,100,122
14,53,123
14,152,124
14,184,125
14,156,126
14,157,127
14,32,128
14,192,129
14,134,130
14,154,131
14,88,132
14,144,133
14,99,134
14,106,135
14,190,136
14,121,137
14,179,138
14,164,139
14,29,140
14,159,141
14,41,142
14,69,143
14,131,144
14,178,145
14,59,146
14,57,147
14,65,148
14,80,149
15,15,0
15,183,1
15,122,2
15,167,3
15,148,4
15,153,5
15,188,6
15,38,7
15,130,8
15,97,9
15,46,10
15,31,11
15,94,12
15,55,13
15,80,14
15,32,15
15,193,16
15,2,17
15,35,18
15,118,19
15,1,20
15,198,21
15,150,22
15,29,23
15,78,24
15,180,25
15,34,26
15,91,27
15,13,28
15,50,29
15,102,30
15,19,31
15,192,32
15,21,33
15,82,34
15,114,35
15,158,36
15,60,37
15,179,38
15,166,39
15,39,40
15,123,41
15,128,42
15,159,43
15,186,44
15,155,45
15,63,46
15,83,47
15,194,48
15,157,49
15,56,50
15,92,51
15,171,52
15,18,53
15,36,54
15,144,55
15,136,56
15,65,57
15,115,58
15,74,59
15,132,60
15,40,61
15,73,62
15,163,63
15,164,64
15,145,65
15,85,66
15,108,67
15,69,68
15,64,69
15,26,70
15,88,71
15,113,72
15,45,73
15,5,74
15,152,75
15,111,76
15,187,77
15,90,78
15,100,79
15,160,80
15,77,81
15,195,82
15,147,83
15,7,84
15,165,85
15,43,86
15,156,87
15,129,88
15,199,89
15,23,90
15,71,91
15,3,92
15,16,93
15,68,94
15,47,95
15,59,96
15,61,97
15,67,98
15,169,99
15,79,100
15,151,101
15,96,102
15,44,103
15,70,104
15,131,105
15,54,106
