pairing_id,cost
399,572.0
400,410.0
401,474.0
402,645.0
403,379.0
404,291.0
405,560.0
406,833.0
407,745.0
408,697.0
409,454.0
410,286.0
411,479.0
412,454.0
413,261.0
414,454.0
415,454.0
416,68.0
417,261.0
418,519.0
419,831.0
420,505.0
421,486.0
422,847.0
423,393.0
424,754.0
425,405.0
426,576.0
427,880.0
428,427.0
429,906.0
430,795.0
431,1077.0
432,931.0
433,1035.0
434,436.0
435,924.0
436,710.0
437,411.0
438,411.0
439,697.0
440,441.0
441,1063.0
442,370.0
443,883.0
444,366.0
445,261.0
446,470.0
447,624.0
448,535.0
449,598.0
450,806.0
451,488.0
452,467.0
453,553.0
454,434.0
455,266.0
456,471.0
457,434.0
458,80.0
459,465.0
460,242.0
461,374.0
462,437.0
463,40.0
464,271.0
465,436.0
466,444.0
467,613.0
468,436.0
469,444.0
470,637.0
471,411.0
472,554.0
473,411.0
474,424.0
475,433.0
476,543.0
477,399.0
478,399.0
479,408.0
480,518.0
481,374.0
482,469.0
483,369.0
484,538.0
485,394.0
486,369.0
487,413.0
488,388.0
489,355.0
490,228.0
491,622.0
492,304.0
493,468.0
494,445.0
495,249.0
496,460.0
497,421.0
498,421.0
499,286.0
500,474.0
501,528.0
502,692.0
503,501.0
504,425.0
505,710.0
506,488.0
507,411.0
508,411.0
509,368.0
510,411.0
511,382.0
512,985.0
513,1102.0
514,1098.0
515,582.0
516,583.0
517,500.0
518,774.0
519,640.0
520,640.0
521,258.0
522,258.0
523,1121.0
524,1044.0
525,1111.0
526,921.0
527,922.0
528,921.0
529,922.0
530,259.0
531,607.0
532,694.0
533,855.0
534,744.0
535,928.0
536,423.0
537,423.0
538,995.0
539,820.0
540,469.0
541,459.0
542,431.0
543,381.0
544,381.0
545,1265.0
546,945.0
547,765.0
548,935.0
549,228.0
550,776.0
551,391.0
552,235.0
553,227.0
554,775.0
555,341.0
556,454.0
557,394.0
558,369.0
559,896.0
560,861.0
561,454.0
562,959.0
563,471.0
564,766.0
565,446.0
566,627.0
567,806.0
568,394.0
569,504.0
570,484.0
571,459.0
572,219.0
573,829.0
574,291.0
575,406.0
576,356.0
577,515.0
578,676.0
579,468.0
580,677.0
581,434.0
582,522.0
583,533.0
584,848.0
585,531.0
586,674.0
587,829.0
588,35.0
589,421.0
590,461.0
591,669.0
592,481.0
593,516.0
594,807.0
595,571.0
596,1141.0
597,670.0
598,918.0
599,472.0
600,675.0
601,758.0
602,473.0
603,482.0
604,436.0
605,766.0
606,772.0
607,1039.0
608,543.0
609,878.0
610,894.0
611,1204.0
612,263.0
613,471.0
614,590.0
615,413.0
616,571.0
617,580.0
618,430.0
619,432.0
620,394.0
621,709.0
622,410.0
623,651.0
624,516.0
625,414.0
626,894.0
627,608.0
628,402.0
629,659.0
630,76.0
631,769.0
632,508.0
633,757.0
634,820.0
635,674.0
636,1009.0
637,1097.0
638,224.0
639,243.0
640,431.0
641,411.0
642,470.0
643,566.0
644,504.0
645,762.0
646,743.0
647,1083.0
648,1125.0
649,803.0
650,652.0
651,411.0
652,395.0
653,384.0
654,548.0
655,427.0
656,402.0
657,492.0
658,234.0
659,401.0
660,397.0
661,376.0
662,544.0
663,1246.0
664,271.0
665,323.0
666,268.0
667,1040.0
668,429.0
669,175.0
670,38.0
671,374.0
672,806.0
673,1064.0
674,304.0
675,562.0
676,666.0
677,87.0
678,385.0
679,492.0
680,448.0
681,270.0
682,409.0
683,580.0
684,565.0
685,306.0
686,550.0
687,424.0
688,464.0
689,256.0
690,424.0
691,264.0
692,991.0
693,901.0
694,1299.0
695,251.0
696,394.0
697,1294.0
698,418.0
699,481.0
700,414.0
701,581.0
702,459.0
703,1550.0
704,655.0
705,718.0
706,1663.0
707,1827.0
708,975.0
709,518.0
710,424.0
711,460.0
712,235.0
713,424.0
714,411.0
715,411.0
716,841.0
717,436.0
718,399.0
719,68.0
720,440.0
721,437.0
722,517.0
723,463.0
724,299.0
725,252.0
726,644.0
727,960.0
728,727.0
729,789.0
730,1038.0
731,378.0
732,430.0
733,421.0
734,221.0
735,579.0
736,895.0
737,701.0
738,1012.0
739,405.0
740,570.0
741,886.0
742,652.0
743,964.0
744,282.0
745,470.0
746,700.0
747,706.0
748,705.0
749,692.0
750,999.0
751,267.0
752,417.0
753,411.0
754,670.0
755,797.0
756,705.0
757,628.0
758,642.0
759,712.0
760,486.0
761,540.0
762,610.0
763,651.0
764,295.0
765,336.0
766,336.0
767,670.0
768,460.0
769,379.0
770,478.0
771,460.0
772,378.0
773,454.0
774,540.0
775,448.0
776,467.0
777,337.0
778,638.0
779,612.0
780,597.0
781,225.0
782,578.0
783,248.0
784,520.0
785,642.0
786,540.0
787,564.0
788,643.0
789,597.0
790,577.0
791,247.0
792,519.0
793,641.0
794,539.0
795,562.0
796,761.0
797,735.0
798,392.0
799,253.0
800,577.0
801,432.0
802,253.0
803,446.0
804,596.0
805,539.0
806,408.0
807,408.0
808,383.0
809,440.0
810,499.0
811,380.0
812,203.0
813,620.0
814,655.0
815,518.0
816,39.0
817,461.0
818,663.0
819,596.0
820,363.0
821,320.0
822,554.0
823,208.0
824,599.0
825,209.0
826,388.0
827,490.0
828,548.0
829,427.0
830,1645.0
831,709.0
832,75.0
833,259.0
834,867.0
835,1065.0
836,475.0
837,580.0
838,594.0
839,267.0
840,387.0
841,421.0
842,596.0
843,1985.0
844,1009.0
845,460.0
846,799.0
847,1322.0
848,1182.0
849,658.0
850,603.0
851,1102.0
852,598.0
853,443.0
854,923.0
855,536.0
856,551.0
857,592.0
858,578.0
859,902.0
860,254.0
861,457.0
862,444.0
863,618.0
864,560.0
865,468.0
866,272.0
867,228.0
868,949.0
869,949.0
870,400.0
871,539.0
872,622.0
873,531.0
874,416.0
875,411.0
876,418.0
877,418.0
878,440.0
879,447.0
880,305.0
881,371.0
882,214.0
883,363.0
884,370.0
885,370.0
886,489.0
887,399.0
888,605.0
889,815.0
890,915.0
891,1189.0
892,1149.0
893,474.0
894,421.0
895,474.0
896,474.0
897,440.0
898,474.0
899,398.0
900,780.0
901,474.0
902,566.0
903,1174.0
904,230.0
905,272.0
906,429.0
907,692.0
908,806.0
909,272.0
910,423.0
911,465.0
912,424.0
913,465.0
914,465.0
915,272.0
916,429.0
917,711.0
918,806.0
919,272.0
920,465.0
921,465.0
922,624.0
923,877.0
924,660.0
925,660.0
926,611.0
927,594.0
928,881.0
929,681.0
930,705.0
931,1017.0
932,1097.0
933,462.0
934,465.0
935,465.0
936,471.0
937,465.0
938,465.0
939,625.0
940,936.0
941,380.0
942,380.0
943,497.0
944,784.0
945,396.0
946,396.0
947,1063.0
948,836.0
949,856.0
950,790.0
951,479.0
952,525.0
953,462.0
954,568.0
955,568.0
956,680.0
957,482.0
958,418.0
959,670.0
960,895.0
961,1048.0
962,566.0
963,524.0
964,566.0
965,636.0
966,250.0
967,363.0
968,539.0
969,740.0
970,358.0
971,399.0
972,399.0
973,363.0
974,558.0
975,740.0
976,206.0
977,358.0
978,399.0
979,399.0
980,436.0
981,813.0
982,621.0
983,475.0
984,395.0
985,561.0
986,1294.0
987,1042.0
988,266.0
989,301.0
990,638.0
991,229.0
992,443.0
993,567.0
994,1111.0
995,1028.0
996,660.0
997,1050.0
998,530.0
999,518.0
1000,449.0
1001,518.0
1002,449.0
1003,621.0
1004,518.0
1005,469.0
1006,390.0
1007,587.0
1008,560.0
1009,611.0
1010,931.0
1011,484.0
1012,874.0
1013,1086.0
1014,588.0
1015,490.0
1016,1791.0
1017,506.0
1018,258.0
1019,577.0
1020,305.0
1021,521.0
1022,590.0
1023,493.0
1024,992.0
1025,985.0
1026,41.0
1027,298.0
1028,460.0
1029,483.0
1030,869.0
1031,701.0
1032,832.0
1033,1927.0
1034,1163.0
1035,834.0
1036,491.0
1037,497.0
1038,467.0
1039,618.0
1040,938.0
1041,646.0
1042,989.0
1043,697.0
1044,786.0
1045,745.0
1046,483.0
1047,628.0
1048,461.0
1049,453.0
1050,665.0
1051,394.0
1052,355.0
1053,612.0
1054,1005.0
1055,284.0
1056,428.0
1057,616.0
1058,446.0
1059,658.0
1060,619.0
1061,387.0
1062,348.0
1063,580.0
1064,541.0
1065,974.0
1066,253.0
1067,1013.0
1068,512.0
1069,349.0
1070,319.0
1071,980.0
1072,928.0
1073,906.0
1074,862.0
1075,917.0
1076,1016.0
1077,877.0
1078,483.0
1079,454.0
1080,483.0
1081,337.0
1082,559.0
1083,544.0
1084,322.0
1085,421.0
1086,611.0
1087,557.0
1088,572.0
1089,279.0
1090,373.0
1091,358.0
1092,415.0
1093,796.0
1094,289.0
1095,244.0
1096,739.0
1097,896.0
1098,1031.0
1099,565.0
1100,568.0
1101,754.0
1102,344.0
1103,344.0
1104,525.0
1105,399.0
1106,206.0
1107,394.0
1108,740.0
1109,510.0
1110,413.0
1111,349.0
1112,369.0
1113,344.0
1114,344.0
1115,525.0
1116,622.0
1117,394.0
1118,413.0
1119,369.0
1120,344.0
1121,866.0
1122,390.0
1123,479.0
1124,534.0
1125,534.0
1126,251.0
1127,794.0
1128,817.0
1129,683.0
1130,731.0
1131,683.0
1132,731.0
1133,444.0
1134,270.0
1135,183.0
1136,487.0
1137,512.0
1138,434.0
1139,475.0
1140,402.0
1141,599.0
1142,624.0
1143,1087.0
1144,750.0
1145,286.0
1146,479.0
1147,693.0
1148,543.0
1149,229.0
1150,927.0
1151,290.0
1152,603.0
1153,259.0
1154,465.0
1155,440.0
1156,524.0
1157,677.0
1158,820.0
1159,652.0
1160,711.0
1161,394.0
1162,417.0
1163,632.0
1164,748.0
1165,689.0
1166,260.0
1167,224.0
1168,485.0
1169,385.0
1170,772.0
1171,667.0
1172,428.0
1173,249.0
1174,457.0
1175,742.0
1176,210.0
1177,403.0
1178,1057.0
1179,292.0
1180,752.0
1181,374.0
1182,590.0
1183,456.0
1184,567.0
1185,1105.0
1186,697.0
1187,530.0
1188,505.0
1189,370.0
1190,617.0
1191,523.0
1192,464.0
1193,241.0
1194,266.0
1195,474.0
1196,652.0
1197,442.0
1198,604.0
1199,753.0
1200,661.0
1201,865.0
1202,784.0
1203,830.0
1204,805.0
1205,662.0
1206,637.0
1207,762.0
1208,292.0
1209,410.0
1210,267.0
1211,584.0
1212,559.0
1213,452.0
1214,427.0
1215,78.0
1216,644.0
1217,715.0
1218,665.0
1219,427.0
1220,234.0
1221,318.0
1222,268.0
1223,584.0
1224,559.0
1225,839.0
1226,455.0
1227,589.0
1228,638.0
1229,953.0
1230,370.0
1231,744.0
1232,223.0
1233,265.0
1234,577.0
1235,464.0
1236,276.0
1237,552.0
1238,439.0
1239,515.0
1240,439.0
1241,224.0
1242,459.0
1243,500.0
1244,429.0
1245,678.0
1246,589.0
1247,604.0
1248,650.0
1249,625.0
1250,387.0
1251,194.0
1252,319.0
1253,596.0
1254,495.0
1255,482.0
1256,576.0
1257,618.0
1258,912.0
1259,510.0
1260,482.0
1261,500.0
1262,529.0
1263,428.0
1264,415.0
1265,553.0
1266,699.0
1267,489.0
1268,216.0
1269,644.0
1270,622.0
1271,409.0
1272,474.0
1273,493.0
1274,532.0
1275,474.0
1276,462.0
1277,457.0
1278,384.0
1279,449.0
1280,654.0
1281,479.0
1282,281.0
1283,722.0
1284,544.0
1285,580.0
1286,474.0
1287,449.0
1288,474.0
1289,384.0
1290,449.0
1291,512.0
1292,493.0
1293,256.0
1294,843.0
1295,770.0
1296,677.0
1297,1014.0
1298,535.0
1299,760.0
1300,455.0
1301,240.0
1302,563.0
1303,458.0
1304,750.0
1305,477.0
1306,365.0
1307,330.0
1308,237.0
1309,253.0
1310,607.0
1311,476.0
1312,550.0
1313,316.0
1314,593.0
1315,458.0
1316,400.0
1317,683.0
1318,433.0
1319,549.0
1320,526.0
1321,387.0
1322,745.0
1323,587.0
1324,437.0
1325,730.0
1326,663.0
1327,418.0
1328,1003.0
1329,624.0
1330,603.0
1331,459.0
1332,381.0
1333,434.0
1334,484.0
1335,506.0
1336,78.0
1337,557.0
1338,457.0
1339,544.0
1340,980.0
1341,441.0
1342,835.0
1343,593.0
1344,1253.0
1345,597.0
1346,699.0
1347,719.0
1348,576.0
1349,281.0
1350,612.0
1351,507.0
1352,568.0
1353,577.0
1354,649.0
1355,461.0
1356,509.0
1357,1408.0
1358,995.0
1359,923.0
1360,509.0
1361,529.0
1362,543.0
1363,767.0
1364,762.0
1365,671.0
1366,864.0
1367,860.0
1368,504.0
1369,524.0
1370,519.0
1371,509.0
1372,481.0
1373,472.0
1374,808.0
1375,457.0
1376,477.0
1377,719.0
1378,534.0
1379,272.0
1380,661.0
1381,726.0
1382,779.0
1383,835.0
1384,477.0
1385,228.0
1386,776.0
1387,681.0
1388,432.0
1389,513.0
1390,52.0
1391,36.0
1392,134.0
1393,624.0
1394,938.0
1395,753.0
1396,452.0
1397,486.0
1398,485.0
1399,458.0
1400,757.0
1401,632.0
1402,604.0
1403,606.0
1404,464.0
1405,443.0
1406,443.0
1407,237.0
1408,709.0
1409,700.0
1410,584.0
1411,556.0
1412,833.0
1413,424.0
1414,573.0
1415,887.0
1416,462.0
1417,698.0
1418,394.0
1419,1324.0
1420,1358.0
1421,39.0
1422,559.0
1423,775.0
1424,1013.0
1425,450.0
1426,411.0
1427,248.0
1428,542.0
1429,473.0
1430,177.0
1431,425.0
1432,453.0
1433,428.0
1434,369.0
1435,394.0
1436,369.0
1437,749.0
1438,797.0
1439,713.0
1440,456.0
1441,481.0
1442,596.0
1443,297.0
1444,352.0
1445,78.0
1446,319.0
1447,909.0
1448,536.0
1449,570.0
1450,309.0
1451,243.0
1452,461.0
1453,662.0
1454,319.0
1455,461.0
1456,592.0
1457,237.0
1458,539.0
1459,371.0
1460,430.0
1461,320.0
1462,726.0
1463,253.0
1464,258.0
1465,552.0
1466,536.0
1467,425.0
1468,400.0
1469,207.0
1470,408.0
1471,400.0
1472,402.0
1473,748.0
1474,441.0
1475,592.0
1476,602.0
1477,303.0
1478,426.0
1479,426.0
1480,468.0
1481,468.0
1482,383.0
1483,258.0
1484,400.0
1485,606.0
1486,622.0
1487,344.0
1488,386.0
1489,305.0
1490,410.0
1491,469.0
1492,230.0
1493,286.0
1494,410.0
1495,490.0
1496,104.0
1497,334.0
1498,508.0
1499,529.0
1500,523.0
1501,400.0
1502,479.0
1503,449.0
1504,261.0
1505,632.0
1506,296.0
1507,366.0
1508,446.0
1509,416.0
1510,99.0
1511,253.0
1512,739.0
1513,823.0
1514,326.0
1515,492.0
1516,503.0
1517,373.0
1518,1041.0
1519,911.0
1520,272.0
1521,394.0
1522,733.0
1523,297.0
1524,601.0
1525,673.0
1526,775.0
1527,242.0
1528,766.0
1529,483.0
1530,427.0
1531,414.0
1532,733.0
1533,626.0
1534,660.0
1535,243.0
1536,248.0
1537,278.0
1538,278.0
1539,446.0
1540,446.0
1541,370.0
1542,259.0
1543,500.0
1544,501.0
1545,462.0
1546,294.0
1547,427.0
1548,427.0
1549,426.0
1550,421.0
1551,221.0
1552,213.0
1553,452.0
1554,450.0
1555,450.0
1556,394.0
1557,396.0
1558,606.0
1559,236.0
1560,273.0
1561,304.0
1562,428.0
1563,675.0
1564,520.0
1565,293.0
1566,874.0
1567,782.0
1568,413.0
1569,650.0
1570,195.0
1571,234.0
1572,604.0
1573,253.0
1574,588.0
1575,487.0
1576,300.0
1577,977.0
1578,476.0
1579,40.0
1580,214.0
1581,262.0
1582,182.0
1583,369.0
1584,243.0
1585,510.0
1586,547.0
1587,570.0
1588,240.0
1589,439.0
1590,612.0
1591,562.0
1592,226.0
1593,577.0
1594,541.0
1595,449.0
1596,281.0
1597,616.0
1598,565.0
1599,198.0
1600,299.0
1601,533.0
1602,530.0
1603,207.0
1604,229.0
1605,424.0
1606,450.0
1607,447.0
1608,375.0
1609,490.0
1610,487.0
1611,485.0
1612,482.0
1613,451.0
1614,594.0
1615,182.0
1616,454.0
1617,402.0
1618,555.0
1619,69.0
1620,969.0
1621,324.0
1622,369.0
1623,857.0
1624,654.0
1625,465.0
1626,877.0
1627,673.0
1628,272.0
1629,677.0
1630,235.0
1631,66.0
1632,228.0
1633,421.0
1634,228.0
1635,617.0
1636,338.0
1637,376.0
1638,569.0
1639,190.0
1640,240.0
1641,524.0
1642,433.0
1643,500.0
1644,433.0
1645,500.0
1646,307.0
1647,408.0
1648,383.0
1649,229.0
1650,707.0
1651,184.0
1652,214.0
1653,419.0
1654,480.0
1655,588.0
1656,418.0
1657,479.0
1658,587.0
1659,817.0
1660,275.0
1661,360.0
1662,375.0
1663,433.0
1664,386.0
1665,490.0
1666,479.0
1667,902.0
1668,891.0
1669,947.0
1670,1122.0
1671,362.0
1672,436.0
1673,260.0
1674,251.0
1675,478.0
1676,624.0
1677,388.0
1678,293.0
1679,912.0
1680,1042.0
1681,321.0
1682,726.0
1683,608.0
1684,829.0
1685,217.0
1686,285.0
1687,528.0
1688,298.0
1689,901.0
1690,823.0
1691,731.0
1692,727.0
1693,52.0
1694,277.0
1695,277.0
1696,302.0
1697,345.0
1698,292.0
1699,543.0
1700,281.0
1701,673.0
1702,416.0
1703,1150.0
1704,1072.0
1705,223.0
1706,1028.0
1707,946.0
1708,1103.0
1709,1025.0
1710,234.0
1711,413.0
1712,1368.0
1713,1286.0
1714,678.0
1715,903.0
1716,827.0
1717,819.0
1718,668.0
1719,533.0
1720,562.0
1721,409.0
1722,147.0
1723,571.0
1724,697.0
1725,1011.0
1726,686.0
1727,248.0
1728,336.0
1729,192.0
1730,1724.0
1731,626.0
1732,376.0
1733,562.0
1734,422.0
1735,471.0
1736,292.0
1737,491.0
1738,435.0
1739,533.0
1740,816.0
1741,719.0
1742,481.0
1743,553.0
1744,385.0
1745,703.0
1746,525.0
1747,468.0
1748,878.0
1749,435.0
1750,486.0
1751,685.0
1752,386.0
1753,411.0
1754,379.0
1755,453.0
1756,370.0
1757,370.0
1758,395.0
1759,388.0
1760,506.0
1761,611.0
1762,651.0
1763,442.0
1764,387.0
1765,1319.0
1766,165.0
1767,587.0
1768,626.0
1769,257.0
1770,484.0
1771,626.0
1772,942.0
1773,715.0
1774,441.0
1775,755.0
1776,929.0
1777,441.0
1778,313.0
1779,412.0
1780,557.0
1781,871.0
1782,1640.0
1783,437.0
1784,516.0
1785,446.0
1786,406.0
1787,454.0
1788,432.0
1789,618.0
1790,523.0
1791,594.0
1792,710.0
1793,796.0
1794,268.0
1795,251.0
1796,457.0
1797,1474.0
1798,315.0
1799,682.0
1800,261.0
1801,322.0
1802,618.0
1803,477.0
1804,889.0
1805,461.0
1806,246.0
1807,403.0
1808,393.0
1809,428.0
1810,653.0
1811,974.0
1812,459.0
1813,459.0
1814,666.0
1815,779.0
1816,270.0
1817,872.0
1818,574.0
1819,515.0
1820,631.0
1821,786.0
1822,952.0
1823,263.0
1824,70.0
1825,791.0
1826,263.0
1827,431.0
1828,511.0
1829,459.0
1830,483.0
1831,1239.0
1832,410.0
1833,213.0
1834,959.0
1835,959.0
1836,406.0
1837,945.0
1838,658.0
1839,808.0
1840,1258.0
1841,852.0
1842,582.0
1843,469.0
1844,388.0
1845,290.0
1846,265.0
1847,387.0
1848,377.0
1849,637.0
1850,716.0
1851,982.0
1852,384.0
1853,578.0
1854,576.0
1855,266.0
1856,556.0
1857,627.0
1858,648.0
1859,969.0
1860,1542.0
1861,836.0
1862,770.0
1863,770.0
1864,487.0
1865,1221.0
1866,1074.0
1867,720.0
1868,1116.0
1869,193.0
1870,832.0
1871,669.0
1872,980.0
1873,675.0
1874,492.0
1875,553.0
1876,658.0
1877,969.0
1878,1187.0
1879,959.0
1880,544.0
1881,558.0
1882,435.0
1883,510.0
1884,524.0
1885,286.0
1886,292.0
1887,678.0
1888,659.0
1889,120.0
1890,289.0
1891,512.0
1892,526.0
1893,402.0
1894,478.0
1895,492.0
1896,253.0
1897,259.0
1898,411.0
1899,715.0
1900,730.0
1901,607.0
1902,536.0
1903,287.0
1904,541.0
1905,293.0
1906,526.0
1907,583.0
1908,805.0
1909,716.0
1910,607.0
1911,607.0
1912,705.0
1913,652.0
1914,666.0
1915,472.0
1916,487.0
1917,661.0
1918,272.0
1919,253.0
1920,350.0
1921,494.0
1922,476.0
1923,787.0
1924,678.0
1925,325.0
1926,469.0
1927,451.0
1928,453.0
1929,463.0
1930,452.0
1931,527.0
1932,750.0
1933,640.0
1934,812.0
1935,826.0
1936,435.0
1937,613.0
1938,488.0
1939,641.0
1940,627.0
1941,549.0
1942,303.0
1943,564.0
1944,524.0
1945,471.0
1946,471.0
1947,563.0
1948,593.0
1949,395.0
1950,798.0
1951,679.0
1952,510.0
1953,272.0
1954,433.0
1955,525.0
1956,309.0
1957,448.0
1958,240.0
1959,502.0
1960,735.0
1961,102.0
1962,335.0
1963,535.0
1964,433.0
1965,525.0
1966,243.0
1967,664.0
1968,501.0
1969,528.0
1970,451.0
1971,503.0
1972,358.0
1973,523.0
1974,446.0
1975,498.0
1976,252.0
1977,441.0
1978,364.0
1979,626.0
1980,601.0
1981,96.0
1982,630.0
1983,408.0
1984,331.0
1985,509.0
1986,287.0
1987,767.0
1988,219.0
1989,363.0
1990,236.0
1991,240.0
1992,640.0
1993,567.0
1994,368.0
1995,329.0
1996,385.0
1997,418.0
1998,455.0
1999,360.0
2000,393.0
2001,392.0
2002,726.0
2003,468.0
2004,468.0
2005,907.0
2006,950.0
2007,856.0
2008,909.0
2009,331.0
2010,587.0
2011,666.0
2012,709.0
2013,909.0
2014,428.0
2015,482.0
2016,531.0
2017,253.0
2018,367.0
2019,621.0
2020,385.0
2021,1077.0
2022,385.0
2023,1271.0
2024,611.0
2025,584.0
2026,455.0
2027,522.0
2028,430.0
2029,448.0
2030,448.0
2031,436.0
2032,262.0
2033,465.0
2034,724.0
2035,533.0
2036,215.0
2037,646.0
2038,427.0
2039,512.0
2040,685.0
2041,578.0
2042,77.0
2043,880.0
2044,288.0
2045,416.0
2046,265.0
2047,445.0
2048,453.0
2049,235.0
2050,1071.0
2051,383.0
2052,486.0
2053,273.0
2054,472.0
2055,472.0
2056,431.0
2057,269.0
2058,407.0
2059,411.0
2060,402.0
2061,218.0
2062,630.0
2063,431.0
2064,447.0
2065,600.0
2066,511.0
2067,483.0
2068,553.0
2069,849.0
2070,329.0
2071,574.0
2072,590.0
2073,594.0
2074,250.0
2075,623.0
2076,404.0
2077,660.0
2078,209.0
2079,578.0
2080,490.0
2081,521.0
2082,515.0
2083,451.0
2084,435.0
2085,1335.0
2086,1270.0
2087,1246.0
2088,1243.0
2089,1629.0
2090,1432.0
2091,1299.0
2092,1006.0
2093,1213.0
2094,235.0
2095,378.0
2096,217.0
2097,163.0
2098,576.0
2099,541.0
2100,378.0
2101,439.0
2102,460.0
2103,843.0
2104,1318.0
2105,441.0
2106,547.0
2107,848.0
2108,330.0
2109,622.0
2110,888.0
2111,398.0
2112,193.0
2113,230.0
2114,788.0
2115,1018.0
2116,1233.0
2117,1272.0
2118,1135.0
