rhs,order_id,chassis_alternative,time_from,time_to,fixed_choice_coefficient
-46936.8855285645,41,102,1,62,13063.1144714355
-46615.2855491638,41,103,1,63,13384.7144508362
-44808.6000823975,41,104,1,64,15191.3999176025
-45668.3104705811,42,40,2,0,14331.6895294189
-45668.3104705811,42,41,2,1,14331.6895294189
-43540.0250244141,42,43,2,3,16459.9749755859
-45346.7104911804,42,44,2,4,14653.2895088196
-45668.3104705811,42,45,2,5,14331.6895294189
-43540.0250244141,42,46,2,6,16459.9749755859
-43540.0250244141,42,47,2,7,16459.9749755859
-43540.0250244141,42,48,2,8,16459.9749755859
-43540.0250244141,42,49,2,9,16459.9749755859
-45668.3104705811,42,50,2,10,14331.6895294189
-43540.0250244141,42,51,2,11,16459.9749755859
-45668.3104705811,42,52,2,12,14331.6895294189
-44611.1107635498,42,53,2,13,15388.8892364502
-45668.3104705811,42,54,2,14,14331.6895294189
-43540.0250244141,42,55,2,15,16459.9749755859
-45668.3104705811,42,56,2,16,14331.6895294189
-43540.0250244141,42,57,2,17,16459.9749755859
-43540.0250244141,42,58,2,18,16459.9749755859
-43540.0250244141,42,59,2,19,16459.9749755859
-45668.3104705811,42,60,2,20,14331.6895294189
-43540.0250244141,42,61,2,21,16459.9749755859
-45668.3104705811,42,62,2,22,14331.6895294189
-44978.2249832153,42,63,2,23,15021.7750167847
-43540.0250244141,42,64,2,24,16459.9749755859
-43540.0250244141,42,65,2,25,16459.9749755859
-45346.7104911804,42,66,2,26,14653.2895088196
-44978.2249832153,42,67,2,27,15021.7750167847
-43540.0250244141,42,68,2,28,16459.9749755859
-43540.0250244141,42,69,2,29,16459.9749755859
-45668.3104705811,42,70,2,30,14331.6895294189
-45668.3104705811,42,71,2,31,14331.6895294189
-43540.0250244141,42,72,2,32,16459.9749755859
-43540.0250244141,42,73,2,33,16459.9749755859
-45668.3104705811,42,74,2,34,14331.6895294189
-43540.0250244141,42,75,2,35,16459.9749755859
-43540.0250244141,42,76,2,36,16459.9749755859
-45668.3104705811,42,77,2,37,14331.6895294189
-45668.3104705811,42,78,2,38,14331.6895294189
-43540.0250244141,42,79,2,39,16459.9749755859
-45668.3104705811,42,80,2,40,14331.6895294189
-45668.3104705811,42,81,2,41,14331.6895294189
-43540.0250244141,42,82,2,42,16459.9749755859
-45668.3104705811,42,83,2,43,14331.6895294189
-45668.3104705811,42,84,2,44,14331.6895294189
-43540.0250244141,42,85,2,45,16459.9749755859
-45668.3104705811,42,86,2,46,14331.6895294189
-43540.0250244141,42,87,2,47,16459.9749755859
-43540.0250244141,42,88,2,48,16459.9749755859
-43540.0250244141,42,89,2,49,16459.9749755859
-45668.3104705811,42,90,2,50,14331.6895294189
-45346.7104911804,42,91,2,51,14653.2895088196
-43540.0250244141,42,92,2,52,16459.9749755859
-45668.3104705811,42,93,2,53,14331.6895294189
-43540.0250244141,42,94,2,54,16459.9749755859
-43540.0250244141,42,95,2,55,16459.9749755859
-43540.0250244141,42,96,2,56,16459.9749755859
-45668.3104705811,42,97,2,57,14331.6895294189
-45668.3104705811,42,98,2,58,14331.6895294189
-43540.0250244141,42,99,2,59,16459.9749755859
-45668.3104705811,42,100,2,60,14331.6895294189
-43540.0250244141,42,101,2,61,16459.9749755859
-45668.3104705811,42,102,2,62,14331.6895294189
-45346.7104911804,42,103,2,63,14653.2895088196
-43540.0250244141,42,104,2,64,16459.9749755859
-47158.6289978027,43,40,3,0,12841.3710021973
-47158.6289978027,43,41,3,1,12841.3710021973
-47158.6289978027,43,42,3,2,12841.3710021973
-46837.0290184021,43,44,3,4,13162.9709815979
-47158.6289978027,43,45,3,5,12841.3710021973
-45030.3435516357,43,46,3,6,14969.6564483643
-45030.3435516357,43,47,3,7,14969.6564483643
-45030.3435516357,43,48,3,8,14969.6564483643
-45030.3435516357,43,49,3,9,14969.6564483643
-47158.6289978027,43,50,3,10,12841.3710021973
-45030.3435516357,43,51,3,11,14969.6564483643
-47158.6289978027,43,52,3,12,12841.3710021973
-46101.4292907715,43,53,3,13,13898.5707092285
-47158.6289978027,43,54,3,14,12841.3710021973
-45030.3435516357,43,55,3,15,14969.6564483643
-47158.6289978027,43,56,3,16,12841.3710021973
-45030.3435516357,43,57,3,17,14969.6564483643
-45030.3435516357,43,58,3,18,14969.6564483643
-45030.3435516357,43,59,3,19,14969.6564483643
-47158.6289978027,43,60,3,20,12841.3710021973
-45030.3435516357,43,61,3,21,14969.6564483643
-47158.6289978027,43,62,3,22,12841.3710021973
-46468.543510437,43,63,3,23,13531.456489563
-45030.3435516357,43,64,3,24,14969.6564483643
-45030.3435516357,43,65,3,25,14969.6564483643
-46837.0290184021,43,66,3,26,13162.9709815979
-46468.543510437,43,67,3,27,13531.456489563
-45030.3435516357,43,68,3,28,14969.6564483643
-45030.3435516357,43,69,3,29,14969.6564483643
-47158.6289978027,43,70,3,30,12841.3710021973
-47158.6289978027,43,71,3,31,12841.3710021973
-45030.3435516357,43,72,3,32,14969.6564483643
-45030.3435516357,43,73,3,33,14969.6564483643
-47158.6289978027,43,74,3,34,12841.3710021973
-45030.3435516357,43,75,3,35,14969.6564483643
-45030.3435516357,43,76,3,36,14969.6564483643
-47158.6289978027,43,77,3,37,12841.3710021973
-47158.6289978027,43,78,3,38,12841.3710021973
-45030.3435516357,43,79,3,39,14969.6564483643
-47158.6289978027,43,80,3,40,12841.3710021973
-47158.6289978027,43,81,3,41,12841.3710021973
-45030.3435516357,43,82,3,42,14969.6564483643
-47158.6289978027,43,83,3,43,12841.3710021973
-47158.6289978027,43,84,3,44,12841.3710021973
-45030.3435516357,43,85,3,45,14969.6564483643
-47158.6289978027,43,86,3,46,12841.3710021973
-45030.3435516357,43,87,3,47,14969.6564483643
-45030.3435516357,43,88,3,48,14969.6564483643
-45030.3435516357,43,89,3,49,14969.6564483643
-47158.6289978027,43,90,3,50,12841.3710021973
-46837.0290184021,43,91,3,51,13162.9709815979
-45030.3435516357,43,92,3,52,14969.6564483643
-47158.6289978027,43,93,3,53,12841.3710021973
-45030.3435516357,43,94,3,54,14969.6564483643
-45030.3435516357,43,95,3,55,14969.6564483643
-45030.3435516357,43,96,3,56,14969.6564483643
-47158.6289978027,43,97,3,57,12841.3710021973
-47158.6289978027,43,98,3,58,12841.3710021973
-45030.3435516357,43,99,3,59,14969.6564483643
-47158.6289978027,43,100,3,60,12841.3710021973
-45030.3435516357,43,101,3,61,14969.6564483643
-47158.6289978027,43,102,3,62,12841.3710021973
-46837.0290184021,43,103,3,63,13162.9709815979
-45030.3435516357,43,104,3,64,14969.6564483643
-45552.0848464966,44,40,4,0,14447.9151535034
-45552.0848464966,44,41,4,1,14447.9151535034
-45552.0848464966,44,42,4,2,14447.9151535034
-47657.5716018677,44,43,4,3,12342.4283981323
-45552.0848464966,44,45,4,5,14447.9151535034
-47657.5716018677,44,46,4,6,12342.4283981323
-47657.5716018677,44,47,4,7,12342.4283981323
-47657.5716018677,44,48,4,8,12342.4283981323
-47657.5716018677,44,49,4,9,12342.4283981323
-45552.0848464966,44,50,4,10,14447.9151535034
-47657.5716018677,44,51,4,11,12342.4283981323
-45552.0848464966,44,52,4,12,14447.9151535034
-45370.8836746216,44,53,4,13,14629.1163253784
-45552.0848464966,44,54,4,14,14447.9151535034
-47657.5716018677,44,55,4,15,12342.4283981323
-45552.0848464966,44,56,4,16,14447.9151535034
-47657.5716018677,44,57,4,17,12342.4283981323
-47657.5716018677,44,58,4,18,12342.4283981323
-47657.5716018677,44,59,4,19,12342.4283981323
-45552.0848464966,44,60,4,20,14447.9151535034
-47657.5716018677,44,61,4,21,12342.4283981323
-45552.0848464966,44,62,4,22,14447.9151535034
-46147.8857803345,44,63,4,23,13852.1142196655
-47657.5716018677,44,64,4,24,12342.4283981323
-47657.5716018677,44,65,4,25,12342.4283981323
-45633.6846542358,44,66,4,26,14366.3153457642
-46147.8857803345,44,67,4,27,13852.1142196655
-47657.5716018677,44,68,4,28,12342.4283981323
-47657.5716018677,44,69,4,29,12342.4283981323
-45552.0848464966,44,70,4,30,14447.9151535034
-45552.0848464966,44,71,4,31,14447.9151535034
-47657.5716018677,44,72,4,32,12342.4283981323
-47657.5716018677,44,73,4,33,12342.4283981323
-45552.0848464966,44,74,4,34,14447.9151535034
-47657.5716018677,44,75,4,35,12342.4283981323
-47657.5716018677,44,76,4,36,12342.4283981323
-45552.0848464966,44,77,4,37,14447.9151535034
-45552.0848464966,44,78,4,38,14447.9151535034
-47657.5716018677,44,79,4,39,12342.4283981323
-45552.0848464966,44,80,4,40,14447.9151535034
-45552.0848464966,44,81,4,41,14447.9151535034
-47657.5716018677,44,82,4,42,12342.4283981323
-45552.0848464966,44,83,4,43,14447.9151535034
-45552.0848464966,44,84,4,44,14447.9151535034
-47657.5716018677,44,85,4,45,12342.4283981323
-45552.0848464966,44,86,4,46,14447.9151535034
-47657.5716018677,44,87,4,47,12342.4283981323
-47657.5716018677,44,88,4,48,12342.4283981323
-47657.5716018677,44,89,4,49,12342.4283981323
-45552.0848464966,44,90,4,50,14447.9151535034
-45633.6846542358,44,91,4,51,14366.3153457642
-47657.5716018677,44,92,4,52,12342.4283981323
-45552.0848464966,44,93,4,53,14447.9151535034
-47657.5716018677,44,94,4,54,12342.4283981323
-47657.5716018677,44,95,4,55,12342.4283981323
-47657.5716018677,44,96,4,56,12342.4283981323
-45552.0848464966,44,97,4,57,14447.9151535034
-45552.0848464966,44,98,4,58,14447.9151535034
-47657.5716018677,44,99,4,59,12342.4283981323
-45552.0848464966,44,100,4,60,14447.9151535034
-47657.5716018677,44,101,4,61,12342.4283981323
-45552.0848464966,44,102,4,62,14447.9151535034
-45633.6846542358,44,103,4,63,14366.3153457642
-47657.5716018677,44,104,4,64,12342.4283981323
-41861.5617370605,45,40,5,0,18138.4382629395
-41861.5617370605,45,41,5,1,18138.4382629395
-41861.5617370605,45,42,5,2,18138.4382629395
-39733.2762908936,45,43,5,3,20266.7237091064
-41539.9617576599,45,44,5,4,18460.0382423401
-39733.2762908936,45,46,5,6,20266.7237091064
-39733.2762908936,45,47,5,7,20266.7237091064
-39733.2762908936,45,48,5,8,20266.7237091064
-39733.2762908936,45,49,5,9,20266.7237091064
-41861.5617370605,45,50,5,10,18138.4382629395
-39733.2762908936,45,51,5,11,20266.7237091064
-41861.5617370605,45,52,5,12,18138.4382629395
-40804.3620300293,45,53,5,13,19195.6379699707
-41861.5617370605,45,54,5,14,18138.4382629395
-39733.2762908936,45,55,5,15,20266.7237091064
-41861.5617370605,45,56,5,16,18138.4382629395
-39733.2762908936,45,57,5,17,20266.7237091064
-39733.2762908936,45,58,5,18,20266.7237091064
-39733.2762908936,45,59,5,19,20266.7237091064
-41861.5617370605,45,60,5,20,18138.4382629395
-39733.2762908936,45,61,5,21,20266.7237091064
-41861.5617370605,45,62,5,22,18138.4382629395
-41171.4762496948,45,63,5,23,18828.5237503052
-39733.2762908936,45,64,5,24,20266.7237091064
-39733.2762908936,45,65,5,25,20266.7237091064
-41539.9617576599,45,66,5,26,18460.0382423401
-41171.4762496948,45,67,5,27,18828.5237503052
-39733.2762908936,45,68,5,28,20266.7237091064
-39733.2762908936,45,69,5,29,20266.7237091064
-41861.5617370605,45,70,5,30,18138.4382629395
-41861.5617370605,45,71,5,31,18138.4382629395
-39733.2762908936,45,72,5,32,20266.7237091064
-39733.2762908936,45,73,5,33,20266.7237091064
-41861.5617370605,45,74,5,34,18138.4382629395
-39733.2762908936,45,75,5,35,20266.7237091064
-39733.2762908936,45,76,5,36,20266.7237091064
-41861.5617370605,45,77,5,37,18138.4382629395
-41861.5617370605,45,78,5,38,18138.4382629395
-39733.2762908936,45,79,5,39,20266.7237091064
-41861.5617370605,45,80,5,40,18138.4382629395
-41861.5617370605,45,81,5,41,18138.4382629395
-39733.2762908936,45,82,5,42,20266.7237091064
-41861.5617370605,45,83,5,43,18138.4382629395
-41861.5617370605,45,84,5,44,18138.4382629395
-39733.2762908936,45,85,5,45,20266.7237091064
-41861.5617370605,45,86,5,46,18138.4382629395
-39733.2762908936,45,87,5,47,20266.7237091064
-39733.2762908936,45,88,5,48,20266.7237091064
-39733.2762908936,45,89,5,49,20266.7237091064
-41861.5617370605,45,90,5,50,18138.4382629395
-41539.9617576599,45,91,5,51,18460.0382423401
-39733.2762908936,45,92,5,52,20266.7237091064
-41861.5617370605,45,93,5,53,18138.4382629395
-39733.2762908936,45,94,5,54,20266.7237091064
-39733.2762908936,45,95,5,55,20266.7237091064
-39733.2762908936,45,96,5,56,20266.7237091064
-41861.5617370605,45,97,5,57,18138.4382629395
-41861.5617370605,45,98,5,58,18138.4382629395
-39733.2762908936,45,99,5,59,20266.7237091064
-41861.5617370605,45,100,5,60,18138.4382629395
-39733.2762908936,45,101,5,61,20266.7237091064
-41861.5617370605,45,102,5,62,18138.4382629395
-41539.9617576599,45,103,5,63,18460.0382423401
-39733.2762908936,45,104,5,64,20266.7237091064
-40235.9820556641,46,40,6,0,19764.0179443359
-40235.9820556641,46,41,6,1,19764.0179443359
-40235.9820556641,46,42,6,2,19764.0179443359
-42341.4688110352,46,43,6,3,17658.5311889648
-40317.5818634033,46,44,6,4,19682.4181365967
-40235.9820556641,46,45,6,5,19764.0179443359
-42341.4688110352,46,47,6,7,17658.5311889648
-42341.4688110352,46,48,6,8,17658.5311889648
-42341.4688110352,46,49,6,9,17658.5311889648
-40235.9820556641,46,50,6,10,19764.0179443359
-42341.4688110352,46,51,6,11,17658.5311889648
-40235.9820556641,46,52,6,12,19764.0179443359
-40054.7808837891,46,53,6,13,19945.2191162109
-40235.9820556641,46,54,6,14,19764.0179443359
-42341.4688110352,46,55,6,15,17658.5311889648
-40235.9820556641,46,56,6,16,19764.0179443359
-42341.4688110352,46,57,6,17,17658.5311889648
-42341.4688110352,46,58,6,18,17658.5311889648
-42341.4688110352,46,59,6,19,17658.5311889648
-40235.9820556641,46,60,6,20,19764.0179443359
-42341.4688110352,46,61,6,21,17658.5311889648
-40235.9820556641,46,62,6,22,19764.0179443359
-40831.782989502,46,63,6,23,19168.217010498
-42341.4688110352,46,64,6,24,17658.5311889648
-42341.4688110352,46,65,6,25,17658.5311889648
-40317.5818634033,46,66,6,26,19682.4181365967
-40831.782989502,46,67,6,27,19168.217010498
-42341.4688110352,46,68,6,28,17658.5311889648
-42341.4688110352,46,69,6,29,17658.5311889648
-40235.9820556641,46,70,6,30,19764.0179443359
-40235.9820556641,46,71,6,31,19764.0179443359
-42341.4688110352,46,72,6,32,17658.5311889648
-42341.4688110352,46,73,6,33,17658.5311889648
-40235.9820556641,46,74,6,34,19764.0179443359
-42341.4688110352,46,75,6,35,17658.5311889648
-42341.4688110352,46,76,6,36,17658.5311889648
-40235.9820556641,46,77,6,37,19764.0179443359
-40235.9820556641,46,78,6,38,19764.0179443359
-42341.4688110352,46,79,6,39,17658.5311889648
-40235.9820556641,46,80,6,40,19764.0179443359
-40235.9820556641,46,81,6,41,19764.0179443359
-42341.4688110352,46,82,6,42,17658.5311889648
-40235.9820556641,46,83,6,43,19764.0179443359
-40235.9820556641,46,84,6,44,19764.0179443359
-42341.4688110352,46,85,6,45,17658.5311889648
-40235.9820556641,46,86,6,46,19764.0179443359
-42341.4688110352,46,87,6,47,17658.5311889648
-42341.4688110352,46,88,6,48,17658.5311889648
-42341.4688110352,46,89,6,49,17658.5311889648
-40235.9820556641,46,90,6,50,19764.0179443359
-40317.5818634033,46,91,6,51,19682.4181365967
-42341.4688110352,46,92,6,52,17658.5311889648
-40235.9820556641,46,93,6,53,19764.0179443359
-42341.4688110352,46,94,6,54,17658.5311889648
-42341.4688110352,46,95,6,55,17658.5311889648
-42341.4688110352,46,96,6,56,17658.5311889648
-40235.9820556641,46,97,6,57,19764.0179443359
-40235.9820556641,46,98,6,58,19764.0179443359
-42341.4688110352,46,99,6,59,17658.5311889648
-40235.9820556641,46,100,6,60,19764.0179443359
-42341.4688110352,46,101,6,61,17658.5311889648
-40235.9820556641,46,102,6,62,19764.0179443359
-40317.5818634033,46,103,6,63,19682.4181365967
-42341.4688110352,46,104,6,64,17658.5311889648
-43633.3561706543,47,40,7,0,16366.6438293457
-43633.3561706543,47,41,7,1,16366.6438293457
-43633.3561706543,47,42,7,2,16366.6438293457
-41505.0707244873,47,43,7,3,18494.9292755127
-43311.7561912537,47,44,7,4,16688.2438087463
-43633.3561706543,47,45,7,5,16366.6438293457
-41505.0707244873,47,46,7,6,18494.9292755127
-41505.0707244873,47,48,7,8,18494.9292755127
-41505.0707244873,47,49,7,9,18494.9292755127
-43633.3561706543,47,50,7,10,16366.6438293457
-41505.0707244873,47,51,7,11,18494.9292755127
-43633.3561706543,47,52,7,12,16366.6438293457
-42576.156463623,47,53,7,13,17423.843536377
-43633.3561706543,47,54,7,14,16366.6438293457
-41505.0707244873,47,55,7,15,18494.9292755127
-43633.3561706543,47,56,7,16,16366.6438293457
-41505.0707244873,47,57,7,17,18494.9292755127
-41505.0707244873,47,58,7,18,18494.9292755127
-41505.0707244873,47,59,7,19,18494.9292755127
-43633.3561706543,47,60,7,20,16366.6438293457
-41505.0707244873,47,61,7,21,18494.9292755127
-43633.3561706543,47,62,7,22,16366.6438293457
-42943.2706832886,47,63,7,23,17056.7293167114
-41505.0707244873,47,64,7,24,18494.9292755127
-41505.0707244873,47,65,7,25,18494.9292755127
-43311.7561912537,47,66,7,26,16688.2438087463
-42943.2706832886,47,67,7,27,17056.7293167114
-41505.0707244873,47,68,7,28,18494.9292755127
-41505.0707244873,47,69,7,29,18494.9292755127
-43633.3561706543,47,70,7,30,16366.6438293457
-43633.3561706543,47,71,7,31,16366.6438293457
-41505.0707244873,47,72,7,32,18494.9292755127
-41505.0707244873,47,73,7,33,18494.9292755127
-43633.3561706543,47,74,7,34,16366.6438293457
-41505.0707244873,47,75,7,35,18494.9292755127
-41505.0707244873,47,76,7,36,18494.9292755127
-43633.3561706543,47,77,7,37,16366.6438293457
-43633.3561706543,47,78,7,38,16366.6438293457
-41505.0707244873,47,79,7,39,18494.9292755127
-43633.3561706543,47,80,7,40,16366.6438293457
-43633.3561706543,47,81,7,41,16366.6438293457
-41505.0707244873,47,82,7,42,18494.9292755127
-43633.3561706543,47,83,7,43,16366.6438293457
-43633.3561706543,47,84,7,44,16366.6438293457
-41505.0707244873,47,85,7,45,18494.9292755127
-43633.3561706543,47,86,7,46,16366.6438293457
-41505.0707244873,47,87,7,47,18494.9292755127
-41505.0707244873,47,88,7,48,18494.9292755127
-41505.0707244873,47,89,7,49,18494.9292755127
-43633.3561706543,47,90,7,50,16366.6438293457
-43311.7561912537,47,91,7,51,16688.2438087463
-41505.0707244873,47,92,7,52,18494.9292755127
-43633.3561706543,47,93,7,53,16366.6438293457
-41505.0707244873,47,94,7,54,18494.9292755127
-41505.0707244873,47,95,7,55,18494.9292755127
-41505.0707244873,47,96,7,56,18494.9292755127
-43633.3561706543,47,97,7,57,16366.6438293457
-43633.3561706543,47,98,7,58,16366.6438293457
-41505.0707244873,47,99,7,59,18494.9292755127
-43633.3561706543,47,100,7,60,16366.6438293457
-41505.0707244873,47,101,7,61,18494.9292755127
-43633.3561706543,47,102,7,62,16366.6438293457
-43311.7561912537,47,103,7,63,16688.2438087463
-41505.0707244873,47,104,7,64,18494.9292755127
-42148.0187988281,48,40,8,0,17851.9812011719
-42148.0187988281,48,41,8,1,17851.9812011719
-42148.0187988281,48,42,8,2,17851.9812011719
-44253.5055541992,48,43,8,3,15746.4944458008
-42229.6186065674,48,44,8,4,17770.3813934326
-42148.0187988281,48,45,8,5,17851.9812011719
-44253.5055541992,48,46,8,6,15746.4944458008
-44253.5055541992,48,47,8,7,15746.4944458008
-44253.5055541992,48,49,8,9,15746.4944458008
-42148.0187988281,48,50,8,10,17851.9812011719
-44253.5055541992,48,51,8,11,15746.4944458008
-42148.0187988281,48,52,8,12,17851.9812011719
-41966.8176269531,48,53,8,13,18033.1823730469
-42148.0187988281,48,54,8,14,17851.9812011719
-44253.5055541992,48,55,8,15,15746.4944458008
-42148.0187988281,48,56,8,16,17851.9812011719
-44253.5055541992,48,57,8,17,15746.4944458008
-44253.5055541992,48,58,8,18,15746.4944458008
-44253.5055541992,48,59,8,19,15746.4944458008
-42148.0187988281,48,60,8,20,17851.9812011719
-44253.5055541992,48,61,8,21,15746.4944458008
-42148.0187988281,48,62,8,22,17851.9812011719
-42743.819732666,48,63,8,23,17256.180267334
-44253.5055541992,48,64,8,24,15746.4944458008
-44253.5055541992,48,65,8,25,15746.4944458008
-42229.6186065674,48,66,8,26,17770.3813934326
-42743.819732666,48,67,8,27,17256.180267334
-44253.5055541992,48,68,8,28,15746.4944458008
-44253.5055541992,48,69,8,29,15746.4944458008
-42148.0187988281,48,70,8,30,17851.9812011719
-42148.0187988281,48,71,8,31,17851.9812011719
-44253.5055541992,48,72,8,32,15746.4944458008
-44253.5055541992,48,73,8,33,15746.4944458008
-42148.0187988281,48,74,8,34,17851.9812011719
-44253.5055541992,48,75,8,35,15746.4944458008
-44253.5055541992,48,76,8,36,15746.4944458008
-42148.0187988281,48,77,8,37,17851.9812011719
-42148.0187988281,48,78,8,38,17851.9812011719
-44253.5055541992,48,79,8,39,15746.4944458008
-42148.0187988281,48,80,8,40,17851.9812011719
-42148.0187988281,48,81,8,41,17851.9812011719
-44253.5055541992,48,82,8,42,15746.4944458008
-42148.0187988281,48,83,8,43,17851.9812011719
-42148.0187988281,48,84,8,44,17851.9812011719
-44253.5055541992,48,85,8,45,15746.4944458008
