window_id,decision_id
W00,d71592
W00,d71613
W00,d71634
W00,d71655
W00,d71676
W00,d71697
W00,d71718
W00,d71739
W00,d71760
W00,d71781
W00,d71802
W00,d71823
W00,d71844
W00,d71865
W00,d71886
W00,d71907
W00,d71928
W00,d71949
W00,d71970
W00,d71991
W00,d72012
W00,d72033
W00,d72054
W00,d72075
W00,d72096
W00,d72117
W00,d72138
W00,d72159
W00,d72180
W00,d72201
W00,d73866
W00,d73887
W00,d73908
W00,d73929
W01,d65159
W01,d65180
W01,d65201
W01,d65222
W01,d65243
W01,d65264
W01,d65285
W01,d65306
W01,d65327
W01,d65348
W01,d65369
W01,d65390
W01,d65411
W01,d65432
W01,d65453
W01,d65474
W01,d65495
W01,d65516
W01,d65537
W01,d65558
W01,d65579
W01,d65600
W01,d65621
W01,d65642
W01,d65663
W01,d65684
W01,d65705
W01,d65726
W01,d65747
W01,d65768
W01,d65789
W01,d65810
W01,d65831
W01,d65852
W01,d65873
W01,d65894
W01,d65915
W01,d65936
W01,d65957
W01,d65978
W01,d65999
W01,d66020
W01,d66041
W01,d66062
W01,d66083
W01,d66104
W01,d66125
W01,d66146
W01,d66167
W01,d66188
W01,d66209
W01,d66230
W01,d66251
W01,d66272
W01,d66293
W01,d66314
W01,d66335
W01,d66356
W01,d66377
W01,d66398
W01,d66419
W01,d66440
W01,d66461
W01,d66482
W01,d66503
W01,d66524
W01,d66545
W01,d66566
W01,d66587
W01,d66608
W01,d66629
W01,d66650
W01,d66671
W01,d66692
W01,d66713
W01,d66734
W01,d66755
W01,d66776
W01,d66797
W01,d66818
W01,d66839
W01,d66860
W01,d66881
W01,d66902
W01,d66923
W01,d66944
W01,d66965
W01,d66986
W01,d67007
W01,d67028
W01,d67049
W01,d67070
W01,d67091
W01,d67112
W01,d67133
W01,d67154
W01,d67175
W01,d67196
W01,d67217
W01,d67238
W01,d67259
W01,d67280
W01,d67301
W01,d67322
W01,d67343
W01,d67364
W01,d67385
W01,d67406
W01,d67427
W01,d67448
W01,d67469
W01,d67490
W01,d67511
W01,d67532
W01,d67553
W01,d67574
W01,d67595
W01,d67616
W01,d67637
W01,d67658
W01,d67679
W01,d67700
W01,d67721
W01,d67742
W01,d67763
W01,d67784
W01,d67805
W01,d67826
W01,d67847
W01,d67868
W01,d67889
W01,d67910
W01,d67931
W01,d67952
W01,d67973
W01,d67994
W01,d68015
W01,d68036
W01,d68057
W01,d68078
W01,d68099
W01,d68120
W01,d68141
W01,d68162
W01,d68183
W01,d68204
W01,d68225
W01,d68246
W01,d68267
W01,d68288
W01,d68309
W01,d68330
W01,d68351
W01,d68372
W01,d68393
W01,d68414
W01,d68435
W01,d68456
W01,d68477
W01,d68498
W01,d68519
W01,d68540
W01,d68561
W01,d68582
W01,d68603
W01,d68624
W01,d68645
W01,d68666
W01,d68687
W01,d68708
W01,d68729
W01,d68750
W01,d68771
W01,d68792
W01,d68813
W01,d68834
W01,d68855
W01,d68876
W01,d68897
W01,d68918
W01,d68939
W01,d68960
W01,d68981
W01,d69002
W01,d69023
W01,d69044
W01,d69065
W01,d69086
W01,d69107
W01,d69128
W01,d69149
W01,d69170
W01,d69191
W01,d69212
W01,d69233
W01,d69254
W01,d69275
W01,d69296
W01,d69317
W01,d69338
W01,d69359
W01,d69380
W01,d69401
W01,d69422
W01,d69443
W01,d69464
W01,d69485
W01,d69506
W01,d69527
W01,d69548
W01,d69569
W01,d69590
W01,d69611
W01,d69632
W01,d69653
W01,d69674
W01,d69695
W01,d69716
W01,d69737
W01,d69758
W01,d69779
W01,d69800
W01,d69821
W01,d69842
W01,d69863
W01,d69884
W01,d69905
W01,d69926
W01,d69947
W01,d69968
W01,d69989
W01,d70010
W01,d70031
W01,d70052
W01,d70073
W01,d70094
W01,d70115
W01,d70136
W01,d70157
W01,d70178
W01,d70199
W01,d70220
W01,d70241
W01,d70262
W01,d70283
W01,d70304
W01,d70325
W01,d70346
W01,d70367
W01,d70388
W01,d70409
W01,d70430
W01,d70451
W01,d70472
W01,d70493
W01,d70514
W01,d70535
W01,d70556
W01,d70577
W01,d70598
W01,d70619
W01,d70640
W01,d70661
W01,d70682
W01,d70703
W01,d70724
W01,d70745
W01,d70766
W01,d70787
W01,d70808
W01,d70829
W01,d70850
W01,d70871
W01,d70892
W01,d70913
W01,d70934
W01,d70955
W01,d70976
W01,d70997
W01,d71018
W01,d71039
W01,d71060
W01,d71081
W01,d71102
W01,d71123
W01,d71144
W01,d71165
W01,d71186
W01,d71207
W01,d71228
W01,d71249
W01,d71270
W01,d71291
W01,d71312
W01,d71333
W01,d71354
W01,d71375
W01,d71396
W01,d71417
W01,d71438
W01,d71459
W01,d71480
W01,d71501
W01,d71522
W01,d71543
W01,d71564
W01,d71585
W01,d71606
W01,d71627
W01,d71648
W01,d71669
W01,d71690
W01,d71711
W01,d71732
W01,d71753
W01,d71774
W01,d71795
W01,d71816
W01,d71837
W01,d71858
W01,d71879
W01,d71900
W01,d71921
W01,d71942
W01,d71963
W01,d71984
W01,d72005
W01,d72026
W01,d72047
W01,d72068
W01,d72089
W01,d72110
W01,d72131
W01,d72152
W01,d72173
W01,d72194
W01,d73859
W01,d73880
W01,d73901
W01,d73922
W02,d65163
W02,d65184
W02,d65205
W02,d65226
W02,d65247
W02,d65268
W02,d65289
W02,d65310
W02,d65331
W02,d65352
W02,d65373
W02,d65394
W02,d65415
W02,d65436
W02,d65457
W02,d65478
W02,d65499
W02,d65520
W02,d65541
W02,d65562
W02,d65583
W02,d65604
W02,d65625
W02,d65646
W02,d65667
W02,d65688
W02,d65709
W02,d65730
W02,d65751
W02,d65772
W02,d65793
W02,d65814
W02,d65835
W02,d65856
W02,d65877
W02,d65898
W02,d65919
W02,d65940
W02,d65961
W02,d65982
W02,d66003
W02,d66024
W02,d66045
W02,d66066
W02,d66087
W02,d66108
W02,d66129
W02,d66150
W02,d66171
W02,d66192
W02,d66213
W02,d66234
W02,d66255
W02,d66276
W02,d66297
W02,d66318
W02,d66339
W02,d66360
W02,d66381
W02,d66402
W02,d66423
W02,d66444
W02,d66465
W02,d66486
W02,d66507
W02,d66528
W02,d66549
W02,d66570
W02,d66591
W02,d66612
W02,d66633
W02,d66654
W02,d66675
W02,d66696
W02,d66717
W02,d66738
W02,d66759
W02,d66780
W02,d66801
W02,d66822
W02,d66843
W02,d66864
W02,d66885
W02,d66906
W02,d66927
W02,d66948
W02,d66969
W02,d66990
W02,d67011
W02,d67032
W02,d67053
W02,d67074
W02,d67095
W02,d67116
W02,d67137
W02,d67158
W02,d67179
W02,d67200
W02,d67221
W02,d67242
W02,d67263
W02,d67284
W02,d67305
W02,d67326
W02,d67347
W02,d67368
W02,d67389
W02,d67410
W02,d67431
W02,d67452
W02,d67473
W02,d67494
W02,d67515
W02,d67536
W02,d67557
W02,d67578
W02,d67599
W02,d67620
W02,d67641
W02,d67662
W02,d67683
W02,d67704
W02,d67725
W02,d67746
W02,d67767
W02,d67788
W02,d67809
W02,d67830
W02,d67851
W02,d67872
W02,d67893
W02,d67914
W02,d67935
W02,d67956
W02,d67977
W02,d67998
W02,d68019
W02,d68040
W02,d68061
W02,d68082
W02,d68103
W02,d68124
W02,d68145
W02,d68166
W02,d68187
W02,d68208
W02,d68229
W02,d68250
W02,d68271
W02,d68292
W02,d68313
W02,d68334
W02,d68355
W02,d68376
W02,d68397
W02,d68418
W02,d68439
W02,d68460
W02,d68481
W02,d68502
W02,d68523
W02,d68544
W02,d68565
W02,d68586
W02,d68607
W02,d68628
W02,d68649
W02,d68670
W02,d68691
W02,d68712
W02,d68733
W02,d68754
W02,d68775
W02,d68796
W02,d68817
W02,d68838
W02,d68859
W02,d68880
W02,d68901
W02,d68922
W02,d68943
W02,d68964
W02,d68985
W02,d69006
W02,d69027
W02,d69048
W02,d69069
W02,d69090
W02,d69111
W02,d69132
W02,d69153
W02,d69174
W02,d69195
W02,d69216
W02,d69237
W02,d69258
W02,d69279
W02,d69300
W02,d69321
W02,d69342
W02,d69363
W02,d69384
W02,d69405
W02,d69426
W02,d69447
W02,d69468
W02,d69489
W02,d69510
W02,d69531
W02,d69552
W02,d69573
W02,d69594
W02,d69615
W02,d69636
W02,d69657
W02,d69678
W02,d69699
W02,d69720
W02,d69741
W02,d69762
W02,d69783
W02,d69804
W02,d69825
W02,d69846
W02,d69867
W02,d69888
W02,d69909
W02,d69930
W02,d69951
W02,d69972
W02,d69993
W02,d70014
W02,d70035
W02,d70056
W02,d70077
W02,d70098
W02,d70119
W02,d70140
W02,d70161
W02,d70182
W02,d70203
W02,d70224
W02,d70245
W02,d70266
W02,d70287
W02,d70308
W02,d70329
W02,d70350
W02,d70371
W02,d70392
W02,d70413
W02,d70434
W02,d70455
W02,d70476
W02,d70497
W02,d70518
W02,d70539
W02,d70560
W02,d70581
W02,d70602
W02,d70623
W02,d70644
W02,d70665
W02,d70686
W02,d70707
W02,d70728
W02,d70749
W02,d70770
W02,d70791
W02,d70812
W02,d70833
W02,d70854
W02,d70875
W02,d70896
W02,d70917
W02,d70938
W02,d70959
W02,d70980
W02,d71001
W02,d71022
W02,d71043
W02,d71064
W02,d71085
W02,d71106
W02,d71127
W02,d71148
W02,d71169
W02,d71190
W02,d71211
W02,d71232
W02,d71253
W02,d71274
W02,d71295
W02,d71316
W02,d71337
W02,d71358
W02,d71379
W02,d71400
W02,d71421
W02,d71442
W02,d71463
W02,d71484
W02,d71505
W02,d71526
W02,d71547
W02,d71568
W02,d71589
W02,d71610
W02,d71631
W02,d71652
W02,d71673
W02,d71694
W02,d71715
W02,d71736
W02,d71757
W02,d71778
W02,d71799
W02,d71820
W02,d71841
W02,d71862
W02,d71883
W02,d71904
W02,d71925
W02,d71946
W02,d71967
W02,d71988
W02,d72009
W02,d72030
W02,d72051
W02,d72072
W02,d72093
W02,d72114
W02,d72135
W02,d72156
W02,d72177
W02,d72198
W02,d73863
W02,d73884
W02,d73905
W02,d73926
W03,d65158
W03,d65179
W03,d65200
W03,d65221
W03,d65242
W03,d65263
W03,d65284
W03,d65305
W03,d65326
W03,d65347
W03,d65368
W03,d65389
W03,d65410
W03,d65431
W03,d65452
W03,d65473
W03,d65494
W03,d65515
W03,d65536
W03,d65557
W03,d65578
W03,d65599
W03,d65620
W03,d65641
W03,d65662
W03,d65683
W03,d65704
W03,d65725
W03,d65746
W03,d65767
W03,d65788
W03,d65809
W03,d65830
W03,d65851
W03,d65872
W03,d65893
W03,d65914
W03,d65935
W03,d65956
W03,d65977
W03,d65998
W03,d66019
W03,d66040
W03,d66061
W03,d66082
W03,d66103
W03,d66124
W03,d66145
W03,d66166
W03,d66187
W03,d66208
W03,d66229
W03,d66250
W03,d66271
W03,d66292
W03,d66313
W03,d66334
W03,d66355
W03,d66376
W03,d66397
W03,d66418
W03,d66439
W03,d66460
W03,d66481
W03,d66502
W03,d66523
W03,d66544
W03,d66565
W03,d66586
W03,d66607
W03,d66628
W03,d66649
W03,d66670
W03,d66691
W03,d66712
W03,d66733
W03,d66754
W03,d66775
W03,d66796
W03,d66817
W03,d66838
W03,d66859
W03,d66880
W03,d66901
W03,d66922
W03,d66943
W03,d66964
W03,d66985
W03,d67006
W03,d67027
W03,d67048
W03,d67069
W03,d67090
W03,d67111
W03,d67132
W03,d67153
W03,d67174
W03,d67195
W03,d67216
W03,d67237
W03,d67258
W03,d67279
W03,d67300
W03,d67321
W03,d67342
W03,d67363
W03,d67384
W03,d67405
W03,d67426
W03,d67447
W03,d67468
W03,d67489
W03,d67510
W03,d67531
W03,d67552
W03,d67573
W03,d67594
W03,d67615
W03,d67636
W03,d67657
W03,d67678
W03,d67699
W03,d67720
W03,d67741
W03,d67762
W03,d67783
W03,d67804
W03,d67825
W03,d67846
W03,d67867
W03,d67888
W03,d67909
W03,d67930
W03,d67951
W03,d67972
W03,d67993
W03,d68014
W03,d68035
W03,d68056
W03,d68077
W03,d68098
W03,d68119
W03,d68140
W03,d68161
W03,d68182
W03,d68203
W03,d68224
W03,d68245
W03,d68266
W03,d68287
W03,d68308
W03,d68329
W03,d68350
W03,d68371
W03,d68392
W03,d68413
W03,d68434
W03,d68455
W03,d68476
W03,d68497
W03,d68518
W03,d68539
W03,d68560
W03,d68581
W03,d68602
W03,d68623
W03,d68644
W03,d68665
W03,d68686
W03,d68707
W03,d68728
W03,d68749
W03,d68770
W03,d68791
W03,d68812
W03,d68833
W03,d68854
W03,d68875
W03,d68896
W03,d68917
W03,d68938
W03,d68959
W03,d68980
W03,d69001
W03,d69022
W03,d69043
W03,d69064
W03,d69085
W03,d69106
W03,d69127
W03,d69148
W03,d69169
W03,d69190
W03,d69211
W03,d69232
W03,d69253
W03,d69274
W03,d69295
W03,d69316
W03,d69337
W03,d69358
W03,d69379
W03,d69400
W03,d69421
W03,d69442
W03,d69463
W03,d69484
W03,d69505
W03,d69526
W03,d69547
W03,d69568
W03,d69589
W03,d69610
W03,d69631
W03,d69652
W03,d69673
W03,d69694
W03,d69715
W03,d69736
W03,d69757
W03,d69778
W03,d69799
W03,d69820
W03,d69841
W03,d69862
W03,d69883
W03,d69904
W03,d69925
W03,d69946
W03,d69967
W03,d69988
W03,d70009
W03,d70030
W03,d70051
W03,d70072
W03,d70093
W03,d70114
W03,d70135
W03,d70156
W03,d70177
W03,d70198
W03,d70219
W03,d70240
W03,d70261
W03,d70282
W03,d70303
W03,d70324
W03,d70345
W03,d70366
W03,d70387
W03,d70408
W03,d70429
W03,d70450
W03,d70471
W03,d70492
W03,d70513
W03,d70534
W03,d70555
W03,d70576
W03,d70597
W03,d70618
W03,d70639
W03,d70660
W03,d70681
W03,d70702
W03,d70723
W03,d70744
W03,d70765
W03,d70786
W03,d70807
W03,d70828
W03,d70849
W03,d70870
W03,d70891
W03,d70912
W03,d70933
W03,d70954
W03,d70975
W03,d70996
W03,d71017
W03,d71038
W03,d71059
W03,d71080
W03,d71101
W03,d71122
W03,d71143
W03,d71164
W03,d71185
W03,d71206
W03,d71227
W03,d71248
W03,d71269
W03,d71290
W03,d71311
W03,d71332
W03,d71353
W03,d71374
W03,d71395
W03,d71416
W03,d71437
W03,d71458
W03,d71479
W03,d71500
W03,d71521
W03,d71542
W03,d71563
W03,d71584
W03,d71605
W03,d71626
W03,d71647
W03,d71668
W03,d71689
W03,d71710
W03,d71731
W03,d71752
W03,d71773
W03,d71794
W03,d71815
W03,d71836
W03,d71857
W03,d71878
W03,d71899
W03,d71920
W03,d71941
W03,d71962
W03,d71983
W03,d72004
W03,d72025
W03,d72046
W03,d72067
W03,d72088
W03,d72109
W03,d72130
W03,d72151
W03,d72172
W03,d72193
W03,d73858
W03,d73879
W03,d73900
W03,d73921
W04,d65170
W04,d65191
W04,d65212
W04,d65233
W04,d65254
W04,d65275
W04,d65296
W04,d65317
W04,d65338
W04,d65359
W04,d65380
W04,d65401
W04,d65422
W04,d65443
W04,d65464
W04,d65485
W04,d65506
W04,d65527
W04,d65548
W04,d65569
W04,d65590
W04,d65611
W04,d65632
W04,d65653
W04,d65674
W04,d65695
W04,d65716
W04,d65737
W04,d65758
W04,d65779
W04,d65800
W04,d65821
W04,d65842
W04,d65863
W04,d65884
W04,d65905
W04,d65926
W04,d65947
W04,d65968
W04,d65989
W04,d66010
W04,d66031
W04,d66052
W04,d66073
W04,d66094
W04,d66115
W04,d66136
W04,d66157
W04,d66178
W04,d66199
W04,d66220
W04,d66241
W04,d66262
W04,d66283
W04,d66304
W04,d66325
W04,d66346
W04,d66367
W04,d66388
W04,d66409
W04,d66430
W04,d66451
W04,d66472
W04,d66493
W04,d66514
W04,d66535
W04,d66556
W04,d66577
W04,d66598
W04,d66619
W04,d66640
W04,d66661
W04,d66682
W04,d66703
W04,d66724
W04,d66745
W04,d66766
W04,d66787
W04,d66808
W04,d66829
W04,d66850
W04,d66871
W04,d66892
W04,d66913
W04,d66934
W04,d66955
W04,d66976
W04,d66997
W04,d67018
W04,d67039
W04,d67060
W04,d67081
W04,d67102
W04,d67123
W04,d67144
W04,d67165
W04,d67186
W04,d67207
W04,d67228
W04,d67249
W04,d67270
W04,d67291
W04,d67312
W04,d67333
W04,d67354
W04,d67375
W04,d67396
W04,d67417
W04,d67438
W04,d67459
W04,d67480
W04,d67501
W04,d67522
W04,d67543
W04,d67564
W04,d67585
W04,d67606
W04,d67627
W04,d67648
W04,d67669
W04,d67690
W04,d67711
W04,d67732
W04,d67753
W04,d67774
W04,d67795
W04,d67816
W04,d67837
W04,d67858
W04,d67879
W04,d67900
W04,d67921
W04,d67942
W04,d67963
W04,d67984
W04,d68005
W04,d68026
W04,d68047
W04,d68068
W04,d68089
W04,d68110
W04,d68131
W04,d68152
W04,d68173
W04,d68194
W04,d68215
W04,d68236
W04,d68257
W04,d68278
W04,d68299
W04,d68320
W04,d68341
W04,d68362
W04,d68383
W04,d68404
W04,d68425
W04,d68446
W04,d68467
W04,d68488
W04,d68509
W04,d68530
W04,d68551
W04,d68572
W04,d68593
W04,d68614
W04,d68635
W04,d68656
W04,d68677
W04,d68698
W04,d68719
W04,d68740
W04,d68761
W04,d68782
W04,d68803
W04,d68824
W04,d68845
W04,d68866
W04,d68887
W04,d68908
W04,d68929
W04,d68950
W04,d68971
W04,d68992
W04,d69013
W04,d69034
W04,d69055
W04,d69076
W04,d69097
W04,d69118
W04,d69139
W04,d69160
W04,d69181
W04,d69202
W04,d69223
W04,d69244
W04,d69265
W04,d69286
W04,d69307
W04,d69328
W04,d69349
W04,d69370
W04,d69391
W04,d69412
W04,d69433
W04,d69454
W04,d69475
W04,d69496
W04,d69517
W04,d69538
W04,d69559
W04,d69580
W04,d69601
W04,d69622
W04,d69643
W04,d69664
W04,d69685
W04,d69706
W04,d69727
W04,d69748
W04,d69769
W04,d69790
W04,d69811
W04,d69832
W04,d69853
W04,d69874
W04,d69895
W04,d69916
W04,d69937
W04,d69958
W04,d69979
W04,d70000
W04,d70021
W04,d70042
W04,d70063
W04,d70084
W04,d70105
W04,d70126
W04,d70147
W04,d70168
W04,d70189
W04,d70210
W04,d70231
W04,d70252
W04,d70273
W04,d70294
W04,d70315
W04,d70336
W04,d70357
W04,d70378
W04,d70399
W04,d70420
W04,d70441
W04,d70462
W04,d70483
W04,d70504
W04,d70525
W04,d70546
W04,d70567
W04,d70588
W04,d70609
W04,d70630
W04,d70651
W04,d70672
W04,d70693
W04,d70714
W04,d70735
W04,d70756
W04,d70777
W04,d70798
W04,d70819
W04,d70840
W04,d70861
W04,d70882
W04,d70903
W04,d70924
W04,d70945
W04,d70966
W04,d70987
W04,d71008
W04,d71029
W04,d71050
W04,d71071
W04,d71092
W04,d71113
W04,d71134
W04,d71155
W04,d71176
W04,d71197
W04,d71218
W04,d71239
W04,d71260
W04,d71281
W04,d71302
W04,d71323
W04,d71344
W04,d71365
W04,d71386
W04,d71407
W04,d71428
W04,d71449
W04,d71470
W04,d71491
W04,d71512
W04,d71533
W04,d71554
W04,d71575
W04,d71596
W04,d71617
W04,d71638
W04,d71659
W04,d71680
W04,d71701
W04,d71722
W04,d71743
W04,d71764
W04,d71785
W04,d71806
W04,d71827
W04,d71848
W04,d71869
W04,d71890
W04,d71911
W04,d71932
W04,d71953
W04,d71974
W04,d71995
W04,d72016
W04,d72037
W04,d72058
W04,d72079
W04,d72100
W04,d72121
W04,d72142
W04,d72163
W04,d72184
W04,d72205
W04,d73870
W04,d73891
W04,d73912
W04,d73933
W05,d65164
W05,d65185
W05,d65206
W05,d65227
W05,d65248
W05,d65269
W05,d65290
W05,d65311
W05,d65332
W05,d65353
W05,d65374
W05,d65395
W05,d65416
W05,d65437
W05,d65458
W05,d65479
W05,d65500
W05,d65521
W05,d65542
W05,d65563
W05,d65584
W05,d65605
W05,d65626
W05,d65647
W05,d65668
W05,d65689
W05,d65710
W05,d65731
W05,d65752
W05,d65773
W05,d65794
W05,d65815
W05,d65836
W05,d65857
W05,d65878
W05,d65899
W05,d65920
W05,d65941
W05,d65962
W05,d65983
W05,d66004
W05,d66025
W05,d66046
W05,d66067
W05,d66088
W05,d66109
W05,d66130
W05,d66151
W05,d66172
W05,d66193
W05,d66214
W05,d66235
W05,d66256
W05,d66277
W05,d66298
W05,d66319
W05,d66340
W05,d66361
W05,d66382
W05,d66403
W05,d66424
W05,d66445
W05,d66466
W05,d66487
W05,d66508
W05,d66529
W05,d66550
W05,d66571
W05,d66592
W05,d66613
W05,d66634
W05,d66655
W05,d66676
W05,d66697
W05,d66718
W05,d66739
W05,d66760
W05,d66781
W05,d66802
W05,d66823
W05,d66844
W05,d66865
W05,d66886
W05,d66907
W05,d66928
W05,d66949
W05,d66970
W05,d66991
W05,d67012
W05,d67033
W05,d67054
W05,d67075
W05,d67096
W05,d67117
W05,d67138
W05,d67159
W05,d67180
W05,d67201
W05,d67222
W05,d67243
W05,d67264
W05,d67285
W05,d67306
W05,d67327
W05,d67348
W05,d67369
W05,d67390
W05,d67411
W05,d67432
W05,d67453
W05,d67474
W05,d67495
W05,d67516
W05,d67537
W05,d67558
W05,d67579
W05,d67600
W05,d67621
W05,d67642
W05,d67663
W05,d67684
W05,d67705
W05,d67726
W05,d67747
W05,d67768
W05,d67789
W05,d67810
W05,d67831
W05,d67852
W05,d67873
W05,d67894
W05,d67915
W05,d67936
W05,d67957
W05,d67978
W05,d67999
W05,d68020
W05,d68041
W05,d68062
W05,d68083
W05,d68104
W05,d68125
W05,d68146
W05,d68167
W05,d68188
W05,d68209
W05,d68230
W05,d68251
W05,d68272
W05,d68293
W05,d68314
W05,d68335
W05,d68356
W05,d68377
W05,d68398
W05,d68419
W05,d68440
W05,d68461
W05,d68482
W05,d68503
W05,d68524
W05,d68545
W05,d68566
W05,d68587
W05,d68608
W05,d68629
W05,d68650
W05,d68671
W05,d68692
W05,d68713
W05,d68734
W05,d68755
W05,d68776
W05,d68797
W05,d68818
W05,d68839
W05,d68860
W05,d68881
W05,d68902
W05,d68923
W05,d68944
W05,d68965
W05,d68986
W05,d69007
W05,d69028
W05,d69049
W05,d69070
W05,d69091
W05,d69112
W05,d69133
W05,d69154
W05,d69175
W05,d69196
W05,d69217
W05,d69238
W05,d69259
W05,d69280
W05,d69301
W05,d69322
W05,d69343
W05,d69364
W05,d69385
W05,d69406
W05,d69427
W05,d69448
W05,d69469
W05,d69490
W05,d69511
W05,d69532
W05,d69553
W05,d69574
W05,d69595
W05,d69616
W05,d69637
W05,d69658
W05,d69679
W05,d69700
W05,d69721
W05,d69742
W05,d69763
W05,d69784
W05,d69805
W05,d69826
W05,d69847
W05,d69868
W05,d69889
W05,d69910
W05,d69931
W05,d69952
W05,d69973
W05,d69994
W05,d70015
W05,d70036
W05,d70057
W05,d70078
W05,d70099
W05,d70120
W05,d70141
W05,d70162
W05,d70183
W05,d70204
W05,d70225
W05,d70246
W05,d70267
W05,d70288
W05,d70309
W05,d70330
W05,d70351
W05,d70372
W05,d70393
W05,d70414
W05,d70435
W05,d70456
W05,d70477
W05,d70498
W05,d70519
W05,d70540
W05,d70561
W05,d70582
W05,d70603
W05,d70624
W05,d70645
W05,d70666
W05,d70687
W05,d70708
W05,d70729
W05,d70750
W05,d70771
W05,d70792
W05,d70813
W05,d70834
W05,d70855
W05,d70876
W05,d70897
W05,d70918
W05,d70939
W05,d70960
W05,d70981
W05,d71002
W05,d71023
W05,d71044
W05,d71065
W05,d71086
W05,d71107
W05,d71128
W05,d71149
W05,d71170
W05,d71191
W05,d71212
W05,d71233
W05,d71254
W05,d71275
W05,d71296
W05,d71317
W05,d71338
W05,d71359
W05,d71380
