project_id,res_id,cost
10517,1,810.0
10518,1,1991.0
10519,1,2945.0
1052,1,988.0
10520,1,2203.0
10521,1,570.0
10522,1,1784.0
10523,1,2603.0
10524,1,3282.0
10525,1,1951.0
10526,1,3309.0
10527,1,1317.0
10528,1,1625.0
10529,1,2933.0
1053,1,272.0
10530,1,2238.0
10531,1,2572.0
10532,1,3952.0
10533,1,3092.0
10534,1,3024.0
10535,1,2284.0
10536,1,200.0
10537,1,1255.0
10538,1,2650.0
10539,1,2411.0
1054,1,647.0
10540,1,2631.0
10541,1,599.0
10542,1,2041.0
10543,1,2634.0
10544,1,1575.0
10545,1,2680.0
10546,1,3714.0
10547,1,2741.0
10548,1,2777.0
10549,1,1555.0
1055,1,3555.0
10550,1,3391.0
10551,1,1584.0
10552,1,1755.0
10553,1,3484.0
10554,1,196.0
10555,1,3049.0
10556,1,1014.0
10557,1,3487.0
10558,1,91.0
10559,1,4018.0
1056,1,1702.0
10560,1,2458.0
10561,1,656.0
10562,1,201.0
10563,1,2055.0
10564,1,1738.0
10565,1,1078.0
10566,1,1485.0
10567,1,2137.0
10568,1,892.0
10569,1,12.0
1057,1,1253.0
10570,1,3127.0
10571,1,1579.0
10572,1,286.0
10573,1,1954.0
10574,1,3560.0
10575,1,3841.0
10576,1,1596.0
10577,1,1906.0
10578,1,2225.0
10579,1,1132.0
1058,1,3003.0
10580,1,3441.0
10581,1,3506.0
10582,1,3215.0
10583,1,3542.0
10584,1,3692.0
10585,1,4037.0
10586,1,2417.0
10587,1,470.0
10588,1,1754.0
10589,1,708.0
1059,1,2991.0
10590,1,284.0
10591,1,3481.0
10592,1,2200.0
10593,1,1147.0
10594,1,3541.0
10595,1,609.0
10596,1,1816.0
10597,1,808.0
10598,1,3717.0
10599,1,1530.0
106,1,2058.0
1060,1,2640.0
10600,1,1204.0
10601,1,701.0
10602,1,3902.0
10603,1,3221.0
10604,1,219.0
10605,1,920.0
10606,1,1818.0
10607,1,1542.0
10608,1,2616.0
10609,1,1755.0
1061,1,2875.0
10610,1,2460.0
10611,1,722.0
10612,1,157.0
10613,1,3506.0
10614,1,2204.0
10615,1,23.0
10616,1,1556.0
10617,1,265.0
10618,1,2775.0
10619,1,585.0
1062,1,2311.0
10620,1,3550.0
10621,1,4062.0
10622,1,3772.0
10623,1,1074.0
10624,1,1360.0
10625,1,3158.0
10626,1,2464.0
10627,1,3790.0
10628,1,1077.0
10629,1,2660.0
1063,1,3694.0
10630,1,1356.0
10631,1,1520.0
10632,1,2675.0
10633,1,2538.0
10634,1,704.0
10635,1,575.0
10636,1,3921.0
10637,1,2074.0
10638,1,955.0
10639,1,1079.0
1064,1,2620.0
10640,1,3073.0
10641,1,430.0
10642,1,1816.0
10643,1,2310.0
10644,1,2682.0
10645,1,2899.0
10646,1,2038.0
10647,1,489.0
10648,1,3123.0
10649,1,3012.0
1065,1,1454.0
10650,1,1223.0
10651,1,482.0
10652,1,590.0
10653,1,1582.0
10654,1,1240.0
10655,1,798.0
10656,1,981.0
10657,1,3452.0
10658,1,123.0
10659,1,840.0
1066,1,2739.0
10660,1,3812.0
10661,1,941.0
10662,1,3670.0
10663,1,600.0
10664,1,394.0
10665,1,3181.0
10666,1,2650.0
10667,1,3432.0
10668,1,1309.0
10669,1,1090.0
1067,1,808.0
10670,1,1172.0
10671,1,2815.0
10672,1,1852.0
10673,1,4055.0
10674,1,3161.0
10675,1,66.0
10676,1,2901.0
10677,1,1809.0
10678,1,667.0
10679,1,952.0
1068,1,4015.0
10680,1,3868.0
10681,1,617.0
10682,1,3987.0
10683,1,1267.0
10684,1,680.0
10685,1,451.0
10686,1,1766.0
10687,1,3899.0
10688,1,326.0
10689,1,3668.0
1069,1,598.0
10690,1,2934.0
10691,1,1725.0
10692,1,245.0
10693,1,3966.0
10694,1,2194.0
10695,1,803.0
10696,1,2541.0
10697,1,3892.0
10698,1,2590.0
10699,1,3376.0
107,1,435.0
1070,1,126.0
10700,1,3690.0
10701,1,1223.0
10702,1,2550.0
10703,1,275.0
10704,1,2410.0
10705,1,882.0
10706,1,3238.0
10707,1,1983.0
10708,1,2001.0
10709,1,3229.0
1071,1,3946.0
10710,1,2503.0
10711,1,3150.0
10712,1,697.0
10713,1,1668.0
10714,1,1779.0
10715,1,1928.0
10716,1,1756.0
10717,1,1811.0
10718,1,3132.0
10719,1,3463.0
1072,1,860.0
10720,1,1900.0
10721,1,597.0
10722,1,3459.0
10723,1,2605.0
10724,1,2968.0
10725,1,1247.0
10726,1,1143.0
10727,1,3125.0
10728,1,1407.0
10729,1,896.0
1073,1,1881.0
10730,1,991.0
10731,1,2092.0
10732,1,3880.0
10733,1,2254.0
10734,1,2443.0
10735,1,3722.0
10736,1,421.0
10737,1,1174.0
10738,1,516.0
10739,1,82.0
1074,1,2533.0
10740,1,3892.0
10741,1,2936.0
10742,1,1107.0
10743,1,4091.0
10744,1,3985.0
10745,1,65.0
10746,1,1806.0
10747,1,3224.0
10748,1,1972.0
10749,1,2877.0
1075,1,2842.0
10750,1,2268.0
10751,1,2441.0
10752,1,2292.0
10753,1,2803.0
10754,1,222.0
10755,1,1938.0
10756,1,1271.0
10757,1,2949.0
10758,1,1235.0
10759,1,2549.0
1076,1,3930.0
10760,1,3547.0
10761,1,1216.0
10762,1,1288.0
10763,1,4071.0
10764,1,3704.0
10765,1,2755.0
10766,1,1244.0
10767,1,3925.0
10768,1,1951.0
10769,1,1084.0
1077,1,1363.0
10770,1,1297.0
10771,1,1466.0
10772,1,2746.0
10773,1,2490.0
10774,1,971.0
10775,1,3316.0
10776,1,2545.0
10777,1,272.0
10778,1,2965.0
10779,1,1503.0
1078,1,3018.0
10780,1,1896.0
10781,1,2811.0
10782,1,1324.0
10783,1,1002.0
10784,1,914.0
10785,1,2639.0
10786,1,2733.0
10787,1,3602.0
10788,1,1648.0
10789,1,1918.0
1079,1,3288.0
10790,1,3619.0
10791,1,2578.0
10792,1,1481.0
10793,1,846.0
10794,1,2204.0
10795,1,3598.0
10796,1,3514.0
10797,1,3818.0
10798,1,136.0
10799,1,1939.0
108,1,3147.0
1080,1,13.0
10800,1,1539.0
1081,1,1928.0
1082,1,3206.0
1083,1,1990.0
1084,1,2053.0
1085,1,3841.0
1086,1,402.0
1087,1,440.0
1088,1,1803.0
1089,1,1299.0
109,1,1108.0
1090,1,1596.0
1091,1,1048.0
1092,1,2073.0
1093,1,693.0
1094,1,2051.0
1095,1,353.0
1096,1,1778.0
1097,1,283.0
1098,1,733.0
1099,1,1179.0
11,1,2747.0
110,1,2393.0
1100,1,3870.0
1101,1,2739.0
1102,1,3022.0
1103,1,3837.0
1104,1,2028.0
1105,1,1489.0
1106,1,3274.0
1107,1,2240.0
1108,1,3755.0
1109,1,705.0
111,1,3825.0
1110,1,1949.0
1111,1,1729.0
1112,1,1741.0
1113,1,2661.0
1114,1,3755.0
1115,1,3192.0
1116,1,1982.0
1117,1,3513.0
1118,1,695.0
1119,1,2959.0
112,1,1963.0
1120,1,351.0
1121,1,3618.0
1122,1,1054.0
1123,1,1197.0
1124,1,2575.0
1125,1,2502.0
1126,1,73.0
1127,1,2196.0
1128,1,4066.0
1129,1,2100.0
113,1,2513.0
1130,1,1014.0
1131,1,900.0
1132,1,3555.0
1133,1,4047.0
1134,1,847.0
1135,1,2190.0
1136,1,4022.0
1137,1,3367.0
1138,1,25.0
1139,1,185.0
114,1,1238.0
1140,1,355.0
1141,1,3997.0
1142,1,2609.0
1143,1,3818.0
1144,1,732.0
1145,1,1397.0
1146,1,642.0
1147,1,125.0
1148,1,2244.0
1149,1,2447.0
115,1,2153.0
1150,1,798.0
1151,1,670.0
1152,1,1167.0
1153,1,1341.0
1154,1,3479.0
1155,1,1266.0
1156,1,2396.0
1157,1,3006.0
1158,1,759.0
1159,1,2097.0
116,1,3944.0
1160,1,1551.0
1161,1,3610.0
1162,1,2609.0
1163,1,2253.0
1164,1,2646.0
1165,1,3358.0
1166,1,2481.0
1167,1,1068.0
1168,1,2557.0
1169,1,2585.0
117,1,3293.0
1170,1,3072.0
1171,1,2723.0
1172,1,2064.0
1173,1,1387.0
1174,1,2590.0
1175,1,2740.0
1176,1,4053.0
1177,1,3813.0
1178,1,629.0
1179,1,647.0
118,1,1108.0
1180,1,2673.0
1181,1,2497.0
1182,1,637.0
1183,1,2273.0
1184,1,3879.0
1185,1,3306.0
1186,1,2909.0
1187,1,1203.0
1188,1,3725.0
1189,1,1439.0
119,1,1817.0
1190,1,1824.0
1191,1,1274.0
1192,1,3755.0
1194,1,3492.0
1195,1,1180.0
1196,1,1399.0
1197,1,2221.0
1198,1,1318.0
1199,1,3245.0
12,1,2686.0
120,1,1348.0
1200,1,33.0
1201,1,3378.0
1202,1,2261.0
1203,1,3071.0
1204,1,3551.0
1205,1,1512.0
1206,1,2782.0
1207,1,282.0
1208,1,599.0
1209,1,890.0
121,1,2668.0
1210,1,3890.0
1211,1,1964.0
1212,1,1351.0
1213,1,2433.0
1214,1,589.0
1215,1,915.0
1216,1,2002.0
1217,1,1326.0
1218,1,2772.0
1219,1,1983.0
122,1,1782.0
1220,1,528.0
1221,1,229.0
1222,1,4046.0
1223,1,2760.0
1224,1,1075.0
1225,1,327.0
1226,1,93.0
1227,1,166.0
1228,1,2681.0
1229,1,910.0
123,1,3608.0
1230,1,738.0
1231,1,1797.0
1232,1,4047.0
1233,1,346.0
1234,1,2247.0
1235,1,2690.0
1236,1,2746.0
1237,1,1480.0
1238,1,3324.0
1239,1,1041.0
124,1,1599.0
1240,1,935.0
1241,1,121.0
1242,1,341.0
1243,1,294.0
1244,1,875.0
1245,1,76.0
1246,1,2116.0
1247,1,1210.0
1248,1,1438.0
1249,1,832.0
125,1,2800.0
1250,1,3228.0
1251,1,1567.0
1252,1,3351.0
1253,1,2539.0
1254,1,3026.0
1255,1,2570.0
1256,1,1568.0
1257,1,3647.0
1258,1,2317.0
1259,1,1778.0
126,1,1176.0
1260,1,2863.0
1261,1,1488.0
1262,1,1474.0
1263,1,3875.0
1264,1,1122.0
1265,1,377.0
1266,1,3314.0
1267,1,3629.0
1268,1,2969.0
1269,1,2573.0
127,1,768.0
1270,1,402.0
1271,1,3221.0
1272,1,3492.0
1273,1,2274.0
1274,1,1135.0
1275,1,1635.0
1276,1,2942.0
1277,1,2402.0
1278,1,1436.0
1279,1,3887.0
128,1,1727.0
1280,1,3350.0
1281,1,1385.0
1282,1,2417.0
1283,1,2668.0
1284,1,3826.0
1285,1,1495.0
1286,1,846.0
1287,1,3877.0
1288,1,292.0
1289,1,1274.0
129,1,3093.0
1290,1,2146.0
1291,1,1580.0
1292,1,1180.0
1293,1,1992.0
1294,1,3983.0
1295,1,2837.0
1296,1,2788.0
1297,1,3732.0
1298,1,3746.0
1299,1,3146.0
13,1,2930.0
130,1,1931.0
1300,1,3010.0
1301,1,1431.0
1302,1,3464.0
1303,1,3235.0
1304,1,2554.0
1305,1,3810.0
1306,1,3461.0
1307,1,3804.0
1308,1,1036.0
1309,1,1458.0
131,1,331.0
1310,1,1642.0
1311,1,1513.0
1312,1,2820.0
1313,1,3531.0
1314,1,1941.0
1315,1,2569.0
1316,1,2226.0
1317,1,1070.0
1318,1,1814.0
1319,1,1742.0
132,1,2842.0
1320,1,733.0
1321,1,1861.0
1322,1,2386.0
1323,1,1465.0
1324,1,624.0
1325,1,959.0
1326,1,2074.0
1327,1,3012.0
1328,1,3945.0
1329,1,2405.0
133,1,2767.0
1330,1,3250.0
1331,1,2958.0
1332,1,823.0
1333,1,3348.0
1334,1,75.0
1335,1,1276.0
1336,1,167.0
1337,1,3919.0
1338,1,2378.0
1339,1,1564.0
134,1,2528.0
1340,1,2390.0
1341,1,675.0
1342,1,2184.0
1343,1,2571.0
1344,1,3068.0
1345,1,439.0
1346,1,3625.0
1347,1,2327.0
1348,1,1365.0
1349,1,506.0
135,1,1251.0
1350,1,3196.0
1351,1,3607.0
1352,1,843.0
1353,1,3492.0
1354,1,3686.0
1355,1,264.0
1356,1,1081.0
1357,1,424.0
1358,1,34.0
1359,1,2917.0
136,1,1749.0
1360,1,1616.0
1361,1,2207.0
1362,1,106.0
1363,1,3762.0
1364,1,354.0
1365,1,3421.0
1366,1,2938.0
1367,1,764.0
1368,1,2503.0
1369,1,2712.0
137,1,3516.0
1370,1,510.0
1371,1,618.0
1372,1,2947.0
1373,1,1418.0
1374,1,1817.0
1375,1,1556.0
1376,1,103.0
1377,1,3064.0
1378,1,3.0
1379,1,112.0
138,1,1903.0
1380,1,2960.0
1381,1,2334.0
1382,1,540.0
1383,1,1004.0
1384,1,3098.0
1385,1,3993.0
1386,1,2576.0
1387,1,3228.0
1388,1,1623.0
1389,1,3275.0
139,1,1847.0
1390,1,666.0
1391,1,190.0
1392,1,3467.0
1393,1,755.0
1394,1,432.0
1395,1,1283.0
1396,1,831.0
1397,1,1067.0
1398,1,2509.0
1399,1,476.0
14,1,3606.0
140,1,2411.0
1400,1,2138.0
1401,1,2483.0
1402,1,2648.0
1403,1,2345.0
1404,1,3231.0
1405,1,70.0
1406,1,1425.0
1407,1,599.0
1408,1,1064.0
1409,1,2604.0
141,1,2782.0
1410,1,781.0
1411,1,3712.0
1412,1,607.0
1413,1,2150.0
1414,1,229.0
1415,1,3542.0
1416,1,2362.0
1417,1,1249.0
1418,1,2586.0
1419,1,1501.0
142,1,2124.0
1420,1,2544.0
1421,1,2705.0
1422,1,1110.0
1423,1,2577.0
1424,1,796.0
1425,1,747.0
1426,1,725.0
1427,1,3637.0
1428,1,1830.0
1429,1,2403.0
143,1,1108.0
1430,1,648.0
1431,1,1708.0
1432,1,2771.0
1433,1,2555.0
1434,1,2667.0
1435,1,3139.0
1436,1,1532.0
1437,1,257.0
1438,1,2223.0
1439,1,3672.0
144,1,3283.0
1440,1,3715.0
1441,1,3614.0
1442,1,3394.0
1443,1,201.0
1444,1,58.0
1445,1,3678.0
1446,1,1659.0
1447,1,2432.0
1448,1,343.0
1449,1,1507.0
145,1,1535.0
1450,1,3053.0
1451,1,3546.0
1452,1,2519.0
1453,1,3575.0
1454,1,1900.0
1455,1,278.0
1456,1,509.0
1457,1,78.0
1458,1,3394.0
1459,1,2986.0
146,1,3759.0
1460,1,1018.0
1461,1,790.0
1462,1,2846.0
1463,1,2542.0
1464,1,1329.0
1465,1,1148.0
1466,1,1179.0
1467,1,870.0
1468,1,3284.0
1469,1,2759.0
147,1,3127.0
1470,1,3353.0
1471,1,1599.0
1472,1,1690.0
1473,1,2737.0
1474,1,100.0
1475,1,3243.0
1476,1,3830.0
1477,1,3548.0
1478,1,1678.0
1479,1,3333.0
148,1,2224.0
1480,1,1003.0
1481,1,1756.0
1482,1,3755.0
1483,1,2552.0
1484,1,2193.0
1485,1,1574.0
1486,1,327.0
1487,1,3588.0
1488,1,889.0
1489,1,82.0
149,1,443.0
1490,1,162.0
1491,1,3149.0
1492,1,590.0
1493,1,1833.0
1494,1,1967.0
1495,1,757.0
1496,1,3455.0
1497,1,214.0
1498,1,1227.0
1499,1,1809.0
15,1,3369.0
150,1,407.0
1500,1,3385.0
1501,1,2666.0
1502,1,132.0
1503,1,2897.0
1504,1,3881.0
1505,1,3521.0
1506,1,3833.0
1507,1,3022.0
1508,1,2501.0
1509,1,1503.0
151,1,3146.0
1510,1,3869.0
1511,1,199.0
1512,1,26.0
1513,1,3153.0
1514,1,2132.0
1515,1,3476.0
1516,1,73.0
1517,1,878.0
1518,1,1576.0
1519,1,1535.0
152,1,2269.0
1520,1,822.0
1521,1,1095.0
1522,1,1171.0
1523,1,1161.0
1524,1,3642.0
1525,1,591.0
1526,1,3143.0
1527,1,1271.0
1528,1,3154.0
1529,1,3319.0
153,1,2249.0
1530,1,932.0
1531,1,936.0
1532,1,2876.0
1533,1,3387.0
1534,1,1847.0
1535,1,3854.0
1536,1,616.0
1537,1,2273.0
1538,1,3563.0
1539,1,1312.0
154,1,3295.0
1540,1,2474.0
1541,1,545.0
1542,1,3018.0
1543,1,1597.0
1544,1,1781.0
1545,1,1110.0
1546,1,901.0
1547,1,2866.0
1548,1,4.0
1549,1,915.0
155,1,1187.0
1550,1,3062.0
1551,1,2388.0
1552,1,4020.0
1553,1,286.0
1554,1,203.0
1555,1,453.0
1556,1,1172.0
1557,1,1426.0
1558,1,3943.0
1559,1,376.0
156,1,1232.0
1560,1,2301.0
1561,1,2513.0
1562,1,1497.0
1563,1,1800.0
1564,1,1344.0
1565,1,2691.0
1566,1,1678.0
1567,1,296.0
1568,1,2061.0
1569,1,2296.0
157,1,2354.0
1570,1,2493.0
1571,1,3970.0
1572,1,1943.0
