id,npv
334,465.0
335,465.0
336,342.0
337,-293.0
338,-82.0
339,491.0
340,523.0
341,445.0
342,208.0
343,145.0
344,-342.0
345,-267.0
346,552.0
347,359.0
348,-383.0
349,104.0
350,538.0
351,250.0
352,286.0
353,505.0
354,28.0
355,356.0
356,-332.0
357,-399.0
358,-379.0
359,-416.0
360,171.0
361,321.0
362,562.0
363,143.0
364,-225.0
365,189.0
366,-393.0
367,-19.0
368,49.0
369,-268.0
370,-313.0
371,404.0
372,363.0
373,-246.0
374,-230.0
375,148.0
376,-357.0
377,157.0
378,162.0
379,-69.0
380,176.0
381,-422.0
382,-267.0
383,-398.0
384,-273.0
385,-279.0
386,435.0
387,208.0
388,-178.0
389,-233.0
390,-89.0
391,-189.0
392,172.0
393,307.0
394,-91.0
395,460.0
396,24.0
397,527.0
398,-159.0
399,-404.0
400,9.0
401,36.0
402,-357.0
403,98.0
404,-24.0
405,25.0
406,412.0
407,403.0
408,271.0
409,-215.0
410,563.0
411,-254.0
412,274.0
413,-392.0
414,499.0
415,503.0
416,-122.0
417,100.0
418,-15.0
419,236.0
420,425.0
421,73.0
422,-206.0
423,552.0
424,-27.0
425,204.0
426,-122.0
427,224.0
428,553.0
429,259.0
430,383.0
431,216.0
432,213.0
433,-262.0
434,-166.0
435,192.0
436,-389.0
437,-13.0
438,17.0
439,-173.0
440,339.0
441,554.0
442,-290.0
443,-240.0
444,467.0
445,155.0
446,-192.0
447,15.0
448,199.0
449,158.0
450,223.0
451,-431.0
452,77.0
453,511.0
454,200.0
455,110.0
456,499.0
457,-82.0
458,378.0
459,377.0
460,184.0
461,-254.0
462,324.0
463,446.0
464,-167.0
465,57.0
466,249.0
467,338.0
468,379.0
469,345.0
470,199.0
471,431.0
472,572.0
473,1.0
474,-372.0
475,-178.0
476,532.0
477,547.0
478,80.0
479,6.0
480,339.0
481,257.0
482,-366.0
483,-384.0
484,231.0
485,413.0
486,-146.0
487,476.0
488,182.0
489,-333.0
490,105.0
491,407.0
492,277.0
493,393.0
494,-190.0
495,-420.0
496,-270.0
497,285.0
498,-345.0
499,270.0
500,111.0
501,85.0
502,296.0
503,-185.0
504,-181.0
505,-96.0
506,22.0
507,-375.0
508,197.0
509,25.0
510,312.0
511,248.0
512,-164.0
513,-380.0
514,-410.0
515,-309.0
516,-387.0
517,132.0
518,-42.0
519,513.0
520,189.0
521,-234.0
522,248.0
523,500.0
524,561.0
525,391.0
526,220.0
527,487.0
528,-142.0
529,-65.0
530,-243.0
531,492.0
532,377.0
533,451.0
534,-10.0
535,302.0
536,-120.0
537,310.0
538,-293.0
539,-276.0
540,279.0
541,186.0
542,374.0
543,-253.0
544,-132.0
545,489.0
546,-165.0
547,-141.0
548,-333.0
549,-105.0
550,458.0
551,-259.0
552,116.0
553,-228.0
554,-379.0
555,-242.0
556,-116.0
557,-77.0
558,9.0
559,460.0
560,-306.0
561,101.0
562,-250.0
563,-140.0
564,352.0
565,263.0
566,497.0
567,-286.0
568,-233.0
569,-198.0
570,445.0
571,419.0
572,-22.0
573,158.0
574,21.0
575,-377.0
576,192.0
577,444.0
578,18.0
579,299.0
580,-16.0
581,-335.0
582,-255.0
583,-413.0
584,5.0
585,-184.0
586,-280.0
587,-425.0
588,-140.0
589,500.0
590,-128.0
591,245.0
592,-261.0
593,-48.0
594,85.0
595,-17.0
596,-185.0
597,10.0
598,515.0
599,42.0
600,-407.0
601,-146.0
602,297.0
603,-201.0
604,-286.0
605,-35.0
606,401.0
607,559.0
608,54.0
609,106.0
610,288.0
611,-113.0
612,-85.0
613,27.0
614,-108.0
615,312.0
616,-333.0
617,-397.0
618,-220.0
619,-251.0
620,-28.0
621,502.0
622,38.0
623,186.0
624,-123.0
625,44.0
626,230.0
627,-108.0
628,430.0
629,166.0
630,-231.0
631,-330.0
632,203.0
633,-300.0
634,274.0
635,28.0
636,284.0
637,371.0
638,391.0
639,-360.0
640,-165.0
641,563.0
642,-291.0
643,520.0
644,-155.0
645,29.0
646,25.0
647,374.0
648,93.0
649,-376.0
650,363.0
651,81.0
652,508.0
653,-409.0
654,515.0
655,364.0
656,308.0
657,-313.0
658,553.0
659,-334.0
660,263.0
661,293.0
662,-117.0
663,460.0
664,-26.0
665,293.0
666,-314.0
667,-101.0
668,280.0
669,362.0
670,487.0
671,10.0
672,29.0
673,255.0
674,153.0
675,-301.0
676,497.0
677,366.0
678,-36.0
679,92.0
680,-53.0
681,-180.0
682,74.0
683,12.0
684,-260.0
685,313.0
686,406.0
687,452.0
688,495.0
689,-255.0
690,409.0
691,-17.0
692,332.0
693,138.0
694,480.0
695,-275.0
696,276.0
697,499.0
698,345.0
699,366.0
700,392.0
701,323.0
702,-20.0
703,-146.0
704,450.0
705,282.0
706,-150.0
707,33.0
708,-20.0
709,-375.0
710,381.0
711,-180.0
712,-261.0
713,84.0
714,553.0
715,220.0
716,113.0
717,494.0
718,-108.0
719,-64.0
720,125.0
721,511.0
722,-60.0
723,243.0
724,566.0
725,530.0
726,183.0
727,522.0
728,493.0
729,-119.0
730,468.0
731,-17.0
732,464.0
733,-44.0
734,-311.0
735,-216.0
736,237.0
737,-430.0
738,453.0
739,-79.0
740,234.0
741,555.0
742,478.0
743,-344.0
744,-362.0
745,107.0
746,-394.0
747,-277.0
748,-304.0
749,278.0
750,149.0
751,243.0
752,-34.0
753,-297.0
754,35.0
755,-183.0
756,186.0
757,-2.0
758,515.0
759,-108.0
760,132.0
761,544.0
762,-334.0
763,282.0
764,-166.0
765,-297.0
766,309.0
767,-339.0
768,519.0
769,423.0
770,-275.0
771,-118.0
772,-276.0
773,247.0
774,297.0
775,256.0
776,-30.0
777,-362.0
778,-165.0
779,-284.0
780,-53.0
781,-51.0
782,-22.0
783,-21.0
784,-106.0
785,305.0
786,-132.0
787,-51.0
788,382.0
789,345.0
790,-245.0
791,348.0
792,-206.0
793,225.0
794,-195.0
795,541.0
796,517.0
797,-119.0
798,290.0
799,-99.0
800,-417.0
801,-285.0
802,469.0
803,-401.0
804,554.0
805,-17.0
806,252.0
807,425.0
808,321.0
809,-221.0
810,230.0
811,440.0
812,175.0
813,471.0
814,-404.0
815,129.0
816,555.0
817,556.0
818,406.0
819,-416.0
820,283.0
821,388.0
822,382.0
823,403.0
824,510.0
825,-134.0
826,100.0
827,-29.0
828,240.0
829,61.0
830,556.0
831,130.0
832,246.0
833,-29.0
834,495.0
835,-221.0
836,414.0
837,-86.0
838,-262.0
839,-345.0
840,-235.0
841,203.0
842,209.0
843,-309.0
844,555.0
845,542.0
846,-231.0
847,-395.0
848,436.0
849,-3.0
850,111.0
851,-416.0
852,65.0
853,41.0
854,-173.0
855,-221.0
856,-310.0
857,-256.0
858,162.0
859,-326.0
860,-285.0
861,-12.0
862,212.0
863,-410.0
864,-396.0
865,-414.0
866,463.0
867,177.0
868,-185.0
869,-385.0
870,115.0
871,-227.0
872,560.0
873,-128.0
874,-194.0
875,457.0
876,518.0
877,299.0
878,-288.0
879,292.0
880,-70.0
881,140.0
882,535.0
883,71.0
884,183.0
885,524.0
886,471.0
887,-258.0
888,116.0
889,-311.0
890,-118.0
891,67.0
892,-250.0
893,-329.0
894,12.0
895,546.0
896,296.0
897,-106.0
898,-40.0
899,378.0
900,203.0
901,-228.0
902,412.0
903,-38.0
904,36.0
905,-72.0
906,372.0
907,-262.0
908,194.0
909,-47.0
910,391.0
911,-389.0
912,324.0
913,-301.0
914,-27.0
915,199.0
916,-215.0
917,-299.0
918,466.0
919,86.0
920,-184.0
921,520.0
922,-16.0
923,-154.0
924,-395.0
925,-270.0
926,71.0
927,2.0
928,422.0
929,300.0
930,164.0
931,-265.0
932,34.0
933,397.0
934,-80.0
935,101.0
936,227.0
937,-47.0
938,-138.0
939,-57.0
940,-306.0
941,-168.0
942,-393.0
943,-61.0
944,-74.0
945,-90.0
946,-331.0
947,-374.0
948,278.0
949,-361.0
950,411.0
951,-385.0
952,121.0
953,317.0
954,111.0
955,104.0
956,-335.0
957,-216.0
958,-182.0
959,411.0
960,512.0
961,-340.0
962,231.0
963,213.0
964,-270.0
965,260.0
966,408.0
967,202.0
968,492.0
969,-325.0
970,-118.0
971,-65.0
972,248.0
973,476.0
974,498.0
975,271.0
976,334.0
977,131.0
978,-200.0
979,63.0
980,390.0
981,-310.0
982,367.0
983,343.0
984,-129.0
985,-256.0
986,94.0
987,-69.0
988,343.0
989,-243.0
990,-367.0
991,326.0
992,25.0
993,230.0
994,222.0
995,-96.0
996,134.0
997,332.0
998,264.0
999,-335.0
1000,-69.0
1001,-7.0
1002,-89.0
1003,186.0
1004,502.0
1005,282.0
1006,-92.0
1007,-56.0
1008,-137.0
1009,-268.0
1010,486.0
1011,265.0
1012,518.0
1013,209.0
1014,-377.0
1015,176.0
1016,139.0
1017,506.0
1018,-333.0
1019,492.0
1020,-226.0
1021,-380.0
1022,228.0
1023,205.0
1024,374.0
1025,455.0
1026,245.0
1027,-215.0
1028,387.0
1029,457.0
1030,-35.0
1031,124.0
1032,413.0
1033,179.0
1034,81.0
1035,63.0
1036,122.0
1037,301.0
1038,-162.0
1039,439.0
1040,-128.0
1041,208.0
1042,-222.0
1043,322.0
1044,-253.0
1045,86.0
1046,353.0
1047,-295.0
1048,-247.0
1049,289.0
1050,166.0
1051,-227.0
1052,-233.0
1053,401.0
1054,-70.0
1055,193.0
1056,-226.0
1057,271.0
1058,115.0
1059,243.0
1060,-22.0
1061,484.0
1062,523.0
1063,197.0
1064,210.0
1065,-23.0
1066,451.0
1067,-309.0
1068,432.0
1069,-154.0
1070,-157.0
1071,124.0
1072,22.0
1073,31.0
1074,511.0
1075,-42.0
1076,420.0
1077,-8.0
1078,34.0
1079,228.0
1080,237.0
1081,459.0
1082,497.0
1083,196.0
1084,148.0
1085,-230.0
1086,275.0
1087,-208.0
1088,404.0
1089,179.0
1090,-326.0
1091,-213.0
1092,477.0
1093,142.0
1094,-343.0
1095,86.0
1096,362.0
1097,169.0
1098,113.0
1099,62.0
1100,-110.0
1101,380.0
1102,368.0
1103,-1.0
1104,-302.0
1105,369.0
1106,-375.0
1107,128.0
1108,-242.0
1109,342.0
1110,135.0
1111,-46.0
1112,-193.0
1113,369.0
1114,461.0
1115,499.0
1116,63.0
1117,-51.0
1118,378.0
1119,171.0
1120,-247.0
1121,-37.0
1122,-132.0
1123,-74.0
1124,-306.0
1125,-225.0
1126,-375.0
1127,-78.0
1128,36.0
1129,81.0
1130,82.0
1131,-246.0
1132,-75.0
1133,-217.0
1134,410.0
1135,-195.0
1136,-160.0
1137,-167.0
1138,242.0
1139,-326.0
1140,202.0
1141,365.0
1142,437.0
1143,318.0
1144,2.0
1145,362.0
1146,-296.0
1147,89.0
1148,-48.0
1149,-149.0
1150,177.0
1151,395.0
1152,-59.0
1153,53.0
1154,-33.0
1155,157.0
1156,375.0
1157,453.0
1158,110.0
1159,-141.0
1160,86.0
1161,168.0
1162,521.0
1163,362.0
1164,-91.0
1165,217.0
1166,-214.0
1167,104.0
1168,278.0
1169,-57.0
1170,510.0
1171,-81.0
1172,-134.0
1173,376.0
1174,438.0
1175,-356.0
1176,-51.0
1177,381.0
1178,40.0
1179,-6.0
1180,402.0
1181,297.0
1182,-310.0
1183,317.0
1184,12.0
1185,145.0
1186,-44.0
1187,-35.0
1188,438.0
1189,111.0
1190,268.0
1191,244.0
1192,-143.0
1193,520.0
1194,-140.0
1195,-176.0
1196,-77.0
1197,-12.0
1198,-46.0
1199,-113.0
1200,237.0
1201,318.0
1202,496.0
1203,101.0
1204,185.0
1205,96.0
1206,-19.0
1207,358.0
1208,-393.0
1209,-15.0
1210,-124.0
1211,520.0
1212,-309.0
1213,231.0
1214,394.0
1215,-328.0
1216,-83.0
1217,274.0
1218,425.0
1219,322.0
1220,452.0
1221,258.0
1222,-134.0
1223,-53.0
1224,-375.0
1225,-148.0
1226,27.0
1227,-144.0
1228,226.0
1229,297.0
1230,101.0
1231,200.0
1232,272.0
1233,88.0
1234,292.0
1235,-389.0
1236,-203.0
1237,284.0
1238,141.0
1239,508.0
1240,340.0
1241,125.0
1242,-270.0
1243,214.0
1244,227.0
1245,-285.0
1246,-371.0
1247,74.0
1248,55.0
1249,77.0
1250,-345.0
1251,350.0
1252,146.0
1253,330.0
1254,460.0
1255,-383.0
1256,-185.0
1257,-245.0
1258,-360.0
1259,-155.0
1260,-368.0
1261,309.0
1262,375.0
1263,364.0
1264,300.0
1265,27.0
1266,320.0
1267,215.0
1268,-160.0
1269,367.0
1270,-63.0
1271,317.0
1272,-95.0
1273,363.0
1274,262.0
1275,-188.0
1276,525.0
1277,356.0
1278,-49.0
1279,-12.0
1280,-212.0
1281,505.0
1282,398.0
1283,-73.0
1284,-111.0
1285,-262.0
1286,-207.0
1287,279.0
1288,235.0
1289,-0.0
1290,55.0
1291,-284.0
1292,26.0
1293,-106.0
1294,-248.0
1295,55.0
1296,264.0
1297,150.0
1298,526.0
1299,-315.0
1300,90.0
1301,450.0
1302,-0.0
1303,-69.0
1304,216.0
1305,-363.0
1306,-265.0
1307,-206.0
1308,-349.0
1309,35.0
1310,135.0
1311,-165.0
1312,283.0
1313,-272.0
1314,519.0
1315,-128.0
1316,-51.0
1317,-57.0
1318,520.0
1319,211.0
1320,-91.0
1321,494.0
1322,-158.0
1323,152.0
1324,319.0
1325,-276.0
1326,-259.0
1327,516.0
1328,132.0
1329,360.0
1330,-148.0
1331,223.0
1332,194.0
1333,-249.0
1334,518.0
1335,-68.0
1336,-269.0
1337,373.0
1338,458.0
1339,-54.0
1340,-99.0
1341,-89.0
1342,459.0
1343,424.0
1344,464.0
1345,282.0
1346,-118.0
1347,185.0
1348,407.0
1349,-152.0
1350,72.0
1351,-191.0
1352,-150.0
1353,-11.0
1354,283.0
1355,-110.0
1356,493.0
1357,120.0
1358,481.0
1359,335.0
1360,264.0
1361,-218.0
1362,37.0
1363,-8.0
1364,51.0
1365,154.0
1366,237.0
1367,-107.0
1368,-324.0
1369,-111.0
1370,253.0
1371,-224.0
1372,-143.0
1373,-18.0
1374,-320.0
1375,328.0
1376,7.0
1377,-132.0
1378,-73.0
1379,-183.0
1380,-96.0
1381,469.0
1382,354.0
1383,-358.0
1384,-95.0
1385,-18.0
1386,82.0
1387,-0.0
1388,-59.0
1389,91.0
1390,-86.0
1391,-389.0
1392,-180.0
1393,359.0
1394,294.0
1395,-393.0
1396,252.0
1397,-355.0
1398,102.0
1399,-8.0
1400,440.0
1401,-239.0
1402,-81.0
1403,356.0
1404,-242.0
1405,-31.0
1406,341.0
1407,-349.0
1408,126.0
1409,-9.0
1410,-273.0
1411,193.0
1412,43.0
1413,184.0
1414,209.0
1415,191.0
1416,-138.0
1417,317.0
1418,4.0
1419,-276.0
1420,25.0
1421,85.0
1422,-259.0
1423,-392.0
1424,520.0
1425,94.0
1426,80.0
1427,-318.0
1428,320.0
1429,344.0
1430,-377.0
1431,379.0
1432,30.0
1433,171.0
1434,-353.0
1435,367.0
1436,-27.0
1437,-67.0
1438,-123.0
1439,86.0
1440,-217.0
1441,144.0
1442,-45.0
1443,191.0
1444,273.0
1445,184.0
1446,345.0
1447,252.0
1448,426.0
1449,-374.0
1450,136.0
1451,-217.0
1452,504.0
1453,-357.0
1454,359.0
1455,514.0
1456,-302.0
1457,77.0
1458,197.0
1459,-393.0
1460,-0.0
1461,-333.0
1462,423.0
1463,-147.0
1464,192.0
1465,501.0
1466,-140.0
1467,-379.0
1468,-108.0
1469,-276.0
1470,181.0
1471,-143.0
1472,511.0
1473,-253.0
1474,-256.0
1475,455.0
1476,-338.0
1477,217.0
1478,-129.0
1479,158.0
1480,486.0
1481,-93.0
1482,456.0
1483,298.0
1484,-293.0
1485,141.0
1486,-366.0
1487,389.0
1488,-392.0
1489,-204.0
1490,459.0
1491,38.0
1492,-320.0
1493,273.0
1494,-44.0
1495,-204.0
1496,309.0
1497,-354.0
1498,-67.0
1499,-250.0
1500,521.0
1501,388.0
1502,230.0
1503,1.0
1504,-153.0
1505,-134.0
1506,244.0
1507,141.0
1508,16.0
1509,396.0
1510,-340.0
1511,-381.0
1512,-49.0
1513,-325.0
1514,522.0
1515,-59.0
1516,-12.0
1517,-186.0
1518,339.0
1519,-220.0
1520,97.0
1521,277.0
1522,180.0
1523,17.0
1524,-362.0
1525,-64.0
1526,460.0
1527,-274.0
1528,174.0
1529,230.0
1530,424.0
1531,40.0
1532,-343.0
1533,-158.0
1534,434.0
1535,507.0
1536,65.0
1537,-328.0
1538,276.0
1539,56.0
1540,392.0
1541,191.0
1542,227.0
1543,-21.0
1544,34.0
1545,355.0
1546,475.0
1547,-8.0
1548,374.0
1549,247.0
1550,9.0
1551,-338.0
1552,250.0
1553,458.0
1554,232.0
1555,-147.0
1556,251.0
1557,22.0
1558,494.0
1559,-39.0
1560,107.0
1561,-40.0
1562,-96.0
1563,6.0
1564,422.0
1565,464.0
1566,-270.0
1567,328.0
1568,482.0
1569,-149.0
1570,-142.0
1571,158.0
1572,-225.0
1573,210.0
1574,455.0
1575,-373.0
1576,485.0
1577,323.0
1578,30.0
1579,-304.0
1580,489.0
1581,525.0
1582,87.0
1583,50.0
1584,-281.0
1585,270.0
1586,404.0
1587,-288.0
1588,496.0
1589,-320.0
1590,323.0
1591,93.0
1592,217.0
1593,-162.0
1594,-163.0
1595,376.0
1596,-282.0
1597,207.0
1598,186.0
1599,-180.0
1600,-158.0
1601,-362.0
1602,120.0
1603,-21.0
1604,-151.0
1605,-253.0
1606,359.0
1607,370.0
1608,508.0
1609,160.0
1610,264.0
1611,-176.0
1612,-157.0
1613,430.0
1614,-169.0
1615,-76.0
1616,438.0
1617,87.0
1618,-20.0
1619,-161.0
1620,490.0
1621,264.0
1622,498.0
1623,-270.0
1624,-386.0
1625,-245.0
1626,408.0
1627,164.0
1628,288.0
1629,372.0
1630,-182.0
1631,-297.0
1632,99.0
1633,330.0
1634,335.0
1635,284.0
1636,-259.0
1637,-384.0
1638,498.0
1639,-90.0
1640,-116.0
1641,480.0
1642,-372.0
1643,437.0
1644,17.0
1645,110.0
1646,476.0
1647,489.0
1648,-302.0
1649,180.0
1650,155.0
1651,-130.0
1652,220.0
1653,-281.0
1654,358.0
1655,-327.0
1656,101.0
1657,-103.0
1658,41.0
1659,-15.0
1660,86.0
1661,-193.0
1662,-59.0
1663,-298.0
1664,-118.0
1665,482.0
1666,-218.0
1667,-93.0
1668,349.0
1669,425.0
1670,-225.0
1671,44.0
1672,215.0
1673,179.0
1674,-275.0
1675,-373.0
1676,-2.0
1677,139.0
1678,210.0
1679,278.0
1680,505.0
1681,-12.0
1682,-169.0
1683,-179.0
1684,-204.0
1685,-229.0
1686,166.0
1687,149.0
1688,-278.0
1689,306.0
1690,10.0
1691,-186.0
1692,10.0
1693,341.0
1694,-394.0
1695,262.0
1696,396.0
1697,49.0
1698,117.0
1699,115.0
1700,-18.0
1701,429.0
1702,-237.0
1703,-193.0
1704,5.0
1705,218.0
1706,-232.0
1707,-390.0
1708,-312.0
1709,-267.0
1710,-26.0
1711,86.0
1712,10.0
1713,-209.0
1714,244.0
1715,-237.0
1716,-33.0
1717,-294.0
1718,-111.0
1719,509.0
1720,-45.0
1721,370.0
1722,-1.0
1723,137.0
1724,-59.0
1725,269.0
1726,328.0
1727,-298.0
1728,149.0
1729,110.0
1730,137.0
1731,178.0
1732,260.0
1733,518.0
1734,-354.0
1735,143.0
1736,463.0
1737,485.0
1738,79.0
1739,145.0
1740,106.0
1741,56.0
1742,-379.0
1743,-249.0
1744,-120.0
1745,-362.0
1746,-223.0
1747,-118.0
1748,248.0
1749,109.0
1750,432.0
1751,441.0
1752,77.0
1753,194.0
1754,-234.0
1755,485.0
1756,321.0
1757,-362.0
1758,404.0
1759,34.0
1760,142.0
1761,-20.0
1762,-339.0
1763,-150.0
1764,512.0
1765,-285.0
1766,60.0
1767,55.0
1768,-73.0
1769,-150.0
1770,11.0
1771,-199.0
1772,-3.0
1773,356.0
1774,-274.0
1775,-307.0
1776,-81.0
1777,-183.0
1778,51.0
1779,396.0
1780,290.0
1781,-306.0
1782,216.0
1783,171.0
1784,168.0
1785,-333.0
1786,105.0
1787,89.0
1788,-343.0
1789,354.0
1790,-267.0
1791,-122.0
1792,371.0
1793,103.0
1794,-174.0
1795,-254.0
1796,160.0
1797,309.0
1798,20.0
1799,-275.0
1800,-136.0
1801,-168.0
1802,310.0
1803,-111.0
1804,-288.0
1805,286.0
1806,318.0
1807,131.0
1808,245.0
1809,41.0
1810,-198.0
1811,477.0
1812,21.0
1813,4.0
1814,427.0
1815,125.0
1816,139.0
1817,59.0
1818,-327.0
1819,385.0
1820,-1.0
1821,-346.0
1822,107.0
1823,-328.0
1824,-160.0
1825,-175.0
1826,-256.0
1827,474.0
1828,-49.0
1829,116.0
1830,363.0
1831,-142.0
1832,-332.0
1833,475.0
1834,258.0
1835,198.0
1836,198.0
1837,-164.0
1838,-246.0
1839,199.0
1840,-28.0
1841,67.0
1842,-340.0
1843,239.0
1844,-175.0
1845,104.0
1846,-160.0
1847,352.0
1848,303.0
1849,-87.0
1850,3.0
1851,-298.0
1852,-237.0
1853,115.0
1854,-74.0
1855,252.0
1856,122.0
1857,-124.0
1858,-211.0
1859,-52.0
1860,-155.0
1861,277.0
1862,230.0
1863,224.0
1864,170.0
1865,33.0
1866,456.0
1867,141.0
1868,348.0
1869,354.0
1870,-8.0
1871,144.0
1872,-55.0
1873,429.0
1874,310.0
1875,127.0
1876,305.0
1877,-230.0
1878,-349.0
1879,418.0
1880,231.0
1881,430.0
1882,-281.0
1883,249.0
1884,106.0
1885,341.0
1886,35.0
1887,237.0
1888,191.0
1889,-348.0
1890,326.0
1891,47.0
1892,-46.0
1893,-88.0
1894,386.0
1895,-355.0
1896,390.0
1897,-327.0
1898,373.0
1899,406.0
1900,21.0
1901,347.0
1902,-333.0
1903,-264.0
1904,-145.0
1905,205.0
1906,-136.0
1907,259.0
1908,147.0
1909,-197.0
1910,439.0
1911,-209.0
1912,59.0
1913,-161.0
1914,299.0
1915,308.0
1916,391.0
1917,-249.0
1918,335.0
1919,-130.0
1920,-303.0
1921,-290.0
1922,296.0
1923,-125.0
1924,-309.0
1925,-204.0
1926,474.0
1927,400.0
1928,256.0
1929,238.0
1930,-64.0
1931,222.0
1932,87.0
1933,339.0
1934,-157.0
1935,160.0
1936,85.0
1937,-216.0
1938,266.0
1939,-181.0
1940,135.0
1941,170.0
1942,207.0
1943,-231.0
1944,-249.0
1945,266.0
1946,-266.0
1947,-277.0
1948,258.0
1949,-87.0
1950,470.0
1951,-12.0
1952,51.0
1953,90.0
1954,230.0
1955,194.0
1956,-132.0
1957,328.0
1958,104.0
1959,423.0
1960,163.0
1961,-332.0
1962,315.0
1963,461.0
1964,201.0
1965,197.0
1966,-151.0
1967,295.0
1968,-106.0
1969,164.0
1970,-134.0
1971,-324.0
1972,379.0
1973,371.0
1974,18.0
1975,-261.0
1976,230.0
1977,87.0
1978,-33.0
1979,-226.0
1980,8.0
1981,99.0
1982,333.0
1983,-186.0
1984,70.0
1985,-35.0
1986,414.0
1987,160.0
1988,130.0
1989,-4.0
1990,152.0
1991,196.0
1992,-150.0
1993,-313.0
1994,-320.0
1995,181.0
1996,438.0
1997,262.0
1998,466.0
1999,77.0
2000,-85.0
2001,-25.0
2002,140.0
2003,443.0
2004,-68.0
2005,44.0
2006,394.0
2007,395.0
2008,-299.0
2009,387.0
2010,-250.0
2011,230.0
2012,19.0
2013,225.0
2014,321.0
2015,315.0
2016,-213.0
2017,-45.0
