cap_group_id,decision_id
K0007,d01565
K0007,d01566
K0007,d01567
K0007,d02282
K0007,d02283
K0007,d02284
K0007,d02285
K0007,d02286
K0007,d02287
K0007,d02288
K0007,d02289
K0007,d02290
K0007,d02291
K0007,d02292
K0007,d02293
K0007,d02294
K0007,d02295
K0008,d00112
K0008,d00113
K0008,d00114
K0008,d00115
K0008,d00116
K0008,d00117
K0008,d00118
K0008,d00119
K0008,d00120
K0008,d00121
K0008,d00122
K0008,d00123
K0008,d00124
K0008,d00125
K0008,d00840
K0008,d00841
K0008,d00842
K0008,d00843
K0008,d00844
K0008,d00845
K0008,d00846
K0008,d00847
K0008,d00848
K0008,d00849
K0008,d00850
K0008,d00851
K0008,d00852
K0008,d00853
K0008,d01568
K0008,d01569
K0008,d01570
K0008,d01571
K0008,d01572
K0008,d01573
K0008,d01574
K0008,d01575
K0008,d01576
K0008,d01577
K0008,d01578
K0008,d01579
K0008,d01580
K0008,d01581
K0008,d02296
K0008,d02297
K0008,d02298
K0008,d02299
K0008,d02300
K0008,d02301
K0008,d02302
K0008,d02303
K0008,d02304
K0008,d02305
K0008,d02306
K0008,d02307
K0008,d02308
K0008,d02309
K0009,d00126
K0009,d00127
K0009,d00128
K0009,d00129
K0009,d00130
K0009,d00131
K0009,d00132
K0009,d00133
K0009,d00134
K0009,d00135
K0009,d00136
K0009,d00137
K0009,d00138
K0009,d00139
K0009,d00854
K0009,d00855
K0009,d00856
K0009,d00857
K0009,d00858
K0009,d00859
K0009,d00860
K0009,d00861
K0009,d00862
K0009,d00863
K0009,d00864
K0009,d00865
K0009,d00866
K0009,d00867
K0009,d01582
K0009,d01583
K0009,d01584
K0009,d01585
K0009,d01586
K0009,d01587
K0009,d01588
K0009,d01589
K0009,d01590
K0009,d01591
K0009,d01592
K0009,d01593
K0009,d01594
K0009,d01595
K0009,d02310
K0009,d02311
K0009,d02312
K0009,d02313
K0009,d02314
K0009,d02315
K0009,d02316
K0009,d02317
K0009,d02318
K0009,d02319
K0009,d02320
K0009,d02321
K0009,d02322
K0009,d02323
K0010,d00140
K0010,d00141
K0010,d00142
K0010,d00143
K0010,d00144
K0010,d00145
K0010,d00146
K0010,d00147
K0010,d00148
K0010,d00149
K0010,d00150
K0010,d00151
K0010,d00152
K0010,d00153
K0010,d00868
K0010,d00869
K0010,d00870
K0010,d00871
K0010,d00872
K0010,d00873
K0010,d00874
K0010,d00875
K0010,d00876
K0010,d00877
K0010,d00878
K0010,d00879
K0010,d00880
K0010,d00881
K0010,d01596
K0010,d01597
K0010,d01598
K0010,d01599
K0010,d01600
K0010,d01601
K0010,d01602
K0010,d01603
K0010,d01604
K0010,d01605
K0010,d01606
K0010,d01607
K0010,d01608
K0010,d01609
K0010,d02324
K0010,d02325
K0010,d02326
K0010,d02327
K0010,d02328
K0010,d02329
K0010,d02330
K0010,d02331
K0010,d02332
K0010,d02333
K0010,d02334
K0010,d02335
K0010,d02336
K0010,d02337
K0011,d00154
K0011,d00155
K0011,d00156
K0011,d00157
K0011,d00158
K0011,d00159
K0011,d00160
K0011,d00161
K0011,d00162
K0011,d00163
K0011,d00164
K0011,d00165
K0011,d00166
K0011,d00167
K0011,d00882
K0011,d00883
K0011,d00884
K0011,d00885
K0011,d00886
K0011,d00887
K0011,d00888
K0011,d00889
K0011,d00890
K0011,d00891
K0011,d00892
K0011,d00893
K0011,d00894
K0011,d00895
K0011,d01610
K0011,d01611
K0011,d01612
K0011,d01613
K0011,d01614
K0011,d01615
K0011,d01616
K0011,d01617
K0011,d01618
K0011,d01619
K0011,d01620
K0011,d01621
K0011,d01622
K0011,d01623
K0011,d02338
K0011,d02339
K0011,d02340
K0011,d02341
K0011,d02342
K0011,d02343
K0011,d02344
K0011,d02345
K0011,d02346
K0011,d02347
K0011,d02348
K0011,d02349
K0011,d02350
K0011,d02351
K0012,d00168
K0012,d00169
K0012,d00170
K0012,d00171
K0012,d00172
K0012,d00173
K0012,d00174
K0012,d00175
K0012,d00176
K0012,d00177
K0012,d00178
K0012,d00179
K0012,d00180
K0012,d00181
K0012,d00896
K0012,d00897
K0012,d00898
K0012,d00899
K0012,d00900
K0012,d00901
K0012,d00902
K0012,d00903
K0012,d00904
K0012,d00905
K0012,d00906
K0012,d00907
K0012,d00908
K0012,d00909
K0012,d01624
K0012,d01625
K0012,d01626
K0012,d01627
K0012,d01628
K0012,d01629
K0012,d01630
K0012,d01631
K0012,d01632
K0012,d01633
K0012,d01634
K0012,d01635
K0012,d01636
K0012,d01637
K0012,d02352
K0012,d02353
K0012,d02354
K0012,d02355
K0012,d02356
K0012,d02357
K0012,d02358
K0012,d02359
K0012,d02360
K0012,d02361
K0012,d02362
K0012,d02363
K0012,d02364
K0012,d02365
K0013,d00182
K0013,d00183
K0013,d00184
K0013,d00185
K0013,d00186
K0013,d00187
K0013,d00188
K0013,d00189
K0013,d00190
K0013,d00191
K0013,d00192
K0013,d00193
K0013,d00194
K0013,d00195
K0013,d00910
K0013,d00911
K0013,d00912
K0013,d00913
K0013,d00914
K0013,d00915
K0013,d00916
K0013,d00917
K0013,d00918
K0013,d00919
K0013,d00920
K0013,d00921
K0013,d00922
K0013,d00923
K0013,d01638
K0013,d01639
K0013,d01640
K0013,d01641
K0013,d01642
K0013,d01643
K0013,d01644
K0013,d01645
K0013,d01646
K0013,d01647
K0013,d01648
K0013,d01649
K0013,d01650
K0013,d01651
K0013,d02366
K0013,d02367
K0013,d02368
K0013,d02369
K0013,d02370
K0013,d02371
K0013,d02372
K0013,d02373
K0013,d02374
K0013,d02375
K0013,d02376
K0013,d02377
K0013,d02378
K0013,d02379
K0014,d00196
K0014,d00197
K0014,d00198
K0014,d00199
K0014,d00200
K0014,d00201
K0014,d00202
K0014,d00203
K0014,d00204
K0014,d00205
K0014,d00206
K0014,d00207
K0014,d00208
K0014,d00209
K0014,d00924
K0014,d00925
K0014,d00926
K0014,d00927
K0014,d00928
K0014,d00929
K0014,d00930
K0014,d00931
K0014,d00932
K0014,d00933
K0014,d00934
K0014,d00935
K0014,d00936
K0014,d00937
K0014,d01652
K0014,d01653
K0014,d01654
K0014,d01655
K0014,d01656
K0014,d01657
K0014,d01658
K0014,d01659
K0014,d01660
K0014,d01661
K0014,d01662
K0014,d01663
K0014,d01664
K0014,d01665
K0014,d02380
K0014,d02381
K0014,d02382
K0014,d02383
K0014,d02384
K0014,d02385
K0014,d02386
K0014,d02387
K0014,d02388
K0014,d02389
K0014,d02390
K0014,d02391
K0014,d02392
K0014,d02393
K0015,d00210
K0015,d00211
K0015,d00212
K0015,d00213
K0015,d00214
K0015,d00215
K0015,d00216
K0015,d00217
K0015,d00218
K0015,d00219
K0015,d00220
K0015,d00221
K0015,d00222
K0015,d00223
K0015,d00938
K0015,d00939
K0015,d00940
K0015,d00941
K0015,d00942
K0015,d00943
K0015,d00944
K0015,d00945
K0015,d00946
K0015,d00947
K0015,d00948
K0015,d00949
K0015,d00950
K0015,d00951
K0015,d01666
K0015,d01667
K0015,d01668
K0015,d01669
K0015,d01670
K0015,d01671
K0015,d01672
K0015,d01673
K0015,d01674
K0015,d01675
K0015,d01676
K0015,d01677
K0015,d01678
K0015,d01679
K0015,d02394
K0015,d02395
K0015,d02396
K0015,d02397
K0015,d02398
K0015,d02399
K0015,d02400
K0015,d02401
K0015,d02402
K0015,d02403
K0015,d02404
K0015,d02405
K0015,d02406
K0015,d02407
K0016,d00238
K0016,d00239
K0016,d00240
K0016,d00241
K0016,d00242
K0016,d00243
K0016,d00244
K0016,d00245
K0016,d00246
K0016,d00247
K0016,d00248
K0016,d00249
K0016,d00250
K0016,d00251
K0016,d00966
K0016,d00967
K0016,d00968
K0016,d00969
K0016,d00970
K0016,d00971
K0016,d00972
K0016,d00973
K0016,d00974
K0016,d00975
K0016,d00976
K0016,d00977
K0016,d00978
K0016,d00979
K0016,d01694
K0016,d01695
K0016,d01696
K0016,d01697
K0016,d01698
K0016,d01699
K0016,d01700
K0016,d01701
K0016,d01702
K0016,d01703
K0016,d01704
K0016,d01705
K0016,d01706
K0016,d01707
K0016,d02422
K0016,d02423
K0016,d02424
K0016,d02425
K0016,d02426
K0016,d02427
K0016,d02428
K0016,d02429
K0016,d02430
K0016,d02431
K0016,d02432
K0016,d02433
K0016,d02434
K0016,d02435
K0017,d00252
K0017,d00253
K0017,d00254
K0017,d00255
K0017,d00256
K0017,d00257
K0017,d00258
K0017,d00259
K0017,d00260
K0017,d00261
K0017,d00262
K0017,d00263
K0017,d00264
K0017,d00265
K0017,d00980
K0017,d00981
K0017,d00982
K0017,d00983
K0017,d00984
K0017,d00985
K0017,d00986
K0017,d00987
K0017,d00988
K0017,d00989
K0017,d00990
K0017,d00991
K0017,d00992
K0017,d00993
K0017,d01708
K0017,d01709
K0017,d01710
K0017,d01711
K0017,d01712
K0017,d01713
K0017,d01714
K0017,d01715
K0017,d01716
K0017,d01717
K0017,d01718
K0017,d01719
K0017,d01720
K0017,d01721
K0017,d02436
K0017,d02437
K0017,d02438
K0017,d02439
K0017,d02440
K0017,d02441
K0017,d02442
K0017,d02443
K0017,d02444
K0017,d02445
K0017,d02446
K0017,d02447
K0017,d02448
K0017,d02449
K0018,d00266
K0018,d00267
K0018,d00268
K0018,d00269
K0018,d00270
K0018,d00271
K0018,d00272
K0018,d00273
K0018,d00274
K0018,d00275
K0018,d00276
K0018,d00277
K0018,d00278
K0018,d00279
K0018,d00994
K0018,d00995
K0018,d00996
K0018,d00997
K0018,d00998
K0018,d00999
K0018,d01000
K0018,d01001
K0018,d01002
K0018,d01003
K0018,d01004
K0018,d01005
K0018,d01006
K0018,d01007
K0018,d01722
K0018,d01723
K0018,d01724
K0018,d01725
K0018,d01726
K0018,d01727
K0018,d01728
K0018,d01729
K0018,d01730
K0018,d01731
K0018,d01732
K0018,d01733
K0018,d01734
K0018,d01735
K0018,d02450
K0018,d02451
K0018,d02452
K0018,d02453
K0018,d02454
K0018,d02455
K0018,d02456
K0018,d02457
K0018,d02458
K0018,d02459
K0018,d02460
K0018,d02461
K0018,d02462
K0018,d02463
K0019,d00280
K0019,d00281
K0019,d00282
K0019,d00283
K0019,d00284
K0019,d00285
K0019,d00286
K0019,d00287
K0019,d00288
K0019,d00289
K0019,d00290
K0019,d00291
K0019,d00292
K0019,d00293
K0019,d01008
K0019,d01009
K0019,d01010
K0019,d01011
K0019,d01012
K0019,d01013
K0019,d01014
K0019,d01015
K0019,d01016
K0019,d01017
K0019,d01018
K0019,d01019
K0019,d01020
K0019,d01021
K0019,d01736
K0019,d01737
K0019,d01738
K0019,d01739
K0019,d01740
K0019,d01741
K0019,d01742
K0019,d01743
K0019,d01744
K0019,d01745
K0019,d01746
K0019,d01747
K0019,d01748
K0019,d01749
K0019,d02464
K0019,d02465
K0019,d02466
K0019,d02467
K0019,d02468
K0019,d02469
K0019,d02470
K0019,d02471
K0019,d02472
K0019,d02473
K0019,d02474
K0019,d02475
K0019,d02476
K0019,d02477
K0020,d00294
K0020,d00295
K0020,d00296
K0020,d00297
K0020,d00298
K0020,d00299
K0020,d00300
K0020,d00301
K0020,d00302
K0020,d00303
K0020,d00304
K0020,d00305
K0020,d00306
K0020,d00307
K0020,d01022
K0020,d01023
K0020,d01024
K0020,d01025
K0020,d01026
K0020,d01027
K0020,d01028
K0020,d01029
K0020,d01030
K0020,d01031
K0020,d01032
K0020,d01033
K0020,d01034
K0020,d01035
K0020,d01750
K0020,d01751
K0020,d01752
K0020,d01753
K0020,d01754
K0020,d01755
K0020,d01756
K0020,d01757
K0020,d01758
K0020,d01759
K0020,d01760
K0020,d01761
K0020,d01762
K0020,d01763
K0020,d02478
K0020,d02479
K0020,d02480
K0020,d02481
K0020,d02482
K0020,d02483
K0020,d02484
K0020,d02485
K0020,d02486
K0020,d02487
K0020,d02488
K0020,d02489
K0020,d02490
K0020,d02491
K0021,d00308
K0021,d00309
K0021,d00310
K0021,d00311
K0021,d00312
K0021,d00313
K0021,d00314
K0021,d00315
K0021,d00316
K0021,d00317
K0021,d00318
K0021,d00319
K0021,d00320
K0021,d00321
K0021,d01036
K0021,d01037
K0021,d01038
K0021,d01039
K0021,d01040
K0021,d01041
K0021,d01042
K0021,d01043
K0021,d01044
K0021,d01045
K0021,d01046
K0021,d01047
K0021,d01048
K0021,d01049
K0021,d01764
K0021,d01765
K0021,d01766
K0021,d01767
K0021,d01768
K0021,d01769
K0021,d01770
K0021,d01771
K0021,d01772
K0021,d01773
K0021,d01774
K0021,d01775
K0021,d01776
K0021,d01777
K0021,d02492
K0021,d02493
K0021,d02494
K0021,d02495
K0021,d02496
K0021,d02497
K0021,d02498
K0021,d02499
K0021,d02500
K0021,d02501
K0021,d02502
K0021,d02503
K0021,d02504
K0021,d02505
K0022,d00322
K0022,d00323
K0022,d00324
K0022,d00325
K0022,d00326
K0022,d00327
K0022,d00328
K0022,d00329
K0022,d00330
K0022,d00331
K0022,d00332
K0022,d00333
K0022,d00334
K0022,d00335
K0022,d01050
K0022,d01051
K0022,d01052
K0022,d01053
K0022,d01054
K0022,d01055
K0022,d01056
K0022,d01057
K0022,d01058
K0022,d01059
K0022,d01060
K0022,d01061
K0022,d01062
K0022,d01063
K0022,d01778
K0022,d01779
K0022,d01780
K0022,d01781
K0022,d01782
K0022,d01783
K0022,d01784
K0022,d01785
K0022,d01786
K0022,d01787
K0022,d01788
K0022,d01789
K0022,d01790
K0022,d01791
K0022,d02506
K0022,d02507
K0022,d02508
K0022,d02509
K0022,d02510
K0022,d02511
K0022,d02512
K0022,d02513
K0022,d02514
K0022,d02515
K0022,d02516
K0022,d02517
K0022,d02518
K0022,d02519
K0023,d00336
K0023,d00337
K0023,d00338
K0023,d00339
K0023,d00340
K0023,d00341
K0023,d00342
K0023,d00343
K0023,d00344
K0023,d00345
K0023,d00346
K0023,d00347
K0023,d00348
K0023,d00349
K0023,d01064
K0023,d01065
K0023,d01066
K0023,d01067
K0023,d01068
K0023,d01069
K0023,d01070
K0023,d01071
K0023,d01072
K0023,d01073
K0023,d01074
K0023,d01075
K0023,d01076
K0023,d01077
K0023,d01792
K0023,d01793
K0023,d01794
K0023,d01795
K0023,d01796
K0023,d01797
K0023,d01798
K0023,d01799
K0023,d01800
K0023,d01801
K0023,d01802
K0023,d01803
K0023,d01804
K0023,d01805
K0023,d02520
K0023,d02521
K0023,d02522
K0023,d02523
K0023,d02524
K0023,d02525
K0023,d02526
K0023,d02527
K0023,d02528
K0023,d02529
K0023,d02530
K0023,d02531
K0023,d02532
K0023,d02533
K0024,d00350
K0024,d00351
K0024,d00352
K0024,d00353
K0024,d00354
K0024,d00355
K0024,d00356
K0024,d00357
K0024,d00358
K0024,d00359
K0024,d00360
K0024,d00361
K0024,d00362
K0024,d00363
K0024,d01078
K0024,d01079
K0024,d01080
K0024,d01081
K0024,d01082
K0024,d01083
K0024,d01084
K0024,d01085
K0024,d01086
K0024,d01087
K0024,d01088
K0024,d01089
K0024,d01090
K0024,d01091
K0024,d01806
K0024,d01807
K0024,d01808
K0024,d01809
K0024,d01810
K0024,d01811
K0024,d01812
K0024,d01813
K0024,d01814
K0024,d01815
K0024,d01816
K0024,d01817
K0024,d01818
K0024,d01819
K0024,d02534
K0024,d02535
K0024,d02536
K0024,d02537
K0024,d02538
K0024,d02539
K0024,d02540
K0024,d02541
K0024,d02542
K0024,d02543
K0024,d02544
K0024,d02545
K0024,d02546
K0024,d02547
K0025,d00364
K0025,d00365
K0025,d00366
K0025,d00367
K0025,d00368
K0025,d00369
K0025,d00370
K0025,d00371
K0025,d00372
K0025,d00373
K0025,d00374
K0025,d00375
K0025,d00376
K0025,d00377
K0025,d01092
K0025,d01093
K0025,d01094
K0025,d01095
K0025,d01096
K0025,d01097
K0025,d01098
K0025,d01099
K0025,d01100
K0025,d01101
K0025,d01102
K0025,d01103
K0025,d01104
K0025,d01105
K0025,d01820
K0025,d01821
K0025,d01822
K0025,d01823
K0025,d01824
K0025,d01825
K0025,d01826
K0025,d01827
K0025,d01828
K0025,d01829
K0025,d01830
K0025,d01831
K0025,d01832
K0025,d01833
K0025,d02548
K0025,d02549
K0025,d02550
K0025,d02551
K0025,d02552
K0025,d02553
K0025,d02554
K0025,d02555
K0025,d02556
K0025,d02557
K0025,d02558
K0025,d02559
K0025,d02560
K0025,d02561
K0026,d00378
K0026,d00379
K0026,d00380
K0026,d00381
K0026,d00382
K0026,d00383
K0026,d00384
K0026,d00385
K0026,d00386
K0026,d00387
K0026,d00388
K0026,d00389
K0026,d00390
K0026,d00391
K0026,d01106
K0026,d01107
K0026,d01108
K0026,d01109
K0026,d01110
K0026,d01111
K0026,d01112
K0026,d01113
K0026,d01114
K0026,d01115
K0026,d01116
K0026,d01117
K0026,d01118
K0026,d01119
K0026,d01834
K0026,d01835
K0026,d01836
K0026,d01837
K0026,d01838
K0026,d01839
K0026,d01840
K0026,d01841
K0026,d01842
K0026,d01843
K0026,d01844
K0026,d01845
K0026,d01846
K0026,d01847
K0026,d02562
K0026,d02563
K0026,d02564
K0026,d02565
K0026,d02566
K0026,d02567
K0026,d02568
K0026,d02569
K0026,d02570
K0026,d02571
K0026,d02572
K0026,d02573
K0026,d02574
K0026,d02575
K0027,d00392
K0027,d00393
K0027,d00394
K0027,d00395
K0027,d00396
K0027,d00397
K0027,d00398
K0027,d00399
K0027,d00400
K0027,d00401
K0027,d00402
K0027,d00403
K0027,d00404
K0027,d00405
K0027,d01120
K0027,d01121
K0027,d01122
K0027,d01123
K0027,d01124
K0027,d01125
K0027,d01126
K0027,d01127
K0027,d01128
K0027,d01129
K0027,d01130
K0027,d01131
K0027,d01132
K0027,d01133
K0027,d01848
K0027,d01849
K0027,d01850
K0027,d01851
K0027,d01852
K0027,d01853
K0027,d01854
K0027,d01855
K0027,d01856
K0027,d01857
K0027,d01858
K0027,d01859
K0027,d01860
K0027,d01861
K0027,d02576
K0027,d02577
K0027,d02578
K0027,d02579
K0027,d02580
K0027,d02581
K0027,d02582
K0027,d02583
K0027,d02584
K0027,d02585
K0027,d02586
K0027,d02587
K0027,d02588
K0027,d02589
K0028,d00406
K0028,d00407
K0028,d00408
K0028,d00409
K0028,d00410
K0028,d00411
K0028,d00412
K0028,d00413
K0028,d00414
K0028,d00415
K0028,d00416
K0028,d00417
K0028,d00418
K0028,d00419
K0028,d01134
K0028,d01135
K0028,d01136
K0028,d01137
K0028,d01138
K0028,d01139
K0028,d01140
K0028,d01141
K0028,d01142
K0028,d01143
K0028,d01144
K0028,d01145
K0028,d01146
K0028,d01147
K0028,d01862
K0028,d01863
K0028,d01864
K0028,d01865
K0028,d01866
K0028,d01867
K0028,d01868
K0028,d01869
K0028,d01870
K0028,d01871
K0028,d01872
K0028,d01873
K0028,d01874
K0028,d01875
K0028,d02590
K0028,d02591
K0028,d02592
K0028,d02593
K0028,d02594
K0028,d02595
K0028,d02596
K0028,d02597
K0028,d02598
K0028,d02599
K0028,d02600
K0028,d02601
K0028,d02602
K0028,d02603
K0029,d00420
K0029,d00421
K0029,d00422
K0029,d00423
K0029,d00424
K0029,d00425
K0029,d00426
K0029,d00427
K0029,d00428
K0029,d00429
K0029,d00430
K0029,d00431
K0029,d00432
K0029,d00433
K0029,d01148
K0029,d01149
K0029,d01150
K0029,d01151
K0029,d01152
K0029,d01153
K0029,d01154
K0029,d01155
K0029,d01156
K0029,d01157
K0029,d01158
K0029,d01159
K0029,d01160
K0029,d01161
K0029,d01876
K0029,d01877
K0029,d01878
K0029,d01879
K0029,d01880
K0029,d01881
K0029,d01882
K0029,d01883
K0029,d01884
K0029,d01885
K0029,d01886
K0029,d01887
K0029,d01888
K0029,d01889
K0029,d02604
K0029,d02605
K0029,d02606
K0029,d02607
K0029,d02608
K0029,d02609
K0029,d02610
K0029,d02611
K0029,d02612
K0029,d02613
K0029,d02614
K0029,d02615
K0029,d02616
K0029,d02617
K0030,d00434
K0030,d00435
K0030,d00436
K0030,d00437
K0030,d00438
K0030,d00439
K0030,d00440
K0030,d00441
K0030,d00442
K0030,d00443
K0030,d00444
K0030,d00445
K0030,d00446
K0030,d00447
K0030,d01162
K0030,d01163
K0030,d01164
K0030,d01165
K0030,d01166
K0030,d01167
K0030,d01168
K0030,d01169
K0030,d01170
K0030,d01171
K0030,d01172
K0030,d01173
K0030,d01174
K0030,d01175
K0030,d01890
K0030,d01891
K0030,d01892
K0030,d01893
K0030,d01894
K0030,d01895
K0030,d01896
K0030,d01897
K0030,d01898
K0030,d01899
K0030,d01900
K0030,d01901
K0030,d01902
K0030,d01903
K0030,d02618
K0030,d02619
K0030,d02620
K0030,d02621
K0030,d02622
K0030,d02623
K0030,d02624
K0030,d02625
K0030,d02626
K0030,d02627
K0030,d02628
K0030,d02629
K0030,d02630
K0030,d02631
K0031,d00448
K0031,d00449
K0031,d00450
K0031,d00451
K0031,d00452
K0031,d00453
K0031,d00454
K0031,d00455
K0031,d00456
K0031,d00457
K0031,d00458
