action_id,fixed_price
ACT40d38f59c4,21496.8925
ACT302a6508a5,7645.9005
ACT219284d16b,9020.61875
ACTf0149e071b,7645.9005
ACTb22feae53b,9388.945
ACTc8a0be902d,111.23627
ACT6fb3e5dc70,1253.255
ACT207095d8ba,7877.7975
ACTc198a5426f,1486.98
ACT6b08e8ef2d,813.2625
ACTad4bcfa20b,9388.945
ACT34bf8c3f92,18284.745
ACTddf1a6e4ef,27895.744714
ACTde23b5cd98,8935.68
ACTfcb53a2e68,7645.9005
ACT4aab546cbc,156.85425
ACT3aad643c07,6550.54875
ACTb6e8d71d43,156.85425
ACT21926be838,7877.7975
ACT2be4259334,16460.9181
ACT8462adcf3f,7877.7975
ACT96c6687510,1077.7
ACT528b465fe3,377.680968
ACT74e003ec11,156.85425
ACT3398bde47d,7877.7975
ACT30f62faa2a,6711.66
ACTcdfe1c0a72,9388.945
ACT760fe8ab00,16460.9181
ACT9a62e48567,813.2625
ACT924bfe5b1c,156.85425
ACTdbcd5b5778,9388.945
ACTae7cc9c47e,1956.37425
ACT13c3d61d2b,8617.225
ACTe33a1ccd99,338.7184
ACTa9ad1b856d,28299.0075
ACT6e111c2a00,76.2301935
ACT826061db74,17937.15
ACT58ff8ab09e,8935.68
ACT732675ba64,86.587465
ACTd3ad5233c4,9388.945
ACT011140923f,17937.15
ACT49881854a4,9020.61875
ACTcd8bf4d9a7,813.2625
ACT83ef68c371,4871.2669485
ACT00cac161f4,377.680968
ACTfc8e31c5d5,9388.945
ACTb57c2c8ffa,76.2301935
ACTb87c0aef99,1971.6745
ACT3f7ead6671,7645.9005
ACT34d5458af7,1486.98
ACTa55d4a6c22,27895.744714
ACTa4e3e579d2,1971.6745
ACTd28bdda84d,21496.8925
ACT0dcb64425d,3864.7
ACTa65efe6229,7645.9005
ACT6e57e0c41c,8935.68
ACT577741b272,1486.98
ACTac2403432d,3864.7
ACTfc9954de16,76.2301935
ACTa5aac8d56e,16450.305
ACT8c7f713434,8617.225
ACTf53c7e446f,76.2301935
ACT1e6898a1c8,1077.7
ACT37937a8f66,9020.61875
ACT2442b7dce0,1486.98
ACT8285b1a82d,8935.68
ACTace33076d0,8617.225
ACTf9cd67e043,8617.225
ACTbcd5dac10f,1253.255
ACTb6e135c7e2,16460.9181
ACT36c61ff03f,338.7184
ACTcf6c59a869,18284.745
ACT70425b6c7f,17937.15
ACT746ea788e7,3864.7
ACT2cf6519b9c,813.2625
ACTee8edfc5d6,1077.7
ACT43e825c4a0,7877.7975
ACT3010ed0c85,1077.7
ACT5a157854c6,813.2625
ACTd328bd2370,377.680968
ACTae705141b2,1077.7
ACT597845dd94,16450.305
ACTa4c679b087,1956.37425
ACT352af25dc5,1956.37425
ACT0347672286,28299.0075
ACT2cb49b39dd,21496.8925
ACTe011607b8e,27895.744714
ACT243bb56978,111.23627
ACT68ffb3b4ff,3864.7
ACTef00674057,7877.7975
ACT61a91d649e,338.7184
ACTa5103cc7e5,9020.61875
ACT2967f06abd,18284.745
ACT08d98aca4d,3864.7
ACTffbe2b5cc7,1486.98
ACT35ee3487b7,1956.37425
ACTcef347e1ed,1486.98
ACT2d30b670fa,27895.744714
ACTacd1fd3760,6550.54875
ACTe599f09dd4,9388.945
ACT25ba95101d,377.680968
ACTc401897b85,8617.225
ACT5ba58b93bf,4657.0368628
ACT5913aadb3c,1956.37425
ACT9134e22ec4,4871.2669485
ACT69acec87a3,28299.0075
ACTd490ffc04e,76.2301935
ACTff42776802,27895.744714
ACTef67580f0e,4871.2669485
ACTf8c511dd1d,338.7184
ACTe6ae55a43f,4871.2669485
ACTaee15c0b01,28299.0075
ACT37b044251b,76.2301935
ACT98418121ea,156.85425
ACT68f22bc229,76.2301935
ACTa955c33e45,3864.7
ACT32148c4942,16450.305
ACTea4717482a,813.2625
ACTa00dc3f1eb,7877.7975
ACT94b27003cd,377.680968
ACT79d24a666c,16460.9181
ACT07f481e310,27895.744714
ACT2b5f3db22f,377.680968
ACTf357224b3a,1253.255
ACT9df0ebd677,3864.7
ACT2cfea1675c,27895.744714
ACTce4b9489dd,1253.255
ACT44f2445e6e,813.2625
ACTef7e45d859,8617.225
ACT5c97cca756,9388.945
ACTb3e46bfd05,8935.68
ACTbf8509eb99,111.23627
ACT73bcc1a0be,21496.8925
ACTfdeb326781,1971.6745
ACT601980774a,9388.945
ACT445bfa2655,30089.962388
ACT8244f7e5bb,6550.54875
ACTb87b73b3f8,1486.98
ACT28ed628960,33.68547
ACTbed775d586,813.2625
ACTbd93acdaac,28299.0075
ACT12b04f3752,4657.0368628
ACT90d9f34aaf,9020.61875
ACT8908b38022,3864.7
ACT3956757cb3,377.680968
ACTd16ee5cb0c,16450.305
ACTee01a77f36,813.2625
ACT3cdc613392,813.2625
ACTd4513ddff8,30089.962388
ACT87843bf34f,16460.9181
ACT1466b5d846,6550.54875
ACTf26c628054,16460.9181
ACT92740c5e60,1253.255
ACTdaaf0b1c26,338.7184
ACT57ac887c7d,377.680968
ACTc43757f1e3,6711.66
ACT352ceb0a86,1253.255
ACT2b3a1faec6,1486.98
ACT167beebea2,4657.0368628
ACTc40b8e28bf,30089.962388
ACT1052da6fe8,18284.745
ACT957c13ee83,7877.7975
ACT3b302982bf,4657.0368628
ACT1538fb19f4,3864.7
ACT37b8a6e35a,16450.305
ACT32d564cf66,156.85425
ACT55547cde11,27895.744714
ACTa5c17fe36d,1971.6745
ACTbeae9665ce,9020.61875
ACT54485d5172,813.2625
ACT3422a7114c,813.2625
ACTa4d926ad78,7877.7975
ACT7c842e79b8,1971.6745
ACT7dd378a27e,27895.744714
ACT7d3e395eb8,7877.7975
ACTb69cc532d0,9020.61875
ACT78a233163e,9020.61875
ACT87d12c7004,111.23627
ACT4f09e89125,156.85425
ACT9176dab9d7,28299.0075
ACTcc81817669,16450.305
ACT4b2d3203ec,16460.9181
ACT833c2af8a0,1956.37425
ACTe6752109a0,16450.305
ACTa5161cf971,156.85425
ACTa3d910255e,338.7184
ACT1c9ca914f9,16450.305
ACT0763ad5854,156.85425
ACTaeee83f851,18284.745
ACT3193d2425e,8617.225
ACTaaa97d0f78,16450.305
ACTe213c385c9,6550.54875
ACT1d7382e1fd,18284.745
ACTf26946ad98,1956.37425
ACT7aa7d9e285,1253.255
ACT90ac51726a,1486.98
ACTb5fd12b5cf,8617.225
ACT683aa42c61,6711.66
ACT59080e5a1d,3864.7
ACT0a72c1844e,33.68547
ACT7954792b6f,7645.9005
ACTd9491492ee,16460.9181
ACTd0a15cacaf,1956.37425
ACTf2a1321ad5,18284.745
ACT8f0ca46d0b,813.2625
ACT510642e8a7,21496.8925
ACT822789fcdf,4657.0368628
ACTd87f008f1e,16460.9181
ACT6493ba1ee3,6711.66
ACT494c6e6276,813.2625
ACTc0b544ab48,111.23627
ACT6cc763306d,8617.225
ACT079c0e1b74,377.680968
ACT1776ec04a9,16450.305
ACT3226fc2c84,76.2301935
ACTad5fce8245,1077.7
ACT23606d2b0b,377.680968
ACTf43e039cc7,6550.54875
ACTef5c733a25,1077.7
ACTbbbadce1f9,16460.9181
ACTdd778c34cb,16460.9181
ACTdfec7fed68,1253.255
ACT6aa3b13c0c,27895.744714
ACT3d1e8e2dc2,27895.744714
ACT277901f08e,86.587465
ACTc269bf4af8,7645.9005
ACT7dd10b5dd5,1253.255
ACTe0b17be348,27895.744714
ACTd563ee9769,111.23627
ACT90aba0731f,1956.37425
ACT7429534bec,17937.15
ACT7c82a5d22f,8935.68
ACTe2ccb7717c,86.587465
ACTf1d50076f7,33.68547
ACT1997bc3ac3,1486.98
ACT78bf7b2f19,813.2625
ACT71c2113251,338.7184
ACTa2612bdf99,6711.66
ACT7c025d953f,18284.745
ACT3cc9c15ee8,76.2301935
ACT35b25a0e79,6711.66
ACTfdd0d80a5d,1971.6745
ACT1e77f899cc,16460.9181
ACTe7001426ca,9388.945
ACTb30114389a,1971.6745
ACT02f446390e,7645.9005
ACT542b8b0a23,1486.98
ACT2433d7bdac,30089.962388
ACT9fb846acf3,7645.9005
ACT3be2babfe4,27895.744714
ACT05bab113e8,156.85425
ACTd269c396c6,1971.6745
ACTb9bee56dad,813.2625
ACTaaefb0b76e,4657.0368628
ACT3f8ace7c9c,16450.305
ACTb3598609e5,377.680968
ACTf8e1f792e7,1077.7
ACTf97e24750c,4657.0368628
ACT89b70ad320,33.68547
ACTb2cc058c6e,813.2625
ACT1a5054df78,18284.745
ACT860bd4aef2,16460.9181
ACTfc2bcb6d41,16450.305
ACTefd56ce960,18284.745
ACTd0447ef7e7,27895.744714
ACT85adba1baa,1077.7
ACT228c0b410e,111.23627
ACTb8146fc85b,76.2301935
ACTcf4b29f914,338.7184
ACT0b37c8e371,16460.9181
ACT50d8a2d094,4871.2669485
ACTec1f50fc48,377.680968
ACT555af8dfff,6550.54875
ACTd0ebc53754,1253.255
ACT2688386930,4657.0368628
ACTc1221fa6b6,1956.37425
ACT15190a3689,8617.225
ACT60786f9541,21496.8925
ACT9f324bb0f1,9388.945
ACT8997965c27,6550.54875
ACT78d6feb877,9388.945
ACT9739bb2c9e,1077.7
ACT84764ec21b,1486.98
ACT815058ec99,76.2301935
ACT92750048c3,27895.744714
ACT4b1b370a8a,813.2625
ACT624168529d,76.2301935
ACT592e1e72ee,7877.7975
ACT22e7526d03,338.7184
ACT1de26826d3,1971.6745
ACT2c164a58ae,1956.37425
ACT76eb82031f,1077.7
ACTe42453756f,21496.8925
ACT482a6cb66d,338.7184
ACTb34b30e6c5,6550.54875
ACT1626eecf7d,6711.66
ACTcf0033f7bb,156.85425
ACT6bef3b7a9b,33.68547
ACT80b5d918e1,4657.0368628
ACTbce1ab9b41,18284.745
ACTe4d367cce1,8617.225
ACT80131b281f,9388.945
ACTa705888f1d,1253.255
ACT2a256c9b3f,4657.0368628
ACT14fd113ddc,21496.8925
ACT05d3d4ff9a,9388.945
ACTbb925b4124,27895.744714
ACT66329d91f3,1486.98
ACTca1e09d778,17937.15
ACT2b2061352b,4871.2669485
ACT5439a4eb2e,28299.0075
ACTa22d9b5ed2,4871.2669485
ACTe136ba0f99,156.85425
ACTdc18bcdd57,4871.2669485
ACTb005125c70,813.2625
ACT49dd7663b2,156.85425
ACT634e632533,1956.37425
ACTd640fd2612,17937.15
ACT4f7a71fc0f,17937.15
ACTbb181d475b,813.2625
ACT8546ec1d27,16450.305
ACT5d8b936484,9388.945
ACT1ca561837d,6711.66
ACT7bb894661b,9388.945
ACT4ad198c3f5,813.2625
ACT491ee58f51,76.2301935
ACT936a3e9e97,33.68547
ACT864babcf6e,27895.744714
ACT58d9dad021,7645.9005
ACT0cfacdc523,338.7184
ACTfe58877663,1486.98
ACTf2086c479f,33.68547
ACT65f423f013,3864.7
ACTa3241183c5,27895.744714
ACTfc9544d3b0,4657.0368628
ACT8622298f73,8617.225
ACTab96f50c9b,1971.6745
ACT9d8bb61ec3,16460.9181
ACT1039925a70,9388.945
ACTd81fd3e0b9,17937.15
ACT155280af8c,1077.7
ACT3b37485463,813.2625
ACT752ab3e452,33.68547
ACTf669535562,21496.8925
ACT12e4cea715,156.85425
ACT57ebb5e8ad,3864.7
ACT852c43716f,6711.66
ACT58f5a64a33,338.7184
ACTee67bcaade,17937.15
ACTa29fb98827,86.587465
ACT4f4c0461f5,16460.9181
ACT10511c7498,16460.9181
ACT4d26816920,21496.8925
ACT8d04bb80d1,4657.0368628
ACT8ab2e2bcc8,4657.0368628
ACT4d09fe2d91,7877.7975
ACT756a767e1c,338.7184
ACT385e86a401,7645.9005
ACT66d9b86643,4657.0368628
ACTcbe79c5e74,18284.745
ACT3c281a2cdc,1253.255
ACTbe1056782e,27895.744714
ACTf2e5416555,1077.7
ACT1da3d37480,17937.15
ACT510d9f3420,1956.37425
ACT755ebfff73,1253.255
ACTc924994d3f,27895.744714
ACT4a1f2844d2,27895.744714
ACT85e266c381,27895.744714
ACTe0b964b73c,7645.9005
ACT0d6d39b3d8,1486.98
ACT766e58d3d4,9020.61875
ACT6cd971825d,813.2625
ACTa2401ed03d,33.68547
ACTef2afbcda3,9020.61875
ACT6d799a16d1,813.2625
ACT23ac76ad0d,4657.0368628
ACT087a4dfc0d,1486.98
ACTabb1b4004d,9020.61875
ACTc36fbec6f0,4871.2669485
ACT34f63ce910,30089.962388
ACT311730ff28,33.68547
ACT50259b4fd7,9020.61875
ACTcf384370a3,377.680968
ACT62fa90b608,8935.68
ACT16e87ee444,1956.37425
ACT775ea38a0e,21496.8925
ACT0da3452081,9388.945
ACT6fc599e787,33.68547
ACT40706e8318,9020.61875
ACT5c4760048f,1486.98
ACT2cf5b9c035,30089.962388
ACT599a13ed07,813.2625
ACT3dffa5584f,86.587465
ACTc6a8a05de2,30089.962388
ACT8dde20609a,9388.945
ACT30e6a78a01,813.2625
ACTe29bb17aaa,8617.225
ACTd649eeb76e,28299.0075
ACTdc4998152b,1253.255
ACT7095eba20c,8617.225
ACT373f8f49e3,1077.7
ACT864c90b8b4,33.68547
ACT71a9ec0004,17937.15
ACT5531399960,111.23627
ACT117e81d4d7,813.2625
ACT37c2ce4b20,9020.61875
ACTae2e6fb8e9,1971.6745
ACTe2fc2bf610,813.2625
ACTfb0f411b0c,18284.745
ACT732e442096,111.23627
ACT47cc65dab0,6711.66
ACT84b0a5a3e0,86.587465
ACT5944afdac1,338.7184
ACT2b5b747856,1077.7
ACT7ac14852a0,6550.54875
ACTc29dcfc141,86.587465
ACT252c7c4aa4,1077.7
ACT00c5065b54,4871.2669485
ACT28b168e51b,6550.54875
ACT02dd7d0a24,8617.225
ACT67314b869c,28299.0075
ACT836136a333,1077.7
ACT8c575663cf,7877.7975
ACTa2013b3878,27895.744714
ACTd4d7807671,27895.744714
ACT2324b9120d,377.680968
ACTddc2841d83,6550.54875
ACT6e494f33ab,111.23627
ACT92c3bbfdee,86.587465
ACT78bf035586,9388.945
ACT006ef557a7,9388.945
ACT78df4fc3e0,18284.745
ACTd1d5c52a1a,6550.54875
ACT37bc4b6629,156.85425
ACTdab235b18a,813.2625
ACT25d4bd9cf8,7877.7975
ACTcb40ca3f32,1486.98
ACTf2257e60d7,7645.9005
ACT6bfaa9d319,111.23627
ACT0e72a5d2d0,1077.7
ACT72140fa364,4871.2669485
ACT027261b7d6,377.680968
ACT1261e9e994,33.68547
ACT9306af5334,16450.305
ACT04f854121a,156.85425
ACT9720b2419c,7877.7975
ACT85652e2246,4657.0368628
ACT29716bc958,8617.225
ACTcc27016a7a,6711.66
ACT5cf3666896,76.2301935
ACTe15f2fe2ae,813.2625
ACT8419f6ed03,3864.7
ACT42c155a648,6711.66
ACT07550db46f,7877.7975
ACT7deebff676,76.2301935
ACTecfd137469,86.587465
ACT1c5b3714e8,7877.7975
ACTa2fbc61b95,8617.225
ACT3e2397693c,27895.744714
ACTd29241d057,18284.745
ACT1685f44d60,1253.255
ACT5fe172c0e9,7877.7975
ACT331a954c37,9388.945
ACT1d1aba78b9,1956.37425
ACT1d9b4fae2f,21496.8925
ACT6bc551baaf,27895.744714
ACTcd70d012ce,4657.0368628
ACT4297e0836f,18284.745
ACT2f4f82b087,6550.54875
ACT69f0866a40,86.587465
ACT6f4004c652,813.2625
ACT94c6b874d7,338.7184
ACT32983c2fe9,7877.7975
ACT905b04869f,111.23627
ACT072b809580,6711.66
ACT5089eac479,1486.98
ACTc6d01152d5,813.2625
ACT1fce8c8ffd,27895.744714
ACT49cf7a3070,33.68547
ACT3279fe3bb7,338.7184
ACT122dad7305,17937.15
ACT8fcd78ebc6,8935.68
ACT156ca553a6,27895.744714
ACTcf7f77b0ee,27895.744714
ACT57bc2982ed,21496.8925
ACTb775fb666a,1077.7
ACT6cf8ec7f61,8617.225
ACT4bc6b2705f,1253.255
ACTd210be31cc,6550.54875
ACT05a507df03,21496.8925
ACTce981439c4,338.7184
ACTa1643bcb6c,1486.98
ACT8efd8e5ab0,111.23627
ACT2a4470c61c,1486.98
ACTdbece65271,1486.98
ACTcadb6d154a,1971.6745
ACT4616a56e08,1956.37425
ACT0d11579eac,1253.255
ACTecb826516b,1077.7
ACTf51e6f36a5,9020.61875
ACT29b3c7fdcf,8617.225
ACT564a06413f,30089.962388
ACTdc1220d1a1,338.7184
ACT65a4049132,1253.255
ACTa82e6822b4,9020.61875
ACT60389a2b2e,6550.54875
ACT83a4050ce2,16460.9181
ACTbb9e15d17e,4871.2669485
ACT22aa59ba56,28299.0075
ACT0d825834e4,1956.37425
ACT2ca68d1b98,1956.37425
ACT2b8dee222d,21496.8925
ACT98425b91db,338.7184
ACT42fdd6ea3e,6550.54875
ACT381110eefe,6550.54875
ACT1d16585fda,86.587465
ACTd32d30153b,27895.744714
ACT5ab11403f0,813.2625
ACT61676f0161,9388.945
ACT75eeecfde6,6711.66
ACTd7904efcc9,27895.744714
ACT93616f6a09,76.2301935
ACT714b727be7,86.587465
ACT200a0c8398,6550.54875
ACT639cd90689,76.2301935
ACT4ce03eafd0,8617.225
ACTe154017557,377.680968
ACT49ce9a25bc,30089.962388
ACTf99f69b73c,6711.66
ACTceec6d3ca7,813.2625
ACTaf7633e1c0,4871.2669485
ACT5cd607777f,8617.225
ACT84f3bac65c,86.587465
ACT4989031841,4871.2669485
ACT5ae377480f,377.680968
ACT3938b7cb62,1971.6745
ACT8a9a69e91e,1253.255
ACT3e003230d8,8935.68
ACT1c8cb06d0b,1253.255
ACTaf1500ffb4,813.2625
ACT36d4177785,16460.9181
ACTffb61e13ae,377.680968
ACT234138228a,7877.7975
ACT8e8a52a179,16460.9181
ACT6c10dd7996,1486.98
ACT38d23fd792,16460.9181
ACT755ffbb8ea,27895.744714
ACTfd4673a19f,1077.7
ACT9887923d9b,33.68547
ACT81c7c536cc,338.7184
ACTbe6108fcff,7877.7975
ACT4a75a05097,1253.255
ACT63c510cf53,33.68547
ACTc96fbda5cc,9388.945
ACT8224307571,377.680968
ACTbf833069a6,1253.255
ACT3e1173fee7,76.2301935
ACTd01e409f1f,21496.8925
ACTc59ce8da49,8617.225
ACT30853b8e34,28299.0075
ACT5bf369c01c,76.2301935
ACT891b32ab67,4657.0368628
ACT1c894d31db,9388.945
ACT29d98e4f16,4657.0368628
ACT169d81ed9e,86.587465
ACT8108206b80,27895.744714
ACT3826b02b0f,76.2301935
ACT448cc84f95,27895.744714
ACT86f29d71e8,1253.255
ACTa2893e7c2e,1971.6745
ACT10e12c7df7,16460.9181
ACTbc8344adfa,8617.225
ACTde80a6e0ef,4657.0368628
ACT3c1c5a4ead,8935.68
ACTa22a33eb8f,27895.744714
ACT7d2cd761e7,1956.37425
ACT73bd7c548a,1956.37425
ACTd3ce3d3b54,21496.8925
ACTb8ed9f0a5f,17937.15
ACT68bd2049df,86.587465
ACTaed368e4eb,338.7184
ACT5019e8023e,4657.0368628
ACT86ed494ab6,76.2301935
ACTd66cb5c446,338.7184
ACT2a1566f1eb,21496.8925
ACT77bb13f6e7,7877.7975
ACTe761bda521,8617.225
ACT432d21fc2c,3864.7
ACT3b931649ab,86.587465
ACT979ccf957e,1956.37425
ACTb0f5d3397d,813.2625
ACT241e93b3d8,7877.7975
ACT2197b3c33c,6711.66
ACTa2c0ea1b46,76.2301935
ACTc0465175f9,813.2625
ACT5b60f125fe,1956.37425
ACTdec2866539,1971.6745
ACT8402da3798,1971.6745
ACT16033e34c5,813.2625
ACT88847a94c4,86.587465
ACT14771a471b,156.85425
ACT3f3d575089,813.2625
ACT9318875951,33.68547
ACT135edaf662,4871.2669485
ACTb22a3de5fa,86.587465
ACT699437c6e5,813.2625
ACT159f9a89c6,9388.945
ACT50f43a86c4,1253.255
ACT534543647a,1253.255
ACT3b79efa461,1077.7
ACT7ec9a0f5a8,813.2625
ACT3d488ba289,338.7184
ACT68595f012d,813.2625
ACT90bc53ae5c,7877.7975
ACT4f8269c38a,6550.54875
ACTb679d5e0c1,156.85425
ACTe596db1633,6711.66
ACT6ee56568b6,16460.9181
ACT18bbd4056c,111.23627
ACTce4db48acf,6711.66
ACT3757d70478,7645.9005
ACT0b2d9bcc18,813.2625
ACT22a50fea34,813.2625
ACTd688d74057,156.85425
ACTee351f32eb,1253.255
ACT03289c6df1,1253.255
ACT7d79e93488,1971.6745
ACTb258c01e49,18284.745
ACT8c82e0ebc4,7645.9005
ACT9ba06020d2,1971.6745
ACT7a350562c1,4871.2669485
ACTa13ef2431f,1486.98
ACT01274bd0ce,156.85425
ACT81fc92233a,7877.7975
ACTb2a01e1aa3,7877.7975
ACT0cbfba221e,4871.2669485
ACT519d325ba3,7645.9005
ACTf0c13df297,1486.98
ACT62f73b44bc,1956.37425
ACT91f921a3b7,8617.225
ACT6115cd856e,17937.15
