Constraint_Group_Type,Period_ID,Variable_Name,Coefficient
Resource,3,C0343,-1.387336
Resource,3,C0372,-1.00235026
Resource,3,C0398,-0.724198063
Resource,3,C0471,2.0402
Resource,4,C0006,0.219615
Resource,4,C0012,0.26573415
Resource,4,C0017,0.08
Resource,4,C0023,0.088
Resource,4,C0030,0.0968
Resource,4,C0038,0.10648
Resource,4,C0047,0.117128
Resource,4,C0057,0.1288408
Resource,4,C0068,0.14172488
Resource,4,C0082,-1.012373763
Resource,4,C0088,-0.731440043
Resource,4,C0096,-0.8242408
Resource,4,C0102,-0.70060468
Resource,4,C0109,-0.595513978
Resource,4,C0117,-0.506186881
Resource,4,C0126,-0.430258849
Resource,4,C0136,-0.365720022
Resource,4,C0147,-0.310862018
Resource,4,C0160,1.030301
Resource,4,C0166,0.6655
Resource,4,C0181,0.5324
Resource,4,C0196,0.15
Resource,4,C0210,0.165
Resource,4,C0224,0.1815
Resource,4,C0237,0.19965
Resource,4,C0263,0.2415765
Resource,4,C0329,-1.6484816
Resource,4,C0344,-1.40120936
Resource,4,C0358,-1.191027956
Resource,4,C0386,-0.860517698
Resource,4,C0410,-0.621724037
Resource,4,C0472,2.060602
Resource,5,C0009,0.2415765
Resource,5,C0018,0.08
Resource,5,C0024,0.088
Resource,5,C0031,0.0968
Resource,5,C0039,0.10648
Resource,5,C0048,0.117128
Resource,5,C0058,0.1288408
Resource,5,C0069,0.14172488
Resource,5,C0085,-0.869122909
Resource,5,C0092,-0.627941301
Resource,5,C0097,-0.83248328
Resource,5,C0103,-0.707610788
Resource,5,C0110,-0.60146917
Resource,5,C0118,-0.511248794
Resource,5,C0127,-0.434561475
Resource,5,C0137,-0.369377254
Resource,5,C0148,-0.313970666
Resource,5,C0161,1.0406041
Resource,5,C0167,0.73205
Resource,5,C0182,0.58564
Resource,5,C0197,0.15
Resource,5,C0211,0.165
Resource,5,C0225,0.1815
Resource,5,C0238,0.19965
Resource,5,C0251,0.219615
Resource,5,C0275,0.26573415
Resource,5,C0330,-1.66496648
Resource,5,C0345,-1.415221508
Resource,5,C0359,-1.202938282
Resource,5,C0373,-1.02249754
Resource,5,C0399,-0.738754472
Resource,5,C0473,2.0812081
Resource,6,C0013,0.26573415
Resource,6,C0019,0.08
Resource,6,C0025,0.088
Resource,6,C0032,0.0968
Resource,6,C0040,0.10648
Resource,6,C0049,0.117128
Resource,6,C0059,0.1288408
Resource,6,C0070,0.14172488
Resource,6,C0089,-0.746142024
Resource,6,C0098,-0.84080816
Resource,6,C0104,-0.714686936
Resource,6,C0111,-0.607483896
Resource,6,C0119,-0.516361311
Resource,6,C0128,-0.438907115
Resource,6,C0138,-0.373071047
Resource,6,C0149,-0.31711039
Resource,6,C0162,1.0510102
Resource,6,C0168,0.805255
Resource,6,C0183,0.644204
Resource,6,C0198,0.15
Resource,6,C0212,0.165
Resource,6,C0226,0.1815
Resource,6,C0239,0.19965
Resource,6,C0252,0.219615
Resource,6,C0264,0.2415765
Resource,6,C0331,-1.68161616
Resource,6,C0346,-1.429373736
Resource,6,C0360,-1.214967676
Resource,6,C0374,-1.032722524
Resource,6,C0387,-0.877814146
Resource,6,C0411,-0.63422072
Resource,6,C0474,2.1020202
Resource,7,C0026,0.088
Resource,7,C0033,0.0968
Resource,7,C0041,0.10648
Resource,7,C0050,0.117128
Resource,7,C0060,0.1288408
Resource,7,C0071,0.14172488
Resource,7,C0093,-0.640562957
Resource,7,C0099,-0.84921632
Resource,7,C0105,-0.721833872
Resource,7,C0112,-0.613558791
Resource,7,C0120,-0.521524973
Resource,7,C0129,-0.443296227
Resource,7,C0139,-0.376801793
Resource,7,C0150,-0.320281524
Resource,7,C0169,0.8857805
Resource,7,C0184,0.7086244
Resource,7,C0199,0.15
Resource,7,C0213,0.165
Resource,7,C0227,0.1815
Resource,7,C0240,0.19965
Resource,7,C0253,0.219615
Resource,7,C0265,0.2415765
Resource,7,C0276,0.26573415
Resource,7,C0285,0.08
Resource,7,C0332,-1.6984324
Resource,7,C0347,-1.44366754
Resource,7,C0361,-1.227117409
Resource,7,C0375,-1.043049798
Resource,7,C0388,-0.886592328
Resource,7,C0400,-0.753603479
Resource,7,C0475,2.1230405
Resource,7,C0484,1.0615204
Resource,8,C0034,0.0968
Resource,8,C0042,0.10648
Resource,8,C0051,0.117128
Resource,8,C0061,0.1288408
Resource,8,C0072,0.14172488
Resource,8,C0106,-0.729052276
Resource,8,C0113,-0.619694435
Resource,8,C0121,-0.526740269
Resource,8,C0130,-0.447729229
Resource,8,C0140,-0.380569845
Resource,8,C0151,-0.323484368
Resource,8,C0170,0.9743586
Resource,8,C0185,0.7794869
Resource,8,C0200,0.15
Resource,8,C0214,0.165
Resource,8,C0228,0.1815
Resource,8,C0241,0.19965
Resource,8,C0254,0.219615
Resource,8,C0266,0.2415765
Resource,8,C0277,0.26573415
Resource,8,C0286,0.08
Resource,8,C0294,0.088
Resource,8,C0333,-1.7154168
Resource,8,C0348,-1.45810428
Resource,8,C0362,-1.239388638
Resource,8,C0376,-1.053480342
Resource,8,C0389,-0.895458291
Resource,8,C0401,-0.761139547
Resource,8,C0412,-0.646968615
Resource,8,C0422,-0.85770856
Resource,8,C0476,2.144271
Resource,8,C0485,1.0721357
Resource,9,C0043,0.10648
Resource,9,C0052,0.117128
Resource,9,C0062,0.1288408
Resource,9,C0073,0.14172488
Resource,9,C0114,-0.625891404
Resource,9,C0122,-0.532007693
Resource,9,C0131,-0.452206539
Resource,9,C0141,-0.384375558
Resource,9,C0152,-0.326719225
Resource,9,C0171,1.0717945
Resource,9,C0186,0.8574356
Resource,9,C0201,0.15
Resource,9,C0215,0.165
Resource,9,C0229,0.1815
Resource,9,C0242,0.19965
Resource,9,C0255,0.219615
Resource,9,C0267,0.2415765
Resource,9,C0278,0.26573415
Resource,9,C0287,0.08
Resource,9,C0295,0.088
Resource,9,C0302,0.0968
Resource,9,C0334,-1.73257104
Resource,9,C0349,-1.472685384
Resource,9,C0363,-1.251782576
Resource,9,C0377,-1.06401519
Resource,9,C0390,-0.904412911
Resource,9,C0402,-0.768750975
Resource,9,C0413,-0.653438329
Resource,9,C0423,-0.86628568
Resource,9,C0432,-0.736342828
Resource,9,C0477,2.1657138
Resource,9,C0486,1.0828571
Resource,10,C0053,0.117128
Resource,10,C0063,0.1288408
Resource,10,C0074,0.14172488
Resource,10,C0123,-0.537327784
Resource,10,C0132,-0.456728617
Resource,10,C0142,-0.388219324
Resource,10,C0153,-0.329986426
Resource,10,C0172,1.178974
Resource,10,C0187,0.9431792
Resource,10,C0202,0.15
Resource,10,C0216,0.165
Resource,10,C0230,0.1815
Resource,10,C0243,0.19965
Resource,10,C0256,0.219615
Resource,10,C0268,0.2415765
Resource,10,C0279,0.26573415
Resource,10,C0288,0.08
Resource,10,C0296,0.088
Resource,10,C0303,0.0968
Resource,10,C0309,0.10648
Resource,10,C0335,-1.7498968
Resource,10,C0350,-1.48741228
Resource,10,C0364,-1.264300438
Resource,10,C0378,-1.074655372
Resource,10,C0391,-0.913457066
Resource,10,C0403,-0.776438506
Resource,10,C0414,-0.659972731
Resource,10,C0424,-0.87494856
Resource,10,C0433,-0.743706276
Resource,10,C0441,-0.632150335
Resource,10,C0478,2.187371
Resource,10,C0487,1.0936857
Resource,11,C0064,0.1288408
Resource,11,C0075,0.14172488
Resource,11,C0133,-0.461295921
Resource,11,C0143,-0.392101533
Resource,11,C0154,-0.333286303
Resource,11,C0173,1.2968714
Resource,11,C0188,1.0374972
Resource,11,C0203,0.15
Resource,11,C0217,0.165
Resource,11,C0231,0.1815
Resource,11,C0244,0.19965
Resource,11,C0257,0.219615
Resource,11,C0269,0.2415765
Resource,11,C0280,0.26573415
Resource,11,C0289,0.08
Resource,11,C0297,0.088
Resource,11,C0304,0.0968
Resource,11,C0310,0.10648
Resource,11,C0315,0.117128
Resource,11,C0336,-1.76739584
Resource,11,C0351,-1.502286464
Resource,11,C0365,-1.276943494
Resource,11,C0379,-1.08540197
Resource,11,C0392,-0.922591675
Resource,11,C0404,-0.784202923
Resource,11,C0415,-0.666572485
Resource,11,C0425,-0.88369808
Resource,11,C0434,-0.751143368
Resource,11,C0442,-0.638471863
Resource,11,C0449,-0.542701083
Resource,11,C0479,2.2092448
Resource,11,C0488,1.1046226
Resource,12,C0076,0.14172488
Resource,12,C0144,-0.396022574
Resource,12,C0155,-0.336619188
Resource,12,C0174,1.4265586
Resource,12,C0189,1.141247
Resource,12,C0204,0.15
Resource,12,C0218,0.165
Resource,12,C0232,0.1815
Resource,12,C0245,0.19965
Resource,12,C0258,0.219615
Resource,12,C0270,0.2415765
Resource,12,C0281,0.26573415
Resource,12,C0290,0.08
Resource,12,C0298,0.088
Resource,12,C0305,0.0968
Resource,12,C0311,0.10648
Resource,12,C0316,0.117128
Resource,12,C0320,0.1288408
Resource,12,C0337,-1.78506984
Resource,12,C0352,-1.517309364
Resource,12,C0366,-1.289712959
Resource,12,C0380,-1.096256015
Resource,12,C0393,-0.931817613
Resource,12,C0405,-0.792044971
Resource,12,C0416,-0.673238226
Resource,12,C0426,-0.89253512
Resource,12,C0435,-0.758654852
Resource,12,C0443,-0.644856624
Resource,12,C0450,-0.548128131
Resource,12,C0456,-0.465908911
Resource,12,C0480,2.2313373
Resource,12,C0489,1.1156689
Resource,13,C0156,-0.339985383
Resource,13,C0175,1.5692145
Resource,13,C0190,1.2553717
Resource,13,C0205,0.15
Resource,13,C0219,0.165
Resource,13,C0233,0.1815
Resource,13,C0246,0.19965
Resource,13,C0259,0.219615
Resource,13,C0271,0.2415765
Resource,13,C0282,0.26573415
Resource,13,C0291,0.08
Resource,13,C0299,0.088
Resource,13,C0306,0.0968
Resource,13,C0312,0.10648
Resource,13,C0317,0.117128
Resource,13,C0321,0.1288408
Resource,13,C0324,0.14172488
Resource,13,C0338,-1.80292056
Resource,13,C0353,-1.532482476
Resource,13,C0367,-1.302610105
Resource,13,C0381,-1.107218589
Resource,13,C0394,-0.941135801
Resource,13,C0406,-0.79996543
Resource,13,C0417,-0.679970616
Resource,13,C0427,-0.90146048
Resource,13,C0436,-0.766241408
Resource,13,C0444,-0.651305197
Resource,13,C0451,-0.553609417
Resource,13,C0457,-0.470568005
Resource,13,C0462,-0.399982804
Resource,13,C0481,2.2536507
Resource,13,C0490,1.1268256
Resource,14,C0176,1.726136
Resource,14,C0191,1.3809089
Resource,14,C0206,0.15
Resource,14,C0220,0.165
Resource,14,C0234,0.1815
Resource,14,C0247,0.19965
Resource,14,C0260,0.219615
Resource,14,C0272,0.2415765
Resource,14,C0283,0.26573415
Resource,14,C0292,0.08
Resource,14,C0300,0.088
Resource,14,C0307,0.0968
Resource,14,C0313,0.10648
Resource,14,C0318,0.117128
Resource,14,C0322,0.1288408
Resource,14,C0325,0.14172488
Resource,14,C0339,-1.82094984
Resource,14,C0354,-1.547807364
Resource,14,C0368,-1.315636259
Resource,14,C0382,-1.11829082
Resource,14,C0395,-0.950547197
Resource,14,C0407,-0.807965118
Resource,14,C0418,-0.68677035
Resource,14,C0428,-0.91047512
Resource,14,C0437,-0.773903852
Resource,14,C0445,-0.657818274
Resource,14,C0452,-0.559145533
Resource,14,C0458,-0.475273703
Resource,14,C0463,-0.403982648
Resource,14,C0466,-0.34338525
Resource,14,C0482,2.2761873
Resource,14,C0491,1.1380939
Resource,15,C0177,1.8987496
Resource,15,C0192,1.5189998
Resource,15,C0207,0.15
Resource,15,C0221,0.165
Resource,15,C0235,0.1815
Resource,15,C0248,0.19965
Resource,15,C0261,0.219615
Resource,15,C0273,0.2415765
Resource,15,C0284,0.26573415
Resource,15,C0293,0.08
Resource,15,C0301,0.088
Resource,15,C0308,0.0968
Resource,15,C0314,0.10648
Resource,15,C0319,0.117128
Resource,15,C0323,0.1288408
Resource,15,C0326,0.14172488
Resource,15,C0340,-1.83915936
Resource,15,C0355,-1.563285456
Resource,15,C0369,-1.328792638
Resource,15,C0383,-1.129473742
Resource,15,C0396,-0.960052681
Resource,15,C0408,-0.816044779
Resource,15,C0419,-0.693638062
Resource,15,C0429,-0.91957992
Resource,15,C0438,-0.781642932
Resource,15,C0446,-0.664396492
Resource,15,C0453,-0.564737018
Resource,15,C0459,-0.480026466
Resource,15,C0464,-0.408022496
Resource,15,C0467,-0.346819121
Resource,15,C0483,2.2989492
Resource,15,C0492,1.1494749
Demand,1,C0001,4000.0
Demand,1,C0003,4000.0
Demand,1,C0007,4000.0
Demand,1,C0010,4000.0
Demand,1,C0014,2000.0
Demand,1,C0020,2000.0
Demand,1,C0027,2000.0
Demand,1,C0035,2000.0
Demand,1,C0044,2000.0
Demand,1,C0054,2000.0
Demand,1,C0065,2000.0
Demand,1,C0193,4000.0
Demand,1,C0222,4000.0
Demand,1,C0249,4000.0
Demand,1,C0493,1.0
Demand,1,C0509,1.0
Demand,2,C0002,4000.0
Demand,2,C0005,4000.0
Demand,2,C0011,4000.0
Demand,2,C0015,2000.0
Demand,2,C0021,2000.0
Demand,2,C0028,2000.0
Demand,2,C0036,2000.0
Demand,2,C0045,2000.0
Demand,2,C0055,2000.0
Demand,2,C0066,2000.0
Demand,2,C0194,4000.0
Demand,2,C0208,4000.0
Demand,2,C0236,4000.0
Demand,2,C0262,4000.0
Demand,2,C0494,1.0
Demand,2,C0510,1.0
Demand,3,C0004,4000.0
Demand,3,C0008,4000.0
Demand,3,C0016,2000.0
Demand,3,C0022,2000.0
Demand,3,C0029,2000.0
Demand,3,C0037,2000.0
Demand,3,C0046,2000.0
Demand,3,C0056,2000.0
Demand,3,C0067,2000.0
Demand,3,C0195,4000.0
Demand,3,C0209,4000.0
Demand,3,C0223,4000.0
Demand,3,C0250,4000.0
Demand,3,C0274,4000.0
Demand,3,C0495,1.0
Demand,3,C0511,1.0
Demand,4,C0006,4000.0
Demand,4,C0012,4000.0
Demand,4,C0017,2000.0
Demand,4,C0023,2000.0
Demand,4,C0030,2000.0
Demand,4,C0038,2000.0
Demand,4,C0047,2000.0
Demand,4,C0057,2000.0
Demand,4,C0068,2000.0
Demand,4,C0196,4000.0
Demand,4,C0210,4000.0
Demand,4,C0224,4000.0
Demand,4,C0237,4000.0
Demand,4,C0263,4000.0
Demand,4,C0496,1.0
Demand,4,C0512,1.0
Demand,5,C0009,4000.0
Demand,5,C0018,2000.0
Demand,5,C0024,2000.0
Demand,5,C0031,2000.0
Demand,5,C0039,2000.0
Demand,5,C0048,2000.0
Demand,5,C0058,2000.0
Demand,5,C0069,2000.0
Demand,5,C0197,4000.0
Demand,5,C0211,4000.0
Demand,5,C0225,4000.0
Demand,5,C0238,4000.0
Demand,5,C0251,4000.0
Demand,5,C0275,4000.0
Demand,5,C0497,1.0
Demand,5,C0513,1.0
Demand,6,C0013,4000.0
Demand,6,C0019,2000.0
Demand,6,C0025,2000.0
Demand,6,C0032,2000.0
Demand,6,C0040,2000.0
Demand,6,C0049,2000.0
Demand,6,C0059,2000.0
Demand,6,C0070,2000.0
Demand,6,C0198,4000.0
Demand,6,C0212,4000.0
Demand,6,C0226,4000.0
Demand,6,C0239,4000.0
Demand,6,C0252,4000.0
Demand,6,C0264,4000.0
Demand,6,C0498,1.0
Demand,6,C0514,1.0
Demand,7,C0026,2000.0
Demand,7,C0033,2000.0
Demand,7,C0041,2000.0
Demand,7,C0050,2000.0
Demand,7,C0060,2000.0
Demand,7,C0071,2000.0
Demand,7,C0199,4000.0
Demand,7,C0213,4000.0
Demand,7,C0227,4000.0
Demand,7,C0240,4000.0
Demand,7,C0253,4000.0
Demand,7,C0265,4000.0
Demand,7,C0276,4000.0
Demand,7,C0285,2000.0
Demand,7,C0499,1.0
Demand,7,C0515,1.0
Demand,8,C0034,2000.0
Demand,8,C0042,2000.0
Demand,8,C0051,2000.0
Demand,8,C0061,2000.0
Demand,8,C0072,2000.0
Demand,8,C0200,4000.0
Demand,8,C0214,4000.0
Demand,8,C0228,4000.0
Demand,8,C0241,4000.0
Demand,8,C0254,4000.0
Demand,8,C0266,4000.0
Demand,8,C0277,4000.0
Demand,8,C0286,2000.0
Demand,8,C0294,2000.0
Demand,8,C0500,1.0
Demand,8,C0516,1.0
Demand,9,C0043,2000.0
Demand,9,C0052,2000.0
Demand,9,C0062,2000.0
Demand,9,C0073,2000.0
Demand,9,C0201,4000.0
Demand,9,C0215,4000.0
Demand,9,C0229,4000.0
Demand,9,C0242,4000.0
Demand,9,C0255,4000.0
Demand,9,C0267,4000.0
Demand,9,C0278,4000.0
Demand,9,C0287,2000.0
Demand,9,C0295,2000.0
Demand,9,C0302,2000.0
Demand,9,C0501,1.0
Demand,9,C0517,1.0
Demand,10,C0053,2000.0
Demand,10,C0063,2000.0
Demand,10,C0074,2000.0
Demand,10,C0202,4000.0
Demand,10,C0216,4000.0
Demand,10,C0230,4000.0
Demand,10,C0243,4000.0
Demand,10,C0256,4000.0
Demand,10,C0268,4000.0
Demand,10,C0279,4000.0
Demand,10,C0288,2000.0
Demand,10,C0296,2000.0
Demand,10,C0303,2000.0
Demand,10,C0309,2000.0
Demand,10,C0502,1.0
Demand,10,C0518,1.0
Demand,11,C0064,2000.0
Demand,11,C0075,2000.0
Demand,11,C0203,4000.0
Demand,11,C0217,4000.0
Demand,11,C0231,4000.0
Demand,11,C0244,4000.0
Demand,11,C0257,4000.0
Demand,11,C0269,4000.0
Demand,11,C0280,4000.0
Demand,11,C0289,2000.0
Demand,11,C0297,2000.0
Demand,11,C0304,2000.0
Demand,11,C0310,2000.0
Demand,11,C0315,2000.0
Demand,11,C0503,1.0
Demand,11,C0519,1.0
Demand,12,C0076,2000.0
Demand,12,C0204,4000.0
Demand,12,C0218,4000.0
Demand,12,C0232,4000.0
Demand,12,C0245,4000.0
Demand,12,C0258,4000.0
Demand,12,C0270,4000.0
Demand,12,C0281,4000.0
Demand,12,C0290,2000.0
Demand,12,C0298,2000.0
Demand,12,C0305,2000.0
Demand,12,C0311,2000.0
Demand,12,C0316,2000.0
Demand,12,C0320,2000.0
Demand,12,C0504,1.0
Demand,12,C0520,1.0
Demand,13,C0205,4000.0
Demand,13,C0219,4000.0
Demand,13,C0233,4000.0
Demand,13,C0246,4000.0
Demand,13,C0259,4000.0
Demand,13,C0271,4000.0
Demand,13,C0282,4000.0
Demand,13,C0291,2000.0
Demand,13,C0299,2000.0
Demand,13,C0306,2000.0
Demand,13,C0312,2000.0
Demand,13,C0317,2000.0
Demand,13,C0321,2000.0
Demand,13,C0324,2000.0
Demand,13,C0505,1.0
Demand,13,C0521,1.0
Demand,14,C0206,4000.0
Demand,14,C0220,4000.0
Demand,14,C0234,4000.0
Demand,14,C0247,4000.0
Demand,14,C0260,4000.0
Demand,14,C0272,4000.0
Demand,14,C0283,4000.0
Demand,14,C0292,2000.0
Demand,14,C0300,2000.0
Demand,14,C0307,2000.0
Demand,14,C0313,2000.0
Demand,14,C0318,2000.0
Demand,14,C0322,2000.0
Demand,14,C0325,2000.0
Demand,14,C0506,1.0
Demand,14,C0522,1.0
Demand,15,C0207,4000.0
Demand,15,C0221,4000.0
Demand,15,C0235,4000.0
Demand,15,C0248,4000.0
Demand,15,C0261,4000.0
Demand,15,C0273,4000.0
Demand,15,C0284,4000.0
Demand,15,C0293,2000.0
Demand,15,C0301,2000.0
Demand,15,C0308,2000.0
Demand,15,C0314,2000.0
Demand,15,C0319,2000.0
Demand,15,C0323,2000.0
Demand,15,C0326,2000.0
Demand,15,C0507,1.0
Demand,15,C0523,1.0
MinProd,1,C0001,4000.0
MinProd,1,C0003,4000.0
MinProd,1,C0007,4000.0
MinProd,1,C0010,4000.0
MinProd,1,C0193,4000.0
MinProd,1,C0222,4000.0
MinProd,1,C0249,4000.0
MinProd,1,C0493,1.0
MinProd,2,C0002,4000.0
MinProd,2,C0005,4000.0
MinProd,2,C0011,4000.0
MinProd,2,C0194,4000.0
MinProd,2,C0208,4000.0
MinProd,2,C0236,4000.0
MinProd,2,C0262,4000.0
MinProd,2,C0494,1.0
MinProd,3,C0004,4000.0
MinProd,3,C0008,4000.0
MinProd,3,C0195,4000.0
MinProd,3,C0209,4000.0
MinProd,3,C0223,4000.0
MinProd,3,C0250,4000.0
MinProd,3,C0274,4000.0
MinProd,3,C0495,1.0
MinProd,4,C0006,4000.0
MinProd,4,C0012,4000.0
MinProd,4,C0196,4000.0
MinProd,4,C0210,4000.0
MinProd,4,C0224,4000.0
MinProd,4,C0237,4000.0
MinProd,4,C0263,4000.0
MinProd,4,C0496,1.0
MinProd,5,C0009,4000.0
MinProd,5,C0197,4000.0
MinProd,5,C0211,4000.0
MinProd,5,C0225,4000.0
MinProd,5,C0238,4000.0
MinProd,5,C0251,4000.0
MinProd,5,C0275,4000.0
MinProd,5,C0497,1.0
MinProd,6,C0013,4000.0
MinProd,6,C0198,4000.0
MinProd,6,C0212,4000.0
MinProd,6,C0226,4000.0
MinProd,6,C0239,4000.0
MinProd,6,C0252,4000.0
MinProd,6,C0264,4000.0
MinProd,6,C0498,1.0
MinProd,7,C0199,4000.0
MinProd,7,C0213,4000.0
MinProd,7,C0227,4000.0
MinProd,7,C0240,4000.0
MinProd,7,C0253,4000.0
MinProd,7,C0265,4000.0
MinProd,7,C0276,4000.0
MinProd,7,C0499,1.0
MinProd,8,C0200,4000.0
MinProd,8,C0214,4000.0
MinProd,8,C0228,4000.0
MinProd,8,C0241,4000.0
MinProd,8,C0254,4000.0
MinProd,8,C0266,4000.0
MinProd,8,C0277,4000.0
MinProd,8,C0500,1.0
MinProd,9,C0201,4000.0
MinProd,9,C0215,4000.0
MinProd,9,C0229,4000.0
MinProd,9,C0242,4000.0
MinProd,9,C0255,4000.0
MinProd,9,C0267,4000.0
MinProd,9,C0278,4000.0
MinProd,9,C0501,1.0
MinProd,10,C0202,4000.0
MinProd,10,C0216,4000.0
MinProd,10,C0230,4000.0
MinProd,10,C0243,4000.0
MinProd,10,C0256,4000.0
MinProd,10,C0268,4000.0
MinProd,10,C0279,4000.0
MinProd,10,C0502,1.0
MinProd,11,C0203,4000.0
MinProd,11,C0217,4000.0
MinProd,11,C0231,4000.0
MinProd,11,C0244,4000.0
MinProd,11,C0257,4000.0
MinProd,11,C0269,4000.0
MinProd,11,C0280,4000.0
MinProd,11,C0503,1.0
MinProd,12,C0204,4000.0
MinProd,12,C0218,4000.0
MinProd,12,C0232,4000.0
MinProd,12,C0245,4000.0
MinProd,12,C0258,4000.0
MinProd,12,C0270,4000.0
MinProd,12,C0281,4000.0
MinProd,12,C0504,1.0
MinProd,13,C0205,4000.0
MinProd,13,C0219,4000.0
MinProd,13,C0233,4000.0
MinProd,13,C0246,4000.0
MinProd,13,C0259,4000.0
MinProd,13,C0271,4000.0
MinProd,13,C0282,4000.0
MinProd,13,C0505,1.0
MinProd,14,C0206,4000.0
MinProd,14,C0220,4000.0
MinProd,14,C0234,4000.0
MinProd,14,C0247,4000.0
MinProd,14,C0260,4000.0
MinProd,14,C0272,4000.0
MinProd,14,C0283,4000.0
MinProd,14,C0506,1.0
MinProd,15,C0207,4000.0
MinProd,15,C0221,4000.0
MinProd,15,C0235,4000.0
MinProd,15,C0248,4000.0
MinProd,15,C0261,4000.0
MinProd,15,C0273,4000.0
MinProd,15,C0284,4000.0
MinProd,15,C0507,1.0
MaxInv,1,C0014,2000.0
MaxInv,1,C0020,2000.0
MaxInv,1,C0027,2000.0
MaxInv,1,C0035,2000.0
MaxInv,1,C0044,2000.0
MaxInv,1,C0054,2000.0
MaxInv,1,C0065,2000.0
MaxInv,1,C0509,1.0
MaxInv,2,C0015,2000.0
MaxInv,2,C0021,2000.0
MaxInv,2,C0028,2000.0
MaxInv,2,C0036,2000.0
MaxInv,2,C0045,2000.0
MaxInv,2,C0055,2000.0
MaxInv,2,C0066,2000.0
MaxInv,2,C0510,1.0
MaxInv,3,C0016,2000.0
MaxInv,3,C0022,2000.0
MaxInv,3,C0029,2000.0
MaxInv,3,C0037,2000.0
MaxInv,3,C0046,2000.0
MaxInv,3,C0056,2000.0
MaxInv,3,C0067,2000.0
MaxInv,3,C0511,1.0
MaxInv,4,C0017,2000.0
MaxInv,4,C0023,2000.0
MaxInv,4,C0030,2000.0
MaxInv,4,C0038,2000.0
MaxInv,4,C0047,2000.0
MaxInv,4,C0057,2000.0
MaxInv,4,C0068,2000.0
MaxInv,4,C0512,1.0
MaxInv,5,C0018,2000.0
MaxInv,5,C0024,2000.0
MaxInv,5,C0031,2000.0
MaxInv,5,C0039,2000.0
MaxInv,5,C0048,2000.0
MaxInv,5,C0058,2000.0
MaxInv,5,C0069,2000.0
MaxInv,5,C0513,1.0
MaxInv,6,C0019,2000.0
MaxInv,6,C0025,2000.0
MaxInv,6,C0032,2000.0
MaxInv,6,C0040,2000.0
MaxInv,6,C0049,2000.0
MaxInv,6,C0059,2000.0
MaxInv,6,C0070,2000.0
MaxInv,6,C0514,1.0
MaxInv,7,C0026,2000.0
MaxInv,7,C0033,2000.0
MaxInv,7,C0041,2000.0
MaxInv,7,C0050,2000.0
