pair_id,i_id,j_id,row_gap_i_before_j,row_gap_j_before_i,col_gap_i_before_j,col_gap_j_before_i
49,0,50,4.0,4.0,6.0,7.0
50,0,51,4.0,4.0,6.0,7.0
51,0,52,4.0,4.0,6.0,7.0
52,0,53,4.0,4.0,6.0,7.0
53,0,54,4.0,4.0,6.0,7.0
54,0,55,4.0,4.0,6.0,7.0
55,0,56,4.0,4.0,6.0,6.0
56,0,57,4.0,4.0,6.0,7.0
57,0,58,4.0,4.0,6.0,7.0
58,0,59,4.0,4.0,6.0,7.0
59,0,60,4.0,4.0,6.0,7.0
60,0,61,4.0,4.0,6.0,7.0
61,0,62,4.0,4.0,6.0,7.0
62,0,63,4.0,4.0,6.0,7.0
63,0,64,4.0,4.0,6.0,6.0
64,0,65,4.0,4.0,6.0,6.0
65,0,66,4.0,4.0,6.0,6.0
66,1,2,4.0,4.0,6.0,7.0
67,1,3,4.0,4.0,6.0,7.0
68,1,4,4.0,4.0,6.0,7.0
69,1,5,4.0,4.0,6.0,7.0
70,1,6,4.0,4.0,6.0,7.0
71,1,7,4.0,4.0,6.0,7.0
72,1,8,4.0,4.0,6.0,7.0
73,1,9,4.0,4.0,6.0,7.0
74,1,10,4.0,4.0,6.0,7.0
75,1,11,4.0,4.0,6.0,7.0
76,1,12,4.0,4.0,6.0,6.0
77,1,13,4.0,4.0,6.0,7.0
78,1,14,4.0,4.0,6.0,7.0
79,1,15,4.0,4.0,6.0,7.0
80,1,16,4.0,4.0,6.0,7.0
81,1,17,4.0,4.0,6.0,7.0
82,1,18,4.0,4.0,6.0,7.0
83,1,19,4.0,4.0,6.0,7.0
84,1,20,4.0,4.0,6.0,7.0
85,1,21,4.0,4.0,6.0,7.0
86,1,22,4.0,4.0,6.0,7.0
87,1,23,4.0,4.0,6.0,6.0
88,1,24,4.0,4.0,6.0,7.0
89,1,25,4.0,4.0,6.0,7.0
90,1,26,4.0,4.0,6.0,7.0
91,1,27,4.0,4.0,6.0,7.0
92,1,28,4.0,4.0,6.0,7.0
93,1,29,4.0,4.0,6.0,7.0
94,1,30,4.0,4.0,6.0,7.0
95,1,31,4.0,4.0,6.0,7.0
96,1,32,4.0,4.0,6.0,7.0
97,1,33,4.0,4.0,6.0,7.0
98,1,34,4.0,4.0,6.0,6.0
99,1,35,4.0,4.0,6.0,7.0
100,1,36,4.0,4.0,6.0,7.0
101,1,37,4.0,4.0,6.0,7.0
102,1,38,4.0,4.0,6.0,7.0
103,1,39,4.0,4.0,6.0,7.0
104,1,40,4.0,4.0,6.0,7.0
105,1,41,4.0,4.0,6.0,7.0
106,1,42,4.0,4.0,6.0,7.0
107,1,43,4.0,4.0,6.0,7.0
108,1,44,4.0,4.0,6.0,7.0
109,1,45,4.0,4.0,6.0,6.0
110,1,46,4.0,4.0,6.0,7.0
111,1,47,4.0,4.0,6.0,7.0
112,1,48,4.0,4.0,6.0,7.0
113,1,49,4.0,4.0,6.0,7.0
114,1,50,4.0,4.0,6.0,7.0
115,1,51,4.0,4.0,6.0,7.0
116,1,52,4.0,4.0,6.0,7.0
117,1,53,4.0,4.0,6.0,7.0
118,1,54,4.0,4.0,6.0,7.0
119,1,55,4.0,4.0,6.0,7.0
120,1,56,4.0,4.0,6.0,6.0
121,1,57,4.0,4.0,6.0,7.0
122,1,58,4.0,4.0,6.0,7.0
123,1,59,4.0,4.0,6.0,7.0
124,1,60,4.0,4.0,6.0,7.0
125,1,61,4.0,4.0,6.0,7.0
126,1,62,4.0,4.0,6.0,7.0
127,1,63,4.0,4.0,6.0,7.0
128,1,64,4.0,4.0,6.0,6.0
129,1,65,4.0,4.0,6.0,6.0
130,1,66,4.0,4.0,6.0,6.0
131,2,3,4.0,4.0,7.0,7.0
132,2,4,4.0,4.0,7.0,7.0
133,2,5,4.0,4.0,7.0,7.0
134,2,6,4.0,4.0,7.0,7.0
135,2,7,4.0,4.0,7.0,7.0
136,2,8,4.0,4.0,7.0,7.0
137,2,9,4.0,4.0,7.0,7.0
138,2,10,4.0,4.0,7.0,7.0
139,2,11,4.0,4.0,7.0,7.0
140,2,12,4.0,4.0,7.0,6.0
141,2,13,4.0,4.0,7.0,7.0
142,2,14,4.0,4.0,7.0,7.0
143,2,15,4.0,4.0,7.0,7.0
144,2,16,4.0,4.0,7.0,7.0
145,2,17,4.0,4.0,7.0,7.0
146,2,18,4.0,4.0,7.0,7.0
147,2,19,4.0,4.0,7.0,7.0
148,2,20,4.0,4.0,7.0,7.0
149,2,21,4.0,4.0,7.0,7.0
150,2,22,4.0,4.0,7.0,7.0
151,2,23,4.0,4.0,7.0,6.0
152,2,24,4.0,4.0,7.0,7.0
153,2,25,4.0,4.0,7.0,7.0
154,2,26,4.0,4.0,7.0,7.0
155,2,27,4.0,4.0,7.0,7.0
156,2,28,4.0,4.0,7.0,7.0
157,2,29,4.0,4.0,7.0,7.0
158,2,30,4.0,4.0,7.0,7.0
159,2,31,4.0,4.0,7.0,7.0
160,2,32,4.0,4.0,7.0,7.0
161,2,33,4.0,4.0,7.0,7.0
162,2,34,4.0,4.0,7.0,6.0
163,2,35,4.0,4.0,7.0,7.0
164,2,36,4.0,4.0,7.0,7.0
165,2,37,4.0,4.0,7.0,7.0
166,2,38,4.0,4.0,7.0,7.0
167,2,39,4.0,4.0,7.0,7.0
168,2,40,4.0,4.0,7.0,7.0
169,2,41,4.0,4.0,7.0,7.0
170,2,42,4.0,4.0,7.0,7.0
171,2,43,4.0,4.0,7.0,7.0
172,2,44,4.0,4.0,7.0,7.0
173,2,45,4.0,4.0,7.0,6.0
174,2,46,4.0,4.0,7.0,7.0
175,2,47,4.0,4.0,7.0,7.0
176,2,48,4.0,4.0,7.0,7.0
177,2,49,4.0,4.0,7.0,7.0
178,2,50,4.0,4.0,7.0,7.0
179,2,51,4.0,4.0,7.0,7.0
180,2,52,4.0,4.0,7.0,7.0
181,2,53,4.0,4.0,7.0,7.0
182,2,54,4.0,4.0,7.0,7.0
183,2,55,4.0,4.0,7.0,7.0
184,2,56,4.0,4.0,7.0,6.0
185,2,57,4.0,4.0,7.0,7.0
186,2,58,4.0,4.0,7.0,7.0
187,2,59,4.0,4.0,7.0,7.0
188,2,60,4.0,4.0,7.0,7.0
189,2,61,4.0,4.0,7.0,7.0
190,2,62,4.0,4.0,7.0,7.0
191,2,63,4.0,4.0,7.0,7.0
192,2,64,4.0,4.0,7.0,6.0
193,2,65,4.0,4.0,7.0,6.0
194,2,66,4.0,4.0,7.0,6.0
195,3,4,4.0,4.0,7.0,7.0
196,3,5,4.0,4.0,7.0,7.0
197,3,6,4.0,4.0,7.0,7.0
198,3,7,4.0,4.0,7.0,7.0
199,3,8,4.0,4.0,7.0,7.0
200,3,9,4.0,4.0,7.0,7.0
201,3,10,4.0,4.0,7.0,7.0
202,3,11,4.0,4.0,7.0,7.0
203,3,12,4.0,4.0,7.0,6.0
204,3,13,4.0,4.0,7.0,7.0
205,3,14,4.0,4.0,7.0,7.0
206,3,15,4.0,4.0,7.0,7.0
207,3,16,4.0,4.0,7.0,7.0
208,3,17,4.0,4.0,7.0,7.0
209,3,18,4.0,4.0,7.0,7.0
210,3,19,4.0,4.0,7.0,7.0
211,3,20,4.0,4.0,7.0,7.0
212,3,21,4.0,4.0,7.0,7.0
213,3,22,4.0,4.0,7.0,7.0
214,3,23,4.0,4.0,7.0,6.0
215,3,24,4.0,4.0,7.0,7.0
216,3,25,4.0,4.0,7.0,7.0
217,3,26,4.0,4.0,7.0,7.0
218,3,27,4.0,4.0,7.0,7.0
219,3,28,4.0,4.0,7.0,7.0
220,3,29,4.0,4.0,7.0,7.0
221,3,30,4.0,4.0,7.0,7.0
222,3,31,4.0,4.0,7.0,7.0
223,3,32,4.0,4.0,7.0,7.0
224,3,33,4.0,4.0,7.0,7.0
225,3,34,4.0,4.0,7.0,6.0
226,3,35,4.0,4.0,7.0,7.0
227,3,36,4.0,4.0,7.0,7.0
228,3,37,4.0,4.0,7.0,7.0
229,3,38,4.0,4.0,7.0,7.0
230,3,39,4.0,4.0,7.0,7.0
231,3,40,4.0,4.0,7.0,7.0
232,3,41,4.0,4.0,7.0,7.0
233,3,42,4.0,4.0,7.0,7.0
234,3,43,4.0,4.0,7.0,7.0
235,3,44,4.0,4.0,7.0,7.0
236,3,45,4.0,4.0,7.0,6.0
237,3,46,4.0,4.0,7.0,7.0
238,3,47,4.0,4.0,7.0,7.0
239,3,48,4.0,4.0,7.0,7.0
240,3,49,4.0,4.0,7.0,7.0
241,3,50,4.0,4.0,7.0,7.0
242,3,51,4.0,4.0,7.0,7.0
243,3,52,4.0,4.0,7.0,7.0
244,3,53,4.0,4.0,7.0,7.0
245,3,54,4.0,4.0,7.0,7.0
246,3,55,4.0,4.0,7.0,7.0
247,3,56,4.0,4.0,7.0,6.0
248,3,57,4.0,4.0,7.0,7.0
249,3,58,4.0,4.0,7.0,7.0
250,3,59,4.0,4.0,7.0,7.0
251,3,60,4.0,4.0,7.0,7.0
252,3,61,4.0,4.0,7.0,7.0
253,3,62,4.0,4.0,7.0,7.0
254,3,63,4.0,4.0,7.0,7.0
255,3,64,4.0,4.0,7.0,6.0
256,3,65,4.0,4.0,7.0,6.0
257,3,66,4.0,4.0,7.0,6.0
258,4,5,4.0,4.0,7.0,7.0
259,4,6,4.0,4.0,7.0,7.0
260,4,7,4.0,4.0,7.0,7.0
261,4,8,4.0,4.0,7.0,7.0
262,4,9,4.0,4.0,7.0,7.0
263,4,10,4.0,4.0,7.0,7.0
264,4,11,4.0,4.0,7.0,7.0
265,4,12,4.0,4.0,7.0,6.0
266,4,13,4.0,4.0,7.0,7.0
267,4,14,4.0,4.0,7.0,7.0
268,4,15,4.0,4.0,7.0,7.0
269,4,16,4.0,4.0,7.0,7.0
270,4,17,4.0,4.0,7.0,7.0
271,4,18,4.0,4.0,7.0,7.0
272,4,19,4.0,4.0,7.0,7.0
273,4,20,4.0,4.0,7.0,7.0
274,4,21,4.0,4.0,7.0,7.0
275,4,22,4.0,4.0,7.0,7.0
276,4,23,4.0,4.0,7.0,6.0
277,4,24,4.0,4.0,7.0,7.0
278,4,25,4.0,4.0,7.0,7.0
279,4,26,4.0,4.0,7.0,7.0
280,4,27,4.0,4.0,7.0,7.0
281,4,28,4.0,4.0,7.0,7.0
282,4,29,4.0,4.0,7.0,7.0
283,4,30,4.0,4.0,7.0,7.0
284,4,31,4.0,4.0,7.0,7.0
285,4,32,4.0,4.0,7.0,7.0
286,4,33,4.0,4.0,7.0,7.0
287,4,34,4.0,4.0,7.0,6.0
288,4,35,4.0,4.0,7.0,7.0
289,4,36,4.0,4.0,7.0,7.0
290,4,37,4.0,4.0,7.0,7.0
291,4,38,4.0,4.0,7.0,7.0
292,4,39,4.0,4.0,7.0,7.0
293,4,40,4.0,4.0,7.0,7.0
294,4,41,4.0,4.0,7.0,7.0
295,4,42,4.0,4.0,7.0,7.0
296,4,43,4.0,4.0,7.0,7.0
297,4,44,4.0,4.0,7.0,7.0
298,4,45,4.0,4.0,7.0,6.0
299,4,46,4.0,4.0,7.0,7.0
300,4,47,4.0,4.0,7.0,7.0
301,4,48,4.0,4.0,7.0,7.0
302,4,49,4.0,4.0,7.0,7.0
303,4,50,4.0,4.0,7.0,7.0
304,4,51,4.0,4.0,7.0,7.0
305,4,52,4.0,4.0,7.0,7.0
306,4,53,4.0,4.0,7.0,7.0
307,4,54,4.0,4.0,7.0,7.0
308,4,55,4.0,4.0,7.0,7.0
309,4,56,4.0,4.0,7.0,6.0
310,4,57,4.0,4.0,7.0,7.0
311,4,58,4.0,4.0,7.0,7.0
312,4,59,4.0,4.0,7.0,7.0
313,4,60,4.0,4.0,7.0,7.0
314,4,61,4.0,4.0,7.0,7.0
315,4,62,4.0,4.0,7.0,7.0
316,4,63,4.0,4.0,7.0,7.0
317,4,64,4.0,4.0,7.0,6.0
318,4,65,4.0,4.0,7.0,6.0
319,4,66,4.0,4.0,7.0,6.0
320,5,6,4.0,4.0,7.0,7.0
321,5,7,4.0,4.0,7.0,7.0
322,5,8,4.0,4.0,7.0,7.0
323,5,9,4.0,4.0,7.0,7.0
324,5,10,4.0,4.0,7.0,7.0
325,5,11,4.0,4.0,7.0,7.0
326,5,12,4.0,4.0,7.0,6.0
327,5,13,4.0,4.0,7.0,7.0
328,5,14,4.0,4.0,7.0,7.0
329,5,15,4.0,4.0,7.0,7.0
330,5,16,4.0,4.0,7.0,7.0
331,5,17,4.0,4.0,7.0,7.0
332,5,18,4.0,4.0,7.0,7.0
333,5,19,4.0,4.0,7.0,7.0
334,5,20,4.0,4.0,7.0,7.0
335,5,21,4.0,4.0,7.0,7.0
336,5,22,4.0,4.0,7.0,7.0
337,5,23,4.0,4.0,7.0,6.0
338,5,24,4.0,4.0,7.0,7.0
339,5,25,4.0,4.0,7.0,7.0
340,5,26,4.0,4.0,7.0,7.0
341,5,27,4.0,4.0,7.0,7.0
342,5,28,4.0,4.0,7.0,7.0
343,5,29,4.0,4.0,7.0,7.0
344,5,30,4.0,4.0,7.0,7.0
345,5,31,4.0,4.0,7.0,7.0
346,5,32,4.0,4.0,7.0,7.0
347,5,33,4.0,4.0,7.0,7.0
348,5,34,4.0,4.0,7.0,6.0
349,5,35,4.0,4.0,7.0,7.0
350,5,36,4.0,4.0,7.0,7.0
351,5,37,4.0,4.0,7.0,7.0
352,5,38,4.0,4.0,7.0,7.0
353,5,39,4.0,4.0,7.0,7.0
354,5,40,4.0,4.0,7.0,7.0
355,5,41,4.0,4.0,7.0,7.0
356,5,42,4.0,4.0,7.0,7.0
357,5,43,4.0,4.0,7.0,7.0
358,5,44,4.0,4.0,7.0,7.0
359,5,45,4.0,4.0,7.0,6.0
360,5,46,4.0,4.0,7.0,7.0
361,5,47,4.0,4.0,7.0,7.0
362,5,48,4.0,4.0,7.0,7.0
363,5,49,4.0,4.0,7.0,7.0
364,5,50,4.0,4.0,7.0,7.0
365,5,51,4.0,4.0,7.0,7.0
366,5,52,4.0,4.0,7.0,7.0
367,5,53,4.0,4.0,7.0,7.0
368,5,54,4.0,4.0,7.0,7.0
369,5,55,4.0,4.0,7.0,7.0
370,5,56,4.0,4.0,7.0,6.0
371,5,57,4.0,4.0,7.0,7.0
372,5,58,4.0,4.0,7.0,7.0
373,5,59,4.0,4.0,7.0,7.0
374,5,60,4.0,4.0,7.0,7.0
375,5,61,4.0,4.0,7.0,7.0
376,5,62,4.0,4.0,7.0,7.0
377,5,63,4.0,4.0,7.0,7.0
378,5,64,4.0,4.0,7.0,6.0
379,5,65,4.0,4.0,7.0,6.0
380,5,66,4.0,4.0,7.0,6.0
381,6,7,4.0,4.0,7.0,7.0
382,6,8,4.0,4.0,7.0,7.0
383,6,9,4.0,4.0,7.0,7.0
384,6,10,4.0,4.0,7.0,7.0
385,6,11,4.0,4.0,7.0,7.0
386,6,12,4.0,4.0,7.0,6.0
387,6,13,4.0,4.0,7.0,7.0
388,6,14,4.0,4.0,7.0,7.0
389,6,15,4.0,4.0,7.0,7.0
390,6,16,4.0,4.0,7.0,7.0
391,6,17,4.0,4.0,7.0,7.0
392,6,18,4.0,4.0,7.0,7.0
393,6,19,4.0,4.0,7.0,7.0
394,6,20,4.0,4.0,7.0,7.0
395,6,21,4.0,4.0,7.0,7.0
396,6,22,4.0,4.0,7.0,7.0
397,6,23,4.0,4.0,7.0,6.0
398,6,24,4.0,4.0,7.0,7.0
399,6,25,4.0,4.0,7.0,7.0
400,6,26,4.0,4.0,7.0,7.0
401,6,27,4.0,4.0,7.0,7.0
402,6,28,4.0,4.0,7.0,7.0
403,6,29,4.0,4.0,7.0,7.0
404,6,30,4.0,4.0,7.0,7.0
405,6,31,4.0,4.0,7.0,7.0
406,6,32,4.0,4.0,7.0,7.0
407,6,33,4.0,4.0,7.0,7.0
408,6,34,4.0,4.0,7.0,6.0
409,6,35,4.0,4.0,7.0,7.0
410,6,36,4.0,4.0,7.0,7.0
411,6,37,4.0,4.0,7.0,7.0
412,6,38,4.0,4.0,7.0,7.0
413,6,39,4.0,4.0,7.0,7.0
414,6,40,4.0,4.0,7.0,7.0
415,6,41,4.0,4.0,7.0,7.0
416,6,42,4.0,4.0,7.0,7.0
417,6,43,4.0,4.0,7.0,7.0
418,6,44,4.0,4.0,7.0,7.0
419,6,45,4.0,4.0,7.0,6.0
420,6,46,4.0,4.0,7.0,7.0
421,6,47,4.0,4.0,7.0,7.0
422,6,48,4.0,4.0,7.0,7.0
423,6,49,4.0,4.0,7.0,7.0
424,6,50,4.0,4.0,7.0,7.0
425,6,51,4.0,4.0,7.0,7.0
426,6,52,4.0,4.0,7.0,7.0
427,6,53,4.0,4.0,7.0,7.0
428,6,54,4.0,4.0,7.0,7.0
429,6,55,4.0,4.0,7.0,7.0
430,6,56,4.0,4.0,7.0,6.0
431,6,57,4.0,4.0,7.0,7.0
432,6,58,4.0,4.0,7.0,7.0
433,6,59,4.0,4.0,7.0,7.0
434,6,60,4.0,4.0,7.0,7.0
435,6,61,4.0,4.0,7.0,7.0
436,6,62,4.0,4.0,7.0,7.0
437,6,63,4.0,4.0,7.0,7.0
438,6,64,4.0,4.0,7.0,6.0
439,6,65,4.0,4.0,7.0,6.0
440,6,66,4.0,4.0,7.0,6.0
441,7,8,4.0,4.0,7.0,7.0
442,7,9,4.0,4.0,7.0,7.0
443,7,10,4.0,4.0,7.0,7.0
444,7,11,4.0,4.0,7.0,7.0
445,7,12,4.0,4.0,7.0,6.0
446,7,13,4.0,4.0,7.0,7.0
447,7,14,4.0,4.0,7.0,7.0
448,7,15,4.0,4.0,7.0,7.0
449,7,16,4.0,4.0,7.0,7.0
450,7,17,4.0,4.0,7.0,7.0
451,7,18,4.0,4.0,7.0,7.0
452,7,19,4.0,4.0,7.0,7.0
453,7,20,4.0,4.0,7.0,7.0
454,7,21,4.0,4.0,7.0,7.0
455,7,22,4.0,4.0,7.0,7.0
456,7,23,4.0,4.0,7.0,6.0
457,7,24,4.0,4.0,7.0,7.0
458,7,25,4.0,4.0,7.0,7.0
459,7,26,4.0,4.0,7.0,7.0
460,7,27,4.0,4.0,7.0,7.0
461,7,28,4.0,4.0,7.0,7.0
462,7,29,4.0,4.0,7.0,7.0
463,7,30,4.0,4.0,7.0,7.0
464,7,31,4.0,4.0,7.0,7.0
465,7,32,4.0,4.0,7.0,7.0
466,7,33,4.0,4.0,7.0,7.0
467,7,34,4.0,4.0,7.0,6.0
468,7,35,4.0,4.0,7.0,7.0
469,7,36,4.0,4.0,7.0,7.0
470,7,37,4.0,4.0,7.0,7.0
471,7,38,4.0,4.0,7.0,7.0
472,7,39,4.0,4.0,7.0,7.0
473,7,40,4.0,4.0,7.0,7.0
474,7,41,4.0,4.0,7.0,7.0
475,7,42,4.0,4.0,7.0,7.0
476,7,43,4.0,4.0,7.0,7.0
477,7,44,4.0,4.0,7.0,7.0
478,7,45,4.0,4.0,7.0,6.0
479,7,46,4.0,4.0,7.0,7.0
480,7,47,4.0,4.0,7.0,7.0
481,7,48,4.0,4.0,7.0,7.0
482,7,49,4.0,4.0,7.0,7.0
483,7,50,4.0,4.0,7.0,7.0
484,7,51,4.0,4.0,7.0,7.0
485,7,52,4.0,4.0,7.0,7.0
486,7,53,4.0,4.0,7.0,7.0
487,7,54,4.0,4.0,7.0,7.0
488,7,55,4.0,4.0,7.0,7.0
489,7,56,4.0,4.0,7.0,6.0
490,7,57,4.0,4.0,7.0,7.0
491,7,58,4.0,4.0,7.0,7.0
492,7,59,4.0,4.0,7.0,7.0
493,7,60,4.0,4.0,7.0,7.0
494,7,61,4.0,4.0,7.0,7.0
495,7,62,4.0,4.0,7.0,7.0
496,7,63,4.0,4.0,7.0,7.0
497,7,64,4.0,4.0,7.0,6.0
498,7,65,4.0,4.0,7.0,6.0
499,7,66,4.0,4.0,7.0,6.0
500,8,9,4.0,4.0,7.0,7.0
501,8,10,4.0,4.0,7.0,7.0
502,8,11,4.0,4.0,7.0,7.0
503,8,12,4.0,4.0,7.0,6.0
504,8,13,4.0,4.0,7.0,7.0
505,8,14,4.0,4.0,7.0,7.0
506,8,15,4.0,4.0,7.0,7.0
507,8,16,4.0,4.0,7.0,7.0
508,8,17,4.0,4.0,7.0,7.0
509,8,18,4.0,4.0,7.0,7.0
510,8,19,4.0,4.0,7.0,7.0
511,8,20,4.0,4.0,7.0,7.0
512,8,21,4.0,4.0,7.0,7.0
513,8,22,4.0,4.0,7.0,7.0
514,8,23,4.0,4.0,7.0,6.0
515,8,24,4.0,4.0,7.0,7.0
516,8,25,4.0,4.0,7.0,7.0
517,8,26,4.0,4.0,7.0,7.0
518,8,27,4.0,4.0,7.0,7.0
519,8,28,4.0,4.0,7.0,7.0
520,8,29,4.0,4.0,7.0,7.0
521,8,30,4.0,4.0,7.0,7.0
522,8,31,4.0,4.0,7.0,7.0
523,8,32,4.0,4.0,7.0,7.0
524,8,33,4.0,4.0,7.0,7.0
525,8,34,4.0,4.0,7.0,6.0
526,8,35,4.0,4.0,7.0,7.0
527,8,36,4.0,4.0,7.0,7.0
528,8,37,4.0,4.0,7.0,7.0
529,8,38,4.0,4.0,7.0,7.0
530,8,39,4.0,4.0,7.0,7.0
531,8,40,4.0,4.0,7.0,7.0
532,8,41,4.0,4.0,7.0,7.0
533,8,42,4.0,4.0,7.0,7.0
534,8,43,4.0,4.0,7.0,7.0
535,8,44,4.0,4.0,7.0,7.0
536,8,45,4.0,4.0,7.0,6.0
537,8,46,4.0,4.0,7.0,7.0
538,8,47,4.0,4.0,7.0,7.0
539,8,48,4.0,4.0,7.0,7.0
540,8,49,4.0,4.0,7.0,7.0
541,8,50,4.0,4.0,7.0,7.0
542,8,51,4.0,4.0,7.0,7.0
543,8,52,4.0,4.0,7.0,7.0
544,8,53,4.0,4.0,7.0,7.0
545,8,54,4.0,4.0,7.0,7.0
546,8,55,4.0,4.0,7.0,7.0
547,8,56,4.0,4.0,7.0,6.0
548,8,57,4.0,4.0,7.0,7.0
549,8,58,4.0,4.0,7.0,7.0
550,8,59,4.0,4.0,7.0,7.0
551,8,60,4.0,4.0,7.0,7.0
552,8,61,4.0,4.0,7.0,7.0
553,8,62,4.0,4.0,7.0,7.0
554,8,63,4.0,4.0,7.0,7.0
555,8,64,4.0,4.0,7.0,6.0
556,8,65,4.0,4.0,7.0,6.0
557,8,66,4.0,4.0,7.0,6.0
558,9,10,4.0,4.0,7.0,7.0
559,9,11,4.0,4.0,7.0,7.0
560,9,12,4.0,4.0,7.0,6.0
561,9,13,4.0,4.0,7.0,7.0
562,9,14,4.0,4.0,7.0,7.0
563,9,15,4.0,4.0,7.0,7.0
564,9,16,4.0,4.0,7.0,7.0
565,9,17,4.0,4.0,7.0,7.0
566,9,18,4.0,4.0,7.0,7.0
567,9,19,4.0,4.0,7.0,7.0
568,9,20,4.0,4.0,7.0,7.0
569,9,21,4.0,4.0,7.0,7.0
570,9,22,4.0,4.0,7.0,7.0
571,9,23,4.0,4.0,7.0,6.0
572,9,24,4.0,4.0,7.0,7.0
573,9,25,4.0,4.0,7.0,7.0
574,9,26,4.0,4.0,7.0,7.0
575,9,27,4.0,4.0,7.0,7.0
576,9,28,4.0,4.0,7.0,7.0
577,9,29,4.0,4.0,7.0,7.0
578,9,30,4.0,4.0,7.0,7.0
579,9,31,4.0,4.0,7.0,7.0
580,9,32,4.0,4.0,7.0,7.0
581,9,33,4.0,4.0,7.0,7.0
582,9,34,4.0,4.0,7.0,6.0
583,9,35,4.0,4.0,7.0,7.0
584,9,36,4.0,4.0,7.0,7.0
585,9,37,4.0,4.0,7.0,7.0
586,9,38,4.0,4.0,7.0,7.0
587,9,39,4.0,4.0,7.0,7.0
588,9,40,4.0,4.0,7.0,7.0
589,9,41,4.0,4.0,7.0,7.0
590,9,42,4.0,4.0,7.0,7.0
591,9,43,4.0,4.0,7.0,7.0
592,9,44,4.0,4.0,7.0,7.0
593,9,45,4.0,4.0,7.0,6.0
594,9,46,4.0,4.0,7.0,7.0
595,9,47,4.0,4.0,7.0,7.0
596,9,48,4.0,4.0,7.0,7.0
597,9,49,4.0,4.0,7.0,7.0
598,9,50,4.0,4.0,7.0,7.0
599,9,51,4.0,4.0,7.0,7.0
600,9,52,4.0,4.0,7.0,7.0
601,9,53,4.0,4.0,7.0,7.0
602,9,54,4.0,4.0,7.0,7.0
603,9,55,4.0,4.0,7.0,7.0
604,9,56,4.0,4.0,7.0,6.0
605,9,57,4.0,4.0,7.0,7.0
606,9,58,4.0,4.0,7.0,7.0
607,9,59,4.0,4.0,7.0,7.0
608,9,60,4.0,4.0,7.0,7.0
609,9,61,4.0,4.0,7.0,7.0
610,9,62,4.0,4.0,7.0,7.0
611,9,63,4.0,4.0,7.0,7.0
612,9,64,4.0,4.0,7.0,6.0
613,9,65,4.0,4.0,7.0,6.0
614,9,66,4.0,4.0,7.0,6.0
615,10,11,4.0,4.0,7.0,7.0
616,10,12,4.0,4.0,7.0,6.0
617,10,13,4.0,4.0,7.0,7.0
618,10,14,4.0,4.0,7.0,7.0
619,10,15,4.0,4.0,7.0,7.0
620,10,16,4.0,4.0,7.0,7.0
621,10,17,4.0,4.0,7.0,7.0
622,10,18,4.0,4.0,7.0,7.0
623,10,19,4.0,4.0,7.0,7.0
624,10,20,4.0,4.0,7.0,7.0
625,10,21,4.0,4.0,7.0,7.0
626,10,22,4.0,4.0,7.0,7.0
627,10,23,4.0,4.0,7.0,6.0
628,10,24,4.0,4.0,7.0,7.0
629,10,25,4.0,4.0,7.0,7.0
630,10,26,4.0,4.0,7.0,7.0
