node_id,rhs
c392,0.0
c393,0.0
c394,0.0
c395,0.0
c396,0.0
c397,0.0
c398,0.0
c399,0.0
c400,0.0
c401,0.0
c402,0.0
c403,0.0
c404,0.0
c405,0.0
c406,0.0
c407,0.0
c408,0.0
c409,0.0
c410,0.0
c411,0.0
c412,0.0
c413,0.0
c414,0.0
c415,0.0
c416,0.0
c417,0.0
c418,0.0
c419,0.0
c420,0.0
c421,0.0
c422,0.0
c423,0.0
c424,0.0
c425,0.0
c426,0.0
c427,0.0
c428,0.0
c429,0.0
c430,0.0
c431,0.0
c432,0.0
c433,0.0
c434,0.0
c435,0.0
c436,0.0
c437,0.0
c438,0.0
c439,0.0
c440,0.0
c441,0.0
c442,0.0
c443,0.0
c444,0.0
c445,0.0
c446,0.0
c447,0.0
c448,0.0
c449,0.0
c450,0.0
c451,0.0
c452,0.0
c453,0.0
c454,0.0
c455,0.0
c456,0.0
c457,0.0
c458,0.0
c459,0.0
c460,0.0
c461,0.0
c462,0.0
c463,0.0
c464,0.0
c465,0.0
c466,0.0
c467,0.0
c468,0.0
c469,0.0
c470,0.0
c471,0.0
c472,0.0
c473,0.0
c474,0.0
c475,0.0
c476,0.0
c477,0.0
c478,0.0
c479,0.0
c480,0.0
c481,0.0
c482,0.0
c483,0.0
c484,0.0
c485,0.0
c486,0.0
c487,0.0
c488,0.0
c489,0.0
c490,0.0
c491,0.0
c492,0.0
c493,0.0
c494,0.0
c495,0.0
c496,0.0
c497,0.0
c498,0.0
c499,0.0
c500,0.0
c501,0.0
c502,0.0
c503,0.0
c504,0.0
c505,0.0
c506,0.0
c507,0.0
c508,0.0
c509,0.0
c510,0.0
c511,0.0
c512,0.0
c513,0.0
c514,0.0
c515,0.0
c516,0.0
c517,0.0
c518,0.0
c519,0.0
c520,0.0
c521,0.0
c522,0.0
c523,0.0
c524,0.0
c525,0.0
c526,0.0
c527,0.0
c528,0.0
c529,0.0
c530,0.0
c531,0.0
c532,0.0
c533,0.0
c534,0.0
c535,0.0
c536,0.0
c537,0.0
c538,0.0
c539,0.0
c540,0.0
c541,0.0
c542,0.0
c543,0.0
c544,0.0
c545,0.0
c546,0.0
c547,0.0
c548,0.0
c549,0.0
c550,0.0
c551,0.0
c552,0.0
c553,0.0
c554,0.0
c555,0.0
c556,0.0
c557,0.0
c558,0.0
c559,0.0
c560,0.0
c561,0.0
c562,0.0
c563,0.0
c564,0.0
c565,0.0
c566,0.0
c567,0.0
c568,0.0
c569,0.0
c570,0.0
c571,0.0
c572,0.0
c573,0.0
c574,0.0
c575,0.0
c576,0.0
c577,0.0
c578,0.0
c579,0.0
c580,0.0
c581,0.0
c582,0.0
c583,0.0
c584,0.0
c585,0.0
c586,0.0
c587,0.0
c588,0.0
c589,0.0
c590,0.0
c591,0.0
c592,0.0
c593,0.0
c594,0.0
c595,0.0
c596,0.0
c597,0.0
c598,0.0
c599,0.0
c600,0.0
c601,0.0
c602,0.0
c603,0.0
c604,0.0
c605,0.0
c606,0.0
c607,0.0
c608,0.0
c609,0.0
c610,0.0
c611,0.0
c612,0.0
c613,0.0
c614,0.0
c615,0.0
c616,0.0
c617,0.0
c618,0.0
c619,0.0
c620,0.0
c621,0.0
c622,0.0
c623,0.0
c624,0.0
c625,0.0
c946,0.0
c947,0.0
c948,0.0
c949,0.0
c950,0.0
c951,0.0
c952,0.0
c953,0.0
c954,0.0
c955,0.0
c956,0.0
c957,0.0
c958,0.0
c959,0.0
c960,0.0
c961,0.0
c962,0.0
c963,0.0
c964,0.0
c965,0.0
c966,0.0
c967,0.0
c968,0.0
c969,0.0
c970,0.0
c971,0.0
c972,0.0
c973,0.0
c974,0.0
c975,0.0
c976,0.0
c977,0.0
c1066,0.0
c1067,0.0
c1068,0.0
c1069,0.0
c1070,0.0
c1071,0.0
c1072,0.0
c1073,0.0
c1074,0.0
c1075,0.0
c1076,0.0
c1077,0.0
c1078,0.0
c1079,0.0
c1080,0.0
c1081,0.0
c1082,0.0
c1083,0.0
c1084,0.0
c1085,0.0
c1086,0.0
c1087,0.0
c1088,0.0
c1089,0.0
c1090,0.0
c1091,0.0
c1092,0.0
c1093,0.0
c1094,0.0
c1095,0.0
c1096,0.0
c1097,0.0
c1098,0.0
c1099,0.0
c1100,0.0
c1101,0.0
c1102,0.0
c1103,0.0
c1104,0.0
c1105,0.0
c1106,0.0
c1107,0.0
c1108,0.0
c1109,0.0
c1110,0.0
c1111,0.0
c1112,0.0
c1113,0.0
c1114,0.0
c1115,0.0
c1116,0.0
c1117,0.0
c1118,0.0
c1119,0.0
c1120,0.0
c1121,0.0
c1122,0.0
c1123,0.0
c1124,0.0
c1125,0.0
c1126,0.0
c1127,0.0
c1128,0.0
c1129,0.0
c1130,0.0
c1131,0.0
c1132,0.0
c1133,0.0
c1134,0.0
c1135,0.0
c1136,0.0
c1137,0.0
c1138,0.0
c1139,0.0
c1140,0.0
c1141,0.0
c1142,0.0
c1143,0.0
c1144,0.0
c1145,0.0
c1146,0.0
c1147,0.0
c1148,0.0
c1149,0.0
c1150,0.0
c1151,0.0
c1152,0.0
c1153,0.0
c1154,0.0
c1155,0.0
c1156,0.0
c1157,0.0
c1158,0.0
c1159,0.0
c1160,0.0
c1161,0.0
c1162,0.0
c1163,0.0
c1164,0.0
c1165,0.0
c1166,0.0
c1167,0.0
c1168,0.0
c1169,0.0
c1170,0.0
c1171,0.0
c1172,0.0
c1173,0.0
c1174,0.0
c1175,0.0
c1176,0.0
c1177,0.0
c1178,0.0
c1179,0.0
c1180,0.0
c1181,0.0
c1182,0.0
c1183,0.0
c1184,0.0
c1185,0.0
c1186,0.0
c1187,0.0
c1188,0.0
c1189,0.0
c1190,0.0
c1191,0.0
c1192,0.0
c1193,0.0
c1194,0.0
c1195,0.0
c1196,0.0
c1197,0.0
c1198,0.0
c1199,0.0
c1200,0.0
c1201,0.0
c1202,0.0
c1203,0.0
c1204,0.0
c1205,0.0
c1206,0.0
c1207,0.0
c1208,0.0
c1209,0.0
c1210,0.0
c1211,0.0
c1212,0.0
c1213,0.0
c1214,0.0
c1215,0.0
c1216,0.0
c1217,0.0
c1218,0.0
c1219,0.0
c1220,0.0
c1221,0.0
c1222,0.0
c1223,0.0
c1224,0.0
c1225,0.0
c1226,0.0
c1227,0.0
c1228,0.0
c1229,0.0
c1230,0.0
c1231,0.0
c1232,0.0
c1233,0.0
c1234,0.0
c1235,0.0
c1236,0.0
c1237,0.0
c1238,0.0
c1239,0.0
c1240,0.0
c1241,0.0
c1242,0.0
c1243,0.0
c1244,0.0
c1245,0.0
c1246,0.0
c1247,0.0
c1248,0.0
c1249,0.0
c1250,0.0
c1251,0.0
c1252,0.0
c1253,0.0
c1254,0.0
c1255,0.0
c1256,0.0
c1257,0.0
c1258,0.0
c1259,0.0
c1260,0.0
c1261,0.0
c1262,0.0
c1263,0.0
c1264,0.0
c1265,0.0
c1266,0.0
c1267,0.0
c1268,0.0
c1269,0.0
c1270,0.0
c1271,0.0
c1272,0.0
c1273,0.0
c1274,0.0
c1275,0.0
c1276,0.0
c1277,0.0
c1278,0.0
c1279,0.0
c1280,0.0
c1281,0.0
c1282,0.0
c1283,0.0
c1284,0.0
c1285,0.0
c1286,0.0
c1287,0.0
c1288,0.0
c1289,0.0
c1290,0.0
c1291,0.0
c1292,0.0
c1293,0.0
c1294,0.0
c1295,0.0
c1296,0.0
c1297,0.0
c1298,0.0
c1299,0.0
c1300,0.0
c1301,0.0
c1302,0.0
c1303,0.0
c1304,0.0
c1305,0.0
c1306,0.0
c1307,0.0
c1308,0.0
c1309,0.0
c1310,0.0
c1311,0.0
c1312,0.0
c1313,0.0
c1314,0.0
c1315,0.0
c1316,0.0
c1317,0.0
c1318,0.0
c1319,0.0
c1320,0.0
c1321,0.0
c1322,0.0
c1323,0.0
c1324,0.0
c1325,0.0
c1326,0.0
c1327,0.0
c1328,0.0
c1329,0.0
c1330,0.0
c1331,0.0
c1332,0.0
c1333,0.0
c1334,0.0
c1335,0.0
c1336,0.0
c1337,0.0
c1338,0.0
c1339,0.0
c1340,0.0
c1341,0.0
c1342,0.0
c1343,0.0
c1344,0.0
c1345,0.0
c1346,0.0
c1347,0.0
c1348,0.0
c1349,0.0
c1350,0.0
c1351,0.0
c1352,0.0
c1353,0.0
c1354,0.0
c1355,0.0
c1356,0.0
c1357,0.0
c1358,0.0
c1359,0.0
c1360,0.0
c1361,0.0
c1362,0.0
c1363,0.0
c1364,0.0
c1365,0.0
c1366,0.0
c1367,0.0
c1368,0.0
c1369,0.0
c1370,0.0
c1371,0.0
c1372,0.0
c1373,0.0
c1374,0.0
c1375,0.0
c1376,0.0
c1377,0.0
c1378,0.0
c1379,0.0
c1380,0.0
c1381,0.0
c1382,0.0
c1383,0.0
c1384,0.0
c1385,0.0
c1386,0.0
c1387,0.0
c1388,0.0
c1389,0.0
c1390,0.0
c1391,0.0
c1392,0.0
c1393,0.0
c1394,0.0
c1395,0.0
c1396,0.0
c1397,0.0
c1398,0.0
c1399,0.0
c1400,0.0
c1401,0.0
c1402,0.0
c1403,0.0
c1404,0.0
c1405,0.0
c1406,0.0
c1407,0.0
c1408,0.0
c1409,0.0
c1410,0.0
c1411,0.0
c1412,0.0
c1413,0.0
c1414,0.0
c1415,0.0
c1416,0.0
c1417,0.0
