window_id,decision_id
W05,d11654
W05,d11671
W05,d11691
W05,d11709
W05,d11727
W05,d11745
W05,d11763
W05,d11781
W05,d11799
W05,d11817
W05,d11834
W05,d11851
W05,d11868
W05,d11885
W05,d11902
W05,d11919
W05,d11936
W05,d11953
W05,d11969
W05,d11985
W05,d12001
W05,d12018
W05,d12038
W05,d12056
W05,d12074
W05,d12092
W05,d12110
W05,d12128
W05,d12145
W05,d12162
W05,d12179
W05,d12196
W05,d12213
W05,d12230
W05,d12247
W05,d12264
W05,d12280
W05,d12296
W05,d12312
W05,d03681
W05,d03700
W05,d03719
W05,d03738
W05,d03757
W05,d03776
W05,d03795
W05,d03814
W05,d03833
W05,d03853
W05,d03871
W05,d03889
W05,d03907
W05,d03925
W05,d03943
W05,d03961
W05,d03979
W05,d03997
W05,d04014
W05,d04031
W05,d04048
W05,d04065
W05,d04082
W05,d04099
W05,d04116
W05,d04133
W05,d04149
W05,d04165
W05,d04181
W05,d04198
W05,d04217
W05,d04236
W05,d04255
W05,d04274
W05,d04293
W05,d04312
W05,d04331
W05,d04350
W05,d04370
W05,d04388
W05,d04406
W05,d04424
W05,d04442
W05,d04460
W05,d04478
W05,d04496
W05,d04514
W05,d04531
W05,d04548
W05,d04565
W05,d04582
W05,d04599
W05,d04616
W05,d04633
W05,d04650
W05,d04666
W05,d04682
W05,d04698
W05,d04715
W05,d04734
W05,d04753
W05,d04772
W05,d04791
W05,d04810
W05,d04829
W05,d04848
W05,d04868
W05,d04886
W05,d04904
W05,d04922
W05,d04940
W05,d04958
W05,d04976
W05,d04994
W05,d05012
W05,d05029
W05,d05046
W05,d05063
W05,d05080
W05,d05097
W05,d05114
W05,d05131
W05,d05148
W05,d05164
W05,d05180
W05,d05196
W05,d05213
W05,d05232
W05,d05251
W05,d05270
W05,d05289
W05,d05308
W05,d05328
W05,d05346
W05,d05364
W05,d05382
W05,d05400
W05,d05418
W05,d05436
W05,d05454
W05,d05472
W05,d05489
W05,d05506
W05,d05523
W05,d05540
W05,d05557
W05,d05574
W05,d05591
W05,d05608
W05,d05624
W05,d05640
W05,d05656
W05,d05673
W05,d05692
W05,d05711
W05,d05730
W05,d05749
W05,d05769
W05,d05787
W05,d05805
W05,d05823
W05,d05841
W05,d05859
W05,d05877
W05,d05895
W05,d05913
W05,d05930
W05,d05947
W05,d05964
W05,d05981
W05,d05998
W05,d06015
W05,d06032
W05,d06049
W05,d06065
W05,d06081
W05,d06097
W05,d06114
W05,d06133
W05,d06152
W05,d06171
W05,d06190
W05,d06210
W05,d06228
W05,d06246
W05,d06264
W05,d06282
W05,d06300
W05,d06318
W05,d06336
W05,d06354
W05,d06371
W05,d06388
W05,d06405
W05,d06422
W05,d06439
W05,d06456
W05,d06473
W05,d06490
W05,d06506
W05,d06522
W05,d06538
W05,d06555
W05,d06574
W05,d06593
W05,d06612
W05,d06632
W05,d06650
W05,d06668
W05,d06686
W05,d06704
W05,d06722
W05,d06740
W05,d06758
W05,d06776
W05,d06793
W05,d06810
W05,d06827
W05,d06844
W05,d06861
W05,d06878
W05,d06895
W05,d06912
W05,d06928
W05,d06944
W05,d06960
W05,d06977
W05,d06996
W05,d07016
W05,d07034
W05,d07052
W05,d07070
W05,d07088
W05,d07106
W05,d07124
W05,d07142
W05,d07160
W05,d07177
W05,d07194
W05,d07211
W05,d07228
W05,d07245
W05,d07262
W05,d07279
W05,d07296
W05,d07312
W05,d07328
W05,d07344
W05,d07361
W05,d07381
W05,d07400
W05,d07419
W05,d07438
W05,d07457
W05,d07475
W05,d07493
W05,d07511
W05,d07529
W05,d07547
W05,d07565
W05,d07583
W05,d07601
W05,d07618
W05,d07635
W05,d07652
W05,d07670
W05,d07690
W05,d07709
W05,d07728
W05,d07747
W05,d07766
W05,d07784
W05,d07802
W05,d07820
W05,d07838
W05,d07856
W05,d07874
W05,d07892
W05,d07910
W05,d07927
W05,d07944
W05,d07961
W05,d07979
W05,d07999
W05,d08018
W05,d08037
W05,d08056
W05,d08074
W05,d08092
W05,d08110
W05,d08128
W05,d08146
W05,d08164
W05,d08182
W05,d08200
W05,d08217
W05,d08234
W05,d08251
W05,d08269
W05,d08289
W05,d08308
W05,d08326
W05,d08344
W05,d08362
W05,d08380
W05,d08398
W05,d08416
W05,d08434
W05,d08452
W05,d08469
W05,d08486
W05,d08503
W05,d08521
W05,d08541
W05,d08559
W05,d08577
W05,d08595
W05,d08613
W05,d08631
W05,d08649
W05,d08667
W05,d08685
W05,d08702
W05,d08719
W05,d08736
W05,d08754
W05,d08774
W05,d08792
W05,d08810
W05,d08828
W05,d08846
W05,d08864
W05,d08882
W05,d08900
W05,d08918
W05,d08935
W05,d08952
W05,d08969
W05,d08987
W05,d09007
W05,d09025
W05,d09043
W05,d09061
W05,d09079
W05,d09097
W05,d09115
W05,d09133
W05,d09150
W05,d09167
W05,d09184
W05,d09202
W05,d09222
W05,d09240
W05,d09258
W05,d09276
W05,d09294
W05,d09312
W05,d09329
W05,d09346
W05,d09363
W05,d09381
W05,d09401
W05,d09420
W05,d09439
W05,d09458
W05,d09477
W05,d09494
W05,d09511
W05,d09528
W05,d09546
W05,d09566
W05,d09585
W05,d09604
W05,d09623
W05,d09642
W05,d09659
W05,d09676
W05,d09693
W05,d09711
W05,d09731
W05,d09750
W05,d09769
W05,d09788
W05,d09805
W05,d09822
W05,d09839
W05,d09857
W05,d09877
W05,d09896
W05,d09913
W05,d09930
W05,d09947
W05,d09965
W05,d09985
W06,d10003
W06,d10020
W06,d10037
W06,d10055
W06,d10075
W06,d10092
W06,d10109
W06,d10126
W06,d10144
W06,d10164
W06,d10181
W06,d10198
W06,d10216
W06,d10236
W06,d10942
W06,d10962
W06,d10980
W06,d10998
W06,d11016
W06,d11034
W06,d11052
W06,d11070
W06,d11088
W06,d11106
W06,d11123
W06,d11140
W06,d11157
W06,d11174
W06,d11191
W06,d11208
W06,d11225
W06,d11242
W06,d11258
W06,d11274
W06,d11290
W06,d11307
W06,d11327
W06,d11345
W06,d11363
W06,d11381
W06,d11399
W06,d11417
W06,d11435
W06,d11453
W06,d11471
W06,d11488
W06,d11505
W06,d11522
W06,d11539
W06,d11556
W06,d11573
W06,d11590
W06,d11607
W06,d11623
W06,d11639
W06,d11655
W06,d11672
W06,d11692
W06,d11710
W06,d11728
W06,d11746
W06,d11764
W06,d11782
W06,d11800
W06,d11818
W06,d11835
W06,d11852
W06,d11869
W06,d11886
W06,d11903
W06,d11920
W06,d11937
W06,d11954
W06,d11970
W06,d11986
W06,d12002
W06,d12019
W06,d12039
W06,d12057
W06,d12075
W06,d12093
W06,d12111
W06,d12129
W06,d12146
W06,d12163
W06,d12180
W06,d12197
W06,d12214
W06,d12231
W06,d12248
W06,d12265
W06,d12281
W06,d12297
W06,d12313
W06,d03682
W06,d03701
W06,d03720
W06,d03739
W06,d03758
W06,d03777
W06,d03796
W06,d03815
W06,d03834
W06,d03854
W06,d03872
W06,d03890
W06,d03908
W06,d03926
W06,d03944
W06,d03962
W06,d03980
W06,d03998
W06,d04015
W06,d04032
W06,d04049
W06,d04066
W06,d04083
W06,d04100
W06,d04117
W06,d04134
W06,d04150
W06,d04166
W06,d04182
W06,d04199
W06,d04218
W06,d04237
W06,d04256
W06,d04275
W06,d04294
W06,d04313
W06,d04332
W06,d04351
W06,d04371
W06,d04389
W06,d04407
W06,d04425
W06,d04443
W06,d04461
W06,d04479
W06,d04497
W06,d04515
W06,d04532
W06,d04549
W06,d04566
W06,d04583
W06,d04600
W06,d04617
W06,d04634
W06,d04651
W06,d04667
W06,d04683
W06,d04699
W06,d04716
W06,d04735
W06,d04754
W06,d04773
W06,d04792
W06,d04811
W06,d04830
W06,d04849
W06,d04869
W06,d04887
W06,d04905
W06,d04923
W06,d04941
W06,d04959
W06,d04977
W06,d04995
W06,d05013
W06,d05030
W06,d05047
W06,d05064
W06,d05081
W06,d05098
W06,d05115
W06,d05132
W06,d05149
W06,d05165
W06,d05181
W06,d05197
W06,d05214
W06,d05233
W06,d05252
W06,d05271
W06,d05290
W06,d05309
W06,d05329
W06,d05347
W06,d05365
W06,d05383
W06,d05401
W06,d05419
W06,d05437
W06,d05455
W06,d05473
W06,d05490
W06,d05507
W06,d05524
W06,d05541
W06,d05558
W06,d05575
W06,d05592
W06,d05609
W06,d05625
W06,d05641
W06,d05657
W06,d05674
W06,d05693
W06,d05712
W06,d05731
W06,d05750
W06,d05770
W06,d05788
W06,d05806
W06,d05824
W06,d05842
W06,d05860
W06,d05878
W06,d05896
W06,d05914
W06,d05931
W06,d05948
W06,d05965
W06,d05982
W06,d05999
W06,d06016
W06,d06033
W06,d06050
W06,d06066
W06,d06082
W06,d06098
W06,d06115
W06,d06134
W06,d06153
W06,d06172
W06,d06191
W06,d06211
W06,d06229
W06,d06247
W06,d06265
W06,d06283
W06,d06301
W06,d06319
W06,d06337
W06,d06355
W06,d06372
W06,d06389
W06,d06406
W06,d06423
W06,d06440
W06,d06457
W06,d06474
W06,d06491
W06,d06507
W06,d06523
W06,d06539
W06,d06556
W06,d06575
W06,d06594
W06,d06613
W06,d06633
W06,d06651
W06,d06669
W06,d06687
W06,d06705
W06,d06723
W06,d06741
W06,d06759
W06,d06777
W06,d06794
W06,d06811
W06,d06828
W06,d06845
W06,d06862
W06,d06879
W06,d06896
W06,d06913
W06,d06929
W06,d06945
W06,d06961
W06,d06978
W06,d06997
W06,d07017
W06,d07035
W06,d07053
W06,d07071
W06,d07089
W06,d07107
W06,d07125
W06,d07143
W06,d07161
W06,d07178
W06,d07195
W06,d07212
W06,d07229
W06,d07246
W06,d07263
W06,d07280
W06,d07297
W06,d07313
W06,d07329
W06,d07345
W06,d07362
W06,d07382
W06,d07401
W06,d07420
W06,d07439
W06,d07458
W06,d07476
W06,d07494
W06,d07512
W06,d07530
W06,d07548
W06,d07566
W06,d07584
W06,d07602
W06,d07619
W06,d07636
W06,d07653
W06,d07671
W06,d07691
W06,d07710
W06,d07729
W06,d07748
W06,d07767
W06,d07785
W06,d07803
W06,d07821
W06,d07839
W06,d07857
W06,d07875
W06,d07893
W06,d07911
W06,d07928
W06,d07945
W06,d07962
W06,d07980
W06,d08000
W06,d08019
W06,d08038
W06,d08057
W06,d08075
W06,d08093
W06,d08111
W06,d08129
W06,d08147
W06,d08165
W06,d08183
W06,d08201
W06,d08218
W06,d08235
W06,d08252
W06,d08270
W06,d08290
W06,d08309
W06,d08327
W06,d08345
W06,d08363
W06,d08381
W06,d08399
W06,d08417
W06,d08435
W06,d08453
W06,d08470
W06,d08487
W06,d08504
W06,d08522
W06,d08542
W06,d08560
W06,d08578
W06,d08596
W06,d08614
W06,d08632
W06,d08650
W06,d08668
W06,d08686
W06,d08703
W06,d08720
W06,d08737
W06,d08755
W06,d08775
W06,d08793
W06,d08811
W06,d08829
W06,d08847
W06,d08865
W06,d08883
W06,d08901
W06,d08919
W06,d08936
W06,d08953
W06,d08970
W06,d08988
W06,d09008
W06,d09026
W06,d09044
W06,d09062
W06,d09080
W06,d09098
W06,d09116
W06,d09134
W06,d09151
W06,d09168
W06,d09185
W06,d09203
W06,d09223
W06,d09241
W06,d09259
W06,d09277
W06,d09295
W06,d09313
W06,d09330
W06,d09347
