cap_group_id,decision_id
K010,d12047
K010,d12065
K010,d12083
K010,d12101
K010,d12119
K010,d12137
K010,d12154
K010,d12171
K010,d12188
K010,d12205
K010,d12222
K010,d12239
K010,d12256
K010,d12271
K010,d12287
K010,d12303
K010,d12319
K011,d08279
K011,d08299
K011,d08318
K011,d08336
K011,d08354
K011,d08372
K011,d08390
K011,d08408
K011,d08426
K011,d08444
K011,d08460
K011,d08477
K011,d08494
K011,d08511
K011,d09212
K011,d09232
K011,d09250
K011,d09268
K011,d09286
K011,d09304
K011,d09320
K011,d09337
K011,d09354
K011,d09371
K011,d09867
K011,d09887
K011,d09904
K011,d09921
K011,d09938
K011,d09955
K011,d10225
K011,d10243
K012,d05223
K012,d05242
K012,d05261
K012,d05280
K012,d05299
K012,d05319
K012,d05338
K012,d05356
K012,d05374
K012,d05392
K012,d05410
K012,d05428
K012,d05446
K012,d05464
K012,d05482
K012,d05499
K012,d05516
K012,d05533
K012,d05550
K012,d05567
K012,d05584
K012,d05601
K012,d05616
K012,d05632
K012,d05648
K012,d05664
K012,d06987
K012,d07007
K012,d07026
K012,d07044
K012,d07062
K012,d07080
K012,d07098
K012,d07116
K012,d07134
K012,d07152
K012,d07170
K012,d07187
K012,d07204
K012,d07221
K012,d07238
K012,d07255
K012,d07272
K012,d07289
K012,d07304
K012,d07320
K012,d07336
K012,d07352
K012,d08280
K012,d08300
K012,d08319
K012,d08337
K012,d08355
K012,d08373
K012,d08391
K012,d08409
K012,d08427
K012,d08445
K012,d08461
K012,d08478
K012,d08495
K012,d08512
K012,d09213
K012,d09233
K012,d09251
K012,d09269
K012,d09287
K012,d09305
K012,d09321
K012,d09338
K012,d09355
K012,d09372
K012,d09868
K012,d09888
K012,d09905
K012,d09922
K012,d09939
K012,d09956
K012,d10226
K012,d10244
K012,d12029
K012,d12048
K012,d12066
K012,d12084
K012,d12102
K012,d12120
K012,d12138
K012,d12155
K012,d12172
K012,d12189
K012,d12206
K012,d12223
K012,d12240
K012,d12257
K012,d12272
K012,d12288
K012,d12304
K012,d12320
K013,d05224
K013,d05243
K013,d05262
K013,d05281
K013,d05300
K013,d05320
K013,d05339
K013,d05357
K013,d05375
K013,d05393
K013,d05411
K013,d05429
K013,d05447
K013,d05465
K013,d05483
K013,d05500
K013,d05517
K013,d05534
K013,d05551
K013,d05568
K013,d05585
K013,d05602
K013,d05617
K013,d05633
K013,d05649
K013,d05665
K013,d06988
K013,d07008
K013,d07027
K013,d07045
K013,d07063
K013,d07081
K013,d07099
K013,d07117
K013,d07135
K013,d07153
K013,d07171
K013,d07188
K013,d07205
K013,d07222
K013,d07239
K013,d07256
K013,d07273
K013,d07290
K013,d07305
K013,d07321
K013,d07337
K013,d07353
K013,d08281
K013,d08301
K013,d08320
K013,d08338
K013,d08356
K013,d08374
K013,d08392
K013,d08410
K013,d08428
K013,d08446
K013,d08462
K013,d08479
K013,d08496
K013,d08513
K013,d09214
K013,d09234
K013,d09252
K013,d09270
K013,d09288
K013,d09306
K013,d09322
K013,d09339
K013,d09356
K013,d09373
K013,d09869
K013,d09889
K013,d09906
K013,d09923
K013,d09940
K013,d09957
K013,d10227
K013,d10245
K013,d12030
K013,d12049
K013,d12067
K013,d12085
K013,d12103
K013,d12121
K013,d12139
K013,d12156
K013,d12173
K013,d12190
K013,d12207
K013,d12224
K013,d12241
K013,d12258
K013,d12273
K013,d12289
K013,d12305
K013,d12321
K014,d05225
K014,d05244
K014,d05263
K014,d05282
K014,d05301
K014,d05321
K014,d05340
K014,d05358
K014,d05376
K014,d05394
K014,d05412
K014,d05430
K014,d05448
K014,d05466
K014,d05484
K014,d05501
K014,d05518
K014,d05535
K014,d05552
K014,d05569
K014,d05586
K014,d05603
K014,d05618
K014,d05634
K014,d05650
K014,d05666
K014,d06989
K014,d07009
K014,d07028
K014,d07046
K014,d07064
K014,d07082
K014,d07100
K014,d07118
K014,d07136
K014,d07154
K014,d07172
K014,d07189
K014,d07206
K014,d07223
K014,d07240
K014,d07257
K014,d07274
K014,d07291
K014,d07306
K014,d07322
K014,d07338
K014,d07354
K014,d08282
K014,d08302
K014,d08321
K014,d08339
K014,d08357
K014,d08375
K014,d08393
K014,d08411
K014,d08429
K014,d08447
K014,d08463
K014,d08480
K014,d08497
K014,d08514
K014,d09215
K014,d09235
K014,d09253
K014,d09271
K014,d09289
K014,d09307
K014,d09323
K014,d09340
K014,d09357
K014,d09374
K014,d09870
K014,d09890
K014,d09907
K014,d09924
K014,d09941
K014,d09958
K014,d10228
K014,d10246
K014,d12031
K014,d12050
K014,d12068
K014,d12086
K014,d12104
K014,d12122
K014,d12140
K014,d12157
K014,d12174
K014,d12191
K014,d12208
K014,d12225
K014,d12242
K014,d12259
K014,d12274
K014,d12290
K014,d12306
K014,d12322
K015,d05226
K015,d05245
K015,d05264
K015,d05283
K015,d05302
K015,d05322
K015,d05341
K015,d05359
K015,d05377
K015,d05395
K015,d05413
K015,d05431
K015,d05449
K015,d05467
K015,d05485
K015,d05502
K015,d05519
K015,d05536
K015,d05553
K015,d05570
K015,d05587
K015,d05604
K015,d05619
K015,d05635
K015,d05651
K015,d05667
K015,d06990
K015,d07010
K015,d07029
K015,d07047
K015,d07065
K015,d07083
K015,d07101
K015,d07119
K015,d07137
K015,d07155
K015,d07173
K015,d07190
K015,d07207
K015,d07224
K015,d07241
K015,d07258
K015,d07275
K015,d07292
K015,d07307
K015,d07323
K015,d07339
K015,d07355
K015,d08283
K015,d08303
K015,d08322
K015,d08340
K015,d08358
K015,d08376
K015,d08394
K015,d08412
K015,d08430
K015,d08448
K015,d08464
K015,d08481
K015,d08498
K015,d08515
K015,d09216
K015,d09236
K015,d09254
K015,d09272
K015,d09290
K015,d09308
K015,d09324
K015,d09341
K015,d09358
K015,d09375
K015,d09871
K015,d09891
K015,d09908
K015,d09925
K015,d09942
K015,d09959
K015,d10229
K015,d10247
K015,d12032
K015,d12051
K015,d12069
K015,d12087
K015,d12105
K015,d12123
K015,d12141
K015,d12158
K015,d12175
K015,d12192
K015,d12209
K015,d12226
K015,d12243
K015,d12260
K015,d12275
K015,d12291
K015,d12307
K015,d12323
K016,d05227
K016,d05246
K016,d05265
K016,d05284
K016,d05303
K016,d05323
K016,d05342
K016,d05360
K016,d05378
K016,d05396
K016,d05414
K016,d05432
K016,d05450
K016,d05468
K016,d05486
K016,d05503
K016,d05520
K016,d05537
K016,d05554
K016,d05571
K016,d05588
K016,d05605
K016,d05620
K016,d05636
K016,d05652
K016,d05668
K016,d06991
K016,d07011
K016,d07030
K016,d07048
K016,d07066
K016,d07084
K016,d07102
K016,d07120
K016,d07138
K016,d07156
K016,d07174
K016,d07191
K016,d07208
K016,d07225
K016,d07242
K016,d07259
K016,d07276
K016,d07293
K016,d07308
K016,d07324
K016,d07340
K016,d07356
K016,d08284
K016,d08304
K016,d08323
K016,d08341
K016,d08359
K016,d08377
K016,d08395
K016,d08413
K016,d08431
K016,d08449
K016,d08465
K016,d08482
K016,d08499
K016,d08516
K016,d09217
K016,d09237
K016,d09255
K016,d09273
K016,d09291
K016,d09309
K016,d09325
K016,d09342
K016,d09359
K016,d09376
K016,d09872
K016,d09892
K016,d09909
K016,d09926
K016,d09943
K016,d09960
K016,d10230
K016,d10248
K016,d12033
K016,d12052
K016,d12070
K016,d12088
K016,d12106
K016,d12124
K016,d12142
K016,d12159
K016,d12176
K016,d12193
K016,d12210
K016,d12227
K016,d12244
K016,d12261
K016,d12276
K016,d12292
K016,d12308
K016,d12324
K017,d05228
K017,d05247
K017,d05266
K017,d05285
K017,d05304
K017,d05324
K017,d05343
K017,d05361
K017,d05379
K017,d05397
K017,d05415
K017,d05433
K017,d05451
K017,d05469
K017,d05487
K017,d05504
K017,d05521
K017,d05538
K017,d05555
K017,d05572
K017,d05589
K017,d05606
K017,d05621
K017,d05637
K017,d05653
K017,d05669
K017,d06992
K017,d07012
K017,d07031
K017,d07049
K017,d07067
K017,d07085
K017,d07103
K017,d07121
K017,d07139
K017,d07157
K017,d07175
K017,d07192
K017,d07209
K017,d07226
K017,d07243
K017,d07260
K017,d07277
K017,d07294
K017,d07309
K017,d07325
K017,d07341
K017,d07357
K017,d08285
K017,d08305
K017,d08324
K017,d08342
K017,d08360
K017,d08378
K017,d08396
K017,d08414
K017,d08432
K017,d08450
K017,d08466
K017,d08483
K017,d08500
K017,d08517
K017,d09218
K017,d09238
K017,d09256
K017,d09274
K017,d09292
K017,d09310
K017,d09326
K017,d09343
K017,d09360
K017,d09377
K017,d09873
K017,d09893
K017,d09910
K017,d09927
K017,d09944
K017,d09961
K017,d10231
K017,d10249
K017,d12034
K017,d12053
K017,d12071
K017,d12089
K017,d12107
K017,d12125
K017,d12143
K017,d12160
K017,d12177
K017,d12194
K017,d12211
K017,d12228
K017,d12245
K017,d12262
K017,d12277
K017,d12293
K017,d12309
K017,d12325
K018,d05229
K018,d05248
K018,d05267
K018,d05286
K018,d05305
K018,d05325
K018,d05344
K018,d05362
K018,d05380
K018,d05398
K018,d05416
K018,d05434
K018,d05452
K018,d05470
K018,d05488
K018,d05505
K018,d05522
K018,d05539
K018,d05556
K018,d05573
K018,d05590
K018,d05607
K018,d05622
K018,d05638
K018,d05654
K018,d05670
K018,d06993
K018,d07013
K018,d07032
K018,d07050
K018,d07068
K018,d07086
K018,d07104
K018,d07122
K018,d07140
K018,d07158
K018,d07176
K018,d07193
K018,d07210
K018,d07227
K018,d07244
K018,d07261
K018,d07278
K018,d07295
K018,d07310
K018,d07326
K018,d07342
K018,d07358
K018,d08286
K018,d08306
K018,d08325
K018,d08343
K018,d08361
K018,d08379
K018,d08397
K018,d08415
K018,d08433
K018,d08451
K018,d08467
K018,d08484
K018,d08501
K018,d08518
K018,d09219
K018,d09239
K018,d09257
K018,d09275
K018,d09293
K018,d09311
K018,d09327
K018,d09344
K018,d09361
K018,d09378
K018,d09874
K018,d09894
K018,d09911
K018,d09928
K018,d09945
K018,d09962
K018,d10232
K018,d10250
K018,d12035
K018,d12054
K018,d12072
K018,d12090
K018,d12108
K018,d12126
K018,d12144
K018,d12161
K018,d12178
K018,d12195
K018,d12212
K018,d12229
K018,d12246
K018,d12263
K018,d12278
K018,d12294
K018,d12310
K018,d12326
K019,d05230
K019,d05249
K019,d05268
K019,d05287
K019,d05306
K019,d05326
K019,d05345
K019,d05363
K019,d05381
K019,d05399
K019,d05417
K019,d05435
K019,d05453
K019,d05471
K019,d05623
K019,d05639
K019,d05655
K019,d05671
K019,d06994
K019,d07014
K019,d07033
K019,d07051
K019,d07069
K019,d07087
K019,d07105
K019,d07123
K019,d07141
K019,d07159
K019,d07311
K019,d07327
K019,d07343
K019,d07359
K019,d08287
K019,d08307
K019,d08468
K019,d08485
K019,d08502
K019,d08519
K019,d09220
K019,d09328
K019,d09345
K019,d09362
K019,d09379
K019,d12036
K019,d12055
K019,d12073
K019,d12091
K019,d12109
K019,d12127
K019,d12279
K019,d12295
K019,d12311
K019,d12327
K020,d09876
K020,d09895
K020,d09912
K020,d09929
K020,d09946
K020,d09963
K020,d10234
K020,d10251
K021,d05672
K021,d05691
K021,d05710
K021,d05729
K021,d05748
K021,d06113
K021,d06132
K021,d06151
K021,d06170
K021,d06189
K021,d06554
K021,d06573
K021,d06592
K021,d06611
K021,d06976
K021,d06995
K021,d10940
K021,d11305
K021,d11670
K021,d12017
K022,d05673
K022,d05692
K022,d05711
K022,d05730
K022,d05749
K022,d05769
K022,d05787
K022,d05805
K022,d05823
K022,d05841
K022,d05859
K022,d05877
K022,d05895
K022,d05913
K022,d05930
K022,d05947
K022,d05964
K022,d05981
K022,d05998
K022,d06015
K022,d06032
K022,d06049
K022,d06065
K022,d06081
K022,d06097
K022,d06114
K022,d06133
K022,d06152
K022,d06171
K022,d06190
K022,d06210
K022,d06228
K022,d06246
K022,d06264
K022,d06282
K022,d06300
K022,d06318
K022,d06336
K022,d06354
K022,d06371
K022,d06388
K022,d06405
K022,d06422
K022,d06439
K022,d06456
K022,d06473
K022,d06490
K022,d06506
K022,d06522
K022,d06538
K022,d06555
K022,d06574
K022,d06593
K022,d06612
K022,d06632
K022,d06650
K022,d06668
K022,d06686
K022,d06704
K022,d06722
K022,d06740
K022,d06758
K022,d06776
K022,d06793
K022,d06810
K022,d06827
K022,d06844
K022,d06861
K022,d06878
K022,d06895
K022,d06912
K022,d06928
K022,d06944
K022,d06960
K022,d06977
K022,d06996
K022,d07016
K022,d07034
K022,d07052
K022,d07070
K022,d07088
K022,d07106
K022,d07124
K022,d07142
K022,d07160
K022,d07177
K022,d07194
K022,d07211
K022,d07228
K022,d07245
K022,d07262
K022,d07279
K022,d07296
K022,d07312
K022,d07328
K022,d07344
K022,d07361
K022,d07381
K022,d07400
K022,d07419
K022,d07438
K022,d07457
K022,d07475
K022,d07493
K022,d07511
K022,d07529
K022,d07547
K022,d07565
K022,d07583
K022,d07601
K022,d07618
K022,d07635
K022,d07652
K022,d07670
K022,d07690
K022,d07709
K022,d07728
K022,d07747
K022,d07766
K022,d07784
K022,d07802
K022,d07820
K022,d07838
K022,d07856
K022,d07874
K022,d07892
K022,d07910
K022,d07927
K022,d07944
K022,d07961
K022,d07979
K022,d07999
K022,d08018
K022,d08037
K022,d08056
K022,d08074
K022,d08092
K022,d08110
K022,d08128
K022,d08146
K022,d08164
K022,d08182
K022,d08200
K022,d08217
K022,d08234
K022,d08251
K022,d08269
K022,d08289
K022,d08308
K022,d08326
K022,d08344
K022,d08362
K022,d08380
K022,d08398
K022,d08416
K022,d08434
K022,d08452
K022,d08469
K022,d08486
K022,d08503
K022,d08521
K022,d08541
K022,d08559
K022,d08577
K022,d08595
K022,d08613
K022,d08631
K022,d08649
K022,d08667
K022,d08685
K022,d08702
K022,d08719
K022,d08736
K022,d08754
K022,d08774
K022,d08792
K022,d08810
K022,d08828
K022,d08846
K022,d08864
K022,d08882
K022,d08900
K022,d08918
K022,d08935
K022,d08952
K022,d08969
K022,d08987
K022,d09007
K022,d09025
K022,d09043
K022,d09061
K022,d09079
K022,d09097
K022,d09115
K022,d09133
K022,d09150
K022,d09167
K022,d09184
K022,d09202
K022,d09222
K022,d09240
K022,d09258
K022,d09276
K022,d09294
K022,d09312
K022,d09329
K022,d09346
K022,d09363
K022,d09381
K022,d09401
K022,d09420
K022,d09439
K022,d09458
K022,d09477
K022,d09494
K022,d09511
K022,d09528
K022,d09546
K022,d09566
K022,d09585
K022,d09604
K022,d09623
K022,d09642
K022,d09659
K022,d09676
K022,d09693
K022,d09711
K022,d09731
K022,d09750
K022,d09769
K022,d09788
K022,d09805
K022,d09822
K022,d09839
K022,d09857
K022,d09877
K022,d09896
K022,d09913
K022,d09930
K022,d09947
K022,d09965
K022,d09985
K022,d10002
K022,d10019
K022,d10036
K022,d10054
K022,d10074
K022,d10091
K022,d10108
K022,d10125
K022,d10143
K022,d10163
K022,d10180
K022,d10197
K022,d10215
K022,d10235
K022,d10253
K022,d10274
