option_id,package_id,profit
241,2,127065892.0
242,2,107489183.0
243,2,21576893.0
244,2,80554892.0
245,2,62468277.0
246,2,98128000.0
247,2,93451000.0
248,2,69959000.0
249,2,22705000.0
250,2,51846000.0
251,2,52112000.0
252,2,31979000.0
253,2,15471034.0
254,2,27479023.0
255,2,51034000.0
256,2,19356792.0
257,2,21335000.0
258,2,43592001.0
259,2,17257893.0
260,2,18671000.0
261,2,18853093.0
262,2,52501000.0
263,2,10373985.0
264,2,27199000.0
265,2,11146832.0
266,2,12905392.0
267,2,19146000.0
268,2,6552892.0
269,2,5944921.0
270,2,5073001.0
271,2,10696000.0
272,2,4901343.0
273,2,11319102.0
274,2,2956337446.0
275,2,1379247168.0
276,2,1784359876.0
277,2,367170516.0
278,2,212216390.0
279,2,1924349396.0
280,2,1797459396.0
281,2,1072504672.0
282,2,759711848.0
283,2,503762416.0
284,2,1634055882.0
285,2,1690555732.0
286,2,1504985608.0
287,2,2177835176.0
288,2,1409994148.0
289,2,472379185.0
290,2,922136728.0
291,2,920157714.0
292,2,1350516706.0
293,2,1070962666.0
294,2,415461872.0
295,2,464969120.0
296,2,198799637.0
297,2,1056953025.0
298,2,1206845274.0
299,2,1012764158.0
300,2,1031043160.0
301,2,780676822.0
302,2,1419499372.0
303,2,242830398.0
304,2,1296878390.0
305,2,1082561900.0
306,2,1592989744.0
307,2,612796486.0
308,2,554876401.0
309,2,447497270.0
310,2,1820152986.0
311,2,1007348626.0
312,2,1315014938.0
313,2,1358237498.0
314,2,531421425.0
315,2,1638286054.0
316,2,961552540.0
317,2,1666052380.0
318,2,1942903766.0
319,2,1408270452.0
320,2,2173515574.0
321,2,844860068.0
322,2,619348536.0
323,2,1013847622.0
324,2,1116785826.0
325,2,962015614.0
326,2,484844630.0
327,2,1851319702.0
328,2,923420516.0
329,2,1115334103.0
330,2,1101465830.0
331,2,604127944.0
332,2,1005854130.0
333,2,1492465392.0
334,2,1317997954.0
335,2,241282272.0
336,2,1010177114.0
337,2,568643192.0
338,2,795952132.0
339,2,1167748818.0
340,2,665987192.0
341,2,1357191858.0
342,2,835949690.0
343,2,127065892.0
344,2,380987448.0
345,2,229894800.0
346,2,208807070.0
347,2,214419470.0
348,3,364219000.0
349,3,123395983.0
350,3,78101277.0
351,3,62121983.0
352,3,127065892.0
353,3,115500000.0
354,3,21576893.0
355,3,80554892.0
356,3,62468277.0
357,3,98128000.0
358,3,103042000.0
359,3,69959000.0
360,3,24128000.0
361,3,57160000.0
362,3,54720000.0
363,3,32006000.0
364,3,15471034.0
365,3,27479023.0
366,3,51034000.0
367,3,21335000.0
368,3,43592001.0
369,3,20802000.0
370,3,18671000.0
371,3,18853093.0
372,3,10373985.0
373,3,27199000.0
374,3,11146832.0
375,3,14623000.0
376,3,19146000.0
377,3,14366000.0
378,3,6552892.0
379,3,5944921.0
380,3,5073001.0
381,3,10696000.0
382,3,4901343.0
383,3,11319102.0
384,3,3102003064.0
385,3,911226456.0
386,3,733004700.0
387,3,1161423938.0
388,3,1382276972.0
389,3,381800172.0
390,3,1430975670.0
391,3,633047083.0
392,3,990356280.0
393,3,557197068.0
394,3,769351948.0
395,3,2180350494.0
396,3,1028209802.0
397,3,977838504.0
398,3,494057146.0
399,3,585964040.0
400,3,447510230.0
401,3,892068876.0
402,3,768312298.0
403,3,861234330.0
404,3,764419155.0
405,3,1976730774.0
406,3,670970456.0
407,3,1265873669.0
408,3,270639494.0
409,3,635478536.0
410,3,1052570512.0
411,3,1229892558.0
412,3,122174152.0
413,3,539260992.0
414,3,718752896.0
415,3,547588898.0
416,3,816101848.0
417,3,702304598.0
418,3,1504569814.0
419,3,665867326.0
420,3,1246859010.0
421,3,1170661058.0
422,3,445096913.0
423,3,1130503048.0
424,3,429347544.0
425,3,811795016.0
426,3,935033038.0
427,3,683422932.0
428,3,744513614.0
429,3,381612445.0
430,3,353305947.0
431,3,359569987.0
432,3,743841139.0
433,3,464494256.0
434,3,831048668.0
435,3,297948351.0
436,3,941312882.0
437,3,626845418.0
438,3,991073498.0
439,3,1925210976.0
440,3,1730804244.0
441,3,1042215826.0
442,3,638644377.0
443,3,521493268.0
444,3,1206022972.0
445,3,1186674722.0
446,3,832838718.0
447,3,860038680.0
448,3,414399631.0
449,3,1178583660.0
450,3,1137838222.0
451,3,394414848.0
452,3,241404000.0
453,3,220316270.0
454,3,214419470.0
455,4,364219000.0
456,4,123395983.0
457,4,78101277.0
458,4,62121983.0
459,4,127065892.0
460,4,119032000.0
461,4,25169000.0
462,4,80554892.0
463,4,68872000.0
464,4,98128000.0
465,4,108255000.0
466,4,69959000.0
467,4,24128000.0
468,4,57160000.0
469,4,57465000.0
470,4,33653000.0
471,4,15471034.0
472,4,27479023.0
473,4,51034000.0
474,4,21335000.0
475,4,43592001.0
476,4,21853000.0
477,4,20626000.0
478,4,18853093.0
479,4,10373985.0
480,4,27199000.0
481,4,11146832.0
482,4,14623000.0
483,4,19146000.0
484,4,14366000.0
485,4,6552892.0
486,4,5944921.0
487,4,5073001.0
488,4,10696000.0
489,4,4901343.0
490,4,11319102.0
491,4,3143854724.0
492,4,942720116.0
493,4,757314146.0
494,4,1196091384.0
495,4,1413650418.0
496,4,393839171.0
497,4,1443649884.0
498,4,645598380.0
499,4,1006324494.0
500,4,577188728.0
501,4,783740162.0
502,4,2196318708.0
503,4,1038688016.0
504,4,1007230164.0
505,4,502841146.0
506,4,603416080.0
507,4,452780630.0
508,4,922946536.0
509,4,793793958.0
510,4,877202544.0
511,4,778488915.0
512,4,1992578774.0
513,4,696452116.0
514,4,1265873669.0
515,4,277392655.0
516,4,645956750.0
517,4,1063048726.0
518,4,1258936772.0
519,4,122174152.0
520,4,539260992.0
521,4,727536896.0
522,4,572560925.0
523,4,824885848.0
524,4,711088598.0
525,4,1515048028.0
526,4,685317131.0
527,4,1283220670.0
528,4,1188958504.0
529,4,453705233.0
530,4,1153788708.0
531,4,448539538.0
532,4,827763230.0
533,4,971394698.0
534,4,705014378.0
535,4,760481828.0
536,4,400004772.0
537,4,353305947.0
538,4,364950187.0
539,4,768689247.0
540,4,467788256.0
541,4,849346114.0
542,4,297948351.0
543,4,974380542.0
544,4,641641418.0
545,4,1001431498.0
546,4,1937764976.0
547,4,1743498244.0
548,4,1067717272.0
549,4,649916337.0
550,4,523553228.0
551,4,1211512972.0
552,4,1202642936.0
553,4,851136164.0
554,4,876006894.0
555,4,421152792.0
556,4,1187983660.0
557,4,1169211668.0
558,4,401713048.0
559,4,247659600.0
560,4,226571870.0
561,4,214419470.0
562,5,401552000.0
563,5,123395983.0
564,5,78101277.0
565,5,62121983.0
566,5,127065892.0
567,5,121538000.0
568,5,26974000.0
569,5,80554892.0
570,5,68872000.0
571,5,108255000.0
572,5,69959000.0
573,5,24128000.0
574,5,60341000.0
575,5,33600000.0
576,5,17526000.0
577,5,27479023.0
578,5,51034000.0
579,5,21335000.0
580,5,48061000.0
581,5,21440000.0
582,5,21040000.0
583,5,20626000.0
584,5,18853093.0
585,5,55125000.0
586,5,57887000.0
587,5,10373985.0
588,5,27199000.0
589,5,11146832.0
590,5,14623000.0
591,5,19146000.0
592,5,14366000.0
593,5,6552892.0
594,5,5944921.0
595,5,5073001.0
596,5,11619000.0
597,5,4901343.0
598,5,11319102.0
599,5,3400640654.0
600,5,1019420192.0
601,5,601976518.0
602,5,1160448742.0
603,5,961285286.0
604,5,1013475986.0
605,5,799623982.0
606,5,846287518.0
607,5,1048804750.0
608,5,821495988.0
609,5,851318012.0
610,5,1073856146.0
611,5,182594304.0
612,5,847446128.0
613,5,728532146.0
614,5,722428190.0
615,5,1020404192.0
616,5,1065693074.0
617,5,158634717.0
618,5,1126654716.0
619,5,1623418338.0
620,5,871120162.0
621,5,514149716.0
622,5,598151024.0
623,5,1232838840.0
624,5,1685298308.0
625,5,909198194.0
626,5,1573785784.0
627,5,1123219958.0
628,5,383610050.0
629,5,1125794146.0
630,5,1159484060.0
631,5,678528540.0
632,5,452044560.0
633,5,1128084690.0
634,5,385035127.0
635,5,1109612436.0
636,5,1166393120.0
637,5,324975751.0
638,5,791944524.0
639,5,1874928308.0
640,5,899854164.0
641,5,960047600.0
642,5,1405418410.0
643,5,996504170.0
644,5,744965096.0
645,5,942220376.0
646,5,1220011480.0
647,5,1287780164.0
648,5,1423115060.0
649,5,1031356492.0
650,5,930788532.0
651,5,770563808.0
652,5,1322577972.0
653,5,740680560.0
654,5,720961634.0
655,5,1154980868.0
656,5,1231803444.0
657,5,1509783984.0
658,5,1243347196.0
659,5,1031026724.0
660,5,2271011972.0
661,5,1845557758.0
662,5,519669954.0
663,5,1279448686.0
664,5,548465562.0
665,5,1549724338.0
666,5,569621946.0
667,5,932156414.0
668,5,896953652.0
669,5,379087067.0
670,5,226571870.0
671,5,108255000.0
672,5,80554892.0
673,6,401552000.0
674,6,123395983.0
675,6,78101277.0
676,6,62121983.0
677,6,127065892.0
678,6,124984000.0
679,6,26974000.0
680,6,80554892.0
681,6,68872000.0
682,6,108255000.0
683,6,69959000.0
684,6,26958000.0
685,6,63019000.0
686,6,33600000.0
687,6,17943000.0
688,6,27479023.0
689,6,56280000.0
690,6,21335000.0
691,6,48061000.0
692,6,22512000.0
693,6,26250000.0
694,6,22740000.0
695,6,18853093.0
696,6,55125000.0
697,6,57887000.0
698,6,10373985.0
699,6,29927000.0
700,6,11146832.0
701,6,14623000.0
702,6,21110000.0
703,6,15758000.0
704,6,6552892.0
705,6,5944921.0
706,6,5073001.0
707,6,11619000.0
708,6,4901343.0
709,6,11319102.0
710,6,3458834654.0
711,6,1050540192.0
712,6,630435718.0
713,6,1190432742.0
714,6,989627286.0
715,6,1034555986.0
716,6,827235982.0
717,6,873891518.0
718,6,1086288750.0
719,6,843035988.0
720,6,878622012.0
721,6,1113736146.0
722,6,198378784.0
723,6,874442128.0
724,6,766328146.0
725,6,736422190.0
726,6,1054900192.0
727,6,1088253074.0
728,6,158634717.0
729,6,1159622716.0
730,6,1632696338.0
731,6,892352162.0
732,6,532438356.0
733,6,611994224.0
734,6,1259300840.0
735,6,1696020308.0
736,6,929202194.0
737,6,1597711784.0
738,6,1149815958.0
739,6,400454850.0
740,6,1154834146.0
741,6,1199016060.0
742,6,707668540.0
743,6,473402640.0
744,6,1150948690.0
745,6,403838887.0
746,6,1139880436.0
747,6,1201105120.0
748,6,333984391.0
749,6,814092524.0
750,6,1891706308.0
751,6,932494164.0
752,6,988689600.0
753,6,1454334410.0
754,6,1033172170.0
755,6,759477096.0
756,6,956640376.0
757,6,1226115840.0
758,6,1336696164.0
759,6,1458649060.0
760,6,1047132492.0
761,6,938334532.0
762,6,792811808.0
763,6,1366351972.0
764,6,752174000.0
765,6,743231634.0
766,6,1174756868.0
767,6,1278047444.0
768,6,1552723984.0
769,6,1249451556.0
770,6,1063366724.0
771,6,2309329972.0
772,6,1867471758.0
773,6,531397954.0
774,6,1313644686.0
775,6,576069562.0
776,6,1569422338.0
777,6,578657946.0
778,6,959964414.0
779,6,929509652.0
780,6,398290907.0
781,6,226571870.0
782,6,108255000.0
783,6,80554892.0
784,7,442712000.0
785,7,355000000.0
786,7,123395983.0
787,7,78101277.0
788,7,68489000.0
789,7,127065892.0
790,7,124984000.0
791,7,26974000.0
792,7,80554892.0
793,7,68872000.0
794,7,108255000.0
795,7,69959000.0
796,7,26958000.0
797,7,63019000.0
798,7,35336000.0
799,7,17943000.0
800,7,27479023.0
801,7,56280000.0
802,7,21335000.0
803,7,48061000.0
804,7,26250000.0
805,7,22740000.0
806,7,18853093.0
807,7,57887000.0
808,7,10373985.0
809,7,29927000.0
810,7,21110000.0
811,7,15758000.0
812,7,6552892.0
813,7,5944921.0
814,7,5073001.0
815,7,11619000.0
816,7,4901343.0
817,7,11319102.0
818,7,683733470.0
819,7,127065892.0
820,7,442712000.0
821,7,2920991240.0
822,7,1701587198.0
823,7,1165378282.0
824,7,373319614.0
825,7,1916598150.0
826,7,1686492308.0
827,7,973352612.0
828,7,1444926886.0
829,7,1164360516.0
830,7,1779326384.0
831,7,1675530526.0
832,7,825932338.0
833,7,1524836354.0
834,7,1244179703.0
835,7,780977958.0
836,7,1013624700.0
837,7,1285342748.0
838,7,816156882.0
839,7,1000030554.0
840,7,1558314338.0
841,7,668952778.0
842,7,1423772516.0
843,7,463102381.0
844,7,1132691629.0
845,7,684445960.0
846,7,1679884678.0
847,7,1765964338.0
848,7,340357724.0
849,7,937868722.0
850,7,1131022722.0
851,7,1982018354.0
852,7,900600534.0
853,7,526794022.0
854,7,1538588524.0
855,7,1477051334.0
856,7,605598914.0
857,7,1707382572.0
858,7,880478312.0
859,7,1784464836.0
860,7,448908664.0
861,7,1590866062.0
862,7,524413040.0
863,7,1174900360.0
864,7,738676440.0
865,7,1575786554.0
866,7,1952106410.0
867,7,1350620556.0
868,7,1765659800.0
869,7,328900620.0
870,7,829738750.0
871,7,691872748.0
872,7,1796275026.0
873,7,460238317.0
874,7,996846724.0
875,7,1221612023.0
876,7,1251480000.0
877,7,1420170180.0
878,7,652880544.0
879,7,554175419.0
880,7,1320554433.0
881,7,1791060340.0
882,7,226571870.0
883,7,108255000.0
884,7,80554892.0
885,8,442712000.0
886,8,355000000.0
887,8,123395983.0
888,8,78101277.0
889,8,68489000.0
890,8,127065892.0
891,8,133997000.0
892,8,29391000.0
893,8,80554892.0
894,8,74991000.0
895,8,108255000.0
896,8,69959000.0
897,8,28915000.0
898,8,63371000.0
899,8,35336000.0
900,8,18932000.0
901,8,27479023.0
902,8,61442000.0
903,8,21335000.0
904,8,50497000.0
905,8,26250000.0
906,8,25071000.0
907,8,18853093.0
908,8,60822000.0
909,8,10373985.0
910,8,30287000.0
911,8,23124000.0
912,8,15758000.0
913,8,6552892.0
914,8,5944921.0
915,8,5073001.0
916,8,12388000.0
917,8,4901343.0
918,8,11319102.0
919,8,683733470.0
920,8,127065892.0
921,8,442712000.0
922,8,2994699240.0
923,8,1715253198.0
924,8,1209756282.0
925,8,381542734.0
926,8,1951312150.0
927,8,1700496308.0
928,8,983001572.0
929,8,1468984886.0
930,8,1206580516.0
931,8,1804976384.0
932,8,1717056526.0
933,8,838728338.0
934,8,1545724354.0
935,8,1254248183.0
936,8,817669958.0
937,8,1050640700.0
938,8,1299780748.0
939,8,839656882.0
940,8,1036018554.0
941,8,1590344338.0
942,8,681910778.0
943,8,1454766516.0
944,8,480753501.0
945,8,1138739709.0
946,8,717953200.0
947,8,1706624678.0
948,8,1797994338.0
949,8,362491084.0
950,8,943289362.0
951,8,1178126722.0
952,8,2016822354.0
953,8,928446534.0
954,8,534947062.0
955,8,1562088524.0
956,8,1494907334.0
957,8,621159354.0
958,8,1748590572.0
959,8,917662312.0
960,8,1805534836.0
961,8,457096664.0
962,8,1614024062.0
963,8,531009040.0
964,8,1198334560.0
965,8,772952600.0
966,8,1610500554.0
967,8,1973434410.0
968,8,1377540556.0
969,8,1813531800.0
970,8,343755460.0
971,8,858672750.0
972,8,701438748.0
973,8,1819775026.0
974,8,472758797.0
975,8,1019946724.0
976,8,1238220023.0
977,8,1301130000.0
978,8,1432636180.0
979,8,674738544.0
980,8,573014939.0
981,8,1330550433.0
982,8,1832586340.0
983,8,226571870.0
984,8,108255000.0
985,8,80554892.0
986,9,442712000.0
987,9,355573362.0
988,9,78101277.0
989,9,68489000.0
990,9,127065892.0
991,9,133997000.0
992,9,80554892.0
993,9,74991000.0
994,9,108255000.0
995,9,69959000.0
996,9,29793000.0
997,9,69479000.0
998,9,63371000.0
999,9,37065000.0
1000,9,38958000.0
1001,9,18932000.0
1002,9,27479023.0
1003,9,61442000.0
1004,9,21335000.0
1005,9,50497000.0
1006,9,27891000.0
1007,9,25071000.0
1008,9,18853093.0
1009,9,19957000.0
1010,9,60822000.0
1011,9,10373985.0
1012,9,30287000.0
1013,9,12053000.0
1014,9,16302000.0
1015,9,23124000.0
1016,9,16631000.0
1017,9,6552892.0
1018,9,5944921.0
1019,9,5073001.0
1020,9,12388000.0
1021,9,4901343.0
1022,9,11319102.0
1023,9,4153567782.0
1024,9,1327442532.0
1025,9,976848034.0
1026,9,2243574168.0
1027,9,586885734.0
1028,9,1871410010.0
1029,9,853666240.0
1030,9,1936335602.0
1031,9,527835104.0
1032,9,1186464358.0
1033,9,2115089764.0
1034,9,1780658028.0
1035,9,1169154330.0
1036,9,1566363278.0
1037,9,558386360.0
1038,9,1324403560.0
1039,9,565005771.0
1040,9,1513924138.0
1041,9,2768903278.0
1042,9,1531487210.0
1043,9,1449499970.0
1044,9,2476027498.0
1045,9,1599467660.0
1046,9,798150920.0
1047,9,1785161776.0
1048,9,2600439764.0
1049,9,1883869398.0
1050,9,1620375538.0
1051,9,890552358.0
1052,9,922281965.0
1053,9,1572193934.0
1054,9,2773859502.0
1055,9,665542560.0
1056,9,884476312.0
1057,9,1189220750.0
1058,9,1683503398.0
1059,9,513320883.0
1060,9,1071297878.0
1061,9,1397548150.0
1062,9,1187530034.0
1063,9,2714779560.0
1064,9,1497392584.0
1065,9,2461831032.0
1066,9,1894551368.0
1067,9,2414744846.0
1068,9,1866041444.0
1069,9,2420231266.0
1070,9,1368992874.0
1071,9,628458320.0
1072,9,786024748.0
1073,9,1662657154.0
1074,9,1685958214.0
1075,9,1736919052.0
1076,9,1737616308.0
1077,9,2007550296.0
1078,9,916640046.0
1079,9,2122583288.0
1080,9,1471876164.0
1081,9,1234543490.0
1082,9,1912713108.0
1083,9,709612920.0
1084,9,1108586750.0
1085,9,2854571548.0
1086,9,591981302.0
1087,9,1866157078.0
1088,9,1156432575.0
1089,9,361849929.0
1090,9,907876720.0
1091,9,2120076028.0
1092,9,1429382836.0
1093,9,767696767.0
1094,9,226571870.0
1095,9,108255000.0
1096,9,80554892.0
1097,10,442712000.0
1098,10,355573362.0
1099,10,78101277.0
1100,10,68489000.0
1101,10,127065892.0
1102,10,31191000.0
1103,10,80554892.0
1104,10,74991000.0
1105,10,108255000.0
1106,10,69959000.0
1107,10,30361000.0
1108,10,69479000.0
1109,10,69869000.0
1110,10,37065000.0
1111,10,38958000.0
1112,10,20406000.0
1113,10,27479023.0
1114,10,61442000.0
1115,10,21335000.0
1116,10,53025000.0
1117,10,55673000.0
1118,10,28941000.0
1119,10,29286000.0
1120,10,27641000.0
1121,10,19957000.0
1122,10,60822000.0
1123,10,10373985.0
1124,10,12053000.0
1125,10,16302000.0
1126,10,23311000.0
1127,10,16631000.0
1128,10,6552892.0
1129,10,5944921.0
1130,10,5073001.0
1131,10,12388000.0
1132,10,4901343.0
1133,10,11319102.0
1134,10,4049343596.0
1135,10,1793695426.0
1136,10,1408969296.0
1137,10,1507327304.0
1138,10,719488702.0
1139,10,521567971.0
1140,10,928442733.0
1141,10,1763923380.0
1142,10,1364159280.0
1143,10,548326399.0
1144,10,1986725764.0
1145,10,2048865608.0
1146,10,1752091296.0
1147,10,732578576.0
1148,10,1542037718.0
1149,10,532129966.0
1150,10,510668804.0
1151,10,730625858.0
1152,10,1827655504.0
1153,10,1438768614.0
1154,10,752449118.0
1155,10,2220285278.0
1156,10,1761511970.0
1157,10,462850070.0
1158,10,2355457278.0
1159,10,1862699166.0
1160,10,1668109784.0
1161,10,1596363278.0
1162,10,2028313250.0
1163,10,1772213414.0
1164,10,477414263.0
1165,10,1744159778.0
1166,10,1879505416.0
1167,10,369225480.0
1168,10,1958936308.0
1169,10,877797596.0
1170,10,1204569841.0
1171,10,1780023326.0
1172,10,603742126.0
1173,10,1333806694.0
1174,10,508346403.0
1175,10,1740198760.0
1176,10,1298760356.0
1177,10,633293941.0
1178,10,595708051.0
1179,10,423092659.0
1180,10,1607865248.0
1181,10,1075014906.0
1182,10,2054108730.0
1183,10,916466704.0
1184,10,1121092360.0
1185,10,1977081560.0
1186,10,3267226846.0
1187,10,428378519.0
1188,10,1419349248.0
1189,10,811308016.0
1190,10,1470997032.0
1191,10,2946407766.0
1192,10,1404899270.0
1193,10,2404966168.0
1194,10,2174096512.0
1195,10,1380076536.0
1196,10,1829497258.0
1197,10,1685593924.0
1198,10,2579514496.0
1199,10,1879829414.0
1200,10,1168914882.0
1201,10,1820621970.0
1202,10,1650279300.0
1203,10,2070978028.0
1204,10,1634973531.0
1205,10,226571870.0
1206,10,108255000.0
1207,10,80554892.0
1208,11,442712000.0
1209,11,78101277.0
1210,11,68489000.0
1211,11,127065892.0
1212,11,32382000.0
1213,11,80554892.0
1214,11,79729000.0
1215,11,108255000.0
1216,11,69959000.0
1217,11,31285000.0
1218,11,76601000.0
1219,11,69869000.0
1220,11,42951000.0
1221,11,38958000.0
1222,11,20406000.0
1223,11,27479023.0
1224,11,65263000.0
1225,11,21491000.0
1226,11,23522000.0
1227,11,53025000.0
1228,11,55673000.0
1229,11,28941000.0
1230,11,29286000.0
1231,11,27641000.0
1232,11,20786000.0
1233,11,67056000.0
1234,11,10373985.0
1235,11,33391000.0
1236,11,12053000.0
1237,11,16302000.0
1238,11,23311000.0
1239,11,16631000.0
1240,11,6552892.0
1241,11,5944921.0
1242,11,5073001.0
1243,11,12388000.0
1244,11,4901343.0
1245,11,11319102.0
1246,11,3513824872.0
1247,11,1325093198.0
1248,11,1486752908.0
1249,11,553522575.0
1250,11,670702586.0
1251,11,784461288.0
1252,11,942704358.0
1253,11,1567576692.0
1254,11,903846574.0
1255,11,1844698338.0
1256,11,792162354.0
1257,11,1184904486.0
1258,11,428240280.0
1259,11,1322934308.0
1260,11,1179875674.0
1261,11,2381302356.0
1262,11,1462864544.0
1263,11,456370577.0
1264,11,1217876414.0
1265,11,1066276000.0
1266,11,478270423.0
1267,11,914931302.0
1268,11,1047468938.0
1269,11,1116628518.0
1270,11,418285401.0
1271,11,1093183304.0
1272,11,838830720.0
1273,11,995864542.0
1274,11,1344051130.0
1275,11,639011858.0
1276,11,1130274498.0
1277,11,1177562526.0
1278,11,1747665240.0
1279,11,774259256.0
1280,11,477782968.0
1281,11,618890880.0
1282,11,1083045130.0
1283,11,787386220.0
1284,11,1118784576.0
1285,11,1020270572.0
1286,11,961638774.0
1287,11,1175044576.0
1288,11,521117171.0
1289,11,2078452914.0
1290,11,918709800.0
1291,11,1248636412.0
1292,11,784614528.0
1293,11,1061598180.0
1294,11,915414644.0
1295,11,791239286.0
1296,11,779088016.0
1297,11,1397924488.0
1298,11,1334754524.0
1299,11,1521142572.0
1300,11,636668574.0
1301,11,1777725070.0
1302,11,1073963596.0
1303,11,628601212.0
1304,11,1823426702.0
1305,11,989772046.0
1306,11,1202067100.0
1307,11,1020084692.0
1308,11,1250466562.0
1309,11,1198096006.0
1310,11,898454750.0
1311,11,489615863.0
1312,11,994277860.0
1313,11,1555714616.0
1314,11,1446396564.0
1315,11,1321026018.0
1316,11,1089693118.0
1317,11,1525968488.0
1318,11,704314103.0
