option_id,resource_id
4411,2
4436,2
4437,2
4440,2
4441,2
4442,2
4446,2
4452,2
4454,2
4455,2
4458,2
4460,2
4473,2
4498,2
4499,2
4502,2
4503,2
4504,2
4508,2
4514,2
4516,2
4517,2
4520,2
4522,2
4535,2
4560,2
4565,2
4566,2
4571,2
4577,2
4587,2
4597,2
4622,2
4627,2
4628,2
4633,2
4639,2
4649,2
4659,2
4684,2
4696,2
4697,2
4701,2
4710,2
4711,2
4721,2
4746,2
4747,2
4748,2
4750,2
4754,2
4756,2
4757,2
4761,2
4767,2
4769,2
4770,2
4773,2
4783,2
4808,2
4813,2
4814,2
4818,2
4824,2
4826,2
4827,2
4830,2
4831,2
4832,2
4845,2
4870,2
4871,2
4872,2
4873,2
4874,2
4875,2
4878,2
4884,2
4886,2
4887,2
4890,2
4891,2
4892,2
4896,2
4907,2
4932,2
4933,2
4934,2
4935,2
4936,2
4937,2
4940,2
4946,2
4948,2
4949,2
4952,2
4953,2
4954,2
4958,2
4969,2
4994,2
4996,2
4997,2
5000,2
5001,2
5002,2
5005,2
5006,2
5009,2
5010,2
5011,2
5015,2
5021,2
5031,2
5056,2
5058,2
5060,2
5061,2
5064,2
5065,2
5068,2
5070,2
5071,2
5075,2
5077,2
5079,2
5083,2
5093,2
5117,2
5119,2
5124,2
5126,2
5128,2
5132,2
5136,2
5137,2
5139,2
5140,2
5141,2
5142,2
5152,2
5175,2
5184,2
5185,2
5186,2
5187,2
5189,2
5192,2
5197,2
5199,2
5209,2
5232,2
5241,2
5242,2
5243,2
5244,2
5246,2
5249,2
5254,2
5256,2
5266,2
5289,2
5292,2
5298,2
5300,2
5303,2
5312,2
5323,2
5346,2
5351,2
5353,2
5361,2
5364,2
5365,2
5368,2
5380,2
5403,2
5408,2
5411,2
5412,2
5415,2
5417,2
5418,2
5420,2
5423,2
5437,2
5460,2
5461,2
5462,2
5465,2
5466,2
5469,2
5472,2
5473,2
5482,2
5494,2
5517,2
5518,2
5519,2
5522,2
5523,2
5526,2
5529,2
5530,2
5539,2
5551,2
5574,2
5576,2
5582,2
5588,2
5589,2
5590,2
5593,2
5594,2
5597,2
5608,2
5631,2
5633,2
5639,2
5645,2
5646,2
5647,2
5650,2
5651,2
5654,2
5665,2
5688,2
5690,2
5696,2
5702,2
5703,2
5704,2
5707,2
5708,2
5711,2
5722,2
5745,2
5747,2
5753,2
5759,2
5760,2
5761,2
5764,2
5765,2
5768,2
5779,2
5802,2
5804,2
5810,2
5816,2
5817,2
5818,2
5821,2
5822,2
5825,2
5836,2
5858,2
5860,2
5866,2
5872,2
5873,2
5874,2
5877,2
5878,2
5881,2
5891,2
5913,2
5915,2
5921,2
5927,2
5928,2
5929,2
5932,2
5933,2
5936,2
5946,2
5968,2
5969,2
5970,2
5974,2
5979,2
5986,2
5991,2
6001,2
6023,2
6027,2
6029,2
6031,2
6035,2
6045,2
6046,2
6056,2
6078,2
6079,2
6081,2
6085,2
6088,2
6089,2
6092,2
6095,2
6097,2
6099,2
6111,2
6133,2
6139,2
6140,2
6143,2
6144,2
6147,2
6150,2
6152,2
6154,2
6166,2
6188,2
6194,2
6195,2
6198,2
6199,2
6202,2
6205,2
6207,2
6209,2
6221,2
6243,2
6244,2
6249,2
6250,2
6253,2
6256,2
6257,2
6266,2
6276,2
6297,2
6298,2
6301,2
6302,2
6308,2
6310,2
6312,2
6314,2
6316,2
6328,2
6349,2
6350,2
6353,2
6354,2
6360,2
6362,2
6364,2
6366,2
6368,2
6380,2
6401,2
6402,2
6405,2
6406,2
6412,2
6414,2
6416,2
6418,2
6420,2
0,3
40,3
42,3
43,3
44,3
47,3
51,3
52,3
55,3
58,3
59,3
60,3
61,3
66,3
67,3
68,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
79,3
85,3
86,3
89,3
95,3
98,3
99,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
112,3
987,3
1023,3
1028,3
1030,3
1033,3
1034,3
1036,3
1038,3
1040,3
1041,3
1042,3
1044,3
1045,3
1047,3
1048,3
1049,3
1053,3
1054,3
1058,3
1063,3
1064,3
1065,3
1066,3
1067,3
1068,3
1069,3
1070,3
1073,3
1074,3
1075,3
1079,3
1082,3
1085,3
1087,3
1088,3
1091,3
1098,3
1134,3
1135,3
1136,3
1140,3
1141,3
1142,3
1144,3
1145,3
1146,3
1148,3
1152,3
1153,3
1155,3
1156,3
1158,3
1159,3
1161,3
1162,3
1163,3
1165,3
1166,3
1170,3
1171,3
1173,3
1175,3
1180,3
1182,3
1185,3
1186,3
1188,3
1190,3
1191,3
1192,3
1195,3
1196,3
1197,3
1198,3
1199,3
1201,3
1202,3
1203,3
6632,3
6647,3
6656,3
6657,3
6663,3
6678,3
6681,3
6683,3
6684,3
6686,3
6687,3
6688,3
6689,3
6694,3
6709,3
6712,3
6717,3
6721,3
6725,3
6740,3
6741,3
6750,3
6751,3
6753,3
6756,3
6771,3
6772,3
6781,3
6782,3
6784,3
6787,3
6802,3
6805,3
6807,3
6808,3
6810,3
6814,3
6818,3
6833,3
6836,3
6838,3
6839,3
6841,3
6845,3
6849,3
6864,3
6866,3
6868,3
6870,3
6871,3
6872,3
6875,3
6880,3
6895,3
6897,3
6899,3
6901,3
6902,3
6903,3
6906,3
6911,3
6926,3
6927,3
6933,3
6935,3
6937,3
6939,3
6942,3
6956,3
6957,3
6960,3
6966,3
6971,3
6985,3
6987,3
6988,3
6989,3
6990,3
7001,3
7016,3
7018,3
7019,3
7020,3
7021,3
7022,3
7033,3
7048,3
7050,3
7051,3
7052,3
7053,3
7054,3
7065,3
7080,3
7082,3
7083,3
7084,3
7085,3
7086,3
7097,3
7110,3
7112,3
7113,3
7125,3
7140,3
7142,3
7143,3
7158,3
7172,3
7174,3
7175,3
7188,3
7202,3
7204,3
7205,3
7206,3
7218,3
7232,3
7234,3
7235,3
7236,3
7237,3
7248,3
7261,3
7263,3
7264,3
7265,3
7276,3
7289,3
7291,3
7292,3
7293,3
7304,3
7317,3
7319,3
7320,3
7321,3
7332,3
7345,3
7347,3
7348,3
7349,3
7360,3
7373,3
7375,3
7376,3
7377,3
7388,3
7401,3
7403,3
7404,3
7405,3
7416,3
7428,3
7430,3
7442,3
7454,3
7456,3
7468,3
7480,3
7482,3
7494,3
7506,3
7508,3
7520,3
7532,3
7534,3
7546,3
7558,3
7560,3
7572,3
7584,3
7586,3
7598,3
7610,3
7612,3
7624,3
7636,3
7638,3
7650,3
7662,3
7664,3
7676,3
7688,3
7690,3
7702,3
7714,3
7716,3
7728,3
7740,3
7742,3
7754,3
7766,3
7768,3
1,4
40,4
45,4
48,4
50,4
56,4
65,4
71,4
75,4
78,4
80,4
86,4
90,4
92,4
94,4
96,4
103,4
106,4
110,4
119,4
158,4
163,4
166,4
168,4
174,4
183,4
189,4
193,4
196,4
198,4
204,4
208,4
210,4
212,4
214,4
221,4
224,4
228,4
237,4
274,4
276,4
287,4
290,4
314,4
320,4
328,4
331,4
332,4
341,4
349,4
384,4
392,4
395,4
396,4
410,4
421,4
423,4
425,4
430,4
434,4
445,4
448,4
449,4
456,4
491,4
499,4
502,4
503,4
517,4
528,4
530,4
532,4
537,4
541,4
552,4
555,4
556,4
563,4
599,4
616,4
622,4
633,4
636,4
645,4
650,4
655,4
659,4
674,4
710,4
727,4
733,4
744,4
747,4
756,4
761,4
766,4
770,4
786,4
821,4
828,4
836,4
843,4
846,4
853,4
860,4
866,4
874,4
887,4
922,4
929,4
937,4
944,4
947,4
954,4
961,4
967,4
975,4
2436,4
2473,4
2478,4
2482,4
2489,4
2490,4
2492,4
2494,4
2501,4
2505,4
2507,4
2509,4
2511,4
2512,4
2515,4
2519,4
2523,4
2524,4
2532,4
2569,4
2574,4
2578,4
2585,4
2586,4
2588,4
2590,4
2597,4
2601,4
2603,4
2605,4
2607,4
2608,4
2611,4
2615,4
2619,4
2620,4
2628,4
2665,4
2666,4
2669,4
2672,4
2673,4
2677,4
2679,4
2682,4
2683,4
2687,4
2688,4
2689,4
2692,4
2693,4
2702,4
2705,4
2713,4
2714,4
2715,4
2718,4
2724,4
2761,4
2762,4
2765,4
2768,4
2769,4
2773,4
2775,4
2778,4
2779,4
2783,4
2784,4
2785,4
2788,4
2789,4
2798,4
2801,4
2809,4
2810,4
2811,4
2814,4
2820,4
2857,4
2858,4
2861,4
2864,4
2865,4
2869,4
2871,4
2874,4
2875,4
2879,4
2880,4
2881,4
2884,4
2885,4
2894,4
2897,4
2905,4
2906,4
2907,4
2910,4
2916,4
2953,4
2954,4
2957,4
2960,4
2961,4
2965,4
2967,4
2970,4
2971,4
2975,4
2976,4
2977,4
2980,4
2981,4
2990,4
2993,4
3001,4
3002,4
3003,4
3006,4
3012,4
3049,4
3050,4
3053,4
3056,4
3057,4
3061,4
3063,4
3066,4
3067,4
3071,4
3072,4
3073,4
3076,4
3077,4
3086,4
3089,4
3097,4
3098,4
3099,4
3102,4
3108,4
3145,4
3146,4
3149,4
3152,4
3153,4
3157,4
3159,4
3162,4
3163,4
3167,4
3168,4
3169,4
3172,4
3173,4
3182,4
3185,4
3193,4
3194,4
3195,4
3198,4
3204,4
3241,4
3242,4
3245,4
3248,4
3249,4
3253,4
3255,4
3258,4
3259,4
3263,4
3264,4
3265,4
3268,4
3269,4
3278,4
3281,4
3289,4
3290,4
3291,4
3294,4
3300,4
3332,4
3333,4
3342,4
3343,4
3349,4
3350,4
3354,4
3355,4
3358,4
3359,4
3368,4
3379,4
3392,4
3399,4
3437,4
3445,4
3447,4
3450,4
3451,4
3452,4
3453,4
3456,4
3457,4
3458,4
3459,4
3462,4
3463,4
3465,4
3467,4
3473,4
3474,4
3475,4
3476,4
3478,4
3479,4
3484,4
3487,4
3490,4
3527,4
3528,4
3529,4
3531,4
3544,4
3555,4
3557,4
3558,4
3559,4
3562,4
3569,4
3571,4
3578,4
3615,4
3616,4
3617,4
3627,4
3629,4
3630,4
3633,4
3637,4
3646,4
3651,4
3652,4
3653,4
3666,4
3703,4
3704,4
3705,4
3715,4
3717,4
3718,4
3721,4
3725,4
3734,4
3739,4
3740,4
3741,4
3754,4
3788,4
3789,4
3793,4
3795,4
3802,4
3806,4
3820,4
3822,4
3825,4
3826,4
3830,4
3831,4
3832,4
3836,4
3841,4
3875,4
3876,4
3880,4
3882,4
3889,4
3893,4
3907,4
3909,4
3912,4
3913,4
3917,4
3918,4
3919,4
3923,4
3928,4
3962,4
3963,4
3967,4
3969,4
3976,4
3980,4
3994,4
3996,4
3999,4
4000,4
4004,4
4005,4
4006,4
4010,4
4015,4
4049,4
4050,4
4054,4
4056,4
4063,4
4067,4
4081,4
4083,4
4086,4
4087,4
4091,4
4092,4
4093,4
4097,4
6528,4
6529,4
6530,4
6533,4
6534,4
6535,4
6538,4
6539,4
6540,4
6543,4
6544,4
6545,4
8469,4
8471,4
8472,4
8474,4
8476,4
8478,4
8479,4
8481,4
8483,4
8485,4
8486,4
8488,4
8490,4
8492,4
8493,4
8495,4
8497,4
8499,4
8500,4
8502,4
8504,4
8506,4
8507,4
8509,4
8511,4
8513,4
8514,4
8516,4
8518,4
8520,4
8521,4
8523,4
8524,4
8526,4
8528,4
8529,4
8531,4
8533,4
8534,4
8539,4
8541,4
8542,4
8543,4
8544,4
8545,4
8550,4
8552,4
8553,4
8554,4
8555,4
8576,4
8578,4
8580,4
8581,4
8583,4
8585,4
8591,4
8593,4
8595,4
8596,4
8598,4
8600,4
8960,4
8967,4
8976,4
8983,4
9022,4
9029,4
9037,4
9044,4
9082,4
9089,4
9097,4
9104,4
2337,5
2369,5
2370,5
2372,5
2378,5
2384,5
2386,5
2387,5
2389,5
2392,5
2395,5
2397,5
2403,5
2409,5
2413,5
2417,5
2427,5
2428,5
6433,5
6434,5
6435,5
6438,5
6439,5
6440,5
6443,5
6444,5
6445,5
6448,5
6449,5
6450,5
6453,5
6454,5
6455,5
6458,5
6459,5
6460,5
6463,5
6464,5
6465,5
6468,5
6469,5
6470,5
6473,5
6474,5
6475,5
6478,5
6479,5
6480,5
6483,5
6484,5
6485,5
6488,5
6489,5
6490,5
6493,5
6494,5
6495,5
6498,5
6499,5
6500,5
6503,5
6504,5
6505,5
6508,5
6509,5
6510,5
6513,5
6514,5
6515,5
6518,5
6519,5
6520,5
6523,5
6524,5
6525,5
6548,5
6549,5
6550,5
6553,5
6554,5
6555,5
6558,5
6559,5
6560,5
6563,5
6564,5
6565,5
6568,5
6569,5
6570,5
6573,5
6574,5
6575,5
6578,5
6579,5
6580,5
6583,5
6584,5
6585,5
6588,5
6589,5
6590,5
6593,5
6594,5
6595,5
6598,5
6599,5
6600,5
6603,5
6604,5
6605,5
6608,5
6609,5
6610,5
6613,5
6614,5
6615,5
6618,5
6619,5
6620,5
6623,5
6624,5
6625,5
6628,5
6629,5
6630,5
8535,5
8539,5
8540,5
8542,5
8543,5
8544,5
8546,5
8550,5
8551,5
8553,5
8554,5
8555,5
8556,5
8558,5
8560,5
8561,5
8563,5
8565,5
8566,5
8568,5
8570,5
8571,5
8573,5
8575,5
8586,5
8588,5
8590,5
8601,5
8603,5
8605,5
8606,5
8608,5
8610,5
8992,5
8999,5
9007,5
9014,5
9052,5
9059,5
9067,5
9074,5
9112,5
9119,5
9127,5
9134,5
4102,6
4126,6
4127,6
4131,6
4135,6
4136,6
4138,6
4140,6
4141,6
4142,6
4144,6
4146,6
4150,6
4152,6
4153,6
4164,6
4188,6
4189,6
4193,6
4197,6
4198,6
4200,6
4202,6
4203,6
4204,6
4206,6
4208,6
4212,6
4214,6
4215,6
4226,6
4250,6
4251,6
4253,6
4254,6
4256,6
4257,6
4260,6
4261,6
4262,6
4267,6
4268,6
4269,6
4270,6
4271,6
4272,6
4274,6
4275,6
4276,6
4288,6
4312,6
4313,6
4316,6
4317,6
4318,6
4320,6
4322,6
4325,6
4327,6
4329,6
4331,6
4332,6
4334,6
4335,6
4337,6
4339,6
4350,6
4374,6
4375,6
4378,6
4379,6
4380,6
4382,6
4384,6
4387,6
4389,6
4391,6
4393,6
4394,6
4396,6
4397,6
4399,6
4401,6
4412,6
4436,6
4437,6
4440,6
4442,6
4445,6
4446,6
4451,6
4452,6
4455,6
4458,6
4460,6
4462,6
4474,6
4498,6
4499,6
4502,6
4504,6
4507,6
4508,6
4513,6
4514,6
4517,6
4520,6
4522,6
4524,6
4536,6
4560,6
4566,6
4569,6
4571,6
4577,6
4582,6
4598,6
4622,6
4628,6
4631,6
4633,6
4639,6
4644,6
4660,6
4684,6
4688,6
4690,6
4693,6
4696,6
4700,6
4702,6
4703,6
4706,6
4710,6
4711,6
4722,6
4746,6
4747,6
4748,6
4749,6
4750,6
4751,6
4754,6
4755,6
4761,6
4768,6
4770,6
4773,6
4784,6
4808,6
4813,6
4818,6
4825,6
4827,6
4830,6
4832,6
4835,6
4846,6
4870,6
4871,6
4873,6
4875,6
4877,6
4879,6
4880,6
4885,6
4887,6
4890,6
4892,6
4895,6
4896,6
4908,6
4932,6
4933,6
4935,6
4937,6
4939,6
4941,6
4942,6
4947,6
4949,6
4952,6
4954,6
4957,6
4958,6
4970,6
4994,6
4996,6
4997,6
4999,6
5001,6
5004,6
5006,6
5009,6
5011,6
5014,6
5015,6
5020,6
5021,6
5032,6
5056,6
5057,6
5058,6
5061,6
5064,6
5065,6
5066,6
5068,6
5070,6
5073,6
5075,6
5077,6
5079,6
5080,6
5082,6
5083,6
5094,6
5117,6
5119,6
5121,6
5122,6
5125,6
5126,6
5128,6
5131,6
5132,6
5136,6
5137,6
5138,6
5139,6
5140,6
5141,6
5142,6
5153,6
5175,6
5177,6
5178,6
5179,6
5180,6
5181,6
5183,6
5184,6
5186,6
5187,6
5188,6
5191,6
5192,6
5193,6
5199,6
5210,6
5232,6
5234,6
5235,6
5236,6
5237,6
5238,6
5240,6
5241,6
5243,6
5244,6
5245,6
5248,6
5249,6
5250,6
5256,6
5267,6
5289,6
5290,6
5292,6
5299,6
5300,6
5303,6
5306,6
5307,6
5308,6
5310,6
5311,6
5312,6
5324,6
5346,6
5347,6
5350,6
5351,6
5355,6
5359,6
5361,6
5364,6
5365,6
5368,6
5381,6
5403,6
5408,6
5411,6
5415,6
5418,6
5419,6
5422,6
5423,6
5424,6
5438,6
5460,6
5461,6
5462,6
5465,6
5466,6
5471,6
5472,6
5473,6
5476,6
5479,6
5481,6
5482,6
5483,6
5495,6
5517,6
5518,6
5519,6
5522,6
5523,6
5528,6
5529,6
5530,6
5533,6
5536,6
5538,6
5539,6
5540,6
5552,6
5574,6
5576,6
5582,6
5583,6
5588,6
5589,6
5590,6
5593,6
5594,6
5609,6
5631,6
5633,6
5639,6
5640,6
5645,6
5646,6
5647,6
5650,6
5651,6
5666,6
5688,6
5690,6
5696,6
5697,6
5702,6
5703,6
5704,6
5707,6
5708,6
5723,6
5745,6
5747,6
5753,6
5754,6
5759,6
5760,6
5761,6
5764,6
5765,6
5780,6
5802,6
5804,6
5810,6
5811,6
5816,6
5817,6
5818,6
5821,6
5822,6
5837,6
5858,6
5860,6
5866,6
5867,6
5872,6
5873,6
5874,6
5877,6
5878,6
5892,6
5913,6
5915,6
5921,6
5922,6
5927,6
5928,6
5929,6
5932,6
5933,6
5947,6
5968,6
5969,6
5970,6
5986,6
5991,6
6002,6
6023,6
6024,6
6027,6
6028,6
6029,6
6031,6
6033,6
6035,6
6038,6
6039,6
6040,6
6041,6
6042,6
6045,6
6057,6
6078,6
6080,6
6081,6
6083,6
6084,6
6085,6
6086,6
6087,6
6088,6
6089,6
6091,6
6092,6
6095,6
6096,6
6097,6
6099,6
6100,6
6112,6
6133,6
6134,6
6136,6
6139,6
6140,6
6141,6
6142,6
6143,6
6144,6
6146,6
6147,6
6150,6
6151,6
6152,6
6154,6
6155,6
6167,6
6188,6
6189,6
6191,6
6194,6
6195,6
6196,6
6197,6
6198,6
6199,6
6201,6
6202,6
6205,6
6206,6
6207,6
6209,6
6210,6
6222,6
6243,6
6244,6
6249,6
6250,6
6255,6
6256,6
6257,6
6260,6
6263,6
6265,6
6266,6
6267,6
6277,6
6297,6
6298,6
6301,6
6302,6
6304,6
6306,6
6308,6
6310,6
6312,6
6314,6
6315,6
6316,6
6329,6
6349,6
6350,6
6353,6
6354,6
6356,6
6358,6
6360,6
6362,6
6364,6
6366,6
6367,6
6368,6
6381,6
6401,6
6402,6
6405,6
6406,6
6408,6
6410,6
6412,6
6414,6
6416,6
6418,6
6419,6
6420,6
2,7
40,7
42,7
43,7
46,7
47,7
49,7
50,7
51,7
52,7
54,7
55,7
58,7
60,7
67,7
68,7
72,7
76,7
77,7
84,7
85,7
86,7
89,7
97,7
98,7
99,7
102,7
105,7
107,7
108,7
109,7
112,7
120,7
158,7
160,7
161,7
164,7
165,7
167,7
168,7
169,7
170,7
172,7
173,7
176,7
178,7
185,7
186,7
190,7
194,7
195,7
202,7
203,7
204,7
207,7
215,7
216,7
217,7
220,7
223,7
225,7
226,7
227,7
230,7
238,7
274,7
276,7
280,7
281,7
284,7
285,7
288,7
292,7
293,7
298,7
302,7
304,7
309,7
310,7
311,7
313,7
316,7
317,7
318,7
319,7
320,7
327,7
329,7
333,7
334,7
336,7
342,7
350,7
384,7
388,7
390,7
392,7
395,7
396,7
398,7
403,7
405,7
407,7
409,7
410,7
411,7
414,7
416,7
417,7
418,7
420,7
423,7
428,7
433,7
439,7
440,7
444,7
445,7
447,7
457,7
491,7
495,7
497,7
499,7
502,7
503,7
505,7
510,7
512,7
514,7
516,7
517,7
518,7
521,7
523,7
524,7
525,7
527,7
530,7
535,7
540,7
546,7
547,7
551,7
552,7
554,7
564,7
599,7
602,7
603,7
604,7
614,7
616,7
619,7
623,7
624,7
633,7
636,7
638,7
639,7
644,7
645,7
646,7
649,7
650,7
652,7
653,7
656,7
657,7
660,7
661,7
665,7
675,7
710,7
713,7
714,7
715,7
725,7
727,7
730,7
734,7
735,7
744,7
747,7
749,7
750,7
755,7
756,7
757,7
760,7
761,7
763,7
764,7
767,7
768,7
771,7
772,7
776,7
787,7
821,7
822,7
824,7
825,7
826,7
830,7
831,7
832,7
833,7
834,7
838,7
839,7
840,7
844,7
846,7
847,7
849,7
851,7
854,7
855,7
857,7
859,7
862,7
865,7
866,7
867,7
872,7
874,7
875,7
877,7
880,7
881,7
888,7
922,7
923,7
925,7
926,7
927,7
931,7
932,7
933,7
934,7
935,7
939,7
940,7
941,7
945,7
947,7
948,7
950,7
952,7
955,7
956,7
958,7
960,7
963,7
966,7
967,7
968,7
973,7
975,7
976,7
978,7
981,7
982,7
988,7
1023,7
1026,7
1027,7
1028,7
1033,7
1034,7
1036,7
1038,7
1040,7
1041,7
1044,7
1047,7
1048,7
1053,7
1054,7
1061,7
1063,7
1065,7
1067,7
1069,7
1070,7
1073,7
1074,7
1076,7
1077,7
1080,7
1081,7
1082,7
1085,7
1086,7
1087,7
1091,7
1092,7
1099,7
1134,7
1136,7
1137,7
1142,7
1144,7
1145,7
1146,7
1148,7
1154,7
1155,7
1156,7
1157,7
1158,7
1161,7
1162,7
1164,7
1165,7
1168,7
1170,7
1171,7
1176,7
1177,7
1180,7
1185,7
1186,7
1188,7
1190,7
1191,7
1193,7
1194,7
1197,7
1200,7
1201,7
1203,7
1204,7
1209,7
1246,7
1247,7
1251,7
1255,7
1256,7
1259,7
1261,7
1264,7
1267,7
1271,7
1273,7
1274,7
1277,7
1278,7
