Logic_Constraint_ID,Variable_Name,Coefficient,RHS_Value,Sense
101,C0344,-1.0,0.0,=
102,C0195,1.0,0.0,=
102,C0211,-1.0,0.0,=
102,C0345,-1.0,0.0,=
103,C0196,1.0,0.0,=
103,C0212,-1.0,0.0,=
103,C0346,-1.0,0.0,=
104,C0197,1.0,0.0,=
104,C0213,-1.0,0.0,=
104,C0347,-1.0,0.0,=
105,C0198,1.0,0.0,=
105,C0214,-1.0,0.0,=
105,C0348,-1.0,0.0,=
106,C0199,1.0,0.0,=
106,C0215,-1.0,0.0,=
106,C0349,-1.0,0.0,=
107,C0200,1.0,0.0,=
107,C0216,-1.0,0.0,=
107,C0350,-1.0,0.0,=
108,C0201,1.0,0.0,=
108,C0217,-1.0,0.0,=
108,C0351,-1.0,0.0,=
109,C0202,1.0,0.0,=
109,C0218,-1.0,0.0,=
109,C0352,-1.0,0.0,=
110,C0203,1.0,0.0,=
110,C0219,-1.0,0.0,=
110,C0353,-1.0,0.0,=
111,C0204,1.0,0.0,=
111,C0220,-1.0,0.0,=
111,C0354,-1.0,0.0,=
112,C0205,1.0,0.0,=
112,C0221,-1.0,0.0,=
112,C0355,-1.0,0.0,=
113,C0206,1.0,0.0,=
113,C0222,-1.0,0.0,=
113,C0356,-1.0,0.0,=
114,C0207,1.0,0.0,=
114,C0223,-1.0,0.0,=
114,C0357,-1.0,0.0,=
115,C0209,1.0,0.0,=
115,C0225,-1.0,0.0,=
115,C0360,-1.0,0.0,=
116,C0210,1.0,0.0,=
116,C0226,-1.0,0.0,=
116,C0361,-1.0,0.0,=
117,C0211,1.0,0.0,=
117,C0227,-1.0,0.0,=
117,C0362,-1.0,0.0,=
118,C0212,1.0,0.0,=
118,C0228,-1.0,0.0,=
118,C0363,-1.0,0.0,=
119,C0213,1.0,0.0,=
119,C0229,-1.0,0.0,=
119,C0364,-1.0,0.0,=
120,C0214,1.0,0.0,=
120,C0230,-1.0,0.0,=
120,C0365,-1.0,0.0,=
121,C0215,1.0,0.0,=
121,C0231,-1.0,0.0,=
121,C0366,-1.0,0.0,=
122,C0216,1.0,0.0,=
122,C0232,-1.0,0.0,=
122,C0367,-1.0,0.0,=
123,C0217,1.0,0.0,=
123,C0233,-1.0,0.0,=
123,C0368,-1.0,0.0,=
124,C0218,1.0,0.0,=
124,C0234,-1.0,0.0,=
124,C0369,-1.0,0.0,=
125,C0219,1.0,0.0,=
125,C0235,-1.0,0.0,=
125,C0370,-1.0,0.0,=
126,C0220,1.0,0.0,=
126,C0236,-1.0,0.0,=
126,C0371,-1.0,0.0,=
127,C0221,1.0,0.0,=
127,C0237,-1.0,0.0,=
127,C0372,-1.0,0.0,=
128,C0222,1.0,0.0,=
128,C0238,-1.0,0.0,=
128,C0373,-1.0,0.0,=
129,C0224,1.0,0.0,=
129,C0240,-1.0,0.0,=
129,C0376,-1.0,0.0,=
130,C0225,1.0,0.0,=
130,C0241,-1.0,0.0,=
130,C0377,-1.0,0.0,=
131,C0226,1.0,0.0,=
131,C0242,-1.0,0.0,=
131,C0378,-1.0,0.0,=
132,C0227,1.0,0.0,=
132,C0243,-1.0,0.0,=
132,C0379,-1.0,0.0,=
133,C0228,1.0,0.0,=
133,C0244,-1.0,0.0,=
133,C0380,-1.0,0.0,=
134,C0229,1.0,0.0,=
134,C0245,-1.0,0.0,=
134,C0381,-1.0,0.0,=
135,C0230,1.0,0.0,=
135,C0246,-1.0,0.0,=
135,C0382,-1.0,0.0,=
136,C0231,1.0,0.0,=
136,C0247,-1.0,0.0,=
136,C0383,-1.0,0.0,=
137,C0232,1.0,0.0,=
137,C0248,-1.0,0.0,=
137,C0384,-1.0,0.0,=
138,C0233,1.0,0.0,=
138,C0249,-1.0,0.0,=
138,C0385,-1.0,0.0,=
139,C0234,1.0,0.0,=
139,C0250,-1.0,0.0,=
139,C0386,-1.0,0.0,=
140,C0235,1.0,0.0,=
140,C0251,-1.0,0.0,=
140,C0387,-1.0,0.0,=
141,C0236,1.0,0.0,=
141,C0252,-1.0,0.0,=
141,C0388,-1.0,0.0,=
142,C0237,1.0,0.0,=
142,C0253,-1.0,0.0,=
142,C0389,-1.0,0.0,=
143,C0239,1.0,0.0,=
143,C0255,-1.0,0.0,=
143,C0392,-1.0,0.0,=
144,C0240,1.0,0.0,=
144,C0256,-1.0,0.0,=
144,C0393,-1.0,0.0,=
145,C0241,1.0,0.0,=
145,C0257,-1.0,0.0,=
145,C0394,-1.0,0.0,=
146,C0242,1.0,0.0,=
146,C0258,-1.0,0.0,=
146,C0395,-1.0,0.0,=
147,C0243,1.0,0.0,=
147,C0259,-1.0,0.0,=
147,C0396,-1.0,0.0,=
148,C0244,1.0,0.0,=
148,C0260,-1.0,0.0,=
148,C0397,-1.0,0.0,=
149,C0245,1.0,0.0,=
149,C0261,-1.0,0.0,=
149,C0398,-1.0,0.0,=
150,C0246,1.0,0.0,=
150,C0262,-1.0,0.0,=
150,C0399,-1.0,0.0,=
151,C0247,1.0,0.0,=
151,C0263,-1.0,0.0,=
151,C0400,-1.0,0.0,=
152,C0248,1.0,0.0,=
152,C0264,-1.0,0.0,=
152,C0401,-1.0,0.0,=
153,C0249,1.0,0.0,=
153,C0265,-1.0,0.0,=
153,C0402,-1.0,0.0,=
154,C0250,1.0,0.0,=
154,C0266,-1.0,0.0,=
154,C0403,-1.0,0.0,=
155,C0251,1.0,0.0,=
155,C0267,-1.0,0.0,=
155,C0404,-1.0,0.0,=
156,C0252,1.0,0.0,=
156,C0268,-1.0,0.0,=
156,C0405,-1.0,0.0,=
157,C0001,1.0,0.0,=
157,C0008,-1.0,0.0,=
157,C0065,-1.0,0.0,=
158,C0002,1.0,0.0,=
158,C0009,-1.0,0.0,=
158,C0066,-1.0,0.0,=
159,C0003,1.0,0.0,=
159,C0010,-1.0,0.0,=
159,C0067,-1.0,0.0,=
160,C0004,1.0,0.0,=
160,C0011,-1.0,0.0,=
160,C0068,-1.0,0.0,=
161,C0005,1.0,0.0,=
161,C0012,-1.0,0.0,=
161,C0069,-1.0,0.0,=
162,C0006,1.0,0.0,=
162,C0013,-1.0,0.0,=
162,C0070,-1.0,0.0,=
163,C0269,1.0,0.0,=
163,C0278,-1.0,0.0,=
163,C0422,-1.0,0.0,=
164,C0270,1.0,0.0,=
164,C0279,-1.0,0.0,=
164,C0423,-1.0,0.0,=
165,C0271,1.0,0.0,=
165,C0280,-1.0,0.0,=
165,C0424,-1.0,0.0,=
166,C0272,1.0,0.0,=
166,C0281,-1.0,0.0,=
166,C0425,-1.0,0.0,=
167,C0273,1.0,0.0,=
167,C0282,-1.0,0.0,=
167,C0426,-1.0,0.0,=
168,C0274,1.0,0.0,=
168,C0283,-1.0,0.0,=
168,C0427,-1.0,0.0,=
169,C0275,1.0,0.0,=
169,C0284,-1.0,0.0,=
169,C0428,-1.0,0.0,=
170,C0276,1.0,0.0,=
170,C0285,-1.0,0.0,=
170,C0429,-1.0,0.0,=
171,C0007,1.0,0.0,=
171,C0015,-1.0,0.0,=
171,C0071,-1.0,0.0,=
172,C0008,1.0,0.0,=
172,C0016,-1.0,0.0,=
172,C0072,-1.0,0.0,=
173,C0009,1.0,0.0,=
173,C0017,-1.0,0.0,=
173,C0073,-1.0,0.0,=
174,C0010,1.0,0.0,=
174,C0018,-1.0,0.0,=
174,C0074,-1.0,0.0,=
175,C0011,1.0,0.0,=
175,C0019,-1.0,0.0,=
175,C0075,-1.0,0.0,=
176,C0012,1.0,0.0,=
176,C0020,-1.0,0.0,=
176,C0076,-1.0,0.0,=
177,C0013,1.0,0.0,=
177,C0021,-1.0,0.0,=
177,C0077,-1.0,0.0,=
178,C0278,1.0,0.0,=
178,C0286,-1.0,0.0,=
178,C0432,-1.0,0.0,=
179,C0279,1.0,0.0,=
179,C0287,-1.0,0.0,=
179,C0433,-1.0,0.0,=
180,C0280,1.0,0.0,=
180,C0288,-1.0,0.0,=
180,C0434,-1.0,0.0,=
181,C0281,1.0,0.0,=
181,C0289,-1.0,0.0,=
181,C0435,-1.0,0.0,=
182,C0282,1.0,0.0,=
182,C0290,-1.0,0.0,=
182,C0436,-1.0,0.0,=
183,C0283,1.0,0.0,=
183,C0291,-1.0,0.0,=
183,C0437,-1.0,0.0,=
184,C0284,1.0,0.0,=
184,C0292,-1.0,0.0,=
184,C0438,-1.0,0.0,=
185,C0014,1.0,0.0,=
185,C0023,-1.0,0.0,=
185,C0078,-1.0,0.0,=
186,C0015,1.0,0.0,=
186,C0024,-1.0,0.0,=
186,C0079,-1.0,0.0,=
187,C0016,1.0,0.0,=
187,C0025,-1.0,0.0,=
187,C0080,-1.0,0.0,=
188,C0017,1.0,0.0,=
188,C0026,-1.0,0.0,=
188,C0081,-1.0,0.0,=
189,C0018,1.0,0.0,=
189,C0027,-1.0,0.0,=
189,C0082,-1.0,0.0,=
190,C0019,1.0,0.0,=
190,C0028,-1.0,0.0,=
190,C0083,-1.0,0.0,=
191,C0020,1.0,0.0,=
191,C0029,-1.0,0.0,=
191,C0084,-1.0,0.0,=
192,C0021,1.0,0.0,=
192,C0030,-1.0,0.0,=
192,C0085,-1.0,0.0,=
193,C0286,1.0,0.0,=
193,C0293,-1.0,0.0,=
193,C0441,-1.0,0.0,=
194,C0287,1.0,0.0,=
194,C0294,-1.0,0.0,=
194,C0442,-1.0,0.0,=
195,C0288,1.0,0.0,=
195,C0295,-1.0,0.0,=
195,C0443,-1.0,0.0,=
196,C0289,1.0,0.0,=
196,C0296,-1.0,0.0,=
196,C0444,-1.0,0.0,=
197,C0290,1.0,0.0,=
197,C0297,-1.0,0.0,=
197,C0445,-1.0,0.0,=
198,C0291,1.0,0.0,=
198,C0298,-1.0,0.0,=
198,C0446,-1.0,0.0,=
199,C0022,1.0,0.0,=
199,C0032,-1.0,0.0,=
199,C0086,-1.0,0.0,=
200,C0023,1.0,0.0,=
200,C0033,-1.0,0.0,=
200,C0087,-1.0,0.0,=
201,C0024,1.0,0.0,=
201,C0034,-1.0,0.0,=
201,C0088,-1.0,0.0,=
202,C0025,1.0,0.0,=
202,C0035,-1.0,0.0,=
202,C0089,-1.0,0.0,=
203,C0026,1.0,0.0,=
203,C0036,-1.0,0.0,=
203,C0090,-1.0,0.0,=
204,C0027,1.0,0.0,=
204,C0037,-1.0,0.0,=
204,C0091,-1.0,0.0,=
205,C0028,1.0,0.0,=
205,C0038,-1.0,0.0,=
205,C0092,-1.0,0.0,=
206,C0029,1.0,0.0,=
206,C0039,-1.0,0.0,=
206,C0093,-1.0,0.0,=
207,C0030,1.0,0.0,=
207,C0040,-1.0,0.0,=
207,C0094,-1.0,0.0,=
208,C0293,1.0,0.0,=
208,C0299,-1.0,0.0,=
208,C0449,-1.0,0.0,=
209,C0294,1.0,0.0,=
209,C0300,-1.0,0.0,=
209,C0450,-1.0,0.0,=
210,C0295,1.0,0.0,=
210,C0301,-1.0,0.0,=
210,C0451,-1.0,0.0,=
211,C0296,1.0,0.0,=
211,C0302,-1.0,0.0,=
211,C0452,-1.0,0.0,=
212,C0297,1.0,0.0,=
212,C0303,-1.0,0.0,=
212,C0453,-1.0,0.0,=
213,C0031,1.0,0.0,=
213,C0042,-1.0,0.0,=
213,C0095,-1.0,0.0,=
214,C0032,1.0,0.0,=
214,C0043,-1.0,0.0,=
214,C0096,-1.0,0.0,=
215,C0033,1.0,0.0,=
215,C0044,-1.0,0.0,=
215,C0097,-1.0,0.0,=
216,C0034,1.0,0.0,=
216,C0045,-1.0,0.0,=
216,C0098,-1.0,0.0,=
217,C0035,1.0,0.0,=
217,C0046,-1.0,0.0,=
217,C0099,-1.0,0.0,=
218,C0036,1.0,0.0,=
218,C0047,-1.0,0.0,=
218,C0100,-1.0,0.0,=
219,C0037,1.0,0.0,=
219,C0048,-1.0,0.0,=
219,C0101,-1.0,0.0,=
220,C0038,1.0,0.0,=
220,C0049,-1.0,0.0,=
220,C0102,-1.0,0.0,=
221,C0039,1.0,0.0,=
221,C0050,-1.0,0.0,=
221,C0103,-1.0,0.0,=
222,C0040,1.0,0.0,=
222,C0051,-1.0,0.0,=
222,C0104,-1.0,0.0,=
223,C0299,1.0,0.0,=
223,C0304,-1.0,0.0,=
223,C0456,-1.0,0.0,=
224,C0300,1.0,0.0,=
224,C0305,-1.0,0.0,=
224,C0457,-1.0,0.0,=
225,C0301,1.0,0.0,=
225,C0306,-1.0,0.0,=
225,C0458,-1.0,0.0,=
226,C0302,1.0,0.0,=
226,C0307,-1.0,0.0,=
226,C0459,-1.0,0.0,=
227,C0041,1.0,0.0,=
227,C0053,-1.0,0.0,=
227,C0105,-1.0,0.0,=
228,C0042,1.0,0.0,=
228,C0054,-1.0,0.0,=
228,C0106,-1.0,0.0,=
229,C0043,1.0,0.0,=
229,C0055,-1.0,0.0,=
229,C0107,-1.0,0.0,=
230,C0044,1.0,0.0,=
230,C0056,-1.0,0.0,=
230,C0108,-1.0,0.0,=
231,C0045,1.0,0.0,=
231,C0057,-1.0,0.0,=
231,C0109,-1.0,0.0,=
232,C0046,1.0,0.0,=
232,C0058,-1.0,0.0,=
232,C0110,-1.0,0.0,=
233,C0047,1.0,0.0,=
233,C0059,-1.0,0.0,=
233,C0111,-1.0,0.0,=
234,C0048,1.0,0.0,=
234,C0060,-1.0,0.0,=
234,C0112,-1.0,0.0,=
235,C0049,1.0,0.0,=
235,C0061,-1.0,0.0,=
235,C0113,-1.0,0.0,=
236,C0050,1.0,0.0,=
236,C0062,-1.0,0.0,=
236,C0114,-1.0,0.0,=
237,C0051,1.0,0.0,=
237,C0063,-1.0,0.0,=
237,C0115,-1.0,0.0,=
238,C0304,1.0,0.0,=
238,C0308,-1.0,0.0,=
238,C0462,-1.0,0.0,=
239,C0305,1.0,0.0,=
239,C0309,-1.0,0.0,=
239,C0463,-1.0,0.0,=
240,C0306,1.0,0.0,=
240,C0310,-1.0,0.0,=
240,C0464,-1.0,0.0,=
241,C0254,1.0,0.0,=
241,C0407,-1.0,0.0,=
242,C0255,1.0,0.0,=
242,C0408,-1.0,0.0,=
243,C0256,1.0,0.0,=
243,C0409,-1.0,0.0,=
244,C0257,1.0,0.0,=
244,C0410,-1.0,0.0,=
245,C0258,1.0,0.0,=
245,C0411,-1.0,0.0,=
246,C0259,1.0,0.0,=
246,C0412,-1.0,0.0,=
247,C0260,1.0,0.0,=
247,C0413,-1.0,0.0,=
248,C0261,1.0,0.0,=
248,C0414,-1.0,0.0,=
249,C0262,1.0,0.0,=
249,C0415,-1.0,0.0,=
250,C0263,1.0,0.0,=
250,C0416,-1.0,0.0,=
251,C0264,1.0,0.0,=
251,C0417,-1.0,0.0,=
252,C0265,1.0,0.0,=
252,C0418,-1.0,0.0,=
253,C0266,1.0,0.0,=
253,C0419,-1.0,0.0,=
254,C0267,1.0,0.0,=
254,C0420,-1.0,0.0,=
255,C0268,1.0,0.0,=
255,C0421,-1.0,0.0,=
256,C0052,1.0,0.0,=
256,C0116,-1.0,0.0,=
257,C0053,1.0,0.0,=
257,C0117,-1.0,0.0,=
258,C0054,1.0,0.0,=
258,C0118,-1.0,0.0,=
259,C0055,1.0,0.0,=
259,C0119,-1.0,0.0,=
260,C0056,1.0,0.0,=
260,C0120,-1.0,0.0,=
261,C0057,1.0,0.0,=
261,C0121,-1.0,0.0,=
262,C0058,1.0,0.0,=
262,C0122,-1.0,0.0,=
263,C0059,1.0,0.0,=
263,C0123,-1.0,0.0,=
264,C0060,1.0,0.0,=
264,C0124,-1.0,0.0,=
265,C0061,1.0,0.0,=
265,C0125,-1.0,0.0,=
266,C0062,1.0,0.0,=
266,C0126,-1.0,0.0,=
267,C0063,1.0,0.0,=
267,C0127,-1.0,0.0,=
268,C0308,1.0,0.0,=
268,C0466,-1.0,0.0,=
269,C0309,1.0,0.0,=
269,C0467,-1.0,0.0,=
270,C0310,1.0,0.0,=
270,C0468,-1.0,0.0,=
271,C0164,1.0,0.0,=
271,C0469,-1.0,0.0,=
272,C0165,1.0,0.0,=
272,C0470,-1.0,0.0,=
273,C0166,1.0,0.0,=
273,C0471,-1.0,0.0,=
274,C0167,1.0,0.0,=
274,C0472,-1.0,0.0,=
275,C0168,1.0,0.0,=
275,C0473,-1.0,0.0,=
276,C0169,1.0,0.0,=
276,C0474,-1.0,0.0,=
277,C0170,1.0,0.0,=
277,C0475,-1.0,0.0,=
278,C0171,1.0,0.0,=
278,C0476,-1.0,0.0,=
279,C0172,1.0,0.0,=
279,C0477,-1.0,0.0,=
280,C0173,1.0,0.0,=
280,C0478,-1.0,0.0,=
281,C0174,1.0,0.0,=
281,C0479,-1.0,0.0,=
282,C0175,1.0,0.0,=
282,C0480,-1.0,0.0,=
283,C0176,1.0,0.0,=
283,C0481,-1.0,0.0,=
284,C0177,1.0,0.0,=
284,C0482,-1.0,0.0,=
285,C0178,1.0,0.0,=
285,C0483,-1.0,0.0,=
286,C0001,1.0,0.0,=
286,C0128,-1.0,0.0,=
287,C0002,1.0,0.0,=
287,C0129,-1.0,0.0,=
288,C0003,1.0,0.0,=
288,C0130,-1.0,0.0,=
289,C0004,1.0,0.0,=
289,C0131,-1.0,0.0,=
290,C0005,1.0,0.0,=
290,C0132,-1.0,0.0,=
291,C0006,1.0,0.0,=
291,C0133,-1.0,0.0,=
292,C0269,1.0,0.0,=
292,C0484,-1.0,0.0,=
293,C0270,1.0,0.0,=
293,C0485,-1.0,0.0,=
294,C0271,1.0,0.0,=
294,C0486,-1.0,0.0,=
295,C0272,1.0,0.0,=
295,C0487,-1.0,0.0,=
296,C0273,1.0,0.0,=
296,C0488,-1.0,0.0,=
297,C0274,1.0,0.0,=
297,C0489,-1.0,0.0,=
298,C0275,1.0,0.0,=
298,C0490,-1.0,0.0,=
299,C0276,1.0,0.0,=
299,C0491,-1.0,0.0,=
300,C0277,1.0,0.0,=
300,C0492,-1.0,0.0,=
301,C0135,-14568.0,0.0,<=
301,C0470,4000.0,0.0,<=
302,C0136,-14568.0,0.0,<=
302,C0471,4000.0,0.0,<=
303,C0137,-14568.0,0.0,<=
303,C0472,4000.0,0.0,<=
304,C0138,-14568.0,0.0,<=
304,C0473,4000.0,0.0,<=
305,C0139,-14568.0,0.0,<=
305,C0474,4000.0,0.0,<=
306,C0140,-14568.0,0.0,<=
306,C0475,4000.0,0.0,<=
307,C0141,-14568.0,0.0,<=
307,C0476,4000.0,0.0,<=
308,C0142,-14568.0,0.0,<=
308,C0477,4000.0,0.0,<=
309,C0143,-14568.0,0.0,<=
309,C0478,4000.0,0.0,<=
310,C0144,-14568.0,0.0,<=
310,C0479,4000.0,0.0,<=
311,C0145,-14568.0,0.0,<=
311,C0480,4000.0,0.0,<=
312,C0146,-14568.0,0.0,<=
312,C0481,4000.0,0.0,<=
313,C0147,-14568.0,0.0,<=
313,C0482,4000.0,0.0,<=
314,C0148,-14568.0,0.0,<=
314,C0483,4000.0,0.0,<=
315,C0129,2000.0,0.0,<=
315,C0150,-8326.0,0.0,<=
316,C0130,2000.0,0.0,<=
316,C0151,-8326.0,0.0,<=
317,C0131,2000.0,0.0,<=
317,C0152,-8326.0,0.0,<=
318,C0132,2000.0,0.0,<=
318,C0153,-8326.0,0.0,<=
319,C0133,2000.0,0.0,<=
319,C0154,-8326.0,0.0,<=
320,C0155,-8326.0,0.0,<=
320,C0484,2000.0,0.0,<=
321,C0156,-8326.0,0.0,<=
321,C0485,2000.0,0.0,<=
322,C0157,-8326.0,0.0,<=
322,C0486,2000.0,0.0,<=
323,C0158,-8326.0,0.0,<=
323,C0487,2000.0,0.0,<=
324,C0159,-8326.0,0.0,<=
324,C0488,2000.0,0.0,<=
325,C0160,-8326.0,0.0,<=
325,C0489,2000.0,0.0,<=
326,C0161,-8326.0,0.0,<=
326,C0490,2000.0,0.0,<=
327,C0162,-8326.0,0.0,<=
327,C0491,2000.0,0.0,<=
328,C0163,-8326.0,0.0,<=
328,C0492,2000.0,0.0,<=
329,C0178,1.0,0.0,=
329,C0326,-1.0,0.0,=
330,C0193,1.0,0.0,=
330,C0342,-1.0,0.0,=
331,C0208,1.0,0.0,=
331,C0358,-1.0,0.0,=
332,C0223,1.0,0.0,=
332,C0374,-1.0,0.0,=
333,C0238,1.0,0.0,=
333,C0390,-1.0,0.0,=
334,C0253,1.0,0.0,=
334,C0406,-1.0,0.0,=
335,C0268,1.0,0.0,=
335,C0421,-1.0,0.0,=
336,C0277,1.0,0.0,=
336,C0430,-1.0,0.0,=
337,C0285,1.0,0.0,=
337,C0439,-1.0,0.0,=
338,C0292,1.0,0.0,=
338,C0447,-1.0,0.0,=
339,C0298,1.0,0.0,=
339,C0454,-1.0,0.0,=
340,C0303,1.0,0.0,=
340,C0460,-1.0,0.0,=
341,C0307,1.0,0.0,=
341,C0465,-1.0,0.0,=
342,C0310,1.0,0.0,=
342,C0468,-1.0,0.0,=
