option_id,unit_cost
607,19061565.44
608,20861289.12
609,22661012.80
610,24460736.48
611,26260460.16
612,28060183.84
613,29859907.52
614,31659631.20
615,10797120.48
616,12672256.64
617,16422528.96
618,18297665.12
619,20172801.28
620,22047937.44
621,14507399.04
622,17019006.72
623,22042222.08
624,7660197.60
625,9213116.80
626,12318955.20
627,13871874.40
628,15424793.60
629,16977712.80
630,18530632.00
631,20083551.20
632,21636470.40
633,23189389.60
634,24742308.80
635,13239281.28
636,15620631.04
637,14774371.20
638,17313401.60
639,22391462.40
640,24930492.80
641,27469523.20
642,30008553.60
643,18818364.96
644,22028145.28
645,28447705.92
646,31657486.24
647,34867266.56
648,38077046.88
649,41286827.20
650,44496607.52
651,47706387.84
652,50916168.16
653,54125948.48
654,21594240.96
655,25344513.28
656,32845057.92
657,36595330.24
658,40345602.56
659,44095874.88
660,47846147.20
661,51596419.52
662,55346691.84
663,59096964.16
664,62847236.48
665,7993912.80
666,9581110.40
667,12755505.60
668,14342703.20
669,15929900.80
670,17517098.40
671,19104296.00
672,20691493.60
673,22278691.20
674,23865888.80
675,25453086.40
676,8928315.36
677,10611492.48
678,13977846.72
679,15661023.84
680,17344200.96
681,19027378.08
682,20710555.20
683,15174829.44
684,17754993.92
685,17817219.36
686,20924164.48
687,27138054.72
688,30244999.84
689,33351944.96
690,36458890.08
691,18951851.04
692,22175342.72
693,28622326.08
694,31845817.76
695,35069309.44
696,38292801.12
697,41516292.80
698,44739784.48
699,47963276.16
700,51186767.84
701,54410259.52
702,21727727.04
703,25491710.72
704,33019678.08
705,36783661.76
706,40547645.44
707,44311629.12
708,48075612.80
709,51839596.48
710,55603580.16
711,59367563.84
712,63131547.52
713,9862717.92
714,11641874.56
715,15200187.84
716,16979344.48
717,18758501.12
718,20537657.76
719,22316814.40
720,24095971.04
721,25875127.68
722,27654284.32
723,29433440.96
724,31212597.60
725,10930606.56
726,12819454.08
727,16597149.12
728,18485996.64
729,20374844.16
730,22263691.68
731,24152539.20
732,26041386.72
733,27930234.24
734,29819081.76
735,31707929.28
736,14841114.24
737,17387000.32
738,22478772.48
739,25024658.56
740,27570544.64
741,30116430.72
742,32662316.80
743,35208202.88
744,37754088.96
745,40299975.04
746,42845861.12
747,17616990.24
748,20703368.32
749,26876124.48
750,29962502.56
751,33048880.64
752,36135258.72
753,39221636.80
754,42308014.88
755,45394392.96
756,48480771.04
757,51567149.12
758,13372767.36
759,15767828.48
760,20557950.72
761,22953011.84
762,25348072.96
763,27743134.08
764,30138195.20
765,32533256.32
766,34928317.44
767,37323378.56
768,39718439.68
769,42113500.80
770,13506253.44
771,15915025.92
772,20732570.88
773,23141343.36
774,25550115.84
775,27958888.32
776,30367660.80
777,32776433.28
778,35185205.76
779,37593978.24
780,40002750.72
781,8461114.08
782,10096301.44
783,13366676.16
784,15001863.52
785,16637050.88
786,18272238.24
787,19907425.60
788,21542612.96
789,23177800.32
790,24812987.68
791,26448175.04
792,28083362.40
793,6018953.28
794,7147927.04
795,9405874.56
796,10534848.32
797,11663822.08
798,17550247.20
799,20629769.60
800,26788814.40
801,29868336.80
802,32947859.20
803,36027381.60
804,39106904.00
805,42186426.40
806,45265948.80
807,48345471.20
808,51424993.60
809,19218823.20
810,22469737.60
811,28971566.40
812,32222480.80
813,35473395.20
814,38724309.60
815,41975224.00
816,45226138.40
817,48477052.80
818,51727967.20
819,54978881.60
820,14707628.16
821,17239802.88
822,22304152.32
823,24836327.04
824,27368501.76
825,29900676.48
826,32432851.20
827,34965025.92
828,37497200.64
829,40029375.36
830,42561550.08
831,17483504.16
832,20556170.88
833,26701504.32
834,29774171.04
835,32846837.76
836,35919504.48
837,38992171.20
838,42064837.92
839,45137504.64
840,48210171.36
841,51282838.08
842,13239281.28
843,15620631.04
844,20383330.56
845,22764680.32
846,25146030.08
847,27527379.84
848,29908729.60
849,32290079.36
850,34671429.12
851,37052778.88
852,39434128.64
853,14907857.28
854,17460599.04
855,22566082.56
856,25118824.32
857,27671566.08
858,30224307.84
859,32777049.60
860,35329791.36
861,37882533.12
862,40435274.88
863,42988016.64
864,6619640.64
865,7810315.52
866,14040197.76
867,16503815.68
868,21431051.52
869,23894669.44
870,26358287.36
871,28821905.28
872,18484649.76
873,21660151.68
874,28011155.52
875,31186657.44
876,34362159.36
877,37537661.28
878,40713163.20
879,43888665.12
880,47064167.04
881,50239668.96
882,53415170.88
883,56590672.80
884,21260525.76
885,24976519.68
886,32408507.52
887,36124501.44
888,39840495.36
889,43556489.28
890,47272483.20
891,50988477.12
892,54704471.04
893,58420464.96
894,62136458.88
895,65852452.80
896,17616990.24
897,20703368.32
898,26876124.48
899,29962502.56
900,33048880.64
901,36135258.72
902,39221636.80
903,42308014.88
904,45394392.96
905,18885108.00
906,22101744.00
907,28535016.00
908,31751652.00
909,34968288.00
910,38184924.00
911,41401560.00
912,44618196.00
913,47834832.00
914,51051468.00
915,54268104.00
916,17350018.08
917,20408973.44
918,26526884.16
919,17550247.20
920,20629769.60
921,26788814.40
922,29868336.80
923,32947859.20
924,36027381.60
925,39106904.00
926,42186426.40
927,45265948.80
928,48345471.20
929,51424993.60
930,54504516.00
931,19218823.20
932,22469737.60
933,28971566.40
934,32222480.80
935,35473395.20
936,38724309.60
937,41975224.00
938,45226138.40
939,48477052.80
940,51727967.20
941,54978881.60
942,58229796.00
943,16415615.52
944,19378591.36
945,25304543.04
946,28267518.88
947,31230494.72
948,34193470.56
949,37156446.40
950,40119422.24
951,43082398.08
952,46045373.92
953,49008349.76
954,26305665.12
955,30795244.16
956,39774402.24
957,44263981.28
958,48753560.32
959,53243139.36
960,57732718.40
961,62222297.44
962,66711876.48
963,27573782.88
964,32193619.84
965,41433293.76
966,46053130.72
967,50672967.68
968,55292804.64
969,59912641.60
970,64532478.56
971,69152315.52
972,73772152.48
973,78391989.44
974,14373912.96
975,16871809.28
976,21867601.92
977,24365498.24
978,26863394.56
979,29361290.88
980,31859187.20
981,34357083.52
982,36854979.84
983,16749330.72
984,19746584.96
985,25741093.44
986,28738347.68
987,31735601.92
988,34732856.16
989,37730110.40
990,40727364.64
991,43724618.88
992,46721873.12
993,49719127.36
994,15508544.64
995,18122987.52
996,23351873.28
997,26439151.20
998,30942441.60
999,39949022.40
1000,44452312.80
1001,48955603.20
1002,53458893.60
1003,57962184.00
1004,62465474.40
1005,66968764.80
1006,27707268.96
1007,32340817.28
1008,41607913.92
1009,46241462.24
1010,50875010.56
1011,55508558.88
1012,60142107.20
1013,64775655.52
1014,69409203.84
1015,74042752.16
1016,78676300.48
1017,10329919.20
1018,12157065.60
1019,15811358.40
1020,17638504.80
1021,19465651.20
1022,21292797.60
1023,23119944.00
1024,24947090.40
1025,26774236.80
1026,20993553.60
1027,24682124.80
1028,32059267.20
1029,35747838.40
1030,39436409.60
1031,43124980.80
1032,46813552.00
1033,50502123.20
1034,54190694.40
1035,22128185.28
1036,25933303.04
1037,33543538.56
1038,37348656.32
1039,41153774.08
1040,44958891.84
1041,48764009.60
1042,52569127.36
1043,56374245.12
1044,60179362.88
1045,63984480.64
1046,67789598.40
1047,17216532.00
1048,20261776.00
1049,26352264.00
1050,29397508.00
1051,32442752.00
1052,35487996.00
1053,38533240.00
1054,41578484.00
1055,44623728.00
1056,47668972.00
1057,50714216.00
1058,53759460.00
1059,18885108.00
1060,22101744.00
1061,28535016.00
1062,31751652.00
1063,34968288.00
1064,38184924.00
1065,41401560.00
1066,44618196.00
1067,47834832.00
1068,51051468.00
1069,54268104.00
1070,57484740.00
1071,12371621.76
1072,14663847.68
1073,19248299.52
1074,21540525.44
1075,23832751.36
1076,26124977.28
1077,28417203.20
1078,30709429.12
1079,33001655.04
1080,35293880.96
1081,37586106.88
1082,14040197.76
1083,16503815.68
1084,21431051.52
1085,23894669.44
1086,26358287.36
1087,28821905.28
1088,31285523.20
1089,33749141.12
1090,36212759.04
1091,38676376.96
1092,41139994.88
1093,43603612.80
1094,22194928.32
1095,26006901.76
1096,33630848.64
1097,37442822.08
1098,41254795.52
1099,45066768.96
1100,48878742.40
1101,52690715.84
1102,56502689.28
1103,23463046.08
1104,27405277.44
1105,35289740.16
1106,39231971.52
1107,43174202.88
1108,47116434.24
1109,51058665.60
1110,55000896.96
1111,58943128.32
1112,62885359.68
1113,66827591.04
1114,8060655.84
1115,9654709.12
1116,12842815.68
1117,9262030.56
1118,10979486.08
1119,14414397.12
1120,16131852.64
1121,17849308.16
1122,19566763.68
1123,13706482.56
1124,16135822.08
1125,20994501.12
1126,23423840.64
1127,25853180.16
1128,28282519.68
1129,30711859.20
1130,33141198.72
1131,35570538.24
1132,37999877.76
1133,40429217.28
1134,42858556.80
1135,16749330.72
1136,19746584.96
1137,25741093.44
1138,28738347.68
1139,31735601.92
1140,34732856.16
1141,37730110.40
1142,40727364.64
1143,43724618.88
1144,46721873.12
1145,49719127.36
1146,52716381.60
1147,14106940.80
1148,16577414.40
1149,21518361.60
1150,23988835.20
1151,26459308.80
1152,28929782.40
1153,31400256.00
1154,33870729.60
1155,36341203.20
1156,38811676.80
1157,41282150.40
1158,15948414.24
1159,18863400.32
1160,24693372.48
1161,27608358.56
1162,30523344.64
1163,33438330.72
1164,36353316.80
1165,39268302.88
1166,42183288.96
1167,8461114.08
1168,10096301.44
1169,13366676.16
1170,14574142.08
1171,17092605.44
1172,19886253.60
1173,23205724.80
1174,29844667.20
1175,33164138.40
1176,36483609.60
1177,39803080.80
1178,12772080.00
1179,15105440.00
1180,19772160.00
1181,22105520.00
1182,24438880.00
1183,26772240.00
1184,29105600.00
1185,31438960.00
1186,33772320.00
1187,36105680.00
1188,38439040.00
1189,40772400.00
1190,14040197.76
1191,16503815.68
1192,21431051.52
1193,23894669.44
1194,26358287.36
1195,28821905.28
1196,31285523.20
1197,33749141.12
1198,36212759.04
1199,38676376.96
1200,41139994.88
1201,43603612.80
1202,7927169.76
1203,9507511.68
1204,12668195.52
1205,10530148.32
1206,12377861.76
1207,16073288.64
1208,17921002.08
1209,19768715.52
1210,21616428.96
1211,23464142.40
1212,25311855.84
1213,27159569.28
1214,29007282.72
1215,30854996.16
1216,22795615.68
1217,26669290.24
1218,34416639.36
1219,38290313.92
1220,42163988.48
1221,46037663.04
1222,49911337.60
1223,53785012.16
1224,57658686.72
1225,61532361.28
1226,65406035.84
1227,24637089.12
1228,28955276.16
1229,37591650.24
1230,41909837.28
1231,46228024.32
1232,50546211.36
1233,54864398.40
1234,59182585.44
1235,63500772.48
1236,10863863.52
1237,12745855.36
1238,16509839.04
1239,18391830.88
1240,20273822.72
1241,22155814.56
1242,24037806.40
1243,25919798.24
1244,27801790.08
1245,29683781.92
1246,31565773.76
1247,12705336.96
1248,15031841.28
1249,19684849.92
1250,22011354.24
1251,24337858.56
1252,26664362.88
1253,28990867.20
1254,31317371.52
1255,33643875.84
1256,13839968.64
1257,16283019.52
1258,19152080.16
1259,22396138.88
1260,28884256.32
1261,32128315.04
1262,35372373.76
1263,38616432.48
1264,22929101.76
1265,26816487.68
1266,34591259.52
1267,38478645.44
1268,42366031.36
1269,46253417.28
1270,50140803.20
1271,54028189.12
1272,57915575.04
1273,61802960.96
1274,65690346.88
1275,24770575.20
1276,29102473.60
1277,37766270.40
1278,42098168.80
1279,46430067.20
1280,50761965.60
1281,55093864.00
1282,59425762.40
1283,63757660.80
1284,8661343.20
1285,10317097.60
1286,13628606.40
1287,15284360.80
1288,16940115.20
1289,18595869.60
1290,20251624.00
1291,21907378.40
1292,23563132.80
1293,17350018.08
1294,20408973.44
1295,26526884.16
1296,29585839.52
1297,32644794.88
1298,35703750.24
1299,38762705.60
1300,41821660.96
1301,44880616.32
1302,47939571.68
1303,50998527.04
1304,54057482.40
1305,17483504.16
1306,20556170.88
1307,26701504.32
1308,29774171.04
1309,32846837.76
1310,35919504.48
1311,38992171.20
1312,42064837.92
1313,45137504.64
1314,48210171.36
1315,51282838.08
1316,12438364.80
1317,14737446.40
1318,19335609.60
1319,21634691.20
1320,23933772.80
1321,26232854.40
1322,28531936.00
1323,30831017.60
1324,33130099.20
1325,35429180.80
1326,37728262.40
1327,40027344.00
1328,14373912.96
1329,16871809.28
1330,21867601.92
1331,24365498.24
1332,26863394.56
1333,29361290.88
1334,31859187.20
1335,34357083.52
1336,36854979.84
1337,39352876.16
1338,41850772.48
1339,44348668.80
1340,6486154.56
1341,7663118.08
1342,10017045.12
1343,11194008.64
1344,12370972.16
1345,13547935.68
1346,14724899.20
1347,15901862.72
1348,17078826.24
1349,18255789.76
1350,19432753.28
1351,18684878.88
1352,21880947.84
1353,28273085.76
1354,31469154.72
1355,34665223.68
1356,37861292.64
1357,41057361.60
1358,44253430.56
1359,47449499.52
1360,50645568.48
1361,53841637.44
1362,20526352.32
1363,24166933.76
1364,31448096.64
1365,35088678.08
1366,38729259.52
1367,42369840.96
1368,46010422.40
1369,49651003.84
1370,53291585.28
1371,5284779.84
1372,6338341.12
1373,18217677.60
1374,21365756.80
1375,13372767.36
1376,15767828.48
1377,20557950.72
1378,22953011.84
1379,25348072.96
1380,27743134.08
1381,30138195.20
1382,32533256.32
1383,34928317.44
1384,37323378.56
1385,39718439.68
1386,42113500.80
1387,13172538.24
1388,15547032.32
1389,20296020.48
1390,22670514.56
1391,25045008.64
1392,27419502.72
1393,29793996.80
1394,32168490.88
1395,34542984.96
1396,36917479.04
1397,39291973.12
1398,41666467.20
1399,10263176.16
1400,12083466.88
1401,15724048.32
1402,17544339.04
1403,19364629.76
1404,21184920.48
1405,23005211.20
1406,24825501.92
1407,26645792.64
1408,28466083.36
1409,30286374.08
1410,32106664.80
1411,10396662.24
1412,12230664.32
1413,15898668.48
1414,17732670.56
1415,19566672.64
1416,21400674.72
1417,23234676.80
1418,25068678.88
1419,26902680.96
1420,28736683.04
1421,30570685.12
1422,32404687.20
1423,10263176.16
1424,12083466.88
1425,15724048.32
1426,17544339.04
1427,19364629.76
1428,21184920.48
1429,8661343.20
1430,10317097.60
1431,13628606.40
1432,15284360.80
1433,16940115.20
1434,18595869.60
1435,20251624.00
1436,21907378.40
1437,23563132.80
1438,25218887.20
1439,26874641.60
1440,28530396.00
1441,12438364.80
1442,14737446.40
1443,19335609.60
1444,21634691.20
1445,23933772.80
1446,26232854.40
1447,28531936.00
1448,30831017.60
1449,33130099.20
1450,35429180.80
1451,37728262.40
1452,40027344.00
1453,16615844.64
1454,19599387.52
1455,25566473.28
1456,28550016.16
1457,31533559.04
1458,34517101.92
1459,8060655.84
1460,9654709.12
1461,12842815.68
1462,14436868.96
1463,16030922.24
1464,17624975.52
1465,19219028.80
1466,20813082.08
1467,22407135.36
1468,24001188.64
1469,25595241.92
1470,27189295.20
1471,9529002.72
1472,11273880.96
1473,14763637.44
1474,16508515.68
1475,18253393.92
1476,19998272.16
1477,21743150.40
1478,23488028.64
1479,25232906.88
1480,26977785.12
1481,20086482.72
1482,23426520.96
1483,6352668.48
1484,7515920.64
1485,9842424.96
1486,11005677.12
1487,12168929.28
1488,13332181.44
1489,14495433.60
1490,15658685.76
1491,16821937.92
1492,6486154.56
1493,7663118.08
1494,10017045.12
1495,11194008.64
1496,12370972.16
1497,13547935.68
1498,14724899.20
1499,15901862.72
1500,17078826.24
1501,18255789.76
1502,19432753.28
1503,6486154.56
1504,7663118.08
1505,10017045.12
1506,11194008.64
1507,12370972.16
1508,13547935.68
1509,14724899.20
1510,15901862.72
1511,17078826.24
1512,18255789.76
1513,6619640.64
1514,7810315.52
1515,10191665.28
1516,11382340.16
1517,12573015.04
1518,13763689.92
1519,14954364.80
1520,16145039.68
1521,17335714.56
1522,18526389.44
1523,19717064.32
1524,16081900.32
1525,19010597.76
1526,24867992.64
1527,27796690.08
1528,30725387.52
1529,33654084.96
1530,17416761.12
1531,20482572.16
1532,21127039.68
1533,24829322.24
1534,32233887.36
1535,35936169.92
1536,39638452.48
1537,43340735.04
1538,47043017.60
1539,50745300.16
1540,54447582.72
1541,58149865.28
1542,61852147.84
1543,65554430.40
1544,9195287.52
1545,10905887.36
1546,14327087.04
1547,16037686.88
1548,17748286.72
1549,19458886.56
1550,21169486.40
1551,22880086.24
1552,24590686.08
1553,26301285.92
1554,28011885.76
1555,29722485.60
1556,5284779.84
1557,6338341.12
1558,8445463.68
1559,9499024.96
1560,10552586.24
1561,11606147.52
1562,12659708.80
1563,5418265.92
1564,6485538.56
1565,8620083.84
1566,9687356.48
1567,10754629.12
1568,11821901.76
1569,12889174.40
1570,13956447.04
1571,15023719.68
1572,16090992.32
1573,17158264.96
1574,19352309.28
1575,22616935.04
1576,21260525.76
1577,24976519.68
1578,32408507.52
1579,36124501.44
1580,39840495.36
1581,43556489.28
1582,47272483.20
1583,50988477.12
1584,54704471.04
1585,58420464.96
1586,62136458.88
1587,65852452.80
1588,12171392.64
1589,14443051.52
1590,18986369.28
1591,21258028.16
1592,23529687.04
1593,25801345.92
1594,28073004.80
1595,30344663.68
1596,32616322.56
1597,34887981.44
1598,37159640.32
1599,39431299.20
1600,13239281.28
1601,15620631.04
1602,20383330.56
1603,22764680.32
1604,25146030.08
1605,27527379.84
1606,29908729.60
1607,32290079.36
1608,34671429.12
1609,37052778.88
1610,39434128.64
1611,41815478.40
1612,17149788.96
1613,20188177.28
1614,26264953.92
1615,29303342.24
1616,32341730.56
1617,35380118.88
1618,38418507.20
1619,41456895.52
1620,44495283.84
1621,47533672.16
1622,50572060.48
1623,53610448.80
1624,13906711.68
1625,16356618.24
1626,21256431.36
1627,23706337.92
1628,26156244.48
1629,28606151.04
1630,31056057.60
1631,33505964.16
1632,35955870.72
1633,38405777.28
1634,40855683.84
1635,43305590.40
1636,14040197.76
1637,16503815.68
1638,21431051.52
1639,23894669.44
1640,26358287.36
1641,28821905.28
1642,31285523.20
1643,33749141.12
1644,36212759.04
1645,38676376.96
1646,41139994.88
1647,43603612.80
1648,8995058.40
1649,10685091.20
1650,14065156.80
1651,15755189.60
1652,17445222.40
1653,19135255.20
1654,20825288.00
1655,22515320.80
1656,24205353.60
1657,25895386.40
1658,27585419.20
1659,29275452.00
1660,9128544.48
1661,10832288.64
1662,14239776.96
1663,15943521.12
1664,17647265.28
