project_id,res_id,cost
1184,1,1955.0
1185,1,1544.0
1186,1,3735.0
1187,1,2198.0
1188,1,1207.0
1189,1,3133.0
119,1,2348.0
1190,1,1064.0
1191,1,118.0
1192,1,569.0
1193,1,609.0
1194,1,2465.0
1195,1,2847.0
1196,1,1693.0
1197,1,1117.0
1198,1,3422.0
1199,1,1660.0
12,1,1369.0
120,1,2616.0
1200,1,364.0
1201,1,3617.0
1202,1,1017.0
1203,1,1446.0
1204,1,3019.0
1205,1,503.0
1206,1,3755.0
1207,1,3474.0
1208,1,2919.0
1209,1,3476.0
121,1,1052.0
1210,1,361.0
1211,1,3610.0
1212,1,2917.0
1213,1,25.0
1214,1,2735.0
1215,1,2803.0
1216,1,1185.0
1217,1,4009.0
1218,1,2728.0
1219,1,3730.0
122,1,1998.0
1220,1,1068.0
1221,1,3248.0
1222,1,1873.0
1223,1,3843.0
1224,1,93.0
1225,1,3222.0
1226,1,1030.0
1227,1,3021.0
1228,1,2227.0
1229,1,101.0
123,1,2961.0
1230,1,2000.0
1231,1,1809.0
1232,1,2189.0
1233,1,3048.0
1234,1,2008.0
1235,1,694.0
1236,1,962.0
1237,1,3336.0
1238,1,1539.0
1239,1,2254.0
124,1,2072.0
1240,1,3754.0
1241,1,3205.0
1242,1,1690.0
1243,1,2244.0
1244,1,3723.0
1245,1,3762.0
1246,1,3882.0
1247,1,1909.0
1248,1,3070.0
1249,1,2213.0
125,1,2759.0
1250,1,699.0
1251,1,1722.0
1252,1,1400.0
1253,1,2595.0
1254,1,1950.0
1255,1,412.0
1256,1,1661.0
1257,1,499.0
1258,1,691.0
1259,1,212.0
126,1,2706.0
1260,1,644.0
1261,1,2074.0
1262,1,4002.0
1263,1,4092.0
1264,1,2112.0
1265,1,884.0
1266,1,1381.0
1267,1,917.0
1268,1,1513.0
1269,1,1706.0
127,1,683.0
1270,1,3628.0
1271,1,3905.0
1272,1,502.0
1273,1,447.0
1274,1,3331.0
1275,1,2807.0
1276,1,3624.0
1277,1,3765.0
1278,1,1739.0
1279,1,690.0
128,1,3606.0
1280,1,2198.0
1281,1,407.0
1282,1,3041.0
1283,1,9.0
1284,1,3192.0
1285,1,416.0
1286,1,918.0
1287,1,53.0
1288,1,3236.0
1289,1,2396.0
129,1,3134.0
1290,1,1771.0
1291,1,3787.0
1292,1,3908.0
1293,1,2832.0
1294,1,1862.0
1295,1,716.0
1296,1,1740.0
1297,1,3955.0
1298,1,3316.0
1299,1,2578.0
13,1,2034.0
130,1,2348.0
1300,1,3626.0
1301,1,643.0
1302,1,3293.0
1303,1,3313.0
1304,1,3430.0
1305,1,539.0
1306,1,2491.0
1307,1,612.0
1308,1,2186.0
1309,1,2035.0
131,1,3718.0
1310,1,3330.0
1311,1,701.0
1312,1,3685.0
1313,1,4058.0
1314,1,2082.0
1315,1,2938.0
1316,1,3888.0
1317,1,1386.0
1318,1,3287.0
1319,1,2378.0
132,1,3428.0
1320,1,929.0
1321,1,3520.0
1322,1,2563.0
1323,1,75.0
1324,1,162.0
1325,1,250.0
1326,1,2927.0
1327,1,488.0
1328,1,495.0
1329,1,2613.0
133,1,2089.0
1330,1,895.0
1331,1,2407.0
1332,1,2008.0
1333,1,1892.0
1334,1,629.0
1335,1,1120.0
1336,1,930.0
1337,1,3103.0
1338,1,3928.0
1339,1,1082.0
134,1,1734.0
1340,1,3086.0
1341,1,486.0
1342,1,264.0
1343,1,2011.0
1344,1,796.0
1345,1,1239.0
1346,1,1433.0
1347,1,1906.0
1348,1,952.0
1349,1,3663.0
135,1,390.0
1350,1,2214.0
1351,1,1552.0
1352,1,2166.0
1353,1,970.0
1354,1,1828.0
1355,1,2275.0
1356,1,273.0
1357,1,1582.0
1358,1,49.0
1359,1,4065.0
136,1,3809.0
1360,1,1078.0
1361,1,3695.0
1362,1,110.0
1363,1,284.0
1364,1,158.0
1365,1,1767.0
1366,1,2240.0
1367,1,2942.0
1368,1,2748.0
1369,1,3789.0
137,1,2629.0
1370,1,3328.0
1371,1,3808.0
1372,1,3092.0
1373,1,2112.0
1374,1,1911.0
1375,1,503.0
1376,1,2774.0
1377,1,2300.0
1378,1,489.0
1379,1,3412.0
138,1,2.0
1380,1,1342.0
1381,1,1357.0
1382,1,2003.0
1383,1,582.0
1384,1,2857.0
1385,1,47.0
1386,1,3520.0
1387,1,977.0
1388,1,2957.0
1389,1,3889.0
139,1,2460.0
1390,1,1509.0
1391,1,2058.0
1392,1,1151.0
1393,1,4077.0
1394,1,3807.0
1395,1,3848.0
1396,1,1265.0
1397,1,2946.0
1398,1,3569.0
1399,1,3609.0
14,1,179.0
140,1,3005.0
1400,1,435.0
1401,1,8.0
1402,1,1636.0
1403,1,1399.0
1404,1,2382.0
1405,1,38.0
1406,1,3368.0
1407,1,2542.0
1408,1,3275.0
1409,1,215.0
141,1,1325.0
1410,1,1741.0
1411,1,248.0
1412,1,4061.0
1413,1,2179.0
1414,1,3522.0
1415,1,246.0
1416,1,2110.0
1417,1,2811.0
1418,1,1177.0
1419,1,578.0
142,1,1702.0
1420,1,2439.0
1421,1,1930.0
1422,1,2617.0
1423,1,488.0
1424,1,1766.0
1425,1,1395.0
1426,1,2060.0
1427,1,2646.0
1428,1,410.0
1429,1,2916.0
143,1,1236.0
1430,1,872.0
1431,1,758.0
1432,1,1820.0
1433,1,3748.0
1434,1,521.0
1435,1,41.0
1436,1,722.0
1437,1,1669.0
1438,1,2645.0
1439,1,3861.0
144,1,275.0
1440,1,1635.0
1441,1,684.0
1442,1,545.0
1443,1,411.0
1444,1,2768.0
1445,1,3089.0
1446,1,1785.0
1447,1,1439.0
1448,1,2604.0
1449,1,2616.0
145,1,4083.0
1450,1,1899.0
1451,1,1656.0
1452,1,2146.0
1453,1,2684.0
1454,1,3653.0
1455,1,1150.0
1456,1,1823.0
1457,1,3692.0
1458,1,875.0
1459,1,1914.0
146,1,2363.0
1460,1,1964.0
1461,1,713.0
1462,1,1276.0
1463,1,2649.0
1464,1,2642.0
1465,1,1563.0
1466,1,2350.0
1467,1,3923.0
1468,1,3295.0
1469,1,3932.0
147,1,2796.0
1470,1,2616.0
1471,1,2067.0
1472,1,3615.0
1473,1,1241.0
1474,1,879.0
1475,1,2855.0
1476,1,2960.0
1477,1,2297.0
1478,1,3070.0
1479,1,11.0
148,1,3284.0
1480,1,141.0
1481,1,160.0
1482,1,1241.0
1483,1,1349.0
1484,1,1505.0
1485,1,1676.0
1486,1,3172.0
1487,1,459.0
1488,1,4094.0
1489,1,4039.0
149,1,1747.0
1490,1,983.0
1491,1,3538.0
1492,1,115.0
1493,1,3783.0
1494,1,2453.0
1495,1,4068.0
1496,1,1828.0
1497,1,458.0
1498,1,1247.0
1499,1,3762.0
15,1,3847.0
150,1,1034.0
1500,1,2640.0
1501,1,511.0
1502,1,3944.0
1503,1,2217.0
1504,1,2688.0
1505,1,590.0
1506,1,914.0
1507,1,2171.0
1508,1,3895.0
1509,1,2270.0
151,1,1856.0
1510,1,3613.0
1511,1,2073.0
1512,1,1245.0
1513,1,630.0
1514,1,2886.0
1515,1,355.0
1516,1,916.0
1517,1,966.0
1518,1,2965.0
1519,1,2754.0
152,1,1397.0
1520,1,3535.0
1521,1,2350.0
1522,1,1252.0
1523,1,4073.0
1524,1,1531.0
1525,1,2317.0
1526,1,2656.0
1527,1,4029.0
1528,1,2741.0
1529,1,1404.0
153,1,712.0
1530,1,737.0
1531,1,2055.0
1532,1,3141.0
1533,1,2341.0
1534,1,3822.0
1535,1,2457.0
1536,1,428.0
1537,1,480.0
1538,1,978.0
1539,1,3445.0
154,1,859.0
1540,1,3586.0
1541,1,1436.0
1542,1,1766.0
1543,1,2676.0
1544,1,1913.0
1545,1,62.0
1546,1,569.0
1547,1,2928.0
1548,1,441.0
1549,1,473.0
155,1,3471.0
1550,1,1698.0
1551,1,1046.0
1552,1,3569.0
1553,1,1757.0
1554,1,1575.0
1555,1,110.0
1556,1,49.0
1557,1,1100.0
1558,1,1300.0
1559,1,880.0
156,1,3753.0
1560,1,1550.0
1561,1,639.0
1562,1,1945.0
1563,1,3068.0
1564,1,2391.0
1565,1,2495.0
1566,1,3625.0
1567,1,1692.0
1568,1,123.0
1569,1,1629.0
157,1,3509.0
1570,1,1666.0
1571,1,1031.0
1572,1,1294.0
1573,1,2328.0
1574,1,2066.0
1575,1,2043.0
1576,1,3922.0
1577,1,2243.0
1578,1,3231.0
1579,1,188.0
158,1,1261.0
1580,1,1792.0
1581,1,2608.0
1582,1,1090.0
1583,1,1976.0
1584,1,528.0
1585,1,385.0
1586,1,3707.0
1587,1,108.0
1588,1,1993.0
1589,1,3192.0
159,1,3249.0
1590,1,4034.0
1591,1,16.0
1592,1,336.0
1593,1,2856.0
1594,1,1021.0
1595,1,3153.0
1596,1,1264.0
1597,1,3668.0
1598,1,3601.0
1599,1,2876.0
16,1,2173.0
160,1,3783.0
1600,1,1810.0
1601,1,1809.0
1602,1,1782.0
1603,1,119.0
1604,1,144.0
1605,1,2684.0
1606,1,49.0
1607,1,727.0
1608,1,1864.0
1609,1,967.0
161,1,3546.0
1610,1,3798.0
1611,1,2249.0
1612,1,2697.0
1613,1,65.0
1614,1,1792.0
1615,1,1706.0
1616,1,2567.0
1617,1,2240.0
1618,1,3496.0
1619,1,1348.0
162,1,2128.0
1620,1,3899.0
1621,1,2230.0
1622,1,1904.0
1623,1,606.0
1624,1,1010.0
1625,1,3742.0
1626,1,2276.0
1627,1,356.0
1628,1,1441.0
1629,1,2834.0
163,1,1338.0
1630,1,1181.0
1631,1,2105.0
1632,1,131.0
1633,1,1779.0
1634,1,3279.0
1635,1,2477.0
1636,1,517.0
1637,1,1334.0
1638,1,3295.0
1639,1,3899.0
164,1,3340.0
1640,1,104.0
1641,1,4074.0
1642,1,1215.0
1643,1,3346.0
1644,1,4071.0
1645,1,2688.0
1646,1,2143.0
1647,1,2523.0
1648,1,2457.0
1649,1,1012.0
165,1,2267.0
1650,1,3321.0
1652,1,1040.0
1653,1,1197.0
1654,1,2052.0
1655,1,3900.0
1656,1,2278.0
1657,1,2395.0
1658,1,2530.0
1659,1,3752.0
166,1,1603.0
1660,1,3316.0
1661,1,2617.0
1662,1,1674.0
1663,1,1915.0
1664,1,2268.0
1665,1,3684.0
1666,1,3291.0
1667,1,2741.0
1668,1,633.0
1669,1,2202.0
167,1,3137.0
1670,1,3566.0
1671,1,1300.0
1672,1,1828.0
1673,1,1516.0
1674,1,3321.0
1675,1,1761.0
1676,1,2929.0
1677,1,2397.0
1678,1,1722.0
1679,1,1179.0
168,1,3013.0
1680,1,6.0
1681,1,3379.0
1682,1,16.0
1683,1,3596.0
1684,1,1750.0
1685,1,1531.0
1686,1,1129.0
1687,1,3392.0
1688,1,3644.0
1689,1,3745.0
169,1,555.0
1690,1,1853.0
1691,1,969.0
1692,1,2918.0
1693,1,1799.0
1694,1,2897.0
1695,1,3863.0
1696,1,935.0
1697,1,2339.0
1698,1,1917.0
1699,1,1493.0
17,1,312.0
170,1,72.0
1700,1,1674.0
1701,1,324.0
1702,1,2200.0
1703,1,3110.0
1704,1,2962.0
1705,1,880.0
1706,1,3071.0
1707,1,1265.0
1708,1,1439.0
1709,1,281.0
171,1,1342.0
1710,1,801.0
1711,1,4013.0
1712,1,1032.0
1713,1,3387.0
1714,1,2589.0
1715,1,2430.0
1716,1,2658.0
1717,1,1998.0
1718,1,522.0
1719,1,3125.0
172,1,4048.0
1720,1,2904.0
1721,1,54.0
1722,1,1713.0
1723,1,306.0
1724,1,2845.0
1725,1,34.0
1726,1,3510.0
1727,1,587.0
1728,1,3039.0
1729,1,2934.0
173,1,618.0
1730,1,1103.0
1731,1,1798.0
1732,1,2912.0
1733,1,3485.0
1734,1,1733.0
1735,1,3981.0
1736,1,304.0
1737,1,846.0
1738,1,124.0
1739,1,3926.0
174,1,108.0
1740,1,3342.0
1741,1,3577.0
1742,1,884.0
1743,1,1024.0
1744,1,1066.0
1745,1,3628.0
1746,1,2428.0
1747,1,3812.0
1748,1,798.0
1749,1,3672.0
175,1,3093.0
1750,1,2895.0
1751,1,173.0
1752,1,3933.0
1753,1,334.0
1754,1,1216.0
1755,1,1406.0
1756,1,494.0
1757,1,3707.0
1758,1,399.0
1759,1,1673.0
176,1,1481.0
1760,1,3624.0
1761,1,713.0
1762,1,4014.0
1763,1,1972.0
1764,1,2666.0
1765,1,844.0
1766,1,3896.0
1767,1,335.0
1768,1,556.0
1769,1,2324.0
177,1,1800.0
1770,1,445.0
1771,1,3335.0
1772,1,797.0
1773,1,2051.0
1774,1,4026.0
1775,1,3838.0
1776,1,836.0
1777,1,1184.0
1778,1,3757.0
1779,1,2372.0
178,1,3386.0
1780,1,1046.0
1781,1,558.0
1782,1,3544.0
1783,1,1181.0
1784,1,2789.0
1785,1,3856.0
1786,1,2864.0
1787,1,364.0
1788,1,1114.0
1789,1,3480.0
179,1,2246.0
1790,1,2925.0
1791,1,1938.0
1792,1,1695.0
1793,1,1367.0
1794,1,262.0
1795,1,968.0
1796,1,243.0
1797,1,1339.0
1798,1,2613.0
1799,1,3278.0
18,1,187.0
180,1,3251.0
1800,1,704.0
1801,1,169.0
1802,1,2150.0
1803,1,3853.0
1804,1,2060.0
1805,1,3744.0
1806,1,3220.0
1807,1,1533.0
1808,1,1377.0
1809,1,2938.0
181,1,3167.0
1810,1,3686.0
1811,1,783.0
1812,1,64.0
1813,1,3142.0
1814,1,1129.0
1815,1,2575.0
1816,1,3538.0
1817,1,1376.0
1818,1,1560.0
1819,1,3981.0
182,1,187.0
1820,1,1799.0
1821,1,1067.0
1822,1,2044.0
1823,1,1044.0
1824,1,1965.0
1825,1,1191.0
1826,1,692.0
1827,1,1824.0
1828,1,3549.0
1829,1,1240.0
183,1,287.0
1830,1,2703.0
1831,1,4026.0
1832,1,3329.0
1833,1,3513.0
1834,1,1372.0
1835,1,1617.0
1836,1,1241.0
1837,1,3000.0
1838,1,3895.0
1839,1,1386.0
184,1,3656.0
1840,1,1165.0
1841,1,1011.0
1842,1,3383.0
1843,1,1107.0
1844,1,1490.0
1845,1,1544.0
1846,1,1593.0
1847,1,733.0
1848,1,1604.0
1849,1,2063.0
185,1,574.0
1850,1,1905.0
1851,1,3353.0
1852,1,923.0
1853,1,2399.0
1854,1,2317.0
1855,1,855.0
1856,1,2170.0
1857,1,2021.0
1858,1,1458.0
1859,1,2874.0
186,1,3580.0
1860,1,3198.0
1861,1,3304.0
1862,1,734.0
1863,1,3448.0
1864,1,424.0
1865,1,3495.0
1866,1,2014.0
1867,1,71.0
1868,1,483.0
1869,1,1325.0
187,1,2753.0
1870,1,3166.0
1871,1,3654.0
1872,1,1040.0
1873,1,2428.0
1874,1,1307.0
1875,1,3382.0
1876,1,124.0
1877,1,3932.0
1878,1,3515.0
1879,1,1481.0
188,1,8.0
1880,1,3680.0
1881,1,3257.0
1882,1,3784.0
1883,1,1767.0
1884,1,1340.0
1885,1,4063.0
1886,1,3393.0
1887,1,408.0
1888,1,2763.0
1889,1,608.0
189,1,3694.0
1890,1,105.0
1891,1,3223.0
1892,1,3285.0
1893,1,3476.0
1894,1,2586.0
1895,1,889.0
1896,1,1133.0
1897,1,2084.0
1898,1,525.0
1899,1,3775.0
19,1,1284.0
190,1,663.0
1900,1,1168.0
1901,1,3334.0
1902,1,239.0
1903,1,262.0
1904,1,445.0
1905,1,2028.0
1906,1,3442.0
1907,1,3576.0
1908,1,957.0
1909,1,3741.0
191,1,1557.0
1910,1,3993.0
1911,1,674.0
1912,1,1799.0
1913,1,2122.0
1914,1,683.0
1915,1,254.0
1916,1,876.0
1917,1,3946.0
1918,1,936.0
1919,1,693.0
192,1,2477.0
1920,1,1462.0
1921,1,3750.0
1922,1,525.0
1923,1,1823.0
1924,1,2514.0
1925,1,3490.0
1926,1,392.0
1927,1,1700.0
1928,1,1652.0
1929,1,2684.0
193,1,2223.0
1930,1,2177.0
1931,1,1060.0
1932,1,1572.0
1933,1,3421.0
1934,1,3043.0
1935,1,3956.0
1936,1,2967.0
1937,1,1943.0
1938,1,515.0
1939,1,3471.0
194,1,2312.0
1940,1,3934.0
1941,1,3147.0
1942,1,3393.0
1943,1,4062.0
1944,1,1389.0
1945,1,1563.0
1946,1,2702.0
1947,1,1425.0
1948,1,3143.0
1949,1,160.0
195,1,381.0
1950,1,2835.0
1951,1,2547.0
1952,1,2242.0
1953,1,1504.0
1954,1,2383.0
1955,1,3304.0
1956,1,2848.0
1957,1,2137.0
1958,1,3644.0
1959,1,278.0
196,1,2496.0
1960,1,4010.0
1961,1,1488.0
1962,1,3384.0
1963,1,3461.0
1964,1,1302.0
1965,1,429.0
1966,1,1355.0
1967,1,1845.0
1968,1,1782.0
1969,1,3897.0
197,1,1263.0
1970,1,3026.0
1971,1,3731.0
1972,1,4060.0
1973,1,699.0
1974,1,3748.0
1975,1,2853.0
1976,1,1238.0
1977,1,2988.0
1978,1,1677.0
1979,1,4004.0
198,1,2646.0
1980,1,3942.0
1981,1,2098.0
1982,1,1859.0
1983,1,1465.0
1984,1,59.0
1985,1,484.0
1986,1,3889.0
1987,1,709.0
1988,1,2839.0
1989,1,1726.0
199,1,2077.0
1990,1,2402.0
1991,1,1844.0
1992,1,2446.0
1993,1,2061.0
1994,1,1380.0
1995,1,1775.0
1996,1,1762.0
1997,1,1788.0
1998,1,3120.0
1999,1,1318.0
2,1,3485.0
20,1,1530.0
200,1,22.0
2000,1,877.0
2001,1,764.0
2002,1,3604.0
2003,1,2709.0
2004,1,847.0
2005,1,2867.0
2006,1,3467.0
2007,1,3227.0
2008,1,876.0
2009,1,2271.0
201,1,3233.0
2010,1,2482.0
2011,1,2149.0
2012,1,255.0
2013,1,1053.0
2014,1,1565.0
2015,1,2765.0
2016,1,3137.0
2017,1,2251.0
2018,1,1352.0
2019,1,1923.0
202,1,74.0
2020,1,712.0
2021,1,784.0
2022,1,2505.0
2023,1,3316.0
2024,1,433.0
2025,1,3379.0
2026,1,1422.0
2027,1,407.0
2028,1,489.0
2029,1,1958.0
203,1,2467.0
2030,1,380.0
2031,1,3214.0
2032,1,486.0
2033,1,517.0
2034,1,298.0
2035,1,2466.0
2036,1,3469.0
2037,1,1082.0
2038,1,2524.0
2039,1,74.0
204,1,2712.0
2040,1,896.0
2041,1,1752.0
2042,1,3406.0
2043,1,2295.0
2044,1,3080.0
2045,1,3988.0
2046,1,1632.0
2047,1,886.0
2048,1,495.0
2049,1,3376.0
205,1,1090.0
2050,1,434.0
2051,1,3808.0
2052,1,3734.0
2053,1,322.0
2054,1,2512.0
2055,1,2344.0
2056,1,3533.0
2057,1,3614.0
2058,1,1211.0
2059,1,145.0
206,1,2695.0
2060,1,2600.0
2061,1,2129.0
2062,1,2102.0
2063,1,91.0
2064,1,3110.0
2065,1,4042.0
2066,1,450.0
2067,1,3533.0
2068,1,3274.0
2069,1,3888.0
207,1,182.0
2070,1,3615.0
2071,1,1721.0
2072,1,3403.0
2073,1,1426.0
2074,1,3914.0
2075,1,2511.0
2076,1,3496.0
2077,1,2047.0
2078,1,630.0
2079,1,1259.0
208,1,2610.0
2080,1,3416.0
2081,1,2094.0
2082,1,2459.0
2083,1,3798.0
2084,1,2714.0
2085,1,1181.0
2086,1,776.0
2087,1,3211.0
2088,1,2671.0
2089,1,2605.0
209,1,2761.0
2090,1,4090.0
2091,1,662.0
2092,1,2576.0
2093,1,1613.0
2094,1,289.0
2095,1,2456.0
2096,1,3084.0
2097,1,530.0
2098,1,3838.0
2099,1,1602.0
21,1,2059.0
210,1,500.0
2100,1,947.0
2101,1,1525.0
2102,1,1964.0
2103,1,950.0
2104,1,2977.0
2105,1,2501.0
2106,1,644.0
2107,1,1794.0
2108,1,1289.0
2109,1,476.0
211,1,2436.0
2110,1,4032.0
2111,1,2391.0
2112,1,2109.0
2113,1,2832.0
2114,1,2106.0
2115,1,655.0
2116,1,2771.0
2117,1,3404.0
2118,1,2334.0
2119,1,2600.0
212,1,2055.0
2120,1,867.0
2121,1,3719.0
2122,1,607.0
2123,1,490.0
2124,1,4018.0
2125,1,186.0
2126,1,2741.0
2127,1,961.0
2128,1,1157.0
2129,1,2126.0
213,1,2825.0
2130,1,626.0
2131,1,571.0
2132,1,712.0
2133,1,2325.0
2134,1,1766.0
2135,1,4060.0
2136,1,363.0
2137,1,784.0
2138,1,402.0
2139,1,2384.0
214,1,4057.0
2140,1,775.0
2141,1,3841.0
2142,1,3942.0
2143,1,1790.0
2144,1,3687.0
2145,1,1867.0
2146,1,2663.0
2147,1,3095.0
2148,1,3299.0
2149,1,2729.0
215,1,3796.0
2150,1,3915.0
2151,1,3026.0
2152,1,3332.0
2153,1,1990.0
2154,1,2894.0
2155,1,2594.0
2156,1,3404.0
2157,1,2141.0
2158,1,951.0
2159,1,3920.0
216,1,3205.0
2160,1,1945.0
2161,1,1355.0
2162,1,1835.0
2163,1,163.0
2164,1,1148.0
2165,1,660.0
2166,1,3265.0
2167,1,1059.0
2168,1,1166.0
2169,1,3486.0
217,1,980.0
2170,1,2212.0
2171,1,316.0
2172,1,2643.0
2173,1,4093.0
2174,1,990.0
2175,1,2338.0
2176,1,207.0
2177,1,2038.0
2178,1,1829.0
2179,1,2296.0
218,1,1326.0
2180,1,3219.0
2181,1,3960.0
2182,1,1274.0
2183,1,3874.0
2184,1,1567.0
2185,1,2180.0
2186,1,968.0
2187,1,2771.0
2188,1,3185.0
2189,1,3527.0
219,1,2713.0
2190,1,3593.0
2191,1,1595.0
2192,1,3625.0
2193,1,3804.0
2194,1,3000.0
2195,1,4092.0
2196,1,4029.0
2197,1,1987.0
2198,1,2876.0
2199,1,397.0
22,1,1892.0
220,1,3549.0
2200,1,3146.0
2201,1,1722.0
2202,1,688.0
2203,1,791.0
2204,1,2505.0
2205,1,3101.0
2206,1,418.0
2207,1,3347.0
2208,1,1225.0
2209,1,2831.0
221,1,3550.0
2210,1,2825.0
2211,1,519.0
2212,1,744.0
2213,1,3565.0
2214,1,3000.0
2215,1,2786.0
2216,1,2065.0
2217,1,3814.0
2218,1,105.0
2219,1,2609.0
222,1,1333.0
2220,1,3822.0
2221,1,1596.0
2222,1,2752.0
2223,1,3753.0
2224,1,4064.0
2225,1,2531.0
2226,1,1537.0
2227,1,4093.0
2228,1,3474.0
2229,1,1734.0
223,1,1629.0
2230,1,1791.0
2231,1,1903.0
2232,1,368.0
2233,1,4082.0
2234,1,237.0
2235,1,2262.0
2236,1,1080.0
2237,1,2003.0
2238,1,1142.0
2239,1,3208.0
224,1,2436.0
2240,1,341.0
2241,1,1417.0
2242,1,301.0
2243,1,1328.0
2244,1,3224.0
2245,1,2050.0
2246,1,627.0
2247,1,1462.0
2248,1,722.0
2249,1,1302.0
225,1,2694.0
2250,1,425.0
2251,1,1667.0
2252,1,774.0
2253,1,2689.0
2254,1,3738.0
2255,1,1467.0
2256,1,2015.0
2257,1,377.0
2258,1,829.0
2259,1,4065.0
226,1,3502.0
2260,1,643.0
2261,1,170.0
2262,1,3528.0
2263,1,3556.0
2264,1,3392.0
2265,1,3432.0
2266,1,2174.0
2267,1,1934.0
2268,1,2936.0
2269,1,1594.0
227,1,3020.0
2270,1,1045.0
2271,1,1415.0
2272,1,3789.0
2273,1,2691.0
2274,1,2430.0
2275,1,2721.0
2276,1,1317.0
2277,1,3546.0
2278,1,2645.0
2279,1,1623.0
228,1,3319.0
2280,1,3204.0
2281,1,2088.0
2282,1,3683.0
2283,1,2039.0
2284,1,2218.0
2285,1,779.0
2286,1,2710.0
2287,1,765.0
2288,1,1425.0
2289,1,3268.0
229,1,2366.0
2290,1,1686.0
2291,1,2209.0
2292,1,4084.0
2293,1,1930.0
2294,1,3023.0
2295,1,3067.0
2296,1,1862.0
2297,1,2186.0
2298,1,3089.0
2299,1,3541.0
23,1,2052.0
230,1,4003.0
