variant_id,checkpoint_id,operation_id,station_id,coefficient
0,2,376,0,1145.0
0,2,377,0,1145.0
0,2,378,0,1145.0
0,2,379,0,1145.0
0,2,380,0,1145.0
0,2,381,0,1145.0
0,2,382,0,1145.0
0,3,13,0,3405.0
0,3,17,0,5675.0
0,3,20,0,2270.0
0,3,31,0,1135.0
0,3,44,0,2270.0
0,3,74,0,3405.0
0,3,76,0,3405.0
0,3,77,0,5675.0
0,3,79,0,1135.0
0,3,80,0,1135.0
0,3,86,0,13620.0
0,3,100,0,45400.0
0,3,155,0,1135.0
0,3,188,0,2270.0
0,3,201,0,1135.0
0,3,205,0,3405.0
0,3,213,0,1135.0
0,3,250,0,2270.0
0,3,253,0,1135.0
0,3,259,0,2270.0
0,3,311,0,3405.0
0,3,314,0,1135.0
0,3,317,0,1135.0
0,3,318,0,4540.0
0,3,323,0,1135.0
0,3,336,0,12485.0
0,3,337,0,11350.0
0,3,344,0,10215.0
0,3,347,0,5675.0
0,3,353,0,9080.0
0,3,360,0,2270.0
0,3,365,0,1135.0
0,3,370,0,1135.0
0,3,377,0,4540.0
0,3,382,0,1135.0
0,3,387,0,1135.0
0,3,388,0,1135.0
0,3,389,0,1135.0
0,3,390,0,1135.0
0,3,391,0,1135.0
0,3,392,0,4540.0
0,3,393,0,2270.0
0,3,397,0,1135.0
0,3,399,0,1135.0
0,3,401,0,2270.0
0,3,404,0,14755.0
0,3,405,0,2270.0
0,3,409,0,1135.0
0,3,410,0,1135.0
0,3,411,0,1135.0
0,3,412,0,1135.0
0,3,413,0,2270.0
0,3,414,0,1135.0
0,3,415,0,2270.0
0,4,13,0,3525.0
0,4,17,0,5875.0
0,4,20,0,2350.0
0,4,31,0,1175.0
0,4,44,0,2350.0
0,4,74,0,3525.0
0,4,76,0,3525.0
0,4,77,0,5875.0
0,4,79,0,1175.0
0,4,80,0,1175.0
0,4,86,0,14100.0
0,4,100,0,47000.0
0,4,155,0,1175.0
0,4,188,0,2350.0
0,4,201,0,1175.0
0,4,205,0,3525.0
0,4,213,0,1175.0
0,4,250,0,2350.0
0,4,253,0,1175.0
0,4,259,0,2350.0
0,4,311,0,3525.0
0,4,314,0,1175.0
0,4,317,0,1175.0
0,4,318,0,4700.0
0,4,323,0,1175.0
0,4,336,0,12925.0
0,4,337,0,11750.0
0,4,344,0,10575.0
0,4,347,0,5875.0
0,4,353,0,9400.0
0,4,360,0,2350.0
0,4,365,0,1175.0
0,4,370,0,1175.0
0,4,377,0,4700.0
0,4,382,0,1175.0
0,4,387,0,1175.0
0,4,388,0,1175.0
0,4,389,0,1175.0
0,4,390,0,1175.0
0,4,391,0,1175.0
0,4,392,0,4700.0
0,4,393,0,2350.0
0,4,397,0,1175.0
0,4,399,0,1175.0
0,4,401,0,2350.0
0,4,404,0,15275.0
0,4,405,0,2350.0
0,4,409,0,1175.0
0,4,410,0,1175.0
0,4,411,0,1175.0
0,4,412,0,1175.0
0,4,413,0,2350.0
0,4,414,0,1175.0
0,4,415,0,2350.0
0,5,13,0,3255.0
0,5,17,0,1085.0
0,5,19,0,1085.0
0,5,31,0,1085.0
0,5,33,0,1085.0
0,5,74,0,48825.0
0,5,79,0,1085.0
0,5,80,0,1085.0
0,5,99,0,2170.0
0,5,111,0,1085.0
0,5,159,0,1085.0
0,5,298,0,2170.0
0,5,309,0,1085.0
0,5,310,0,1085.0
0,5,311,0,13020.0
0,5,312,0,1085.0
0,5,313,0,1085.0
0,5,314,0,2170.0
0,5,315,0,1085.0
0,5,316,0,1085.0
0,5,317,0,1085.0
0,5,318,0,3255.0
0,5,319,0,4340.0
0,5,320,0,4340.0
0,5,321,0,1085.0
0,5,322,0,1085.0
0,5,323,0,1085.0
0,5,324,0,1085.0
0,5,325,0,1085.0
0,5,326,0,1085.0
0,5,327,0,2170.0
0,5,328,0,2170.0
0,5,329,0,1085.0
0,5,330,0,1085.0
0,5,331,0,1085.0
0,5,332,0,1085.0
0,5,333,0,1085.0
0,5,334,0,1085.0
0,5,335,0,2170.0
0,5,336,0,14105.0
0,5,337,0,1085.0
0,5,338,0,15190.0
0,5,339,0,1085.0
0,5,340,0,3255.0
0,5,341,0,1085.0
0,5,342,0,1085.0
0,5,343,0,2170.0
0,5,344,0,3255.0
0,5,345,0,1085.0
0,5,346,0,8680.0
0,5,347,0,7595.0
0,5,348,0,5425.0
0,5,349,0,1085.0
0,5,350,0,4340.0
0,5,351,0,1085.0
0,5,352,0,1085.0
0,5,353,0,8680.0
0,5,354,0,5425.0
0,5,355,0,3255.0
0,5,356,0,1085.0
0,5,357,0,1085.0
0,5,358,0,1085.0
0,5,359,0,1085.0
0,5,360,0,2170.0
0,5,361,0,1085.0
0,5,362,0,1085.0
0,5,364,0,1085.0
0,5,365,0,1085.0
0,5,368,0,1085.0
0,5,369,0,1085.0
0,5,370,0,1085.0
0,5,371,0,1085.0
0,5,372,0,1085.0
0,5,373,0,1085.0
0,5,375,0,1085.0
0,5,376,0,1085.0
0,5,377,0,1085.0
0,5,378,0,1085.0
0,5,379,0,1085.0
0,5,380,0,1085.0
0,5,381,0,1085.0
0,5,382,0,1085.0
0,6,4,0,1195.0
0,6,5,0,6692.0
0,6,6,0,3585.0
0,6,7,0,3824.0
0,6,8,0,717.0
0,6,11,0,478.0
0,6,12,0,8843.0
0,6,13,0,2390.0
0,6,14,0,3346.0
0,6,15,0,8843.0
0,6,17,0,239.0
0,6,18,0,956.0
0,6,19,0,239.0
0,6,20,0,8604.0
0,6,21,0,478.0
0,6,22,0,478.0
0,6,23,0,478.0
0,6,25,0,239.0
0,6,26,0,239.0
0,6,27,0,239.0
0,6,28,0,1912.0
0,6,29,0,1434.0
0,6,30,0,717.0
0,6,32,0,956.0
0,6,33,0,717.0
0,6,36,0,478.0
0,6,39,0,717.0
0,6,41,0,478.0
0,6,43,0,956.0
0,6,45,0,717.0
0,6,46,0,478.0
0,6,47,0,478.0
0,6,48,0,956.0
0,6,50,0,239.0
0,6,53,0,239.0
0,6,56,0,239.0
0,6,57,0,478.0
0,6,58,0,239.0
0,6,61,0,478.0
0,6,62,0,956.0
0,6,63,0,239.0
0,6,64,0,478.0
0,6,65,0,239.0
0,6,69,0,1195.0
0,6,72,0,3824.0
0,6,73,0,5019.0
0,6,74,0,478.0
0,6,75,0,7409.0
0,6,76,0,6214.0
0,6,78,0,1673.0
0,6,83,0,30114.0
0,6,84,0,478.0
0,6,86,0,4541.0
0,6,87,0,239.0
0,6,88,0,956.0
0,6,89,0,478.0
0,6,90,0,239.0
0,6,97,0,956.0
0,6,102,0,1912.0
0,6,156,0,239.0
0,6,157,0,239.0
0,6,158,0,239.0
0,6,165,0,956.0
0,6,177,0,239.0
0,6,179,0,5497.0
0,6,189,0,10038.0
0,6,191,0,1195.0
0,6,192,0,3107.0
0,6,194,0,5019.0
0,6,195,0,1195.0
0,6,196,0,239.0
0,6,197,0,1434.0
0,6,198,0,239.0
0,6,199,0,2151.0
0,6,200,0,478.0
0,6,201,0,2629.0
0,6,202,0,1195.0
0,6,203,0,1434.0
0,6,204,0,1434.0
0,6,205,0,1195.0
0,6,206,0,1673.0
0,6,207,0,478.0
0,6,208,0,239.0
0,6,209,0,2868.0
0,6,210,0,956.0
0,6,211,0,956.0
0,6,212,0,239.0
0,6,213,0,239.0
0,6,215,0,239.0
0,6,216,0,239.0
0,6,217,0,478.0
0,6,218,0,239.0
0,6,219,0,956.0
0,6,220,0,478.0
0,6,221,0,239.0
0,6,222,0,239.0
0,6,223,0,239.0
0,6,225,0,239.0
0,6,226,0,239.0
0,6,227,0,239.0
0,6,228,0,239.0
0,6,229,0,239.0
0,6,230,0,239.0
0,6,231,0,239.0
0,6,232,0,956.0
0,6,233,0,239.0
0,6,235,0,239.0
0,6,236,0,239.0
0,6,237,0,239.0
0,6,238,0,239.0
0,6,240,0,1434.0
0,6,241,0,239.0
0,6,243,0,478.0
0,6,244,0,239.0
0,6,245,0,239.0
0,6,246,0,1434.0
0,6,247,0,239.0
0,6,248,0,3585.0
0,6,249,0,1673.0
0,6,250,0,478.0
0,6,252,0,1434.0
0,6,253,0,478.0
0,6,254,0,1434.0
0,6,255,0,717.0
0,6,256,0,1673.0
0,6,257,0,478.0
0,6,258,0,2151.0
0,6,259,0,1434.0
0,6,268,0,1434.0
0,6,269,0,956.0
0,6,270,0,239.0
0,6,271,0,717.0
0,6,272,0,1673.0
0,6,275,0,478.0
0,6,281,0,2390.0
0,6,282,0,1195.0
0,6,283,0,239.0
0,6,285,0,239.0
0,6,286,0,478.0
0,6,291,0,239.0
0,6,292,0,478.0
0,6,297,0,717.0
0,6,298,0,956.0
0,6,299,0,956.0
0,6,300,0,1434.0
0,6,302,0,239.0
0,6,303,0,478.0
0,7,4,0,1195.0
0,7,5,0,6692.0
0,7,6,0,3585.0
0,7,7,0,3824.0
0,7,8,0,717.0
0,7,11,0,478.0
0,7,12,0,8843.0
0,7,13,0,2390.0
0,7,14,0,3346.0
0,7,15,0,8843.0
0,7,17,0,239.0
0,7,18,0,956.0
0,7,19,0,239.0
0,7,20,0,8604.0
0,7,21,0,478.0
0,7,22,0,478.0
0,7,23,0,478.0
0,7,25,0,239.0
0,7,26,0,239.0
0,7,27,0,239.0
0,7,28,0,1912.0
0,7,29,0,1434.0
0,7,30,0,717.0
0,7,32,0,956.0
0,7,33,0,717.0
0,7,36,0,478.0
0,7,39,0,717.0
0,7,41,0,478.0
0,7,43,0,956.0
0,7,45,0,717.0
0,7,46,0,478.0
0,7,47,0,478.0
0,7,48,0,956.0
0,7,50,0,239.0
0,7,53,0,239.0
0,7,56,0,239.0
0,7,57,0,478.0
0,7,58,0,239.0
0,7,61,0,478.0
0,7,62,0,956.0
0,7,63,0,239.0
0,7,64,0,478.0
0,7,65,0,239.0
0,7,69,0,1195.0
0,7,72,0,3824.0
0,7,73,0,5019.0
0,7,74,0,478.0
0,7,75,0,7409.0
0,7,76,0,6214.0
0,7,78,0,1673.0
0,7,83,0,30114.0
0,7,84,0,478.0
0,7,86,0,4541.0
0,7,87,0,239.0
0,7,88,0,956.0
0,7,89,0,478.0
0,7,90,0,239.0
0,7,97,0,956.0
0,7,102,0,1912.0
0,7,156,0,239.0
0,7,157,0,239.0
0,7,158,0,239.0
0,7,165,0,956.0
0,7,177,0,239.0
0,7,179,0,5497.0
0,7,189,0,10038.0
0,7,191,0,1195.0
0,7,192,0,3107.0
0,7,194,0,5019.0
0,7,195,0,1195.0
0,7,196,0,239.0
0,7,197,0,1434.0
0,7,198,0,239.0
0,7,199,0,2151.0
0,7,200,0,478.0
0,7,201,0,2629.0
0,7,202,0,1195.0
0,7,203,0,1434.0
0,7,204,0,1434.0
0,7,205,0,1195.0
0,7,206,0,1673.0
0,7,207,0,478.0
0,7,208,0,239.0
0,7,209,0,2868.0
0,7,210,0,956.0
0,7,211,0,956.0
0,7,212,0,239.0
0,7,213,0,239.0
0,7,215,0,239.0
0,7,216,0,239.0
0,7,217,0,478.0
0,7,218,0,239.0
0,7,219,0,956.0
0,7,220,0,478.0
0,7,221,0,239.0
0,7,222,0,239.0
0,7,223,0,239.0
0,7,225,0,239.0
0,7,226,0,239.0
0,7,227,0,239.0
0,7,228,0,239.0
0,7,229,0,239.0
0,7,230,0,239.0
0,7,231,0,239.0
0,7,232,0,956.0
0,7,233,0,239.0
0,7,235,0,239.0
0,7,236,0,239.0
0,7,237,0,239.0
0,7,238,0,239.0
0,7,240,0,1434.0
0,7,241,0,239.0
0,7,243,0,478.0
0,7,244,0,239.0
0,7,245,0,239.0
0,7,246,0,1434.0
0,7,247,0,239.0
0,7,248,0,3585.0
0,7,249,0,1673.0
0,7,250,0,478.0
0,7,252,0,1434.0
0,7,253,0,478.0
0,7,254,0,1434.0
0,7,255,0,717.0
0,7,256,0,1673.0
0,7,257,0,478.0
0,7,258,0,2151.0
0,7,259,0,1434.0
0,7,268,0,1434.0
0,7,269,0,956.0
0,7,270,0,239.0
0,7,271,0,717.0
0,7,272,0,1673.0
0,7,275,0,478.0
0,7,281,0,2390.0
0,7,282,0,1195.0
0,7,283,0,239.0
0,7,285,0,239.0
0,7,286,0,478.0
0,7,291,0,239.0
0,7,292,0,478.0
0,7,297,0,717.0
0,7,298,0,956.0
0,7,299,0,956.0
0,7,300,0,1434.0
0,7,302,0,239.0
0,7,303,0,478.0
0,8,17,0,1145.0
0,8,20,0,2290.0
0,8,31,0,2290.0
0,8,33,0,1145.0
0,8,44,0,1145.0
0,8,74,0,2290.0
0,8,76,0,3435.0
0,8,77,0,5725.0
0,8,79,0,2290.0
0,8,80,0,2290.0
0,8,86,0,12595.0
0,8,100,0,40075.0
0,8,155,0,1145.0
0,8,201,0,1145.0
0,8,205,0,3435.0
0,8,213,0,1145.0
0,8,311,0,3435.0
0,8,314,0,1145.0
0,8,317,0,1145.0
0,8,318,0,5725.0
0,8,323,0,1145.0
0,8,336,0,11450.0
0,8,337,0,3435.0
0,8,344,0,9160.0
0,8,347,0,4580.0
0,8,353,0,8015.0
0,8,360,0,1145.0
0,8,365,0,1145.0
0,8,370,0,1145.0
0,8,377,0,1145.0
0,8,387,0,1145.0
0,8,388,0,1145.0
0,8,389,0,1145.0
0,8,390,0,1145.0
0,8,391,0,1145.0
0,8,392,0,4580.0
0,8,393,0,1145.0
0,8,397,0,1145.0
0,8,399,0,1145.0
0,8,401,0,2290.0
0,8,404,0,13740.0
0,8,405,0,1145.0
0,9,0,0,1864.0
0,9,2,0,233.0
0,9,3,0,699.0
0,9,4,0,466.0
0,9,5,0,466.0
0,9,6,0,2563.0
0,9,7,0,466.0
0,9,8,0,1165.0
0,9,9,0,1864.0
0,9,10,0,1398.0
0,9,11,0,233.0
0,9,12,0,1165.0
0,9,13,0,699.0
0,9,14,0,233.0
0,9,15,0,466.0
0,9,16,0,466.0
0,9,18,0,466.0
0,9,19,0,233.0
0,9,20,0,3029.0
0,9,21,0,233.0
0,9,22,0,233.0
0,9,24,0,466.0
0,9,25,0,466.0
0,9,26,0,233.0
0,9,27,0,466.0
0,9,28,0,3262.0
0,9,29,0,1165.0
0,9,30,0,233.0
0,9,31,0,932.0
0,9,32,0,466.0
0,9,33,0,699.0
0,9,34,0,466.0
0,9,36,0,1398.0
0,9,37,0,233.0
0,9,38,0,233.0
0,9,39,0,699.0
0,9,40,0,466.0
0,9,41,0,466.0
0,9,42,0,233.0
0,9,43,0,932.0
0,9,44,0,233.0
0,9,45,0,699.0
0,9,46,0,466.0
0,9,47,0,932.0
0,9,48,0,932.0
0,9,50,0,233.0
0,9,51,0,233.0
0,9,52,0,932.0
0,9,53,0,233.0
0,9,55,0,233.0
0,9,56,0,233.0
0,9,57,0,1165.0
0,9,58,0,233.0
0,9,60,0,466.0
0,9,61,0,1631.0
0,9,62,0,3961.0
0,9,63,0,1398.0
0,9,64,0,1631.0
0,9,65,0,4194.0
0,9,66,0,3029.0
0,9,67,0,932.0
0,9,68,0,1398.0
0,9,69,0,2563.0
0,9,70,0,466.0
0,9,71,0,233.0
0,9,72,0,10718.0
0,9,73,0,466.0
0,9,74,0,699.0
0,9,75,0,6524.0
0,9,76,0,2097.0
0,9,77,0,233.0
0,9,78,0,1398.0
0,9,79,0,2097.0
0,9,80,0,932.0
0,9,81,0,233.0
0,9,82,0,466.0
0,9,83,0,36115.0
0,9,84,0,1398.0
0,9,85,0,233.0
0,9,86,0,9553.0
0,9,87,0,1864.0
0,9,88,0,932.0
0,9,89,0,1165.0
0,9,92,0,466.0
0,9,93,0,466.0
0,9,94,0,233.0
0,9,97,0,3262.0
0,9,99,0,4194.0
0,9,100,0,3495.0
0,9,101,0,233.0
0,9,102,0,1398.0
0,9,110,0,466.0
0,9,111,0,699.0
0,9,112,0,233.0
0,9,113,0,466.0
0,9,114,0,233.0
0,9,115,0,233.0
0,9,118,0,233.0
0,9,120,0,1165.0
0,9,121,0,1398.0
0,9,123,0,233.0
0,9,125,0,699.0
0,9,133,0,233.0
0,9,136,0,233.0
0,9,140,0,699.0
0,9,142,0,466.0
0,9,144,0,233.0
0,9,145,0,233.0
0,9,146,0,466.0
0,9,147,0,699.0
0,9,154,0,233.0
0,9,155,0,233.0
0,9,156,0,233.0
0,9,157,0,233.0
0,9,158,0,233.0
0,9,159,0,233.0
0,9,160,0,466.0
0,9,161,0,233.0
0,9,162,0,932.0
0,9,163,0,233.0
0,9,165,0,699.0
0,9,167,0,233.0
0,9,170,0,699.0
0,9,171,0,233.0
0,9,180,0,233.0
0,9,181,0,233.0
0,9,182,0,233.0
0,9,184,0,233.0
0,9,187,0,233.0
0,9,188,0,233.0
0,9,189,0,2330.0
0,10,17,0,1085.0
0,10,20,0,2170.0
0,10,31,0,2170.0
0,10,33,0,1085.0
0,10,44,0,1085.0
0,10,74,0,2170.0
0,10,76,0,3255.0
0,10,77,0,5425.0
0,10,79,0,2170.0
0,10,80,0,2170.0
0,10,86,0,11935.0
0,10,100,0,37975.0
0,10,155,0,1085.0
0,10,201,0,1085.0
0,10,205,0,3255.0
0,10,213,0,1085.0
0,10,311,0,3255.0
0,10,314,0,1085.0
0,10,317,0,1085.0
0,10,318,0,5425.0
0,10,323,0,1085.0
0,10,336,0,10850.0
0,10,337,0,3255.0
0,10,344,0,8680.0
0,10,347,0,4340.0
0,10,353,0,7595.0
0,10,360,0,1085.0
0,10,365,0,1085.0
0,10,370,0,1085.0
0,10,377,0,1085.0
0,10,387,0,1085.0
0,10,388,0,1085.0
0,10,389,0,1085.0
0,10,390,0,1085.0
0,10,391,0,1085.0
0,10,392,0,4340.0
0,10,393,0,1085.0
0,10,397,0,1085.0
0,10,399,0,1085.0
0,10,401,0,2170.0
0,10,404,0,13020.0
0,10,405,0,1085.0
0,11,17,0,1085.0
0,11,20,0,2170.0
0,11,31,0,2170.0
0,11,33,0,1085.0
0,11,44,0,1085.0
0,11,74,0,2170.0
0,11,76,0,3255.0
0,11,77,0,5425.0
0,11,79,0,2170.0
0,11,80,0,2170.0
0,11,86,0,11935.0
0,11,100,0,37975.0
0,11,155,0,1085.0
0,11,201,0,1085.0
0,11,205,0,3255.0
0,11,213,0,1085.0
0,11,311,0,3255.0
0,11,314,0,1085.0
0,11,317,0,1085.0
0,11,318,0,5425.0
0,11,323,0,1085.0
0,11,336,0,10850.0
0,11,337,0,3255.0
0,11,344,0,8680.0
0,11,347,0,4340.0
0,11,353,0,7595.0
0,11,360,0,1085.0
0,11,365,0,1085.0
0,11,370,0,1085.0
0,11,377,0,1085.0
0,11,387,0,1085.0
0,11,388,0,1085.0
0,11,389,0,1085.0
0,11,390,0,1085.0
0,11,391,0,1085.0
0,11,392,0,4340.0
0,11,393,0,1085.0
0,11,397,0,1085.0
0,11,399,0,1085.0
0,11,401,0,2170.0
0,11,404,0,13020.0
0,11,405,0,1085.0
0,12,0,0,1832.0
0,12,2,0,229.0
0,12,3,0,687.0
0,12,4,0,1145.0
0,12,5,0,687.0
0,12,6,0,2290.0
0,12,7,0,458.0
0,12,8,0,1374.0
0,12,9,0,2061.0
0,12,10,0,916.0
0,12,11,0,229.0
0,12,12,0,1145.0
0,12,13,0,916.0
0,12,14,0,229.0
0,12,15,0,458.0
0,12,16,0,458.0
0,12,18,0,458.0
0,12,19,0,229.0
0,12,20,0,2748.0
0,12,21,0,229.0
0,12,22,0,229.0
0,12,24,0,458.0
0,12,25,0,458.0
0,12,26,0,229.0
0,12,27,0,458.0
0,12,28,0,3206.0
0,12,29,0,1145.0
0,12,30,0,229.0
0,12,31,0,916.0
0,12,32,0,458.0
0,12,33,0,687.0
0,12,34,0,458.0
0,12,36,0,1603.0
0,12,37,0,229.0
0,12,38,0,229.0
0,12,39,0,687.0
0,12,40,0,458.0
0,12,41,0,458.0
0,12,42,0,229.0
0,12,43,0,916.0
0,12,44,0,229.0
0,12,45,0,687.0
0,12,46,0,458.0
0,12,47,0,687.0
0,12,48,0,916.0
0,12,50,0,229.0
0,12,51,0,229.0
0,12,52,0,916.0
0,12,53,0,229.0
0,12,55,0,229.0
0,12,56,0,229.0
0,12,57,0,1145.0
0,12,58,0,229.0
0,12,60,0,458.0
0,12,61,0,1603.0
0,12,62,0,3893.0
0,12,63,0,1374.0
0,12,64,0,1603.0
0,12,65,0,3893.0
0,12,66,0,2748.0
0,12,67,0,916.0
0,12,68,0,916.0
0,12,69,0,2519.0
0,12,70,0,458.0
0,12,71,0,229.0
0,12,72,0,10534.0
0,12,73,0,458.0
0,12,74,0,687.0
0,12,75,0,6412.0
0,12,76,0,2748.0
0,12,77,0,229.0
0,12,78,0,1374.0
0,12,79,0,2061.0
0,12,80,0,687.0
0,12,81,0,229.0
0,12,82,0,458.0
0,12,83,0,34808.0
0,12,84,0,1374.0
0,12,85,0,229.0
0,12,86,0,9389.0
0,12,87,0,1832.0
0,12,88,0,916.0
0,12,89,0,1374.0
0,12,92,0,458.0
0,12,93,0,458.0
0,12,94,0,229.0
0,12,97,0,5038.0
0,12,99,0,4351.0
0,12,100,0,3435.0
0,12,101,0,229.0
0,12,102,0,1374.0
0,12,110,0,458.0
0,12,111,0,687.0
0,12,112,0,229.0
0,12,113,0,458.0
0,12,114,0,229.0
0,12,115,0,229.0
0,12,118,0,229.0
0,12,120,0,1145.0
0,12,121,0,1374.0
0,12,123,0,229.0
0,12,125,0,687.0
0,12,133,0,229.0
0,12,136,0,229.0
0,12,139,0,229.0
0,12,140,0,687.0
0,12,142,0,458.0
0,12,143,0,458.0
0,12,144,0,229.0
0,12,145,0,229.0
0,12,146,0,458.0
0,12,154,0,229.0
0,12,155,0,229.0
0,12,156,0,229.0
0,12,157,0,229.0
0,12,158,0,229.0
0,12,159,0,229.0
0,12,160,0,458.0
0,12,161,0,229.0
0,12,162,0,458.0
0,12,163,0,229.0
0,12,165,0,687.0
0,12,167,0,229.0
0,12,170,0,687.0
0,12,171,0,229.0
0,12,180,0,229.0
0,12,181,0,229.0
0,12,182,0,229.0
0,12,184,0,229.0
0,13,0,0,1165.0
0,13,2,0,699.0
0,13,3,0,233.0
0,13,4,0,233.0
0,13,5,0,699.0
0,13,8,0,1864.0
0,13,9,0,699.0
0,13,10,0,1631.0
0,13,12,0,4194.0
0,13,13,0,233.0
0,13,14,0,1398.0
0,13,15,0,1398.0
0,13,16,0,233.0
0,13,17,0,466.0
0,13,18,0,233.0
0,13,19,0,233.0
0,13,20,0,2563.0
0,13,23,0,699.0
0,13,25,0,699.0
0,13,26,0,233.0
0,13,28,0,233.0
0,13,31,0,466.0
0,13,33,0,466.0
0,13,34,0,233.0
0,13,36,0,1165.0
0,13,37,0,233.0
0,13,38,0,233.0
0,13,39,0,233.0
0,13,43,0,233.0
0,13,44,0,466.0
0,13,49,0,233.0
0,13,55,0,233.0
0,13,58,0,233.0
