id,gene_id,value
4,65,-1.788833
4,66,-12.238242
4,67,-5.585426
4,68,-8.647372
4,69,6.09562
4,70,3.209771
4,71,-0.573221
4,72,-2.575503
4,73,2.90205
4,74,-3.479133
4,75,-1.393764
4,76,-4.02395
4,77,-2.665764
4,78,-2.903447
4,79,1.92969
4,80,-8.567897
4,81,0.479583
4,82,-8.780066
4,83,-3.075634
4,84,-0.055153
4,85,-1.072411
4,86,-10.042061
4,87,0.122605
4,88,-9.097541
4,89,-7.084912
4,90,-5.619914
4,91,28.673331
4,92,28.594216
4,93,28.818659
4,94,28.697675
4,95,29.615502
4,96,28.013094
4,97,29.128681
4,98,28.441714
4,99,28.624169
4,100,28.460911
5,1,-3.95617
5,2,2.017274
5,3,1.524766
5,4,-4.633436
5,5,-11.5869
5,6,-6.613827
5,7,-0.651779
5,8,-11.535469
5,9,-0.67903
5,10,-1.292366
5,11,-2.048744
5,12,-11.6626
5,13,-1.384334
5,14,-3.309724
5,15,-3.884399
5,16,-4.569941
5,17,-1.560931
5,18,-2.032847
5,19,4.987451
5,20,0.24974
5,21,-9.053049
5,22,-0.153954
5,23,-10.085183
5,24,-0.153737
5,25,3.155076
5,26,-2.48343
5,27,-1.051001
5,28,-0.989237
5,29,4.145405
5,30,-5.77585
5,31,-2.833989
5,32,-6.671695
5,33,-7.534929
5,34,-5.735615
5,35,-9.781467
5,36,-6.301882
5,37,-4.269015
5,38,-6.27236
5,39,-2.288175
5,40,-11.775295
5,41,-2.958177
5,42,-0.365883
5,43,3.26527
5,44,-1.241362
5,45,1.49479
5,46,0.947879
5,47,-2.440102
5,48,-0.886799
5,49,-8.716426
5,50,-0.626537
5,51,2.348722
5,52,-4.551552
5,53,-1.400488
5,54,6.736801
5,55,-0.371171
5,56,-0.18457
5,57,-10.412247
5,58,-5.974525
5,59,1.92747
5,60,-0.90886
5,61,-5.746902
5,62,0.388604
5,63,-2.323098
5,64,2.355166
5,65,0.938597
5,66,-8.069452
5,67,-4.671945
5,68,-6.490074
5,69,3.988011
5,70,0.583315
5,71,-2.824414
5,72,-4.289965
5,73,-3.156439
5,74,-3.074107
5,75,-2.844959
5,76,4.100942
5,77,-5.3647
5,78,-5.837553
5,79,-1.978865
5,80,-0.258759
5,81,-2.22147
5,82,-7.998543
5,83,4.29331
5,84,5.033562
5,85,0.810252
5,86,-3.102416
5,87,0.754103
5,88,-1.880642
5,89,-13.04638
5,90,-8.985768
5,91,24.331647
5,92,24.112526
5,93,24.393098
5,94,24.223358
5,95,24.84026
5,96,24.009926
5,97,24.793765
5,98,23.997607
5,99,24.946228
5,100,24.177443
6,1,0.267789
6,2,1.705
6,3,-3.38468
6,4,3.264737
6,5,6.613827
6,6,5.695803
6,7,0.481999
6,8,7.010888
6,9,0.248801
6,10,-2.279964
6,11,2.545892
6,12,5.917604
6,13,-3.361581
6,14,3.636222
6,15,3.307484
6,16,3.714553
6,17,0.976429
6,18,1.451368
6,19,-4.614773
6,20,3.6351
6,21,2.437547
6,22,1.758434
6,23,5.505062
6,24,1.780819
6,25,-0.368619
6,26,-1.212113
6,27,-1.949042
6,28,1.250049
6,29,-0.955576
6,30,4.513853
6,31,1.643988
6,32,3.404513
6,33,5.316056
6,34,4.262555
6,35,5.578396
6,36,4.802546
6,37,3.780315
6,38,4.241447
6,39,-0.709109
6,40,6.237243
6,41,1.270204
6,42,-0.426674
6,43,-0.16111
6,44,0.08564
6,45,0.741835
6,46,-0.73478
6,47,1.316242
6,48,-0.864503
6,49,3.720083
6,50,0.852218
6,51,0.539056
6,52,3.457211
6,53,-1.245117
6,54,-4.147208
6,55,1.812921
6,56,0.472046
6,57,5.273573
6,58,5.006639
6,59,0.233537
6,60,1.263034
6,61,4.608382
6,62,0.283413
6,63,1.284862
6,64,-0.509118
6,65,-1.45296
6,66,3.833823
6,67,2.184643
6,68,4.354791
6,69,-4.737779
6,70,-1.150243
6,71,1.740971
6,72,3.13297
6,73,0.251638
6,74,2.278358
6,75,0.648009
6,76,-1.650063
6,77,2.59927
6,78,3.395668
6,79,0.540793
6,80,1.836087
6,81,1.292272
6,82,4.288127
6,83,-1.152704
6,84,-4.046517
6,85,1.621654
6,86,0.993814
6,87,-2.12743
6,88,0.104073
6,89,6.633463
6,90,5.893111
6,91,-13.232677
6,92,-13.187313
6,93,-13.045331
6,94,-13.229239
6,95,-13.822037
6,96,-13.174043
6,97,-13.671185
6,98,-13.353717
6,99,-13.453926
6,100,-13.340639
7,1,-1.424249
7,2,2.323016
7,3,6.655298
7,4,-8.127355
7,5,-0.651779
7,6,-0.481999
7,7,-8.673115
7,8,-4.171182
7,9,5.465799
7,10,-2.385808
7,11,0.028326
7,12,-2.521446
7,13,-5.717087
7,14,5.170732
7,15,-0.536532
7,16,-1.657437
7,17,1.464763
7,18,-2.590722
7,19,-3.663645
7,20,5.686146
7,21,-2.610575
7,22,-5.628386
7,23,-4.841042
7,24,0.425079
7,25,-5.466819
7,26,-1.530971
7,27,2.334138
7,28,-2.415143
7,29,0.874424
7,30,-5.063233
7,31,-7.878366
7,32,-2.072011
7,33,-9.478762
7,34,2.058691
7,35,-7.473242
7,36,-6.542808
7,37,-3.125995
7,38,-7.189873
7,39,-4.272171
7,40,-10.528517
7,41,1.19862
7,42,1.530704
7,43,0.479424
7,44,-1.246454
7,45,-1.124425
7,46,-2.844872
7,47,-4.60022
7,48,0.527407
7,49,-5.696697
7,50,4.037684
7,51,1.216178
7,52,-5.290999
7,53,3.672593
7,54,2.30195
7,55,-0.081929
7,56,-3.567758
7,57,-6.945177
7,58,-0.259425
7,59,-0.347319
7,60,-0.042254
7,61,0.992856
7,62,0.088373
7,63,-2.020306
7,64,0.150154
7,65,-1.68761
7,66,-6.504689
7,67,-5.024967
7,68,-2.818861
7,69,2.494903
7,70,-2.236935
7,71,0.571653
7,72,-2.47015
7,73,1.54044
7,74,0.034708
7,75,-2.642025
7,76,1.087581
7,77,-3.910452
7,78,3.440192
7,79,-0.782647
7,80,-4.914147
7,81,2.150256
7,82,-6.811181
7,83,-3.738464
7,84,-2.203377
7,85,1.621498
7,86,-4.641018
7,87,3.081424
7,88,-0.915449
7,89,-3.393309
7,90,-5.095867
7,91,21.597081
7,92,21.399337
7,93,21.647847
7,94,21.886009
7,95,21.846295
7,96,20.411249
7,97,21.874077
7,98,21.473395
7,99,21.999
7,100,21.542443
8,1,-4.326224
8,2,2.492172
8,3,4.288001
8,4,-8.981772
8,5,-11.535469
8,6,-7.010888
8,7,-4.171182
8,8,-13.101915
8,9,1.652028
8,10,-1.561991
8,11,-2.287992
8,12,-11.815031
8,13,-2.739821
8,14,-1.418227
8,15,-4.314687
8,16,-5.028791
8,17,-0.773236
8,18,-2.66484
8,19,3.293388
8,20,2.00023
8,21,-8.923802
8,22,-2.803029
8,23,-12.187588
8,24,-0.535114
8,25,1.292851
8,26,-2.646353
8,27,0.366902
8,28,-1.862235
8,29,4.117013
8,30,-7.201682
8,31,-6.046214
8,32,-7.558017
8,33,-11.758979
8,34,-5.333992
8,35,-12.902652
8,36,-8.996264
8,37,-6.00669
8,38,-9.795022
8,39,-4.027466
8,40,-15.978031
8,41,-2.050918
8,42,0.039952
8,43,3.227801
8,44,-1.62952
8,45,0.506105
8,46,-0.528359
8,47,-4.785009
8,48,-0.806926
8,49,-10.866029
8,50,1.256451
8,51,2.376451
8,52,-6.827494
8,53,0.489662
8,54,7.805509
8,55,-0.823367
8,56,-1.719549
8,57,-12.773633
8,58,-6.255286
8,59,0.660683
8,60,-0.650563
8,61,-4.494209
8,62,1.124799
8,63,-2.814793
8,64,2.357614
8,65,0.329614
8,66,-10.704002
8,67,-6.440105
8,68,-7.948016
8,69,5.559801
8,70,0.306311
8,71,-2.548564
8,72,-5.182201
8,73,-1.919477
8,74,-3.313476
8,75,-3.474829
8,76,3.668908
8,77,-6.451667
8,78,-4.693057
8,79,-1.809446
8,80,-2.932868
8,81,-1.362041
8,82,-10.478098
8,83,2.321604
8,84,4.224281
8,85,0.804861
8,86,-5.240401
8,87,1.986316
8,88,-2.794892
8,89,-13.87546
8,90,-10.722337
8,91,32.371456
8,92,32.109695
8,93,32.421804
8,94,32.373871
8,95,33.072182
8,96,31.651986
8,97,32.967646
8,98,32.049738
8,99,33.047142
8,100,32.222184
9,1,-1.180436
9,2,0.215758
9,3,3.982141
9,4,-5.476849
9,5,0.67903
9,6,0.248801
9,7,-5.465799
9,8,-1.652028
9,9,4.205166
9,10,-1.943634
9,11,-0.286567
9,12,0.474257
9,13,-2.814006
9,14,3.562299
9,15,-0.730651
9,16,-0.139699
9,17,1.600583
9,18,0.235578
9,19,-3.094688
9,20,4.093411
9,21,1.852167
9,22,-3.31514
9,23,-2.119347
9,24,0.615526
9,25,-3.260449
9,26,-1.047662
9,27,1.387141
9,28,-1.808756
9,29,0.740317
9,30,-1.677412
9,31,-3.982492
9,32,-1.77042
9,33,-4.904502
9,34,0.894306
9,35,-2.660776
9,36,-4.431457
9,37,-1.466505
9,38,-4.765989
9,39,-2.551289
9,40,-4.919076
9,41,1.036437
9,42,-0.112538
9,43,0.258369
9,44,-1.306565
9,45,-1.506515
9,46,-0.751755
9,47,-2.509457
9,48,0.475279
9,49,-2.803639
9,50,3.798614
9,51,0.765341
9,52,-2.192818
9,53,2.44299
9,54,0.158072
9,55,-0.337995
9,56,-0.967476
9,57,-2.686977
9,58,-0.323312
9,59,-0.475555
9,60,-0.320956
9,61,0.925519
9,62,1.484591
9,63,-1.757226
9,64,-0.521724
9,65,-1.615034
9,66,-3.552209
9,67,-2.080871
9,68,-1.586341
9,69,0.248393
9,70,-2.467746
9,71,0.630058
9,72,1.080725
9,73,1.163364
9,74,1.741488
9,75,-0.196699
9,76,0.280201
9,77,-1.111797
9,78,2.770629
9,79,-0.085666
9,80,-3.690775
9,81,1.19788
9,82,-2.316376
9,83,-3.280962
9,84,-2.018135
9,85,1.083062
9,86,-2.153888
9,87,0.085418
9,88,0.308346
9,89,0.270197
9,90,-3.150744
9,91,10.307283
9,92,10.127544
9,93,10.165204
9,94,10.296365
9,95,10.478621
9,96,9.596581
9,97,10.409117
9,98,10.240012
9,99,10.549537
9,100,10.264039
10,1,-4.368653
10,2,4.077828
10,3,-1.631967
10,4,-1.192969
10,5,-1.292366
10,6,2.279964
10,7,-2.385808
10,8,-1.561991
10,9,1.943634
10,10,-6.432275
10,11,1.530111
10,12,-2.469968
10,13,-7.87802
10,14,3.898448
10,15,0.524997
10,16,1.02592
10,17,0.779526
10,18,0.901165
10,19,-3.218817
10,20,8.105609
10,21,-3.560009
10,22,1.429207
10,23,-2.126636
10,24,3.540007
10,25,0.676132
10,26,-5.132106
10,27,-3.720134
10,28,-0.379212
10,29,3.586477
10,30,0.159243
10,31,-1.498199
10,32,-2.708991
10,33,-0.796249
10,34,1.090503
10,35,-1.267602
10,36,-1.538244
10,37,1.449567
10,38,-1.609786
10,39,-4.150109
10,40,-3.699692
10,41,-0.97209
10,42,-1.437402
10,43,3.25731
10,44,-2.156424
10,45,1.910733
10,46,0.719984
10,47,-0.709018
10,48,-1.521636
10,49,-4.073646
10,50,2.801115
10,51,3.91521
10,52,0.407919
10,53,-2.379435
10,54,-0.302154
10,55,2.331242
10,56,1.049837
10,57,-3.273961
10,58,1.159104
10,59,3.261467
10,60,0.142852
10,61,0.326626
10,62,1.465455
10,63,-2.002438
10,64,0.94576
10,65,-2.295924
10,66,-3.596501
10,67,-1.964921
10,68,-0.344356
10,69,-4.252302
10,70,-3.698162
10,71,0.114004
10,72,2.388703
10,73,-2.807775
10,74,2.515103
10,75,-1.460004
10,76,2.640281
10,77,-1.745979
10,78,1.103984
10,79,-1.540002
10,80,1.117042
10,81,0.103055
10,82,-1.741781
10,83,0.991045
10,84,-2.208376
10,85,4.387874
10,86,-1.649527
10,87,-3.416682
10,88,-0.147017
10,89,-2.215998
10,90,-2.258764
10,91,8.189822
10,92,7.87598
10,93,8.360894
10,94,7.96166
10,95,7.831074
10,96,7.56378
10,97,7.994262
10,98,7.60343
10,99,8.705616
10,100,7.835605
11,1,0.302241
11,2,-2.455906
11,3,1.823671
11,4,-1.403809
11,5,-2.048744
11,6,-2.545892
11,7,0.028326
11,8,-2.287992
11,9,0.286567
11,10,1.530111
11,11,-1.66409
11,12,-0.876785
11,13,3.251034
11,14,-1.972311
11,15,-1.94861
11,16,-1.245685
11,17,-0.035954
11,18,0.626167
11,19,2.069408
11,20,-2.4034
11,21,2.149762
11,22,-0.855597
11,23,-1.420357
11,24,-0.946686
11,25,-0.03525
11,26,1.22403
11,27,1.389483
11,28,-0.876969
11,29,0.14021
11,30,-1.148101
11,31,0.231147
11,32,-1.567127
11,33,-1.449312
11,34,-2.373078
11,35,-0.669655
11,36,-2.396824
11,37,-1.478244
11,38,-1.839371
11,39,1.137428
11,40,-0.966413
11,41,-0.311699
11,42,-0.397545
11,43,-0.456753
11,44,-0.19293
11,45,-1.238666
11,46,1.233238
11,47,-0.045219
11,48,0.882532
11,49,-0.486598
11,50,0.2107
11,51,-0.762177
11,52,-0.734073
11,53,1.059479
11,54,0.840612
11,55,-1.381831
11,56,0.710435
11,57,-0.690831
11,58,-2.667876
11,59,-0.50009
11,60,-1.003419
11,61,-2.290399
11,62,0.62094
11,63,-0.855955
11,64,-0.465774
11,65,0.542239
11,66,-0.799797
11,67,0.099245
11,68,-1.763215
11,69,1.649579
11,70,-0.037795
11,71,-0.606883
11,72,0.381684
11,73,0.357702
11,74,0.125321
11,75,1.064903
11,76,0.301133
11,77,0.037167
11,78,-1.093312
11,79,0.185982
11,80,-1.446636
11,81,-0.725231
11,82,-0.171784
11,83,-0.372344
11,84,1.671276
11,85,-1.218531
11,86,0.536849
11,87,0.015785
11,88,0.979785
11,89,-0.838217
11,90,-2.564344
11,91,2.508834
11,92,2.47551
11,93,2.243979
11,94,2.381904
11,95,2.835961
11,96,2.571101
11,97,2.683542
11,98,2.65576
11,99,2.558304
11,100,2.604886
12,1,-3.312718
12,2,4.26087
12,3,3.432678
12,4,-2.070538
12,5,-11.6626
12,6,-5.917604
12,7,-2.521446
12,8,-11.815031
12,9,-0.474257
12,10,-2.469968
12,11,-0.876785
12,12,-14.771567
12,13,-5.211964
12,14,-1.638517
12,15,-2.425103
12,16,-6.015073
12,17,-2.30492
12,18,-5.697388
12,19,5.161001
12,20,1.666215
12,21,-14.776131
12,22,-0.962514
12,23,-9.755415
12,24,0.861743
12,25,-0.390678
12,26,-2.989646
12,27,-1.019569
12,28,-1.531039
12,29,4.139717
12,30,-9.757876
12,31,-5.128992
12,32,-5.062828
12,33,-8.498677
12,34,-2.598633
12,35,-11.581601
12,36,-6.393206
12,37,-3.598193
12,38,-4.701877
12,39,-2.426149
12,40,-13.869919
12,41,-3.618007
12,42,2.096973
12,43,3.059635
12,44,-0.89832
12,45,3.080463
12,46,-0.005048
12,47,-1.938875
12,48,0.0187
12,49,-9.357452
12,50,-1.883041
12,51,3.122043
12,52,-5.963884
12,53,-1.146062
12,54,7.04847
12,55,0.889487
12,56,-2.222028
12,57,-13.085492
12,58,-4.549454
12,59,4.905865
12,60,-1.457087
12,61,-7.710835
12,62,-3.577673
12,63,-2.788941
12,64,2.583638
12,65,0.993407
12,66,-8.390038
12,67,-6.830272
12,68,-5.262275
12,69,4.161145
12,70,-0.595547
12,71,-2.612309
12,72,-7.490403
12,73,-3.899245
12,74,-3.743616
12,75,-5.654529
12,76,6.528186
12,77,-8.148958
12,78,-3.822438
12,79,-3.584094
12,80,1.015722
12,81,-1.085656
12,82,-11.003619
12,83,4.714237
12,84,4.292796
12,85,2.468083
12,86,-3.420394
12,87,3.888351
12,88,-0.777574
12,89,-15.448291
12,90,-9.671274
12,91,30.241192
12,92,29.986172
12,93,30.538331
12,94,30.47208
12,95,30.485647
12,96,29.445825
12,97,30.7352
12,98,29.819636
12,99,31.121514
12,100,30.081547
13,1,-4.980282
13,2,8.73605
13,3,-0.555242
13,4,-3.542906
13,5,-1.384334
13,6,3.361581
13,7,-5.717087
13,8,-2.739821
13,9,2.814006
13,10,-7.87802
13,11,3.251034
13,12,-5.211964
13,13,-13.616388
13,14,7.059932
13,15,2.328159
13,16,0.392345
13,17,0.574857
13,18,-2.811425
13,19,-5.525187
13,20,11.622054
13,21,-10.713093
13,22,-0.401512
13,23,-4.478843
13,24,3.784641
13,25,-1.06498
13,26,-6.658564
13,27,-3.849525
13,28,-0.036569
13,29,3.536747
13,30,-2.359518
13,31,-6.107659
13,32,-1.846411
13,33,-5.035069
13,34,4.004763
13,35,-6.675497
13,36,-1.678208
13,37,0.479441
13,38,-3.084474
13,39,-7.241479
13,40,-9.565367
13,41,-0.434029
13,42,0.665187
13,43,4.002662
13,44,-1.787208
13,45,3.406954
13,46,-3.052727
13,47,-3.41535
13,48,-2.556831
13,49,-7.17941
13,50,2.713031
13,51,4.945182
13,52,-2.662556
13,53,-2.014076
13,54,1.883661
13,55,3.691855
13,56,-2.658432
13,57,-7.640805
13,58,3.386729
13,59,3.208078
13,60,1.650502
13,61,2.896874
13,62,-0.3055
13,63,-1.212972
13,64,2.349606
13,65,-2.674153
13,66,-6.47283
13,67,-5.404015
13,68,-0.564196
13,69,-2.635343
13,70,-2.668329
13,71,0.44331
13,72,-2.377255
13,73,-2.572967
13,74,-0.123705
13,75,-5.183713
13,76,2.851368
13,77,-4.901564
13,78,2.147853
13,79,-2.281647
13,80,0.909977
13,81,1.666476
13,82,-6.895901
13,83,1.047542
13,84,-3.525098
13,85,5.690226
13,86,-5.298434
13,87,0.040553
13,88,-3.122238
13,89,-6.09835
13,90,-2.040222
13,91,18.983847
13,92,18.710756
13,93,19.63421
13,94,19.216078
13,95,18.478422
13,96,17.847164
13,97,18.855049
13,98,18.214797
13,99,19.578234
13,100,18.533243
14,1,-1.647962
14,2,3.628746
14,3,1.141398
14,4,-3.595618
14,5,3.309724
14,6,3.636222
14,7,-5.170732
14,8,1.418227
14,9,3.562299
14,10,-3.898448
14,11,1.972311
14,12,1.638517
14,13,-7.059932
14,14,6.012023
14,15,1.905087
14,16,1.612873
14,17,1.582554
14,18,-0.53501
14,19,-5.802513
14,20,7.177871
14,21,-1.183637
14,22,-1.95821
14,23,-0.301349
14,24,1.794421
14,25,-2.753546
14,26,-2.716302
14,27,-0.622955
14,28,-0.440493
14,29,0.544987
14,30,0.147624
14,31,-4.113386
14,32,0.318762
14,33,-2.825347
14,34,3.898809
14,35,-1.805247
14,36,-0.938514
14,37,0.494769
14,38,-2.223613
14,39,-4.114067
14,40,-3.532913
14,41,1.446975
14,42,0.331263
14,43,0.958227
14,44,-0.982956
14,45,0.241671
14,46,-2.490526
14,47,-2.494459
14,48,-0.90213
14,49,-2.158764
14,50,3.362073
14,51,1.770939
14,52,-1.134876
14,53,0.818562
14,54,-0.841572
14,55,1.530893
14,56,-1.894156
14,57,-1.680022
14,58,3.271104
14,59,0.003065
14,60,1.185493
14,61,4.233037
14,62,0.792723
14,63,-0.419485
14,64,0.227098
14,65,-2.266167
14,66,-2.439398
14,67,-2.126006
14,68,0.738377
14,69,-1.910973
14,70,-2.097521
14,71,1.386679
14,72,0.471511
14,73,0.639825
14,74,1.346306
14,75,-1.622019
14,76,-0.300586
14,77,-1.074114
14,78,3.903692
14,79,-0.257208
14,80,-1.597676
14,81,2.070656
14,82,-2.028041
14,83,-2.546183
14,84,-4.12162
14,85,2.613479
14,86,-2.94319
14,87,-0.024363
14,88,-1.31837
14,89,1.260789
14,90,0.528146
14,91,6.53099
14,92,6.411092
14,93,6.765239
14,94,6.68768
14,95,6.264735
14,96,5.791653
14,97,6.39321
14,98,6.261578
14,99,6.678162
14,100,6.353017
15,1,1.078788
15,2,1.868818
15,3,-1.810036
15,4,3.178453
15,5,3.884399
15,6,3.307484
15,7,0.536532
15,8,4.314687
15,9,-0.730651
15,10,-0.524997
15,11,1.94861
15,12,2.425103
15,13,-2.328159
15,14,1.905087
15,15,2.719418
15,16,1.560034
15,17,-0.076534
15,18,-1.007203
15,19,-2.066972
15,20,1.160122
15,21,-1.283467
15,22,0.838749
15,23,3.484831
15,24,0.638334
15,25,-0.877998
15,26,-0.151857
15,27,-0.835527
15,28,1.094847
15,29,-1.27973
15,30,1.464484
15,31,0.398727
15,32,3.306968
15,33,2.983071
15,34,3.498726
15,35,2.323732
15,36,3.841939
15,37,2.180625
15,38,3.655262
15,39,-0.000443
15,40,3.358349
15,41,0.669419
15,42,1.029336
15,43,-0.534729
15,44,0.804417
15,45,1.114655
15,46,-1.471231
15,47,0.855177
15,48,-0.3895
15,49,2.49856
15,50,-0.980743
15,51,-0.046779
15,52,1.354512
15,53,-0.679442
15,54,-1.826724
15,55,1.342408
15,56,-1.005761
15,57,2.513343
15,58,3.618585
15,59,0.360755
15,60,0.997446
15,61,2.602849
15,62,-1.640331
15,63,1.481338
15,64,0.026634
15,65,-0.244288
