id,npv
1074,-2.0
1075,-249.0
1076,-67.0
1077,50.0
1078,191.0
1079,-306.0
1080,132.0
1081,79.0
1082,101.0
1083,228.0
1084,292.0
1085,-43.0
1086,371.0
1087,319.0
1088,-74.0
1089,-241.0
1090,-287.0
1091,-30.0
1092,-306.0
1093,195.0
1094,338.0
1095,-131.0
1096,161.0
1097,256.0
1098,134.0
1099,158.0
1100,100.0
1101,306.0
1102,-238.0
1103,203.0
1104,-185.0
1105,228.0
1106,-16.0
1107,-321.0
1108,61.0
1109,-91.0
1110,-175.0
1111,352.0
1112,58.0
1113,-49.0
1114,-96.0
1115,128.0
1116,21.0
1117,412.0
1118,162.0
1119,-93.0
1120,-127.0
1121,115.0
1122,-187.0
1123,-293.0
1124,-2.0
1125,-292.0
1126,-121.0
1127,6.0
1128,-209.0
1129,288.0
1130,-213.0
1131,97.0
1132,67.0
1133,-48.0
1134,-275.0
1135,173.0
1136,-32.0
1137,341.0
1138,-4.0
1139,253.0
1140,-21.0
1141,-48.0
1142,28.0
1143,115.0
1144,343.0
1145,-232.0
1146,-74.0
1147,177.0
1148,177.0
1149,124.0
1150,208.0
1151,308.0
1152,15.0
1153,391.0
1154,-150.0
1155,78.0
1156,144.0
1157,220.0
1158,156.0
1159,412.0
1160,264.0
1161,-253.0
1162,-299.0
1163,-55.0
1164,102.0
1165,-282.0
1166,-194.0
1167,-263.0
1168,-259.0
1169,363.0
1170,-118.0
1171,310.0
1172,-273.0
1173,214.0
1174,122.0
1175,48.0
1176,366.0
1177,-247.0
1178,76.0
1179,184.0
1180,112.0
1181,426.0
1182,119.0
1183,-134.0
1184,323.0
1185,-21.0
1186,-157.0
1187,237.0
1188,-26.0
1189,132.0
1190,54.0
1191,258.0
1192,-74.0
1193,60.0
1194,-146.0
1195,74.0
1196,414.0
1197,-291.0
1198,-178.0
1199,107.0
1200,148.0
1201,-31.0
1202,-234.0
1203,-90.0
1204,-45.0
1205,-189.0
1206,327.0
1207,317.0
1208,-292.0
1209,213.0
1210,-318.0
1211,371.0
1212,-319.0
1213,-194.0
1214,216.0
1215,-120.0
1216,-165.0
1217,-98.0
1218,122.0
1219,400.0
1220,53.0
1221,-19.0
1222,-118.0
1223,82.0
1224,380.0
1225,47.0
1226,79.0
1227,225.0
1228,-231.0
1229,-280.0
1230,119.0
1231,-174.0
1232,67.0
1233,223.0
1234,358.0
1235,90.0
1236,-183.0
1237,165.0
1238,299.0
1239,-168.0
1240,396.0
1241,-143.0
1242,120.0
1243,65.0
1244,43.0
1245,-93.0
1246,-205.0
1247,115.0
1248,-114.0
1249,-49.0
1250,254.0
1251,251.0
1252,-131.0
1253,22.0
1254,-63.0
1255,52.0
1256,-251.0
1257,326.0
1258,143.0
1259,220.0
1260,71.0
1261,35.0
1262,268.0
1263,114.0
1264,-139.0
1265,-172.0
1266,247.0
1267,-227.0
1268,-71.0
1269,-206.0
1270,235.0
1271,344.0
1272,381.0
1273,-74.0
1274,345.0
1275,248.0
1276,149.0
1277,293.0
1278,-252.0
1279,41.0
1280,65.0
1281,69.0
1282,-108.0
1283,179.0
1284,72.0
1285,-93.0
1286,-166.0
1287,-222.0
1288,-23.0
1289,206.0
1290,-99.0
1291,309.0
1292,-87.0
1293,189.0
1294,68.0
1295,-178.0
1296,-197.0
1297,224.0
1298,332.0
1299,72.0
1300,302.0
1301,26.0
1302,6.0
1303,114.0
1304,-87.0
1305,226.0
1306,62.0
1307,272.0
1308,269.0
1309,-51.0
1310,301.0
1311,-147.0
1312,266.0
1313,196.0
1314,-29.0
1315,-22.0
1316,-262.0
1317,-74.0
1318,252.0
1319,294.0
1320,71.0
1321,46.0
1322,-163.0
1323,-273.0
1324,-250.0
1325,164.0
1326,-82.0
1327,-12.0
1328,85.0
1329,-124.0
1330,226.0
1331,117.0
1332,-284.0
1333,344.0
1334,-200.0
1335,-60.0
1336,275.0
1337,157.0
1338,143.0
1339,301.0
1340,166.0
1341,187.0
1342,-9.0
1343,-195.0
1344,-277.0
1345,-202.0
1346,-36.0
1347,-112.0
1348,333.0
1349,299.0
1350,-144.0
1351,-209.0
1352,156.0
1353,-37.0
1354,-198.0
1355,110.0
1356,-286.0
1357,-240.0
1358,110.0
1359,160.0
1360,243.0
1361,129.0
1362,7.0
1363,-107.0
1364,133.0
1365,268.0
1366,-221.0
1367,-87.0
1368,211.0
1369,357.0
1370,-77.0
1371,-31.0
1372,-217.0
1373,227.0
1374,352.0
1375,-195.0
1376,83.0
1377,-105.0
1378,302.0
1379,-146.0
1380,219.0
1381,-172.0
1382,-284.0
1383,16.0
1384,357.0
1385,-165.0
1386,-78.0
1387,-113.0
1388,-189.0
1389,141.0
1390,-39.0
1391,42.0
1392,366.0
1393,-12.0
1394,15.0
1395,243.0
1396,140.0
1397,-194.0
1398,-258.0
1399,343.0
1400,6.0
1401,-53.0
1402,313.0
1403,-105.0
1404,154.0
1405,-208.0
1406,-158.0
1407,-187.0
1408,-26.0
1409,216.0
1410,119.0
1411,-148.0
1412,278.0
1413,352.0
1414,166.0
1415,338.0
1416,56.0
1417,107.0
1418,206.0
1419,-117.0
1420,234.0
1421,130.0
1422,84.0
1423,338.0
1424,108.0
1425,-232.0
1426,24.0
1427,70.0
1428,-89.0
1429,-253.0
1430,264.0
1431,97.0
1432,146.0
1433,96.0
1434,-243.0
1435,150.0
1436,171.0
1437,47.0
1438,112.0
1439,-2.0
1440,-128.0
1441,233.0
1442,-231.0
1443,197.0
1444,-279.0
1445,-16.0
1446,284.0
1447,-103.0
1448,356.0
1449,2.0
1450,374.0
1451,95.0
1452,-99.0
1453,-73.0
1454,-4.0
1455,236.0
1456,299.0
1457,12.0
1458,-234.0
1459,-91.0
1460,53.0
1461,-0.0
1462,-11.0
1463,85.0
1464,28.0
1465,-51.0
1466,-117.0
1467,-34.0
1468,19.0
1469,-155.0
1470,-126.0
1471,-52.0
1472,-20.0
1473,-187.0
1474,140.0
1475,205.0
1476,143.0
1477,302.0
1478,-266.0
1479,-193.0
1480,359.0
1481,332.0
1482,132.0
1483,28.0
1484,-89.0
1485,55.0
1486,87.0
1487,318.0
1488,-286.0
1489,47.0
1490,-108.0
1491,-78.0
1492,52.0
1493,-241.0
1494,192.0
1495,-90.0
1496,244.0
1497,-125.0
1498,14.0
1499,71.0
1500,-231.0
1501,-213.0
1502,44.0
1503,-277.0
1504,-50.0
1505,11.0
1506,-239.0
1507,257.0
1508,-19.0
1509,56.0
1510,-284.0
1511,-115.0
1512,87.0
1513,160.0
1514,378.0
1515,-170.0
1516,156.0
1517,161.0
1518,-167.0
1519,340.0
1520,4.0
1521,252.0
1522,342.0
1523,-2.0
1524,-179.0
1525,-273.0
1526,-141.0
1527,-231.0
1528,227.0
1529,-2.0
1530,-123.0
1531,-116.0
1532,-132.0
1533,-260.0
1534,264.0
1535,-132.0
1536,363.0
1537,130.0
1538,292.0
1539,-121.0
1540,-127.0
1541,315.0
1542,378.0
1543,94.0
1544,39.0
1545,351.0
1546,177.0
1547,331.0
1548,26.0
1549,-92.0
1550,-31.0
1551,55.0
1552,233.0
1553,59.0
1554,167.0
1555,79.0
1556,287.0
1557,88.0
1558,-217.0
1559,-120.0
1560,-100.0
1561,327.0
1562,202.0
1563,-220.0
1564,216.0
1565,218.0
1566,-17.0
1567,123.0
1568,153.0
1569,148.0
1570,-159.0
1571,298.0
1572,225.0
1573,-211.0
1574,169.0
1575,176.0
1576,-125.0
1577,189.0
1578,-5.0
1579,-240.0
1580,-97.0
1581,355.0
1582,369.0
1583,-42.0
1584,327.0
1585,271.0
1586,350.0
1587,83.0
1588,-223.0
1589,166.0
1590,79.0
1591,131.0
1592,-116.0
1593,-204.0
1594,190.0
1595,153.0
1596,-9.0
1597,383.0
1598,71.0
1599,259.0
1600,-224.0
1601,-253.0
1602,294.0
1603,144.0
1604,-164.0
1605,-111.0
1606,158.0
1607,38.0
1608,-202.0
1609,-208.0
1610,50.0
1611,-231.0
1612,-38.0
1613,-287.0
1614,-112.0
1615,-19.0
1616,-26.0
1617,358.0
1618,83.0
1619,-127.0
1620,205.0
1621,179.0
1622,254.0
1623,-23.0
1624,187.0
1625,-148.0
1626,76.0
1627,370.0
1628,-177.0
1629,-270.0
1630,-43.0
1631,-271.0
1632,370.0
1633,331.0
1634,-206.0
1635,-61.0
1636,-0.0
1637,-185.0
1638,-197.0
1639,115.0
1640,281.0
1641,141.0
1642,-187.0
1643,226.0
1644,165.0
1645,-264.0
1646,55.0
1647,218.0
1648,368.0
1649,296.0
1650,383.0
1651,268.0
1652,364.0
1653,-19.0
1654,-161.0
1655,118.0
1656,-19.0
1657,-23.0
1658,36.0
1659,-260.0
1660,-160.0
1661,199.0
1662,198.0
1663,255.0
1664,80.0
1665,-31.0
1666,332.0
1667,160.0
1668,-41.0
1669,-18.0
1670,209.0
1671,-152.0
1672,131.0
1673,228.0
1674,171.0
1675,185.0
1676,223.0
1677,66.0
1678,-3.0
1679,382.0
1680,242.0
1681,299.0
1682,324.0
1683,-138.0
1684,298.0
1685,76.0
1686,81.0
1687,-40.0
1688,238.0
1689,-8.0
1690,-65.0
1691,35.0
1692,-272.0
1693,-105.0
1694,-137.0
1695,-253.0
1696,-212.0
1697,-207.0
1698,-43.0
1699,334.0
1700,325.0
1701,312.0
1702,56.0
1703,-29.0
1704,-105.0
1705,-87.0
1706,212.0
1707,-165.0
1708,126.0
1709,-145.0
1710,-266.0
1711,256.0
1712,192.0
1713,-157.0
1714,82.0
1715,-211.0
1716,-207.0
1717,209.0
1718,-68.0
1719,-178.0
1720,-285.0
1721,33.0
1722,-200.0
1723,-51.0
1724,146.0
1725,-177.0
1726,300.0
1727,-112.0
1728,-201.0
1729,95.0
1730,251.0
1731,219.0
1732,126.0
1733,-64.0
1734,-210.0
1735,319.0
1736,-176.0
1737,-183.0
1738,-42.0
1739,-259.0
1740,29.0
1741,125.0
1742,246.0
1743,-232.0
1744,316.0
1745,-203.0
1746,87.0
1747,86.0
1748,349.0
1749,336.0
1750,255.0
1751,175.0
1752,-269.0
1753,-42.0
1754,158.0
1755,248.0
1756,313.0
1757,-259.0
1758,-16.0
1759,-73.0
1760,-61.0
1761,-50.0
1762,-229.0
1763,241.0
1764,-82.0
1765,153.0
1766,350.0
1767,83.0
1768,169.0
1769,186.0
1770,98.0
1771,259.0
1772,-107.0
1773,-124.0
1774,356.0
1775,333.0
1776,80.0
1777,-187.0
1778,57.0
1779,-11.0
1780,-236.0
1781,299.0
1782,-214.0
1783,174.0
1784,-142.0
1785,194.0
1786,56.0
1787,74.0
1788,205.0
1789,-164.0
1790,124.0
1791,-231.0
1792,-112.0
1793,-34.0
1794,139.0
1795,-244.0
1796,374.0
1797,-228.0
1798,-234.0
1799,-149.0
1800,-69.0
1801,-202.0
1802,11.0
1803,-264.0
1804,176.0
1805,-194.0
1806,120.0
1807,-163.0
1808,319.0
1809,-77.0
1810,46.0
1811,191.0
1812,-260.0
1813,21.0
1814,191.0
1815,-34.0
1816,-125.0
1817,311.0
1818,287.0
1819,56.0
1820,-1.0
1821,189.0
1822,73.0
1823,273.0
1824,-177.0
1825,302.0
1826,-78.0
1827,101.0
1828,-265.0
1829,-164.0
1830,63.0
1831,89.0
1832,95.0
1833,5.0
1834,44.0
1835,-283.0
1836,247.0
1837,121.0
1838,-211.0
1839,275.0
1840,237.0
1841,366.0
1842,295.0
1843,-105.0
1844,-205.0
1845,91.0
1846,46.0
1847,363.0
1848,155.0
1849,227.0
1850,354.0
1851,54.0
1852,-258.0
1853,-222.0
1854,178.0
1855,-26.0
1856,31.0
1857,156.0
1858,4.0
1859,-178.0
1860,-214.0
1861,42.0
1862,214.0
1863,163.0
1864,-68.0
1865,-152.0
1866,27.0
1867,-188.0
1868,-148.0
1869,291.0
1870,223.0
1871,110.0
1872,-49.0
1873,-61.0
1874,238.0
1875,124.0
1876,299.0
1877,-165.0
1878,280.0
1879,-103.0
1880,101.0
1881,164.0
1882,-68.0
1883,148.0
1884,21.0
1885,177.0
1886,-151.0
1887,24.0
1888,164.0
1889,97.0
1890,122.0
1891,-146.0
1892,49.0
1893,130.0
1894,-245.0
1895,-96.0
1896,-188.0
1897,82.0
1898,145.0
1899,-218.0
1900,272.0
1901,-216.0
1902,61.0
1903,-17.0
1904,-184.0
1905,-193.0
1906,76.0
1907,-185.0
1908,-130.0
1909,-102.0
1910,226.0
1911,78.0
1912,323.0
1913,291.0
1914,-47.0
1915,-184.0
1916,183.0
1917,-142.0
1918,227.0
1919,58.0
1920,29.0
1921,264.0
1922,144.0
1923,-20.0
1924,-226.0
1925,-208.0
1926,91.0
1927,27.0
1928,-170.0
1929,254.0
1930,295.0
1931,-250.0
1932,205.0
1933,193.0
1934,165.0
1935,-71.0
1936,56.0
1937,288.0
1938,-49.0
1939,258.0
1940,-99.0
1941,162.0
1942,276.0
1943,217.0
1944,283.0
1945,204.0
1946,-117.0
1947,107.0
1948,183.0
1949,206.0
1950,164.0
1951,10.0
1952,171.0
1953,39.0
1954,335.0
1955,-193.0
1956,69.0
1957,-94.0
1958,174.0
1959,-181.0
1960,271.0
1961,-77.0
1962,95.0
1963,290.0
1964,165.0
1965,132.0
1966,-238.0
1967,78.0
1968,180.0
1969,-51.0
1970,-138.0
1971,-129.0
1972,322.0
1973,-10.0
1974,306.0
1975,319.0
1976,-59.0
1977,-127.0
1978,-148.0
1979,181.0
1980,303.0
1981,299.0
1982,-120.0
1983,209.0
1984,-160.0
1985,-151.0
1986,-176.0
1987,183.0
1988,11.0
1989,-250.0
1990,-76.0
1991,-151.0
1992,-155.0
1993,47.0
1994,2.0
1995,-32.0
1996,-91.0
1997,286.0
1998,-34.0
1999,-211.0
2000,251.0
2001,-210.0
2002,262.0
2003,-101.0
2004,46.0
2005,-142.0
2006,-163.0
2007,-146.0
2008,169.0
2009,-146.0
2010,113.0
2011,-219.0
2012,273.0
2013,306.0
2014,-137.0
