chain_owner_city_id,service_city_id,order
14,91,27
14,73,28
14,26,29
14,23,30
14,70,31
14,49,32
14,65,33
14,92,34
14,98,35
14,76,36
14,19,37
14,75,38
14,32,39
14,37,40
14,4,41
14,31,42
14,48,43
14,55,44
14,97,45
14,39,46
14,43,47
14,0,48
14,62,49
14,78,50
14,68,51
14,54,52
14,89,53
14,38,54
14,79,55
14,94,56
14,80,57
14,27,58
14,51,59
14,60,60
14,12,61
14,50,62
14,93,63
14,36,64
14,96,65
14,5,66
14,83,67
14,95,68
14,66,69
14,33,70
14,20,71
15,15,0
15,47,1
15,45,2
15,4,3
15,54,4
15,29,5
15,68,6
15,88,7
15,25,8
15,30,9
15,98,10
15,57,11
15,41,12
15,6,13
15,17,14
15,28,15
15,70,16
15,10,17
15,12,18
15,11,19
15,52,20
15,99,21
15,60,22
15,91,23
15,37,24
15,38,25
15,50,26
15,8,27
15,62,28
15,33,29
15,51,30
15,49,31
15,5,32
15,72,33
15,35,34
15,0,35
15,56,36
15,76,37
15,92,38
15,26,39
15,46,40
15,96,41
15,23,42
15,78,43
15,3,44
15,97,45
15,58,46
15,39,47
15,87,48
15,69,49
15,73,50
15,18,51
15,20,52
15,85,53
15,43,54
15,1,55
15,80,56
15,34,57
15,82,58
15,64,59
15,75,60
15,42,61
15,36,62
15,9,63
15,67,64
15,74,65
15,89,66
15,95,67
15,27,68
15,90,69
15,2,70
15,14,71
15,63,72
15,53,73
15,16,74
15,22,75
16,16,0
16,0,1
16,24,2
16,93,3
16,1,4
16,53,5
16,70,6
16,91,7
16,94,8
16,39,9
16,9,10
16,8,11
16,82,12
16,71,13
16,34,14
16,88,15
16,73,16
16,56,17
16,77,18
16,46,19
16,86,20
16,37,21
16,66,22
16,47,23
16,95,24
16,59,25
16,84,26
16,44,27
16,76,28
16,6,29
16,5,30
16,45,31
16,83,32
16,62,33
16,18,34
16,89,35
16,64,36
16,31,37
16,65,38
16,97,39
16,17,40
16,67,41
16,22,42
16,21,43
16,81,44
16,7,45
16,38,46
16,49,47
16,36,48
16,79,49
16,10,50
16,48,51
16,74,52
16,25,53
16,3,54
16,4,55
16,40,56
16,20,57
16,27,58
16,28,59
16,85,60
16,58,61
16,43,62
16,14,63
16,96,64
16,61,65
16,23,66
16,41,67
16,29,68
16,12,69
16,33,70
16,42,71
16,54,72
16,80,73
16,69,74
16,75,75
16,13,76
17,17,0
17,96,1
17,88,2
17,55,3
17,56,4
17,99,5
17,40,6
17,93,7
17,83,8
17,63,9
17,69,10
17,3,11
17,46,12
17,34,13
17,11,14
17,20,15
17,61,16
17,75,17
17,47,18
17,52,19
17,92,20
17,73,21
17,12,22
17,59,23
17,77,24
17,31,25
17,29,26
17,79,27
17,94,28
17,35,29
17,30,30
17,33,31
17,25,32
17,26,33
17,32,34
17,22,35
17,76,36
17,15,37
17,97,38
17,45,39
17,87,40
17,51,41
17,39,42
17,6,43
17,80,44
17,70,45
17,8,46
17,7,47
17,53,48
17,38,49
17,19,50
17,42,51
17,2,52
17,86,53
17,44,54
17,27,55
17,81,56
17,84,57
17,74,58
17,36,59
17,85,60
17,71,61
17,62,62
17,82,63
17,4,64
17,9,65
17,48,66
17,14,67
17,1,68
17,28,69
17,21,70
18,18,0
18,46,1
18,96,2
18,92,3
18,4,4
18,84,5
18,71,6
18,68,7
18,64,8
18,69,9
18,9,10
18,75,11
18,51,12
18,70,13
18,30,14
18,35,15
18,82,16
18,81,17
18,58,18
18,53,19
18,33,20
18,83,21
18,27,22
18,19,23
18,74,24
18,62,25
18,94,26
18,22,27
18,0,28
18,87,29
18,43,30
18,59,31
18,25,32
18,99,33
18,16,34
18,88,35
18,3,36
18,12,37
18,5,38
18,47,39
18,67,40
18,44,41
18,11,42
18,32,43
18,86,44
18,66,45
18,36,46
18,97,47
18,21,48
18,49,49
18,34,50
18,50,51
18,80,52
18,77,53
18,23,54
18,78,55
18,39,56
18,37,57
18,60,58
18,54,59
18,6,60
18,56,61
18,8,62
18,65,63
18,24,64
18,91,65
18,73,66
18,10,67
18,31,68
18,55,69
18,48,70
18,29,71
18,42,72
18,40,73
18,15,74
18,63,75
19,19,0
19,38,1
19,99,2
19,39,3
19,69,4
19,35,5
19,60,6
19,16,7
19,28,8
19,17,9
19,44,10
19,93,11
19,37,12
19,75,13
19,95,14
19,70,15
19,1,16
19,76,17
19,11,18
19,45,19
19,43,20
19,5,21
19,61,22
19,78,23
19,55,24
19,22,25
19,91,26
19,83,27
19,74,28
19,21,29
19,54,30
19,10,31
19,97,32
19,98,33
19,24,34
19,86,35
19,25,36
19,29,37
19,20,38
19,89,39
19,67,40
19,80,41
19,68,42
19,6,43
19,77,44
19,31,45
19,0,46
19,40,47
19,58,48
19,65,49
19,53,50
19,57,51
19,46,52
19,52,53
19,8,54
19,84,55
19,15,56
19,9,57
19,42,58
19,36,59
19,50,60
19,79,61
19,13,62
19,14,63
19,63,64
19,3,65
19,96,66
19,82,67
19,23,68
19,49,69
19,64,70
19,51,71
19,34,72
19,41,73
19,48,74
20,20,0
20,77,1
20,63,2
20,15,3
20,40,4
20,50,5
20,88,6
20,93,7
20,71,8
20,90,9
20,51,10
20,56,11
20,60,12
20,91,13
20,18,14
20,22,15
20,11,16
20,17,17
20,32,18
20,25,19
20,69,20
20,95,21
20,87,22
20,75,23
20,7,24
20,30,25
20,62,26
20,44,27
20,98,28
20,67,29
20,74,30
20,45,31
20,35,32
20,85,33
20,8,34
20,10,35
20,21,36
20,68,37
20,29,38
20,13,39
20,31,40
20,84,41
20,79,42
20,38,43
20,58,44
20,2,45
20,57,46
20,86,47
20,94,48
20,81,49
20,4,50
20,42,51
20,54,52
20,0,53
20,80,54
20,24,55
20,33,56
20,23,57
20,59,58
20,9,59
20,6,60
20,27,61
20,76,62
20,36,63
20,73,64
20,19,65
20,48,66
20,82,67
20,89,68
20,43,69
20,55,70
20,52,71
21,21,0
21,50,1
21,69,2
21,56,3
21,3,4
21,79,5
21,60,6
21,13,7
21,55,8
21,90,9
21,5,10
21,49,11
21,25,12
21,38,13
21,52,14
21,65,15
21,41,16
21,71,17
21,42,18
21,10,19
21,46,20
21,85,21
21,1,22
21,35,23
21,92,24
21,44,25
21,81,26
21,6,27
21,24,28
21,61,29
21,37,30
21,59,31
21,98,32
21,7,33
21,33,34
21,97,35
21,89,36
21,2,37
21,53,38
21,14,39
21,45,40
21,75,41
21,40,42
21,87,43
21,29,44
21,12,45
21,63,46
21,19,47
21,64,48
21,70,49
21,23,50
21,83,51
21,96,52
21,27,53
21,32,54
21,66,55
21,72,56
21,28,57
21,57,58
21,68,59
21,82,60
21,80,61
21,93,62
21,43,63
21,78,64
21,77,65
21,67,66
21,74,67
21,86,68
21,4,69
21,88,70
21,95,71
21,20,72
21,11,73
21,30,74
22,22,0
22,58,1
22,33,2
22,60,3
22,81,4
22,95,5
22,70,6
22,93,7
22,17,8
22,32,9
22,76,10
22,31,11
22,14,12
22,56,13
22,69,14
22,3,15
22,66,16
22,87,17
22,65,18
22,79,19
22,89,20
22,77,21
22,94,22
22,57,23
22,18,24
22,74,25
22,8,26
22,75,27
22,83,28
22,35,29
22,1,30
22,9,31
22,86,32
22,11,33
22,62,34
22,19,35
22,52,36
22,5,37
22,43,38
22,23,39
22,61,40
22,88,41
22,29,42
22,91,43
22,36,44
22,2,45
22,64,46
22,44,47
22,54,48
22,38,49
22,67,50
22,59,51
22,7,52
22,98,53
22,50,54
22,47,55
22,21,56
22,82,57
22,39,58
22,68,59
22,80,60
22,20,61
22,41,62
22,12,63
22,96,64
22,30,65
22,46,66
22,25,67
22,71,68
22,55,69
22,34,70
22,0,71
22,13,72
22,84,73
22,90,74
22,85,75
22,45,76
22,63,77
23,23,0
23,64,1
23,51,2
23,12,3
23,88,4
23,36,5
23,61,6
23,17,7
23,38,8
23,31,9
23,47,10
23,95,11
23,25,12
23,16,13
23,11,14
23,96,15
23,33,16
23,4,17
23,46,18
23,89,19
23,80,20
23,45,21
23,48,22
23,59,23
23,63,24
23,75,25
23,14,26
23,2,27
23,20,28
23,7,29
23,52,30
23,87,31
23,90,32
23,53,33
23,30,34
23,3,35
23,13,36
23,70,37
23,55,38
23,60,39
23,83,40
23,97,41
23,85,42
23,35,43
23,94,44
23,72,45
23,18,46
23,73,47
23,19,48
23,65,49
23,24,50
23,5,51
23,91,52
23,15,53
23,79,54
23,41,55
23,40,56
23,42,57
23,57,58
23,69,59
23,50,60
23,34,61
23,54,62
23,32,63
23,99,64
23,29,65
23,77,66
23,1,67
23,56,68
23,37,69
23,68,70
23,67,71
23,78,72
23,43,73
23,92,74
23,10,75
24,24,0
24,76,1
24,27,2
24,4,3
24,30,4
24,40,5
24,55,6
24,87,7
24,17,8
24,59,9
24,14,10
24,83,11
24,69,12
24,25,13
24,20,14
24,1,15
24,67,16
24,36,17
24,93,18
24,63,19
24,75,20
24,53,21
24,8,22
24,77,23
24,73,24
24,56,25
24,41,26
24,48,27
24,39,28
24,51,29
24,58,30
24,33,31
24,61,32
24,49,33
24,46,34
24,16,35
24,31,36
24,42,37
24,74,38
24,10,39
24,84,40
24,98,41
24,57,42
24,90,43
24,50,44
24,54,45
24,62,46
24,13,47
24,47,48
24,19,49
24,21,50
24,65,51
24,79,52
24,12,53
24,96,54
24,60,55
24,44,56
24,43,57
24,2,58
24,68,59
24,88,60
24,78,61
24,45,62
24,89,63
24,94,64
24,29,65
24,18,66
24,6,67
24,99,68
24,0,69
24,34,70
24,66,71
24,70,72
25,25,0
25,30,1
25,53,2
25,66,3
25,19,4
25,87,5
25,74,6
25,89,7
25,62,8
25,4,9
25,70,10
25,34,11
25,18,12
25,81,13
25,56,14
25,23,15
25,24,16
25,63,17
25,98,18
25,51,19
25,27,20
25,22,21
25,7,22
25,48,23
25,77,24
25,78,25
25,57,26
25,64,27
25,39,28
25,93,29
25,76,30
25,40,31
25,59,32
25,43,33
25,61,34
25,69,35
25,79,36
25,1,37
25,0,38
25,12,39
25,26,40
25,80,41
25,73,42
25,21,43
25,20,44
25,97,45
25,17,46
25,96,47
25,94,48
25,33,49
25,88,50
25,28,51
25,60,52
25,85,53
25,54,54
25,55,55
25,91,56
25,95,57
25,38,58
25,82,59
25,75,60
25,44,61
25,45,62
25,16,63
25,32,64
25,2,65
25,29,66
25,31,67
25,67,68
25,10,69
25,58,70
26,26,0
26,71,1
26,25,2
26,16,3
26,21,4
26,90,5
26,2,6
26,46,7
26,7,8
26,8,9
26,61,10
26,91,11
26,56,12
26,44,13
26,97,14
26,48,15
26,68,16
26,23,17
26,70,18
26,0,19
26,50,20
26,81,21
26,95,22
26,39,23
26,78,24
26,54,25
26,64,26
26,6,27
26,31,28
26,20,29
26,42,30
26,12,31
26,99,32
26,73,33
26,19,34
26,35,35
26,82,36
26,49,37
26,5,38
26,84,39
26,32,40
26,27,41
26,57,42
26,72,43
26,94,44
26,53,45
26,40,46
26,86,47
26,88,48
26,29,49
26,15,50
26,1,51
26,38,52
26,11,53
26,4,54
26,28,55
26,10,56
26,69,57
26,36,58
26,60,59
26,41,60
26,67,61
26,75,62
26,87,63
26,74,64
26,76,65
26,51,66
26,3,67
26,58,68
26,77,69
26,96,70
26,18,71
26,89,72
26,45,73
26,93,74
27,27,0
27,15,1
27,48,2
27,38,3
27,93,4
27,97,5
27,2,6
27,83,7
27,32,8
27,99,9
27,17,10
27,78,11
27,39,12
27,30,13
27,60,14
27,74,15
27,73,16
27,55,17
27,56,18
27,47,19
27,7,20
27,28,21
27,65,22
27,33,23
27,24,24
27,41,25
27,96,26
27,45,27
27,23,28
27,46,29
27,57,30
27,29,31
27,75,32
27,11,33
27,88,34
27,86,35
27,4,36
27,44,37
27,64,38
27,26,39
27,3,40
27,95,41
27,36,42
27,58,43
27,98,44
27,71,45
27,31,46
27,20,47
27,54,48
27,63,49
27,25,50
27,19,51
27,12,52
27,34,53
27,84,54
27,9,55
27,43,56
27,42,57
27,92,58
27,37,59
27,1,60
27,49,61
27,5,62
27,59,63
27,85,64
27,67,65
27,89,66
27,69,67
27,81,68
27,21,69
27,94,70
27,77,71
27,35,72
27,16,73
28,28,0
28,13,1
28,16,2
28,89,3
28,45,4
28,9,5
28,19,6
28,67,7
28,93,8
28,27,9
28,23,10
28,49,11
28,85,12
28,75,13
28,26,14
28,41,15
28,48,16
28,38,17
28,69,18
28,87,19
28,17,20
28,91,21
28,92,22
28,52,23
28,50,24
28,44,25
28,77,26
28,20,27
28,55,28
28,90,29
28,4,30
28,7,31
28,32,32
28,98,33
28,46,34
28,80,35
28,65,36
28,3,37
28,59,38
28,51,39
28,60,40
28,11,41
28,30,42
28,47,43
28,56,44
28,43,45
28,82,46
28,71,47
28,94,48
28,54,49
28,83,50
28,24,51
28,5,52
28,15,53
28,37,54
28,53,55
28,58,56
28,86,57
28,99,58
28,95,59
28,1,60
28,40,61
28,63,62
28,81,63
28,22,64
28,34,65
28,88,66
28,36,67
28,61,68
28,10,69
28,31,70
28,29,71
28,21,72
28,2,73
28,68,74
29,29,0
29,52,1
29,27,2
29,81,3
29,78,4
29,25,5
29,22,6
29,69,7
29,8,8
29,31,9
29,62,10
29,83,11
29,80,12
29,42,13
29,46,14
29,20,15
29,48,16
29,96,17
29,23,18
29,79,19
29,3,20
29,11,21
29,84,22
29,74,23
29,88,24
29,64,25
29,26,26
29,77,27
29,94,28
29,73,29
29,45,30
29,30,31
29,85,32
29,58,33
29,65,34
29,37,35
29,67,36
29,60,37
29,54,38
29,59,39
29,49,40
29,44,41
29,56,42
29,86,43
29,66,44
29,18,45
29,33,46
29,50,47
29,51,48
29,10,49
29,47,50
29,72,51
29,14,52
29,9,53
29,6,54
29,92,55
29,75,56
29,0,57
29,43,58
29,5,59
29,89,60
29,15,61
29,32,62
29,40,63
29,70,64
29,99,65
29,39,66
29,53,67
29,17,68
29,76,69
29,82,70
29,35,71
30,30,0
30,97,1
30,40,2
30,87,3
30,55,4
30,73,5
30,81,6
30,93,7
30,62,8
30,71,9
30,96,10
30,53,11
30,79,12
30,38,13
30,42,14
30,8,15
30,9,16
30,16,17
30,88,18
30,27,19
30,83,20
30,19,21
30,68,22
30,89,23
30,59,24
30,1,25
30,0,26
30,76,27
30,92,28
30,23,29
30,17,30
30,21,31
30,49,32
30,84,33
30,36,34
30,85,35
30,6,36
30,47,37
30,15,38
30,43,39
30,51,40
30,66,41
30,91,42
30,57,43
30,44,44
30,94,45
30,31,46
30,14,47
30,74,48
30,39,49
30,98,50
30,12,51
30,18,52
30,10,53
30,86,54
30,61,55
30,2,56
30,45,57
30,13,58
30,28,59
30,37,60
30,50,61
30,75,62
30,58,63
30,48,64
30,11,65
30,69,66
30,22,67
30,63,68
30,80,69
30,3,70
30,60,71
30,7,72
30,20,73
30,64,74
31,31,0
31,85,1
31,26,2
31,71,3
31,21,4
31,35,5
31,51,6
31,8,7
31,66,8
31,36,9
31,57,10
31,50,11
31,1,12
31,17,13
31,92,14
31,58,15
31,72,16
31,39,17
31,15,18
31,89,19
31,10,20
31,5,21
31,44,22
31,22,23
31,84,24
31,60,25
31,45,26
31,27,27
31,18,28
31,77,29
31,33,30
31,3,31
31,93,32
31,96,33
31,2,34
