id,npv
519,-116.0
520,2.0
521,-8.0
522,-20.0
523,55.0
524,-42.0
525,57.0
526,77.0
527,172.0
528,-138.0
529,147.0
530,94.0
531,-121.0
532,53.0
533,190.0
534,-111.0
535,-22.0
536,-100.0
537,180.0
538,-22.0
539,37.0
540,-126.0
541,185.0
542,-25.0
543,-44.0
544,-124.0
545,51.0
546,-111.0
547,-82.0
548,171.0
549,39.0
550,91.0
551,-123.0
552,-58.0
553,100.0
554,-31.0
555,-36.0
556,-7.0
557,-54.0
558,-41.0
559,-61.0
560,120.0
561,-122.0
562,-81.0
563,69.0
564,-65.0
565,149.0
566,-123.0
567,-134.0
568,66.0
569,180.0
570,-8.0
571,156.0
572,190.0
573,-124.0
574,146.0
575,-49.0
576,-140.0
577,103.0
578,124.0
579,123.0
580,-45.0
581,-127.0
582,53.0
583,-121.0
584,-2.0
585,-59.0
586,70.0
587,-91.0
588,-143.0
589,-126.0
590,-133.0
591,108.0
592,13.0
593,103.0
594,-119.0
595,97.0
596,-27.0
597,-57.0
598,137.0
599,-66.0
600,17.0
601,34.0
602,-52.0
603,170.0
604,63.0
605,-138.0
606,-25.0
607,66.0
608,114.0
609,30.0
610,-82.0
611,113.0
612,-54.0
613,-45.0
614,166.0
615,-53.0
616,177.0
617,177.0
618,-15.0
619,-52.0
620,85.0
621,98.0
622,-61.0
623,-27.0
624,128.0
625,-85.0
626,69.0
627,-70.0
628,148.0
629,-102.0
630,48.0
631,37.0
632,-37.0
633,183.0
634,142.0
635,36.0
636,-46.0
637,-30.0
638,-2.0
639,57.0
640,7.0
641,63.0
642,-61.0
643,-116.0
644,-43.0
645,106.0
646,127.0
647,133.0
648,-29.0
649,-83.0
650,168.0
651,43.0
652,118.0
653,154.0
654,42.0
655,-132.0
656,-127.0
657,-121.0
658,-111.0
659,-50.0
660,-27.0
661,18.0
662,-134.0
663,55.0
664,-73.0
665,148.0
666,-110.0
667,152.0
668,121.0
669,62.0
670,156.0
671,90.0
672,136.0
673,107.0
674,123.0
675,-76.0
676,106.0
677,60.0
678,-34.0
679,-62.0
680,138.0
681,-97.0
682,-11.0
683,-56.0
684,-29.0
685,109.0
686,101.0
687,-6.0
688,99.0
689,-59.0
690,92.0
691,11.0
692,-77.0
693,-56.0
694,-49.0
695,42.0
696,27.0
697,39.0
698,57.0
699,-85.0
700,116.0
701,105.0
702,56.0
703,41.0
704,48.0
705,9.0
706,30.0
707,-101.0
708,27.0
709,-69.0
710,35.0
711,-87.0
712,12.0
713,109.0
714,36.0
715,115.0
716,61.0
717,-35.0
718,35.0
719,19.0
720,-4.0
721,116.0
722,-24.0
723,-91.0
724,128.0
725,124.0
726,67.0
727,9.0
728,82.0
729,25.0
730,30.0
731,45.0
732,122.0
733,125.0
734,-84.0
735,-91.0
736,-21.0
737,20.0
738,11.0
739,28.0
740,136.0
741,95.0
742,-47.0
743,122.0
744,134.0
745,-65.0
746,-104.0
747,135.0
748,-47.0
749,-10.0
750,-19.0
751,-42.0
752,122.0
753,78.0
754,119.0
755,81.0
756,-24.0
757,101.0
758,24.0
759,-88.0
760,-2.0
761,-94.0
762,136.0
763,101.0
764,135.0
765,-75.0
766,140.0
767,-81.0
768,-69.0
769,-73.0
770,-84.0
771,58.0
772,37.0
773,110.0
774,72.0
775,123.0
776,14.0
777,89.0
778,-27.0
779,123.0
780,-70.0
781,-89.0
782,60.0
783,-22.0
784,127.0
785,-44.0
786,86.0
787,74.0
788,123.0
789,-66.0
790,46.0
791,83.0
792,-9.0
793,-10.0
794,-20.0
795,-31.0
796,49.0
797,85.0
798,-48.0
799,73.0
800,117.0
801,4.0
802,71.0
803,-90.0
804,39.0
805,-43.0
806,-69.0
807,-6.0
808,24.0
809,-45.0
810,-40.0
811,-70.0
812,118.0
813,-32.0
814,-67.0
815,66.0
816,-13.0
817,41.0
818,6.0
819,81.0
820,86.0
821,54.0
822,103.0
823,63.0
824,-107.0
825,131.0
826,8.0
827,37.0
828,8.0
829,114.0
830,113.0
831,-71.0
832,113.0
833,71.0
834,83.0
835,120.0
836,-9.0
837,39.0
838,16.0
839,37.0
840,142.0
841,99.0
842,116.0
843,137.0
844,104.0
845,-75.0
846,-0.0
847,-29.0
848,58.0
849,118.0
850,-81.0
851,-18.0
852,40.0
853,75.0
854,-19.0
855,84.0
856,-102.0
857,-71.0
858,131.0
859,107.0
860,-15.0
861,-80.0
862,97.0
863,-106.0
864,49.0
865,72.0
866,113.0
867,-58.0
868,9.0
869,-61.0
870,62.0
871,-46.0
872,71.0
873,64.0
874,97.0
875,93.0
876,5.0
877,106.0
878,29.0
879,7.0
880,-5.0
881,-48.0
882,10.0
883,-16.0
884,62.0
885,96.0
886,-26.0
887,139.0
888,106.0
889,-86.0
890,36.0
891,62.0
892,36.0
893,-36.0
894,68.0
895,-98.0
896,53.0
897,-43.0
898,-104.0
899,-83.0
900,104.0
901,63.0
902,31.0
903,-56.0
904,-49.0
905,50.0
906,43.0
907,-57.0
908,86.0
909,12.0
910,-27.0
911,31.0
912,-37.0
913,-68.0
914,-55.0
915,-13.0
916,-51.0
917,47.0
918,-48.0
919,80.0
920,69.0
921,68.0
922,63.0
923,-38.0
924,75.0
925,39.0
926,88.0
927,51.0
928,37.0
929,34.0
930,34.0
931,64.0
932,34.0
933,-66.0
934,40.0
935,22.0
936,-61.0
937,-40.0
938,72.0
939,33.0
940,-18.0
941,87.0
942,20.0
943,92.0
944,78.0
945,-29.0
946,9.0
947,40.0
948,-39.0
949,66.0
950,-3.0
951,-21.0
952,92.0
953,61.0
954,-28.0
955,11.0
956,42.0
957,56.0
958,-37.0
959,-59.0
960,-9.0
961,24.0
962,-8.0
963,-46.0
964,49.0
965,63.0
966,-0.0
967,-18.0
968,87.0
969,-43.0
970,-68.0
971,-61.0
972,-0.0
973,30.0
974,-65.0
975,33.0
976,32.0
977,59.0
978,-56.0
979,-4.0
980,24.0
981,-34.0
982,-4.0
983,14.0
984,-30.0
985,-22.0
986,-41.0
987,-2.0
988,2.0
989,82.0
990,-7.0
991,57.0
992,-38.0
993,76.0
994,2.0
995,14.0
996,39.0
997,-46.0
998,-35.0
999,46.0
1000,-0.0
1001,3.0
1002,18.0
1003,-57.0
1004,-23.0
1005,-54.0
1006,-37.0
1007,-70.0
1008,73.0
1009,43.0
1010,-6.0
1011,8.0
1012,15.0
1013,-45.0
1014,17.0
1015,90.0
1016,-31.0
1017,-56.0
1018,90.0
1019,48.0
1020,85.0
1021,22.0
1022,28.0
1023,66.0
1024,74.0
1025,-0.0
1026,-17.0
1027,39.0
1028,35.0
1029,-44.0
1030,-58.0
1031,-0.0
1032,52.0
1033,58.0
1034,34.0
1035,-16.0
1036,91.0
1037,51.0
1038,-57.0
1039,69.0
1040,72.0
1041,-44.0
1042,-53.0
1043,-0.0
1044,75.0
1045,-2.0
1046,-45.0
1047,-55.0
1048,-57.0
1049,-30.0
1050,-25.0
1051,-55.0
1052,64.0
1053,41.0
1054,28.0
1055,-27.0
1056,65.0
1057,66.0
1058,-3.0
1059,93.0
1060,17.0
1061,44.0
1062,-67.0
1063,7.0
1064,56.0
1065,-18.0
1066,-13.0
1067,82.0
1068,-55.0
1069,41.0
1070,88.0
1071,3.0
1072,-71.0
1073,20.0
1074,-70.0
1075,76.0
1076,42.0
1077,62.0
1078,69.0
1079,-24.0
1080,19.0
1081,52.0
1082,55.0
1083,20.0
1084,51.0
1085,14.0
1086,-18.0
1087,68.0
1088,-0.0
1089,91.0
1090,58.0
1091,59.0
1092,-58.0
1093,-27.0
1094,52.0
1095,20.0
1096,-28.0
1097,-7.0
1098,37.0
1099,94.0
1100,-71.0
1101,-58.0
1102,67.0
1103,-4.0
1104,95.0
1105,80.0
1106,86.0
1107,-58.0
1108,15.0
1109,85.0
1110,-44.0
1111,59.0
1112,7.0
1113,14.0
1114,-58.0
1115,24.0
1116,-42.0
1117,83.0
1118,-30.0
1119,-59.0
1120,-57.0
1121,8.0
1122,71.0
1123,21.0
1124,-0.0
1125,-0.0
1126,-18.0
1127,-14.0
1128,-22.0
1129,8.0
1130,-5.0
1131,-6.0
1132,-23.0
1133,5.0
1134,23.0
1135,25.0
1136,25.0
1137,14.0
1138,-17.0
1139,-33.0
1140,45.0
1141,-34.0
1142,-24.0
1143,-0.0
1144,3.0
1145,-27.0
1146,5.0
1147,-34.0
1148,-4.0
1149,-7.0
1150,-34.0
1151,-30.0
1152,-13.0
1153,-32.0
1154,15.0
1155,4.0
1156,23.0
1157,11.0
1158,-19.0
1159,47.0
1160,-17.0
1161,2.0
1162,32.0
1163,6.0
1164,26.0
1165,-6.0
1166,39.0
1167,4.0
1168,-27.0
1169,-9.0
1170,5.0
1171,2.0
1172,-2.0
1173,-4.0
1174,-6.0
1175,-8.0
1176,-9.0
1177,-11.0
1178,-8.0
1179,-5.0
1180,-5.0
1181,41.0
1182,-18.0
1183,36.0
1184,-21.0
1185,-14.0
1186,14.0
1187,-35.0
1188,6.0
1189,-2.0
1190,34.0
1191,33.0
1192,37.0
1193,39.0
1194,-18.0
1195,-15.0
1196,-19.0
1197,7.0
1198,10.0
1199,-13.0
1200,-8.0
1201,-6.0
1202,4.0
1203,17.0
1204,-0.0
1205,-22.0
1206,-0.0
1207,-4.0
1208,-30.0
1209,42.0
1210,30.0
1211,36.0
1212,43.0
1213,-32.0
1214,-26.0
1215,-21.0
1216,-26.0
1217,25.0
1218,15.0
1219,34.0
1220,-20.0
1221,-0.0
1222,-13.0
1223,40.0
1224,-5.0
1225,-22.0
1226,13.0
1227,11.0
1228,23.0
1229,9.0
1230,-25.0
1231,15.0
1232,-26.0
1233,-25.0
1234,7.0
1235,23.0
1236,20.0
1237,12.0
1238,27.0
1239,-4.0
1240,11.0
1241,5.0
1242,-21.0
1243,-22.0
1244,34.0
1245,-0.0
1246,-14.0
1247,-24.0
1248,36.0
1249,6.0
1250,-31.0
1251,31.0
1252,3.0
1253,24.0
1254,17.0
1255,-4.0
1256,-21.0
1257,25.0
1258,14.0
1259,-25.0
1260,40.0
1261,28.0
1262,-8.0
1263,42.0
1264,-29.0
1265,2.0
1266,-9.0
1267,-0.0
1268,-25.0
1269,13.0
1270,13.0
1271,-30.0
1272,5.0
1273,42.0
1274,-5.0
1275,46.0
1276,-24.0
1277,-23.0
1278,-30.0
1279,-32.0
1280,28.0
1281,-0.0
1282,-30.0
1283,2.0
1284,44.0
1285,-23.0
1286,40.0
1287,37.0
1288,-21.0
1289,45.0
1290,-25.0
1291,-17.0
1292,-0.0
1293,-35.0
1294,-10.0
1295,-0.0
1296,22.0
1297,17.0
1298,36.0
1299,16.0
1300,-2.0
1301,-4.0
1302,-0.0
1303,8.0
1304,8.0
1305,-9.0
1306,-31.0
1307,-10.0
1308,-22.0
1309,28.0
1310,35.0
1311,-20.0
1312,18.0
1313,40.0
1314,42.0
1315,-17.0
1316,9.0
1317,-33.0
1318,19.0
1319,-13.0
1320,-0.0
1321,-23.0
1322,-24.0
1323,-7.0
1324,7.0
1325,33.0
1326,-21.0
1327,3.0
1328,9.0
1329,32.0
1330,17.0
1331,-31.0
1332,8.0
1333,-33.0
1334,4.0
1335,33.0
1336,-26.0
1337,-33.0
1338,-0.0
1339,6.0
1340,-19.0
1341,-15.0
1342,29.0
1343,-8.0
1344,-29.0
1345,20.0
1346,20.0
1347,4.0
1348,-17.0
1349,33.0
1350,26.0
