project_id,res_id,cost
26,7,3133.0
26,8,3105.0
27,1,1606.0
27,2,2814.0
27,3,331.0
27,4,3166.0
27,5,3102.0
27,6,2667.0
27,7,1516.0
27,8,696.0
28,1,776.0
28,2,2770.0
28,3,2981.0
28,4,799.0
28,5,3164.0
28,6,3628.0
28,7,1531.0
28,8,1564.0
29,1,377.0
29,2,3502.0
29,3,3625.0
29,4,4020.0
29,5,904.0
29,6,1585.0
29,7,3828.0
29,8,962.0
30,1,1856.0
30,2,1408.0
30,3,3675.0
30,4,4083.0
30,5,2078.0
30,6,3749.0
30,7,731.0
30,8,2424.0
31,1,3715.0
31,2,2879.0
31,3,3883.0
31,4,3710.0
31,5,1277.0
31,6,125.0
31,7,3345.0
31,8,1667.0
32,1,3801.0
32,2,1511.0
32,3,3508.0
32,4,4084.0
32,5,1887.0
32,6,1792.0
32,7,1678.0
32,8,83.0
33,1,3265.0
33,2,2734.0
33,3,1984.0
33,4,1378.0
33,5,1363.0
33,6,2955.0
33,7,4013.0
33,8,2364.0
34,1,1850.0
34,2,3293.0
34,3,1436.0
34,4,1066.0
34,5,2706.0
34,6,3729.0
34,7,2527.0
34,8,1903.0
35,1,1342.0
35,2,994.0
35,3,102.0
35,4,1554.0
35,5,1244.0
35,6,267.0
35,7,3930.0
35,8,216.0
36,1,2840.0
36,2,4075.0
36,3,1933.0
36,4,3112.0
36,5,1364.0
36,6,492.0
36,7,2113.0
36,8,281.0
37,1,2651.0
37,2,2236.0
37,3,1470.0
37,4,1048.0
37,5,574.0
37,6,706.0
37,7,153.0
37,8,1194.0
38,1,1963.0
38,2,1147.0
38,3,736.0
38,4,932.0
38,5,28.0
38,6,81.0
38,7,2311.0
38,8,3232.0
39,1,3191.0
39,2,2053.0
39,3,164.0
39,4,452.0
39,5,3767.0
39,6,1490.0
39,7,1752.0
39,8,644.0
40,1,2024.0
40,2,4012.0
40,3,858.0
40,4,1091.0
40,5,4036.0
40,6,3553.0
40,7,305.0
40,8,3867.0
41,1,492.0
41,2,1070.0
41,3,719.0
41,4,2385.0
41,5,2638.0
41,6,2315.0
41,7,3415.0
41,8,2930.0
42,1,2232.0
42,2,812.0
42,3,1116.0
42,4,2299.0
42,5,989.0
42,6,1240.0
42,7,984.0
42,8,221.0
43,1,322.0
43,2,3135.0
43,3,1366.0
43,4,1331.0
43,5,3933.0
43,6,875.0
43,7,652.0
43,8,1926.0
44,1,1792.0
44,2,1384.0
44,3,3917.0
44,4,425.0
44,5,1491.0
44,6,575.0
44,7,1774.0
44,8,2712.0
45,1,4093.0
45,2,3903.0
45,3,3863.0
45,4,201.0
45,5,3852.0
45,6,1153.0
45,7,80.0
45,8,2182.0
46,1,2230.0
46,2,1032.0
46,3,3209.0
46,4,754.0
46,5,3264.0
46,6,3862.0
46,7,1947.0
46,8,1840.0
47,1,2938.0
47,2,192.0
47,3,127.0
47,4,1727.0
47,5,3748.0
47,6,3248.0
47,7,554.0
47,8,2142.0
48,1,3443.0
48,2,486.0
48,3,2573.0
48,4,1625.0
48,5,3213.0
48,6,691.0
48,7,3336.0
48,8,522.0
49,1,1195.0
49,2,2670.0
49,3,1565.0
49,4,1456.0
49,5,1225.0
49,6,1576.0
49,7,3591.0
49,8,3050.0
50,1,1820.0
50,2,3397.0
50,3,1317.0
50,4,1332.0
50,5,2608.0
50,6,2560.0
50,7,1415.0
50,8,259.0
51,1,3245.0
51,2,3204.0
51,3,2231.0
51,4,82.0
51,5,165.0
51,6,2061.0
51,7,313.0
51,8,297.0
52,1,3071.0
52,2,1505.0
52,3,3393.0
52,4,2193.0
52,5,2126.0
52,6,2165.0
52,7,410.0
52,8,2850.0
53,1,1539.0
53,2,2880.0
53,3,1677.0
53,4,2304.0
53,5,517.0
53,6,4029.0
53,7,3959.0
53,8,2732.0
54,1,1849.0
54,2,3159.0
54,3,1710.0
54,4,3969.0
54,5,3989.0
54,6,821.0
54,7,2369.0
54,8,1321.0
55,1,88.0
55,2,2396.0
55,3,582.0
55,4,3119.0
55,5,1740.0
55,6,3940.0
55,7,3072.0
55,8,1965.0
56,1,3990.0
56,2,3895.0
56,3,791.0
56,4,202.0
56,5,3438.0
56,6,660.0
56,7,4041.0
56,8,4041.0
57,1,3975.0
57,2,569.0
57,3,795.0
57,4,3060.0
57,5,2355.0
57,6,1079.0
57,7,2099.0
57,8,3193.0
58,1,4020.0
58,2,1936.0
58,3,2079.0
58,4,56.0
58,5,1586.0
58,6,2739.0
58,7,3855.0
58,8,1897.0
59,1,190.0
59,2,4023.0
59,3,1838.0
59,4,1877.0
59,5,3742.0
59,6,2928.0
59,7,1549.0
59,8,2974.0
60,1,2568.0
60,2,1196.0
60,3,2768.0
60,4,304.0
60,5,43.0
60,6,503.0
60,7,4079.0
60,8,3770.0
61,1,334.0
61,2,904.0
61,3,1572.0
61,4,1406.0
61,5,1177.0
61,6,761.0
61,7,1968.0
61,8,444.0
62,1,600.0
62,2,450.0
62,3,1539.0
62,4,1071.0
62,5,1913.0
62,6,1818.0
62,7,1955.0
62,8,300.0
63,1,2559.0
63,2,1181.0
63,3,1380.0
63,4,2437.0
63,5,3664.0
63,6,2531.0
63,7,1085.0
63,8,97.0
64,1,14.0
64,2,3384.0
64,3,518.0
64,4,1182.0
64,5,3019.0
64,6,2777.0
64,7,1380.0
64,8,3439.0
65,1,1423.0
65,2,1584.0
65,3,850.0
65,4,512.0
65,5,959.0
65,6,1536.0
65,7,782.0
65,8,1724.0
66,1,1841.0
66,2,1640.0
66,3,867.0
66,4,2417.0
66,5,2412.0
66,6,750.0
66,7,815.0
66,8,3028.0
67,1,1752.0
67,2,353.0
67,3,2202.0
67,4,3172.0
67,5,2601.0
67,6,298.0
67,7,3434.0
67,8,3161.0
68,1,3617.0
68,2,2521.0
68,3,3134.0
68,4,3677.0
68,5,3521.0
68,6,3438.0
68,7,900.0
68,8,2043.0
69,1,2429.0
69,2,3707.0
69,3,1959.0
69,4,3688.0
69,5,1711.0
69,6,1870.0
69,7,127.0
69,8,839.0
70,1,991.0
70,2,1866.0
70,3,799.0
70,4,1844.0
70,5,3867.0
70,6,2682.0
70,7,2787.0
70,8,1816.0
71,1,2248.0
71,2,3592.0
71,3,321.0
71,4,1436.0
71,5,3650.0
71,6,1892.0
71,7,575.0
71,8,3097.0
72,1,1581.0
72,2,1325.0
72,3,2035.0
72,4,59.0
72,5,2265.0
72,6,3265.0
72,7,3737.0
72,8,3837.0
73,1,3319.0
73,2,457.0
73,3,2106.0
73,4,690.0
73,5,297.0
73,6,1535.0
73,7,2454.0
73,8,2804.0
74,1,386.0
74,2,2701.0
74,3,1957.0
74,4,1463.0
74,5,2010.0
74,6,1062.0
74,7,3438.0
74,8,2640.0
75,1,3614.0
75,2,1098.0
75,3,3319.0
75,4,3685.0
75,5,1756.0
75,6,2312.0
75,7,122.0
75,8,3997.0
76,1,2127.0
76,2,2955.0
76,3,4041.0
76,4,343.0
76,5,2853.0
76,6,3332.0
76,7,2134.0
76,8,1757.0
77,1,2636.0
77,2,3103.0
77,3,3014.0
77,4,2302.0
77,5,912.0
77,6,3419.0
77,7,1335.0
77,8,2788.0
78,1,3103.0
78,2,3153.0
78,3,3648.0
78,4,1074.0
78,5,1972.0
78,6,2989.0
78,7,2066.0
78,8,4058.0
79,1,485.0
79,2,4058.0
79,3,424.0
79,4,2869.0
79,5,925.0
79,6,812.0
79,7,1117.0
79,8,3230.0
80,1,1953.0
80,2,1489.0
80,3,2593.0
80,4,3799.0
80,5,955.0
80,6,3121.0
80,7,3005.0
80,8,4053.0
81,1,3094.0
81,2,3429.0
81,3,4074.0
81,4,1613.0
81,5,2099.0
81,6,2123.0
81,7,2634.0
81,8,1060.0
82,1,2852.0
82,2,860.0
82,3,2075.0
82,4,2461.0
82,5,2039.0
82,6,853.0
82,7,3520.0
82,8,3260.0
83,1,3491.0
83,2,3977.0
83,3,123.0
83,4,2407.0
83,5,2849.0
83,6,4055.0
83,7,529.0
83,8,3508.0
84,1,3077.0
84,2,3691.0
84,3,2240.0
84,4,466.0
84,5,632.0
84,6,24.0
84,7,1073.0
84,8,1003.0
85,1,1498.0
85,2,3608.0
85,3,3811.0
85,4,2001.0
85,5,627.0
85,6,2865.0
85,7,2283.0
85,8,3520.0
86,1,3254.0
86,2,1136.0
86,3,3373.0
86,4,2396.0
86,5,580.0
86,6,2052.0
86,7,3039.0
86,8,1140.0
87,1,1599.0
87,2,1838.0
87,3,589.0
87,4,1321.0
87,5,724.0
87,6,3720.0
87,7,1517.0
87,8,2252.0
88,1,232.0
88,2,386.0
88,3,1383.0
88,4,1305.0
88,5,1347.0
88,6,3141.0
88,7,3554.0
88,8,3224.0
89,1,518.0
89,2,1443.0
89,3,1311.0
89,4,2911.0
89,5,3155.0
89,6,647.0
89,7,3843.0
89,8,969.0
90,1,509.0
90,2,783.0
90,3,3772.0
90,4,3011.0
90,5,430.0
90,6,1408.0
90,7,164.0
90,8,3466.0
91,1,2843.0
91,2,1033.0
91,3,3540.0
91,4,3115.0
91,5,3917.0
91,6,1553.0
91,7,2942.0
91,8,2669.0
92,1,238.0
92,2,836.0
92,3,2688.0
92,4,2475.0
92,5,2855.0
92,6,2521.0
92,7,601.0
92,8,2882.0
93,1,1388.0
93,2,222.0
93,3,3196.0
93,4,276.0
93,5,2779.0
93,6,162.0
93,7,1019.0
93,8,2017.0
94,1,1548.0
94,2,1460.0
94,3,284.0
94,4,948.0
94,5,2790.0
94,6,129.0
94,7,3599.0
94,8,113.0
95,1,1381.0
95,2,2353.0
95,3,1308.0
95,4,4094.0
95,5,3080.0
95,6,2010.0
95,7,3781.0
95,8,2799.0
96,1,604.0
96,2,3898.0
96,3,2350.0
96,4,424.0
96,5,637.0
96,6,2780.0
96,7,2094.0
96,8,851.0
97,1,1088.0
97,2,1038.0
97,3,3769.0
97,4,1240.0
97,5,1393.0
97,6,543.0
97,7,1608.0
97,8,4041.0
98,1,2735.0
98,2,2270.0
98,3,2476.0
98,4,1273.0
98,5,2675.0
98,6,2340.0
98,7,3861.0
98,8,1909.0
99,1,980.0
99,2,1144.0
99,3,1922.0
99,4,1095.0
99,5,3665.0
99,6,1432.0
99,7,1580.0
99,8,2618.0
100,1,2170.0
100,2,2987.0
100,3,2172.0
100,4,2540.0
100,5,1631.0
100,6,3225.0
100,7,1292.0
100,8,4085.0
101,1,1192.0
101,2,198.0
101,3,1327.0
101,4,3679.0
101,5,401.0
101,6,1023.0
101,7,1705.0
101,8,2077.0
102,1,1550.0
102,2,3714.0
102,3,1835.0
102,4,1616.0
102,5,2648.0
102,6,1984.0
102,7,2258.0
102,8,3566.0
103,1,3849.0
103,2,1644.0
103,3,629.0
103,4,3000.0
103,5,157.0
103,6,2433.0
103,7,1895.0
103,8,2359.0
104,1,3369.0
104,2,3781.0
104,3,1108.0
104,4,3273.0
104,5,1245.0
104,6,3844.0
104,7,2115.0
104,8,2065.0
105,1,2564.0
105,2,2502.0
105,3,1508.0
105,4,876.0
105,5,1959.0
105,6,429.0
105,7,3137.0
105,8,355.0
106,1,889.0
106,2,652.0
106,3,3523.0
106,4,540.0
106,5,1491.0
106,6,313.0
106,7,71.0
106,8,2158.0
107,1,2172.0
107,2,1694.0
107,3,949.0
107,4,3880.0
107,5,2264.0
107,6,1691.0
107,7,2293.0
107,8,1071.0
108,1,1738.0
108,2,2466.0
108,3,915.0
108,4,13.0
108,5,3712.0
108,6,2948.0
108,7,479.0
108,8,2471.0
109,1,3279.0
109,2,3575.0
109,3,2331.0
109,4,854.0
109,5,1450.0
109,6,2413.0
109,7,1903.0
109,8,3347.0
110,1,578.0
110,2,1599.0
110,3,2493.0
110,4,3767.0
110,5,2937.0
110,6,3611.0
110,7,164.0
110,8,965.0
111,1,3992.0
111,2,207.0
111,3,756.0
111,4,3227.0
111,5,3154.0
111,6,1747.0
111,7,134.0
111,8,1240.0
112,1,3209.0
112,2,3497.0
112,3,2231.0
112,4,2073.0
112,5,1150.0
112,6,2443.0
112,7,752.0
112,8,3058.0
113,1,3348.0
113,2,646.0
113,3,649.0
113,4,825.0
113,5,2126.0
113,6,1113.0
113,7,6.0
113,8,3502.0
114,1,1725.0
114,2,807.0
114,3,2128.0
114,4,1701.0
114,5,1721.0
114,6,1097.0
114,7,2308.0
114,8,3195.0
115,1,2388.0
115,2,780.0
115,3,2499.0
115,4,2954.0
115,5,3842.0
115,6,2512.0
115,7,3625.0
115,8,1125.0
116,1,1104.0
116,2,1197.0
116,3,2129.0
116,4,341.0
116,5,526.0
116,6,494.0
116,7,3656.0
116,8,3399.0
117,1,2197.0
117,2,2167.0
117,3,2754.0
117,4,2254.0
117,5,3616.0
117,7,1219.0
117,8,1538.0
118,1,1014.0
118,2,336.0
118,3,3393.0
118,4,2277.0
118,5,1882.0
118,6,745.0
118,7,3054.0
118,8,3700.0
119,1,746.0
119,2,1901.0
119,3,148.0
119,4,1144.0
119,5,3865.0
119,6,3738.0
119,7,3259.0
119,8,125.0
120,1,916.0
120,2,1949.0
120,3,2834.0
120,4,3385.0
120,5,3532.0
120,6,1493.0
120,7,3206.0
120,8,3284.0
121,1,2819.0
121,2,1829.0
121,3,1920.0
121,4,1426.0
121,5,102.0
121,6,3245.0
121,7,1988.0
121,8,1842.0
122,1,959.0
122,2,3732.0
122,3,1169.0
122,4,600.0
122,5,777.0
122,6,2909.0
122,7,816.0
122,8,3581.0
123,1,1012.0
123,2,4027.0
123,3,2403.0
123,4,2036.0
123,5,3972.0
123,6,2785.0
123,7,1908.0
123,8,694.0
124,1,995.0
124,2,1581.0
124,3,1237.0
124,4,620.0
124,5,2938.0
124,6,3161.0
124,7,1685.0
124,8,1207.0
125,1,1205.0
125,2,1288.0
125,3,2111.0
125,4,2536.0
125,5,1087.0
125,6,3809.0
125,7,751.0
125,8,243.0
126,1,1491.0
126,2,821.0
126,3,4052.0
126,4,3894.0
126,5,3766.0
126,6,1750.0
126,7,3309.0
126,8,1043.0
127,1,2241.0
127,2,1059.0
127,3,1950.0
127,4,2315.0
127,5,3866.0
127,6,1426.0
127,7,1425.0
127,8,852.0
128,1,1353.0
128,2,2040.0
128,3,3507.0
128,4,607.0
128,5,1004.0
128,6,1017.0
128,7,503.0
128,8,390.0
129,1,3123.0
129,2,1438.0
129,3,422.0
129,4,928.0
129,5,995.0
129,6,2901.0
129,7,2762.0
129,8,942.0
130,1,219.0
130,2,1221.0
130,3,2551.0
130,4,1409.0
130,5,914.0
130,6,2579.0
130,7,3441.0
130,8,1598.0
131,1,1759.0
131,2,3317.0
131,3,1023.0
131,4,3013.0
131,5,4066.0
131,6,2788.0
131,7,3380.0
131,8,3501.0
132,1,1319.0
132,2,2637.0
132,3,3778.0
132,4,3322.0
132,5,768.0
132,6,2248.0
132,7,2679.0
132,8,493.0
133,1,1150.0
133,2,514.0
133,3,3818.0
133,4,2707.0
133,5,3240.0
133,6,589.0
133,7,301.0
133,8,645.0
134,1,3869.0
134,2,2121.0
134,3,492.0
134,4,2210.0
134,5,3091.0
134,6,1486.0
134,7,3756.0
134,8,2978.0
135,1,2504.0
135,2,2779.0
135,3,2457.0
135,4,880.0
135,5,2092.0
135,6,1885.0
135,7,1732.0
135,8,4061.0
136,1,3575.0
136,2,191.0
136,3,2318.0
136,4,875.0
136,5,1144.0
136,6,4039.0
136,7,1940.0
136,8,343.0
137,1,3287.0
137,2,3277.0
137,3,160.0
137,4,1802.0
137,5,118.0
137,6,1501.0
137,7,1057.0
137,8,212.0
138,1,2799.0
138,2,787.0
138,3,3691.0
138,4,727.0
138,5,1904.0
138,6,1376.0
138,7,3979.0
138,8,2242.0
139,1,836.0
139,2,3149.0
139,3,3292.0
139,4,155.0
139,5,3902.0
139,6,1045.0
139,7,1215.0
139,8,2831.0
140,1,3931.0
140,2,1670.0
140,3,3379.0
140,4,1191.0
140,5,1512.0
140,6,1267.0
140,7,823.0
140,8,3809.0
141,1,3031.0
141,2,29.0
141,3,2635.0
141,4,721.0
141,5,3856.0
141,6,978.0
141,7,3766.0
141,8,2514.0
142,1,1790.0
142,2,1368.0
142,3,3646.0
142,4,3967.0
142,5,29.0
142,6,35.0
142,7,581.0
142,8,1711.0
143,1,161.0
143,2,2434.0
143,3,483.0
143,4,4017.0
143,5,2234.0
143,6,2956.0
143,7,489.0
143,8,1323.0
144,1,2722.0
144,2,3475.0
144,3,4005.0
144,4,633.0
144,5,3223.0
144,6,1196.0
144,7,118.0
144,8,1447.0
145,1,152.0
145,2,2281.0
145,3,2677.0
145,4,2169.0
145,5,2005.0
145,6,3909.0
145,7,511.0
145,8,11.0
146,1,4079.0
146,2,3763.0
146,3,31.0
146,4,1942.0
146,5,3650.0
146,6,557.0
146,7,1702.0
146,8,2.0
147,1,2349.0
147,2,3470.0
147,3,2413.0
147,4,2032.0
147,5,3911.0
147,6,550.0
147,7,2644.0
147,8,3500.0
148,1,3681.0
148,2,3928.0
148,3,3570.0
148,4,522.0
148,5,1342.0
148,6,1261.0
148,7,3992.0
148,8,814.0
149,1,2090.0
149,2,420.0
149,3,2852.0
149,4,930.0
149,5,2225.0
149,6,2943.0
149,7,1250.0
149,8,1713.0
150,1,4021.0
150,2,3317.0
150,3,2334.0
150,4,3200.0
150,5,1296.0
150,6,2270.0
150,7,1687.0
150,8,3382.0
151,1,511.0
151,2,3340.0
151,3,3920.0
151,4,2947.0
151,5,3916.0
151,6,3267.0
151,7,3367.0
151,8,2592.0
152,1,2565.0
152,2,3042.0
152,3,1958.0
152,4,3145.0
152,5,2976.0
152,6,1513.0
152,7,709.0
152,8,3581.0
153,1,404.0
153,2,3961.0
153,3,622.0
153,4,2395.0
153,5,949.0
153,6,2136.0
153,7,2908.0
153,8,3129.0
154,1,2152.0
154,2,2409.0
154,3,1972.0
154,4,2401.0
154,5,1281.0
154,6,3811.0
154,7,2597.0
154,8,654.0
155,1,3668.0
155,2,1737.0
155,3,1416.0
155,4,2826.0
155,5,3958.0
155,6,1453.0
155,7,4024.0
155,8,1714.0
156,1,3938.0
156,2,432.0
156,3,958.0
156,4,3405.0
156,5,723.0
156,6,2226.0
156,7,2731.0
156,8,3656.0
157,1,2841.0
157,2,2375.0
157,3,3376.0
157,4,253.0
157,5,814.0
157,6,572.0
157,7,3320.0
157,8,734.0
158,1,1352.0
158,2,3180.0
158,3,2879.0
158,4,2745.0
158,5,2620.0
158,6,1268.0
158,7,4031.0
158,8,3651.0
159,1,3602.0
159,2,1998.0
159,3,2698.0
159,4,80.0
159,5,3109.0
159,6,1444.0
159,7,1460.0
159,8,947.0
160,1,3644.0
160,2,3132.0
160,3,1949.0
160,4,2121.0
160,5,3865.0
160,6,3932.0
160,7,1704.0
160,8,687.0
161,1,2408.0
161,2,2631.0
161,3,1672.0
161,4,528.0
161,5,2329.0
161,6,1141.0
161,7,1173.0
161,8,2474.0
162,1,769.0
162,2,456.0
162,3,359.0
162,4,3809.0
162,5,1873.0
162,6,3614.0
162,7,218.0
162,8,1771.0
163,1,1477.0
163,2,3636.0
163,3,2376.0
163,4,2683.0
163,5,2403.0
163,6,3181.0
163,7,1152.0
163,8,1593.0
164,1,791.0
164,2,1007.0
164,3,826.0
164,4,3650.0
164,5,2406.0
164,6,395.0
164,7,1032.0
164,8,748.0
165,1,3428.0
165,2,3248.0
165,3,446.0
165,4,3416.0
165,5,3753.0
165,6,503.0
165,7,1700.0
165,8,2300.0
166,1,551.0
166,2,2769.0
166,3,2062.0
166,4,1056.0
166,5,435.0
166,6,3136.0
166,7,2797.0
166,8,3092.0
167,1,1677.0
167,2,2352.0
167,3,2283.0
167,4,57.0
167,5,2904.0
167,6,655.0
167,7,3618.0
167,8,3446.0
168,1,612.0
168,2,3430.0
168,3,659.0
168,4,179.0
168,5,1622.0
168,6,1019.0
168,7,1345.0
168,8,779.0
169,1,769.0
169,2,3223.0
169,3,1757.0
169,4,3811.0
169,5,986.0
169,6,3162.0
169,7,2895.0
169,8,3459.0
170,1,2490.0
170,2,3976.0
170,3,2223.0
170,4,4016.0
170,5,259.0
170,6,995.0
170,7,2958.0
170,8,865.0
171,1,2000.0
171,2,3011.0
171,3,866.0
171,4,2304.0
171,5,3627.0
171,6,26.0
171,7,2614.0
171,8,3008.0
172,1,455.0
172,2,513.0
172,3,1472.0
172,4,1528.0
172,5,1918.0
172,6,80.0
172,7,2020.0
172,8,1327.0
173,1,3406.0
173,2,2869.0
173,3,3572.0
173,4,711.0
173,5,2902.0
173,6,3439.0
173,7,2403.0
173,8,3607.0
174,1,3456.0
174,2,2143.0
174,3,3960.0
174,4,1463.0
174,5,3290.0
174,6,3372.0
174,7,386.0
174,8,4016.0
175,1,3985.0
175,2,1334.0
175,3,2146.0
175,4,3907.0
175,5,678.0
175,6,1375.0
175,7,1357.0
175,8,3898.0
176,1,3147.0
176,2,1247.0
176,3,139.0
176,4,1336.0
176,5,1698.0
176,6,2989.0
176,7,775.0
176,8,2541.0
177,1,2018.0
177,2,1982.0
177,3,1815.0
177,4,3583.0
177,5,2610.0
177,6,1115.0
177,7,3268.0
177,8,671.0
178,1,2365.0
178,2,3596.0
178,3,2980.0
178,4,209.0
178,5,3348.0
178,6,1548.0
178,7,3798.0
178,8,1306.0
179,1,1000.0
179,2,2471.0
179,3,2627.0
179,4,91.0
179,5,898.0
179,6,3896.0
179,7,3462.0
179,8,1592.0
180,1,819.0
180,2,242.0
180,3,4082.0
180,4,3292.0
180,5,619.0
180,6,2257.0
180,7,2071.0
180,8,1348.0
181,1,3339.0
181,2,3564.0
181,3,3797.0
181,4,735.0
181,5,3196.0
181,6,2918.0
181,7,64.0
181,8,3150.0
182,1,4036.0
182,2,3235.0
182,3,2560.0
182,4,1410.0
182,5,1881.0
182,6,729.0
182,7,1859.0
182,8,1558.0
183,1,1608.0
183,2,2553.0
183,3,549.0
183,4,1233.0
183,5,3871.0
183,6,3177.0
183,7,3297.0
183,8,3530.0
184,1,2537.0
184,2,280.0
184,3,736.0
184,4,1031.0
184,5,1642.0
184,6,3299.0
184,7,3273.0
184,8,70.0
185,1,3057.0
185,2,2428.0
185,3,3964.0
185,4,4041.0
185,5,2018.0
185,6,2997.0
185,7,2032.0
185,8,3739.0
186,1,3032.0
186,2,2953.0
186,3,3334.0
186,4,3046.0
186,5,823.0
186,6,51.0
186,7,150.0
186,8,3962.0
187,1,4065.0
187,2,2076.0
187,3,789.0
187,4,443.0
187,5,2242.0
187,6,1865.0
187,7,3587.0
187,8,198.0
188,1,661.0
188,2,3129.0
188,3,352.0
188,4,1842.0
188,5,360.0
188,6,3603.0
188,7,1132.0
188,8,3936.0
189,1,1161.0
189,2,4028.0
189,3,1542.0
189,4,2107.0
189,5,3480.0
189,6,255.0
189,7,1691.0
189,8,2059.0
190,1,1336.0
190,2,224.0
190,3,3646.0
190,4,1166.0
190,5,2489.0
190,6,93.0
190,7,1288.0
190,8,632.0
191,1,770.0
191,2,3623.0
191,3,467.0
191,4,2443.0
191,5,1370.0
191,6,2360.0
191,7,859.0
191,8,2309.0
192,1,1570.0
192,2,2221.0
192,3,557.0
192,4,2796.0
192,5,3205.0
192,6,2600.0
192,7,1451.0
192,8,1309.0
193,1,2302.0
193,2,3834.0
193,3,965.0
193,4,1688.0
193,5,361.0
193,6,174.0
193,7,3196.0
193,8,3698.0
194,1,2370.0
194,2,3686.0
194,3,2464.0
194,4,1354.0
194,5,3866.0
194,6,3369.0
194,7,2329.0
194,8,3041.0
195,1,1415.0
195,2,3805.0
195,3,1514.0
195,4,2046.0
195,5,785.0
195,6,118.0
195,7,2490.0
195,8,387.0
196,1,831.0
196,2,2226.0
196,3,409.0
196,4,1625.0
196,5,2728.0
196,6,3518.0
196,7,611.0
196,8,1481.0
197,1,31.0
197,2,2243.0
197,3,2677.0
197,4,2615.0
197,5,1519.0
197,6,647.0
197,7,3393.0
197,8,2015.0
198,1,2569.0
198,2,34.0
198,3,2968.0
198,4,1809.0
198,5,3817.0
198,6,418.0
198,7,2616.0
198,8,2267.0
199,1,1974.0
199,2,2210.0
199,3,2924.0
199,4,294.0
199,5,23.0
199,6,1372.0
199,7,2984.0
199,8,2046.0
200,1,1364.0
200,2,131.0
200,3,1359.0
200,4,3702.0
