time_id,temperature_c,humidity_pct,wind_speed_mps
67,23.75,65.0,3.0
68,23.958333333333332,65.83333333333333,3.3333333333333335
69,24.166666666666668,66.66666666666667,3.6666666666666665
70,24.375,67.5,4.0
71,24.583333333333332,68.33333333333333,4.333333333333333
72,24.791666666666668,69.16666666666667,4.666666666666667
73,20.0,60.0,3.0
74,20.208333333333332,60.833333333333336,3.3333333333333335
75,20.416666666666668,61.666666666666664,3.6666666666666665
76,20.625,62.5,4.0
77,20.833333333333332,63.333333333333336,4.333333333333333
78,21.041666666666668,64.16666666666667,4.666666666666667
79,21.25,65.0,3.0
80,21.458333333333332,65.83333333333333,3.3333333333333335
81,21.666666666666668,66.66666666666667,3.6666666666666665
82,21.875,67.5,4.0
83,22.083333333333332,68.33333333333333,4.333333333333333
84,22.291666666666668,69.16666666666667,4.666666666666667
85,22.5,60.0,3.0
86,22.708333333333332,60.833333333333336,3.3333333333333335
87,22.916666666666668,61.666666666666664,3.6666666666666665
88,23.125,62.5,4.0
89,23.333333333333332,63.333333333333336,4.333333333333333
90,23.541666666666668,64.16666666666667,4.666666666666667
91,23.75,65.0,3.0
92,23.958333333333332,65.83333333333333,3.3333333333333335
93,24.166666666666668,66.66666666666667,3.6666666666666665
94,24.375,67.5,4.0
95,24.583333333333332,68.33333333333333,4.333333333333333
96,24.791666666666668,69.16666666666667,4.666666666666667
97,20.0,60.0,3.0
98,20.208333333333332,60.833333333333336,3.3333333333333335
99,20.416666666666668,61.666666666666664,3.6666666666666665
100,20.625,62.5,4.0
101,20.833333333333332,63.333333333333336,4.333333333333333
102,21.041666666666668,64.16666666666667,4.666666666666667
103,21.25,65.0,3.0
104,21.458333333333332,65.83333333333333,3.3333333333333335
105,21.666666666666668,66.66666666666667,3.6666666666666665
106,21.875,67.5,4.0
107,22.083333333333332,68.33333333333333,4.333333333333333
108,22.291666666666668,69.16666666666667,4.666666666666667
109,22.5,60.0,3.0
110,22.708333333333332,60.833333333333336,3.3333333333333335
111,22.916666666666668,61.666666666666664,3.6666666666666665
112,23.125,62.5,4.0
113,23.333333333333332,63.333333333333336,4.333333333333333
114,23.541666666666668,64.16666666666667,4.666666666666667
115,23.75,65.0,3.0
116,23.958333333333332,65.83333333333333,3.3333333333333335
117,24.166666666666668,66.66666666666667,3.6666666666666665
118,24.375,67.5,4.0
119,24.583333333333332,68.33333333333333,4.333333333333333
120,24.791666666666668,69.16666666666667,4.666666666666667
121,20.0,60.0,3.0
122,20.208333333333332,60.833333333333336,3.3333333333333335
123,20.416666666666668,61.666666666666664,3.6666666666666665
124,20.625,62.5,4.0
125,20.833333333333332,63.333333333333336,4.333333333333333
126,21.041666666666668,64.16666666666667,4.666666666666667
127,21.25,65.0,3.0
128,21.458333333333332,65.83333333333333,3.3333333333333335
129,21.666666666666668,66.66666666666667,3.6666666666666665
130,21.875,67.5,4.0
131,22.083333333333332,68.33333333333333,4.333333333333333
132,22.291666666666668,69.16666666666667,4.666666666666667
133,22.5,60.0,3.0
134,22.708333333333332,60.833333333333336,3.3333333333333335
135,22.916666666666668,61.666666666666664,3.6666666666666665
136,23.125,62.5,4.0
137,23.333333333333332,63.333333333333336,4.333333333333333
138,23.541666666666668,64.16666666666667,4.666666666666667
139,23.75,65.0,3.0
140,23.958333333333332,65.83333333333333,3.3333333333333335
141,24.166666666666668,66.66666666666667,3.6666666666666665
142,24.375,67.5,4.0
143,24.583333333333332,68.33333333333333,4.333333333333333
144,24.791666666666668,69.16666666666667,4.666666666666667
145,20.0,60.0,3.0
146,20.208333333333332,60.833333333333336,3.3333333333333335
147,20.416666666666668,61.666666666666664,3.6666666666666665
148,20.625,62.5,4.0
149,20.833333333333332,63.333333333333336,4.333333333333333
150,21.041666666666668,64.16666666666667,4.666666666666667
151,21.25,65.0,3.0
152,21.458333333333332,65.83333333333333,3.3333333333333335
153,21.666666666666668,66.66666666666667,3.6666666666666665
154,21.875,67.5,4.0
155,22.083333333333332,68.33333333333333,4.333333333333333
156,22.291666666666668,69.16666666666667,4.666666666666667
157,22.5,60.0,3.0
158,22.708333333333332,60.833333333333336,3.3333333333333335
159,22.916666666666668,61.666666666666664,3.6666666666666665
160,23.125,62.5,4.0
161,23.333333333333332,63.333333333333336,4.333333333333333
162,23.541666666666668,64.16666666666667,4.666666666666667
163,23.75,65.0,3.0
164,23.958333333333332,65.83333333333333,3.3333333333333335
165,24.166666666666668,66.66666666666667,3.6666666666666665
166,24.375,67.5,4.0
167,24.583333333333332,68.33333333333333,4.333333333333333
168,24.791666666666668,69.16666666666667,4.666666666666667
