rule_id,rule_family,unit_id,time_id,subgroup_id,sense,rhs,gen_scope,gen_coef,online_capacity_source
"STARTUP_COST_RULE[u=14,t=9,cat=3]",STARTUP_COST_RULE,ASSET_01,9,3.0,>=,-4.3971,,,
"MIN_UP_LOGIC[group=1,u=14,t=10]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,10,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=10]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,10,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=10,cat=1]",STARTUP_COST_RULE,ASSET_01,10,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=10,cat=3]",STARTUP_COST_RULE,ASSET_01,10,3.0,>=,-2.9314,,,
"MIN_UP_LOGIC[group=1,u=14,t=11]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,11,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=11]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,11,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=11,cat=1]",STARTUP_COST_RULE,ASSET_01,11,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=11,cat=3]",STARTUP_COST_RULE,ASSET_01,11,3.0,>=,-1.4657,,,
"MIN_UP_LOGIC[group=1,u=14,t=12]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,12,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=12]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,12,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=12,cat=1]",STARTUP_COST_RULE,ASSET_01,12,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=12,cat=3]",STARTUP_COST_RULE,ASSET_01,12,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=13]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,13,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=13]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,13,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=13,cat=1]",STARTUP_COST_RULE,ASSET_01,13,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=13,cat=3]",STARTUP_COST_RULE,ASSET_01,13,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=14]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,14,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=14]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,14,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=14,cat=1]",STARTUP_COST_RULE,ASSET_01,14,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=14,cat=3]",STARTUP_COST_RULE,ASSET_01,14,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=15]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,15,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=15]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,15,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=15,cat=1]",STARTUP_COST_RULE,ASSET_01,15,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=15,cat=3]",STARTUP_COST_RULE,ASSET_01,15,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=16]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,16,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=16]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,16,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=16,cat=1]",STARTUP_COST_RULE,ASSET_01,16,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=16,cat=3]",STARTUP_COST_RULE,ASSET_01,16,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=17]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,17,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=17]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,17,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=17,cat=1]",STARTUP_COST_RULE,ASSET_01,17,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=17,cat=3]",STARTUP_COST_RULE,ASSET_01,17,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=18]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,18,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=18]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,18,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=18,cat=1]",STARTUP_COST_RULE,ASSET_01,18,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=18,cat=3]",STARTUP_COST_RULE,ASSET_01,18,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=19]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,19,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=19]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,19,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=19,cat=1]",STARTUP_COST_RULE,ASSET_01,19,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=19,cat=3]",STARTUP_COST_RULE,ASSET_01,19,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=20]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,20,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=20]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,20,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=20,cat=1]",STARTUP_COST_RULE,ASSET_01,20,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=20,cat=3]",STARTUP_COST_RULE,ASSET_01,20,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=21]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,21,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=21]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,21,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=21,cat=1]",STARTUP_COST_RULE,ASSET_01,21,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=21,cat=3]",STARTUP_COST_RULE,ASSET_01,21,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=22]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,22,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=22]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,22,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=22,cat=1]",STARTUP_COST_RULE,ASSET_01,22,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=22,cat=3]",STARTUP_COST_RULE,ASSET_01,22,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=23]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,23,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=23]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,23,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=23,cat=1]",STARTUP_COST_RULE,ASSET_01,23,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=23,cat=3]",STARTUP_COST_RULE,ASSET_01,23,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=24]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,24,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=24]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,24,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=24,cat=1]",STARTUP_COST_RULE,ASSET_01,24,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=24,cat=3]",STARTUP_COST_RULE,ASSET_01,24,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=25]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,25,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=25]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,25,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=25,cat=1]",STARTUP_COST_RULE,ASSET_01,25,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=25,cat=3]",STARTUP_COST_RULE,ASSET_01,25,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=26]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,26,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=26]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,26,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=26,cat=1]",STARTUP_COST_RULE,ASSET_01,26,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=26,cat=3]",STARTUP_COST_RULE,ASSET_01,26,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=27]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,27,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=27]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,27,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=27,cat=1]",STARTUP_COST_RULE,ASSET_01,27,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=27,cat=3]",STARTUP_COST_RULE,ASSET_01,27,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=28]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,28,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=28]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,28,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=28,cat=1]",STARTUP_COST_RULE,ASSET_01,28,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=28,cat=3]",STARTUP_COST_RULE,ASSET_01,28,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=29]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,29,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=29]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,29,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=29,cat=1]",STARTUP_COST_RULE,ASSET_01,29,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=29,cat=3]",STARTUP_COST_RULE,ASSET_01,29,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=30]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,30,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=30]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,30,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=30,cat=1]",STARTUP_COST_RULE,ASSET_01,30,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=30,cat=3]",STARTUP_COST_RULE,ASSET_01,30,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=31]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,31,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=31]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,31,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=31,cat=1]",STARTUP_COST_RULE,ASSET_01,31,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=31,cat=3]",STARTUP_COST_RULE,ASSET_01,31,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=32]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,32,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=32]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,32,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=32,cat=1]",STARTUP_COST_RULE,ASSET_01,32,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=32,cat=3]",STARTUP_COST_RULE,ASSET_01,32,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=33]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,33,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=33]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,33,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=33,cat=1]",STARTUP_COST_RULE,ASSET_01,33,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=33,cat=3]",STARTUP_COST_RULE,ASSET_01,33,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=34]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,34,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=34]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,34,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=34,cat=1]",STARTUP_COST_RULE,ASSET_01,34,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=34,cat=3]",STARTUP_COST_RULE,ASSET_01,34,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=35]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,35,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=35]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,35,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=35,cat=1]",STARTUP_COST_RULE,ASSET_01,35,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=35,cat=3]",STARTUP_COST_RULE,ASSET_01,35,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=36]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,36,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=36]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,36,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=36,cat=1]",STARTUP_COST_RULE,ASSET_01,36,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=36,cat=3]",STARTUP_COST_RULE,ASSET_01,36,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=37]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,37,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=37]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,37,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=37,cat=1]",STARTUP_COST_RULE,ASSET_01,37,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=37,cat=3]",STARTUP_COST_RULE,ASSET_01,37,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=38]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,38,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=38]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,38,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=38,cat=1]",STARTUP_COST_RULE,ASSET_01,38,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=38,cat=3]",STARTUP_COST_RULE,ASSET_01,38,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=39]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,39,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=39]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,39,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=39,cat=1]",STARTUP_COST_RULE,ASSET_01,39,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=39,cat=3]",STARTUP_COST_RULE,ASSET_01,39,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=40]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,40,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=40]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,40,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=40,cat=1]",STARTUP_COST_RULE,ASSET_01,40,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=40,cat=3]",STARTUP_COST_RULE,ASSET_01,40,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=41]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,41,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=41]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,41,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=41,cat=1]",STARTUP_COST_RULE,ASSET_01,41,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=41,cat=3]",STARTUP_COST_RULE,ASSET_01,41,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=42]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,42,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=42]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,42,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=42,cat=1]",STARTUP_COST_RULE,ASSET_01,42,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=42,cat=3]",STARTUP_COST_RULE,ASSET_01,42,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=43]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,43,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=43]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,43,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=43,cat=1]",STARTUP_COST_RULE,ASSET_01,43,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=43,cat=3]",STARTUP_COST_RULE,ASSET_01,43,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=44]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,44,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=44]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,44,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=44,cat=1]",STARTUP_COST_RULE,ASSET_01,44,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=44,cat=3]",STARTUP_COST_RULE,ASSET_01,44,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=45]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,45,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=45]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,45,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=45,cat=1]",STARTUP_COST_RULE,ASSET_01,45,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=45,cat=3]",STARTUP_COST_RULE,ASSET_01,45,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=46]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,46,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=46]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,46,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=46,cat=1]",STARTUP_COST_RULE,ASSET_01,46,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=46,cat=3]",STARTUP_COST_RULE,ASSET_01,46,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=47]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,47,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=47]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,47,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=47,cat=1]",STARTUP_COST_RULE,ASSET_01,47,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=47,cat=3]",STARTUP_COST_RULE,ASSET_01,47,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=48]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,48,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=48]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,48,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=48,cat=1]",STARTUP_COST_RULE,ASSET_01,48,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=48,cat=3]",STARTUP_COST_RULE,ASSET_01,48,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=1,u=14,t=49]",TEMPORAL_STABILITY_REQ_TYPE_1,ASSET_01,49,1.0,>=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=14,t=49]",TEMPORAL_STABILITY_REQ_TYPE_2,ASSET_01,49,1.0,<=,10.0,,,
"STARTUP_COST_RULE[u=14,t=49,cat=1]",STARTUP_COST_RULE,ASSET_01,49,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=14,t=49,cat=3]",STARTUP_COST_RULE,ASSET_01,49,3.0,>=,-0.0,,,
