id,gene_id,value
2,146,-2.372732
2,147,3.430851
2,148,-2.346279
2,149,-3.329175
2,150,-2.234569
2,151,-3.312313
2,152,-0.469008
2,153,-3.656817
2,154,-1.403612
2,155,0.442836
2,156,-6.68566
2,157,-0.111971
2,158,-2.020113
2,159,0.650001
2,160,-1.367171
2,161,0.498165
2,162,-2.118559
2,163,-1.264944
2,164,-5.296505
2,165,-5.13507
2,166,0.841837
2,167,-1.344058
2,168,-2.582265
2,169,1.12577
2,170,-2.86232
2,171,3.169476
2,172,2.301598
2,173,-1.248717
2,174,2.23586
2,175,-4.823444
2,176,-1.740413
2,177,-4.668843
2,178,-2.315927
2,179,-6.489073
2,180,-4.333485
2,181,14.032861
2,182,13.396515
2,183,13.934246
2,184,14.377187
2,185,14.670896
2,186,14.327344
2,187,14.145703
2,188,13.546052
2,189,14.45737
2,190,13.481809
2,191,13.754457
2,192,13.66146
2,193,14.022527
2,194,14.285972
2,195,14.218453
2,196,13.534747
2,197,14.582286
2,198,14.337392
2,199,13.613491
2,200,13.754604
3,1,0.303388
3,2,0.854289
3,3,-5.701942
3,4,-2.663075
3,5,0.474404
3,6,1.955493
3,7,-5.637869
3,8,-3.34013
3,9,-1.266442
3,10,-0.379942
3,11,0.629759
3,12,-3.466539
3,13,3.498786
3,14,2.793036
3,15,0.562997
3,16,-1.557595
3,17,1.400072
3,18,-1.601032
3,19,-2.433476
3,20,-4.247772
3,21,-3.083946
3,22,-1.558644
3,23,0.62109
3,24,-2.017256
3,25,-2.212865
3,26,-0.458457
3,27,-1.587365
3,28,1.923951
3,29,0.815303
3,30,-1.713049
3,31,-3.482331
3,32,4.150511
3,33,-3.173003
3,34,-0.657097
3,35,-1.94964
3,36,-0.008913
3,37,-0.049388
3,38,0.732464
3,39,0.131612
3,40,-0.687264
3,41,1.152302
3,42,0.642207
3,43,2.871094
3,44,1.04704
3,45,2.732866
3,46,-1.706437
3,47,-0.242265
3,48,2.19142
3,49,1.070455
3,50,-2.064224
3,51,3.424956
3,52,1.250856
3,53,-1.476909
3,54,0.302011
3,55,0.740983
3,56,-1.501215
3,57,1.651185
3,58,-3.389553
3,59,-4.157307
3,60,1.696576
3,61,-0.71125
3,62,-1.234198
3,63,-2.832891
3,64,1.734131
3,65,0.10891
3,66,-1.027654
3,67,-6.628245
3,68,2.079788
3,69,-4.764777
3,70,2.979251
3,71,-0.707964
3,72,-2.609602
3,73,3.381001
3,74,1.280956
3,75,-0.162193
3,76,1.29465
3,77,1.602828
3,78,-2.942851
3,79,1.584595
3,80,1.278227
3,81,4.545246
3,82,-1.347316
3,83,-1.22409
3,84,0.016991
3,85,1.288466
3,86,-1.533503
3,87,-2.206131
3,88,-0.620354
3,89,0.309755
3,90,-4.795811
3,91,-0.838829
3,92,2.592161
3,93,2.067955
3,94,-3.806102
3,95,-1.09171
3,96,5.525778
3,97,0.356341
3,98,4.3113
3,99,-2.185829
3,100,0.692574
3,101,-5.05446
3,102,-2.5592
3,103,-5.755919
3,104,1.952587
3,105,-0.473468
3,106,-1.15746
3,107,1.706407
3,108,-1.35248
3,109,-3.800014
3,110,-2.660845
3,111,2.870753
3,112,0.474163
3,113,-2.270274
3,114,-0.144884
3,115,1.874152
3,116,3.212037
3,117,-2.371405
3,118,-1.243217
3,119,5.36446
3,120,0.502838
3,121,-3.48352
3,122,-3.458905
3,123,1.250473
3,124,1.318532
3,125,0.729021
3,126,1.905679
3,127,-1.993103
3,128,0.918891
3,129,-2.195566
3,130,1.310979
3,131,-0.007032
3,132,3.570643
3,133,0.603867
3,134,1.852867
3,135,-1.200007
3,136,0.239539
3,137,2.716755
3,138,-5.390474
3,139,2.43388
3,140,-3.27783
3,141,0.347752
3,142,2.853329
3,143,1.937682
3,144,0.148448
3,145,-1.437877
3,146,0.989545
3,147,2.357818
3,148,-2.849296
3,149,-3.401727
3,150,0.336021
3,151,-0.009176
3,152,2.107867
3,153,-4.251548
3,154,2.269747
3,155,-1.44289
3,156,-0.392554
3,157,-0.649883
3,158,-0.400386
3,159,-1.241208
3,160,-3.23305
3,161,0.998919
3,162,5.977822
3,163,-0.690828
3,164,0.102653
3,165,0.906563
3,166,-4.709239
3,167,0.90074
3,168,-1.609123
3,169,-2.295892
3,170,1.051203
3,171,-0.308246
3,172,5.590618
3,173,-0.38449
3,174,0.690684
3,175,-3.321338
3,176,-0.657294
3,177,-1.402448
3,178,-0.069688
3,179,-0.130454
3,180,0.358456
3,181,3.951429
3,182,3.672407
3,183,4.035259
3,184,3.16636
3,185,3.391571
3,186,3.648886
3,187,3.784393
3,188,3.275585
3,189,3.726915
3,190,3.806207
3,191,3.577372
3,192,3.568478
3,193,3.5362
3,194,3.549534
3,195,3.483508
3,196,3.885819
3,197,3.493476
3,198,3.525788
3,199,3.873393
3,200,3.525614
4,1,-5.697814
4,2,-0.452123
4,3,-2.663075
4,4,-11.081359
4,5,0.270126
4,6,-1.853789
4,7,0.436601
4,8,1.165871
4,9,-0.689419
4,10,4.090539
4,11,1.119239
4,12,0.717162
4,13,1.878847
4,14,1.490996
4,15,-2.619702
4,16,-4.887415
4,17,-2.302546
4,18,7.104034
4,19,-1.392966
4,20,-1.751986
4,21,-3.572341
4,22,-5.731593
4,23,0.062639
4,24,-0.347283
4,25,-2.083075
4,26,0.653942
4,27,-0.918132
4,28,-8.405859
4,29,-2.36358
4,30,-6.727728
4,31,-11.224089
4,32,2.696344
4,33,-4.46317
4,34,0.074984
4,35,-0.174529
4,36,-2.914881
4,37,-3.134454
4,38,-0.967265
4,39,-1.341823
4,40,-3.053631
4,41,3.041317
4,42,-0.710268
4,43,-3.221486
4,44,2.29258
4,45,1.842181
4,46,-2.767947
4,47,-3.675563
4,48,2.173993
4,49,-6.180155
4,50,-2.357831
4,51,1.66407
4,52,-5.726363
4,53,-1.543042
4,54,-1.213161
4,55,-2.092064
4,56,-0.239912
4,57,-1.61863
4,58,-5.828682
4,59,-7.242031
4,60,-2.644601
4,61,-1.450305
4,62,1.604288
4,63,2.691173
4,64,4.757458
4,65,-0.115541
4,66,2.811731
4,67,-4.13294
4,68,-2.002946
4,69,-3.729718
4,70,-1.07723
4,71,-6.629437
4,72,1.383336
4,73,4.268109
4,74,-3.051093
4,75,0.708523
4,76,-1.403829
4,77,1.903534
4,78,-2.572216
4,79,4.965166
4,80,-1.691434
4,81,-1.602238
4,82,0.763538
4,83,1.826409
4,84,-8.81893
4,85,-3.221617
4,86,2.04071
4,87,-2.347974
4,88,-4.639994
4,89,6.575467
4,90,-9.074137
4,91,-1.998017
4,92,-2.834768
4,93,5.387374
4,94,-10.707619
4,95,-1.595642
4,96,4.484401
4,97,-6.178218
4,98,-1.91258
4,99,-6.248315
4,100,-4.921539
4,101,-4.403348
4,102,-1.66436
4,103,-7.547851
4,104,3.666981
4,105,-7.177267
4,106,-0.872126
4,107,-9.260536
4,108,-3.480096
4,109,-2.80254
4,110,-9.68894
4,111,2.396785
4,112,-0.995316
4,113,2.931504
4,114,0.375283
4,115,-1.083201
4,116,-2.234211
4,117,-2.062845
4,118,0.754765
4,119,-0.789472
4,120,-2.109906
4,121,-3.047335
4,122,-0.110559
4,123,6.578357
4,124,-3.721463
4,125,-2.386759
4,126,-8.636318
4,127,0.44856
4,128,-3.699847
4,129,0.562592
4,130,-0.146309
4,131,1.771603
4,132,-1.076566
4,133,-7.073762
4,134,-2.467715
4,135,-0.992516
4,136,-6.568083
4,137,-3.222489
4,138,-4.442318
4,139,-0.101716
4,140,0.38149
4,141,-2.29584
4,142,2.950173
4,143,1.225331
4,144,-4.91417
4,145,1.097438
4,146,-9.255466
4,147,-0.223104
4,148,-5.280706
4,149,-5.003421
4,150,-9.14968
4,151,3.451025
4,152,-5.543081
4,153,-0.587741
4,154,-0.231717
4,155,-4.024648
4,156,-2.149348
4,157,-1.74505
4,158,-2.809965
4,159,-3.038063
4,160,-4.833087
4,161,3.196494
4,162,1.148738
4,163,-2.908474
4,164,-7.273404
4,165,-3.962264
4,166,-3.557167
4,167,1.977966
4,168,-4.299131
4,169,-2.592101
4,170,-0.729121
4,171,-0.163034
4,172,2.477577
4,173,5.663876
4,174,-2.909909
4,175,-10.911713
4,176,-0.368746
4,177,-7.6844
4,178,-8.20307
4,179,-6.086392
4,180,-2.435405
4,181,22.328891
4,182,21.659941
4,183,21.515292
4,184,21.901403
4,185,21.992999
4,186,21.796219
4,187,22.047967
4,188,22.102535
4,189,21.971653
4,190,21.67627
4,191,21.558042
4,192,21.725366
4,193,21.876071
4,194,21.670097
4,195,21.902325
4,196,21.98253
4,197,21.949765
4,198,21.793962
4,199,21.770715
4,200,21.670584
5,1,1.082992
5,2,-5.663445
5,3,-0.474404
5,4,-0.270126
5,5,8.560166
5,6,2.264651
5,7,0.104973
5,8,-2.43502
5,9,2.664826
5,10,0.846884
5,11,-2.261043
5,12,-2.039231
5,13,-1.734336
5,14,1.718145
5,15,-3.581739
5,16,-5.109257
5,17,-3.57675
5,18,-1.519229
5,19,-3.361437
5,20,-1.244321
5,21,-1.62241
5,22,1.096516
5,23,3.167757
5,24,-2.624798
5,25,3.256816
5,26,-5.447648
5,27,-3.527746
5,28,-6.170786
5,29,-0.054344
5,30,-1.162562
5,31,-3.229696
5,32,-4.397499
5,33,2.742407
5,34,-0.563536
5,35,1.992551
5,36,7.703209
5,37,-0.067148
5,38,-4.438751
5,39,-3.04256
5,40,-2.883071
5,41,-4.039062
5,42,0.285876
5,43,0.448066
5,44,-1.096167
5,45,-2.057291
5,46,-2.035467
5,47,3.293675
5,48,4.718595
5,49,0.575449
5,50,-2.983947
5,51,-2.720434
5,52,-0.123244
5,53,-3.318964
5,54,1.149125
5,55,-1.082439
5,56,3.690885
5,57,0.292176
5,58,-0.238152
5,59,-1.261349
5,60,4.682239
5,61,0.072659
5,62,3.802292
5,63,0.024048
5,64,0.063527
5,65,-0.422345
5,66,1.993001
5,67,2.232421
5,68,-2.238288
5,69,-6.498203
5,70,-2.240205
5,71,-5.323332
5,72,1.536842
5,73,-5.533419
5,74,2.699088
5,75,4.363289
5,76,5.948565
5,77,-1.834196
5,78,-9.178036
5,79,-2.300762
5,80,2.308013
5,81,3.338089
5,82,0.864471
5,83,-4.901949
5,84,-3.514399
5,85,-0.176027
5,86,0.425545
5,87,-1.091012
5,88,0.468369
5,89,4.580404
5,90,-2.490782
5,91,-2.19981
5,92,-2.093854
5,93,-3.006447
5,94,0.236594
5,95,-3.664525
5,96,-1.111256
5,97,-5.657536
5,98,-0.316504
5,99,0.764242
5,100,-3.555505
5,101,-3.808789
5,102,-3.921981
5,103,-2.918924
5,104,-7.390212
5,105,0.418243
5,106,2.271293
5,107,-4.921461
5,108,-7.972825
5,109,0.755243
5,110,5.255185
5,111,-0.191644
5,112,-0.167676
5,113,2.534623
5,114,2.870987
5,115,-3.937129
5,116,-0.518116
5,117,2.055175
5,118,-4.115755
5,119,1.663514
5,120,1.069669
5,121,-3.753718
5,122,-6.801383
5,123,0.15666
5,124,3.982606
5,125,0.021622
5,126,-3.463375
5,127,-5.007169
5,128,-1.798688
5,129,-7.557356
5,130,-2.619388
5,131,0.998811
5,132,1.367984
5,133,3.62889
5,134,-1.450398
5,135,1.920165
5,136,1.421533
5,137,-1.971349
5,138,-7.236244
5,139,-3.144382
5,140,4.853959
5,141,4.639017
5,142,-1.844082
5,143,1.665025
5,144,-4.088535
5,145,-6.402143
5,146,-2.665381
5,147,2.642122
5,148,-2.99837
5,149,-3.120385
5,150,0.447898
5,151,-1.527897
5,152,1.761467
5,153,-1.756027
5,154,2.750202
5,155,0.001074
5,156,-3.207127
5,157,0.86009
5,158,0.709022
5,159,0.694807
5,160,0.500311
5,161,-0.154835
5,162,-4.219011
5,163,-2.027382
5,164,-5.698924
5,165,-2.279623
5,166,-3.415149
5,167,0.922626
5,168,0.572628
5,169,0.529188
5,170,-3.985709
5,171,1.917489
5,172,2.215351
5,173,-1.02716
5,174,-3.929509
5,175,-4.233265
5,176,-3.947741
5,177,-2.990761
5,178,0.624812
5,179,-0.88432
5,180,-0.36281
5,181,6.852495
5,182,6.051614
5,183,6.407418
5,184,7.074254
5,185,6.976056
5,186,6.612464
5,187,6.343424
5,188,6.170482
5,189,6.518039
5,190,6.478874
5,191,6.454848
5,192,6.734127
5,193,6.453694
5,194,6.865678
5,195,6.595216
5,196,6.648524
5,197,7.08721
5,198,6.528243
5,199,6.89716
5,200,5.810849
6,1,6.927123
6,2,-0.271491
6,3,-1.955493
6,4,1.853789
6,5,2.264651
6,6,5.722361
6,7,-0.609938
6,8,-3.647757
6,9,3.870088
6,10,-2.562687
6,11,-1.544314
6,12,-2.52494
6,13,1.865844
6,14,0.650886
6,15,2.259913
6,16,4.758728
6,17,-1.137995
6,18,-5.540785
6,19,-6.734869
6,20,-0.55293
6,21,-0.982035
6,22,0.547442
6,23,1.092397
6,24,-3.492509
6,25,3.889008
6,26,-3.900339
6,27,-0.976706
6,28,-0.503312
6,29,2.965886
6,30,1.020538
6,31,2.288773
6,32,-2.064566
6,33,-2.032647
6,34,-3.796597
6,35,2.914682
6,36,-0.062043
6,37,-0.117364
6,38,2.295161
6,39,1.773696
6,40,0.559887
6,41,-0.017634
6,42,-0.507118
6,43,3.195104
6,44,0.478045
6,45,-2.194937
6,46,-0.140698
6,47,5.086797
6,48,-0.091767
6,49,5.294888
6,50,4.802434
6,51,0.19968
6,52,6.728046
6,53,3.119362
6,54,4.248126
6,55,3.559882
6,56,0.628615
6,57,4.308379
6,58,0.454738
6,59,-0.849386
6,60,5.405423
6,61,1.013418
6,62,-0.14216
6,63,-2.538492
6,64,0.611088
6,65,0.588927
6,66,3.274913
6,67,-0.861204
6,68,3.933828
6,69,-4.213957
6,70,3.256348
6,71,-1.084148
6,72,-2.372306
6,73,-2.289263
6,74,-0.340322
6,75,1.540997
6,76,1.585755
6,77,3.385714
6,78,0.580764
6,79,1.510186
6,80,-0.103855
6,81,1.974372
6,82,-0.190063
6,83,-1.977332
6,84,2.268348
6,85,-1.24093
6,86,-2.433234
6,87,5.358641
6,88,5.309671
6,89,3.122371
6,90,4.34755
6,91,-0.315818
6,92,5.87118
6,93,0.299883
6,94,0.118531
6,95,-4.040319
6,96,2.203395
6,97,1.234616
6,98,6.495961
6,99,0.186486
6,100,3.786115
6,101,-1.386469
6,102,2.038273
6,103,-2.156579
6,104,0.185205
6,105,2.193838
6,106,4.048615
6,107,0.990468
6,108,1.568145
6,109,0.749315
6,110,6.176721
6,111,1.896827
6,112,4.3611
6,113,-0.724161
6,114,0.02991
6,115,-1.634012
6,116,0.323808
6,117,-4.565657
6,118,-0.413509
6,119,1.878621
6,120,2.121989
6,121,-0.867084
6,122,-4.823472
6,123,0.843389
6,124,6.039225
6,125,1.08186
6,126,6.111939
6,127,-1.949144
6,128,3.941949
6,129,-4.23718
6,130,1.233946
6,131,-0.742928
6,132,-1.928183
6,133,4.903567
6,134,2.514421
6,135,1.123923
6,136,1.128808
6,137,1.158568
6,138,-1.726842
6,139,0.556519
6,140,0.095684
6,141,4.276638
6,142,3.493139
6,143,3.467816
6,144,-2.297414
6,145,0.61038
6,146,6.223583
6,147,1.943809
6,148,-0.344281
6,149,0.186291
6,150,5.090317
6,151,-1.986854
6,152,1.309296
6,153,-1.562444
6,154,0.185762
6,155,0.354738
6,156,3.612267
6,157,-0.440204
6,158,1.785668
6,159,-0.583895
6,160,0.971188
6,161,0.11705
6,162,2.980981
6,163,-1.910231
6,164,3.822219
6,165,3.226998
6,166,-2.214691
6,167,1.191173
6,168,-0.792799
6,169,3.94907
6,170,-0.560816
6,171,0.713219
6,172,-0.246342
6,173,-1.107225
6,174,-3.556353
6,175,2.224043
6,176,-3.108262
6,177,4.726957
6,178,3.277576
6,179,1.303909
6,180,2.423837
6,181,-9.687118
6,182,-9.826546
6,183,-9.716132
6,184,-10.122561
6,185,-9.753023
6,186,-9.900191
6,187,-9.910047
6,188,-9.790633
6,189,-10.131043
6,190,-10.060826
6,191,-9.82375
6,192,-9.535342
6,193,-10.04768
6,194,-9.776146
6,195,-10.151466
6,196,-9.536227
6,197,-9.554201
6,198,-10.089094
6,199,-9.546481
6,200,-10.010795
7,1,4.092016
7,2,-1.779835
7,3,5.637869
7,4,-0.436601
7,5,0.104973
7,6,-0.609938
7,7,15.487362
7,8,4.812882
7,9,3.568202
7,10,0.042205
7,11,0.006844
7,12,0.372302
7,13,-1.98989
7,14,2.845542
7,15,-5.018031
7,16,-0.261865
7,17,-3.576335
7,18,2.674397
7,19,-3.471231
7,20,4.269917
7,21,3.086049
7,22,-2.048808
7,23,2.256523
7,24,1.428875
7,25,4.950581
7,26,-1.794511
7,27,4.478126
7,28,-9.304537
7,29,1.704921
7,30,-0.60578
7,31,2.441346
7,32,-7.612728
7,33,3.262736
7,34,2.512553
7,35,5.037488
7,36,-1.016172
7,37,-2.563559
7,38,0.883953
7,39,2.114262
7,40,-2.035091
7,41,0.249135
7,42,-5.405749
7,43,-1.44447
7,44,-1.717333
7,45,-2.425125
7,46,0.175597
7,47,3.621235
7,48,-3.513589
7,49,2.713948
7,50,5.776142
7,51,-3.441571
7,52,1.002646
7,53,2.912786
7,54,-3.235808
7,55,0.148962
7,56,-2.967927
7,57,4.31618
7,58,10.138515
7,59,-0.816383
7,60,-0.698745
7,61,0.254382
7,62,3.675208
7,63,3.681829
7,64,0.124812
7,65,-2.660351
7,66,4.061391
7,67,10.170816
7,68,-2.096092
7,69,4.429413
7,70,-6.536301
7,71,-0.381709
7,72,4.812369
7,73,-4.193358
7,74,-2.251401
7,75,5.226294
7,76,-0.717317
7,77,-0.012847
7,78,2.432878
7,79,0.18544
7,80,-1.488561
7,81,-7.295016
7,82,1.706352
7,83,2.873002
7,84,1.004907
7,85,-4.792498
7,86,4.20873
7,87,5.507393
7,88,2.732568
7,89,0.327062
7,90,2.767449
7,91,2.393284
7,92,2.250838
7,93,-4.693425
7,94,-2.845446
7,95,1.346381
7,96,-9.372866
7,97,-1.794514
7,98,-6.18376
7,99,0.359619
7,100,1.60613
7,101,5.363851
7,102,6.783296
7,103,7.032319
7,104,-0.963619
7,105,-2.070505
7,106,9.562502
7,107,-7.82312
7,108,8.91292
7,109,11.492597
7,110,1.334458
7,111,-1.92726
7,112,2.572834
7,113,2.914105
7,114,4.281493
7,115,-7.855285
7,116,-3.482948
7,117,-2.537503
7,118,3.361667
7,119,-6.486144
7,120,-2.549619
7,121,3.605787
7,122,6.840284
7,123,4.09356
7,124,-0.276709
7,125,-4.608039
7,126,-3.43652
7,127,0.395074
7,128,1.084545
7,129,-0.693648
7,130,-3.766221
7,131,2.20575
7,132,-7.452018
7,133,4.911761
7,134,-2.781652
7,135,0.914447
7,136,-2.08005
7,137,-3.230685
7,138,2.907425
7,139,0.453975
7,140,5.910511
7,141,-0.623905
7,142,4.149914
7,143,-0.651078
7,144,-6.090167
7,145,4.480277
7,146,-0.950666
7,147,-3.159087
7,148,-1.065353
7,149,2.362465
7,150,3.309219
7,151,0.96749
7,152,-7.406676
7,153,7.833326
7,154,-4.800385
7,155,0.746795
7,156,0.430167
7,157,3.298296
7,158,0.729524
7,159,1.478001
7,160,-0.440551
7,161,3.825732
7,162,-0.544494
7,163,-0.835286
7,164,-4.800684
7,165,0.509947
7,166,7.088797
7,167,-2.182317
7,168,-2.899543
7,169,-0.186332
7,170,-2.122745
7,171,-0.634622
7,172,-6.116924
7,173,-2.811932
7,174,-2.622654
7,175,1.145733
7,176,-3.108697
7,177,0.169987
7,178,-3.187657
7,179,0.298429
7,180,-2.326803
7,181,-4.47154
7,182,-4.433365
7,183,-5.443806
7,184,-3.122081
7,185,-3.868342
7,186,-4.739679
7,187,-4.536383
7,188,-4.149135
7,189,-4.169886
7,190,-5.070719
7,191,-4.386853
7,192,-4.570689
7,193,-4.271298
7,194,-3.838631
7,195,-4.564945
7,196,-4.83204
7,197,-4.360115
7,198,-4.69925
7,199,-4.691998
7,200,-4.567843
8,1,-4.012441
8,2,-1.309124
8,3,3.34013
8,4,-1.165871
8,5,-2.43502
8,6,-3.647757
8,7,4.812882
8,8,6.981715
8,9,-2.121659
8,10,0.821973
8,11,2.889181
8,12,4.601788
8,13,0.455466
8,14,-2.063114
8,15,-5.55884
8,16,-3.54028
8,17,-1.742173
8,18,3.988936
8,19,4.143261
8,20,4.404441
8,21,2.317725
8,22,-2.096982
8,23,-1.794033
8,24,3.254613
8,25,-3.791571
8,26,2.102175
8,27,2.614204
8,28,-4.50177
8,29,-1.85061
8,30,-1.011118
8,31,1.248252
8,32,-3.242559
8,33,2.935348
8,34,3.925623
8,35,0.659379
8,36,-0.257124
8,37,-0.318416
8,38,-2.017524
8,39,0.763318
8,40,0.184976
8,41,1.983173
8,42,-1.297199
8,43,-1.946867
8,44,0.158784
8,45,0.688753
8,46,0.69754
8,47,-1.590776
8,48,-2.93425
8,49,-6.646425
8,50,-3.145374
8,51,-2.304758
8,52,-7.12822
8,53,-1.517431
8,54,-0.351556
8,55,-3.182721
8,56,-0.919573
8,57,-1.409209
8,58,0.305296
8,59,-0.014774
8,60,-6.098732
8,61,2.435899
8,62,2.053987
8,63,2.68913
8,64,-2.350144
8,65,-0.589336
