rhs,order_id,chassis_alternative,time_from,time_to,fixed_choice_coefficient
-46615.0293731689,41,76,1,36,13384.9706268311
-47672.2290802002,41,77,1,37,12327.7709197998
-45543.9436340332,41,78,1,38,14456.0563659668
-47672.2290802002,41,79,1,39,12327.7709197998
-47672.2290802002,41,80,1,40,12327.7709197998
-47672.2290802002,41,81,1,41,12327.7709197998
-45543.9436340332,41,82,1,42,14456.0563659668
-47672.2290802002,41,83,1,43,12327.7709197998
-47672.2290802002,41,84,1,44,12327.7709197998
-45543.9436340332,41,85,1,45,14456.0563659668
-47672.2290802002,41,86,1,46,12327.7709197998
-45543.9436340332,41,87,1,47,14456.0563659668
-47672.2290802002,41,88,1,48,12327.7709197998
-45543.9436340332,41,89,1,49,14456.0563659668
-45543.9436340332,41,90,1,50,14456.0563659668
-47672.2290802002,41,91,1,51,12327.7709197998
-45543.9436340332,41,92,1,52,14456.0563659668
-45543.9436340332,41,93,1,53,14456.0563659668
-47672.2290802002,41,94,1,54,12327.7709197998
-45543.9436340332,41,95,1,55,14456.0563659668
-47672.2290802002,41,96,1,56,12327.7709197998
-45543.9436340332,41,97,1,57,14456.0563659668
-47672.2290802002,41,98,1,58,12327.7709197998
-45543.9436340332,41,99,1,59,14456.0563659668
-45543.9436340332,41,100,1,60,14456.0563659668
-47672.2290802002,41,101,1,61,12327.7709197998
-47672.2290802002,41,102,1,62,12327.7709197998
-45543.9436340332,41,103,1,63,14456.0563659668
-47672.2290802002,41,104,1,64,12327.7709197998
-41505.0707244873,42,40,2,0,18494.9292755127
-41505.0707244873,42,41,2,1,18494.9292755127
-43633.3561706543,42,43,2,3,16366.6438293457
-43633.3561706543,42,44,2,4,16366.6438293457
-41505.0707244873,42,45,2,5,18494.9292755127
-41505.0707244873,42,46,2,6,18494.9292755127
-41505.0707244873,42,47,2,7,18494.9292755127
-41505.0707244873,42,48,2,8,18494.9292755127
-41505.0707244873,42,49,2,9,18494.9292755127
-41505.0707244873,42,50,2,10,18494.9292755127
-41505.0707244873,42,51,2,11,18494.9292755127
-41505.0707244873,42,52,2,12,18494.9292755127
-41505.0707244873,42,53,2,13,18494.9292755127
-42576.156463623,42,54,2,14,17423.843536377
-41505.0707244873,42,55,2,15,18494.9292755127
-43633.3561706543,42,56,2,16,16366.6438293457
-41505.0707244873,42,57,2,17,18494.9292755127
-41505.0707244873,42,58,2,18,18494.9292755127
-42943.2706832886,42,59,2,19,17056.7293167114
-43633.3561706543,42,60,2,20,16366.6438293457
-43633.3561706543,42,61,2,21,16366.6438293457
-41505.0707244873,42,62,2,22,18494.9292755127
-43633.3561706543,42,63,2,23,16366.6438293457
-41505.0707244873,42,64,2,24,18494.9292755127
-41505.0707244873,42,65,2,25,18494.9292755127
-43633.3561706543,42,66,2,26,16366.6438293457
-43633.3561706543,42,67,2,27,16366.6438293457
-41505.0707244873,42,68,2,28,18494.9292755127
-41505.0707244873,42,69,2,29,18494.9292755127
-41505.0707244873,42,70,2,30,18494.9292755127
-41505.0707244873,42,71,2,31,18494.9292755127
-41505.0707244873,42,72,2,32,18494.9292755127
-41505.0707244873,42,73,2,33,18494.9292755127
-41505.0707244873,42,74,2,34,18494.9292755127
-43633.3561706543,42,75,2,35,16366.6438293457
-42576.156463623,42,76,2,36,17423.843536377
-43633.3561706543,42,77,2,37,16366.6438293457
-41505.0707244873,42,78,2,38,18494.9292755127
-43633.3561706543,42,79,2,39,16366.6438293457
-43633.3561706543,42,80,2,40,16366.6438293457
-43633.3561706543,42,81,2,41,16366.6438293457
-41505.0707244873,42,82,2,42,18494.9292755127
-43633.3561706543,42,83,2,43,16366.6438293457
-43633.3561706543,42,84,2,44,16366.6438293457
-41505.0707244873,42,85,2,45,18494.9292755127
-43633.3561706543,42,86,2,46,16366.6438293457
-41505.0707244873,42,87,2,47,18494.9292755127
-43633.3561706543,42,88,2,48,16366.6438293457
-41505.0707244873,42,89,2,49,18494.9292755127
-41505.0707244873,42,90,2,50,18494.9292755127
-43633.3561706543,42,91,2,51,16366.6438293457
-41505.0707244873,42,92,2,52,18494.9292755127
-41505.0707244873,42,93,2,53,18494.9292755127
-43633.3561706543,42,94,2,54,16366.6438293457
-41505.0707244873,42,95,2,55,18494.9292755127
-43633.3561706543,42,96,2,56,16366.6438293457
-41505.0707244873,42,97,2,57,18494.9292755127
-43633.3561706543,42,98,2,58,16366.6438293457
-41505.0707244873,42,99,2,59,18494.9292755127
-41505.0707244873,42,100,2,60,18494.9292755127
-43633.3561706543,42,101,2,61,16366.6438293457
-43633.3561706543,42,102,2,62,16366.6438293457
-41505.0707244873,42,103,2,63,18494.9292755127
-43633.3561706543,42,104,2,64,16366.6438293457
-46478.9151763916,43,40,3,0,13521.0848236084
-46478.9151763916,43,41,3,1,13521.0848236084
-46478.9151763916,43,42,3,2,13521.0848236084
-48607.2006225586,43,44,3,4,11392.7993774414
-46478.9151763916,43,45,3,5,13521.0848236084
-46478.9151763916,43,46,3,6,13521.0848236084
-46478.9151763916,43,47,3,7,13521.0848236084
-46478.9151763916,43,48,3,8,13521.0848236084
-46478.9151763916,43,49,3,9,13521.0848236084
-46478.9151763916,43,50,3,10,13521.0848236084
-46478.9151763916,43,51,3,11,13521.0848236084
-46478.9151763916,43,52,3,12,13521.0848236084
-46478.9151763916,43,53,3,13,13521.0848236084
-47550.0009155273,43,54,3,14,12449.9990844727
-46478.9151763916,43,55,3,15,13521.0848236084
-48607.2006225586,43,56,3,16,11392.7993774414
-46478.9151763916,43,57,3,17,13521.0848236084
-46478.9151763916,43,58,3,18,13521.0848236084
-47917.1151351929,43,59,3,19,12082.8848648071
-48607.2006225586,43,60,3,20,11392.7993774414
-48607.2006225586,43,61,3,21,11392.7993774414
-46478.9151763916,43,62,3,22,13521.0848236084
-48607.2006225586,43,63,3,23,11392.7993774414
-46478.9151763916,43,64,3,24,13521.0848236084
-46478.9151763916,43,65,3,25,13521.0848236084
-48607.2006225586,43,66,3,26,11392.7993774414
-48607.2006225586,43,67,3,27,11392.7993774414
-46478.9151763916,43,68,3,28,13521.0848236084
-46478.9151763916,43,69,3,29,13521.0848236084
-46478.9151763916,43,70,3,30,13521.0848236084
-46478.9151763916,43,71,3,31,13521.0848236084
-46478.9151763916,43,72,3,32,13521.0848236084
-46478.9151763916,43,73,3,33,13521.0848236084
-46478.9151763916,43,74,3,34,13521.0848236084
-48607.2006225586,43,75,3,35,11392.7993774414
-47550.0009155273,43,76,3,36,12449.9990844727
-48607.2006225586,43,77,3,37,11392.7993774414
-46478.9151763916,43,78,3,38,13521.0848236084
-48607.2006225586,43,79,3,39,11392.7993774414
-48607.2006225586,43,80,3,40,11392.7993774414
-48607.2006225586,43,81,3,41,11392.7993774414
-46478.9151763916,43,82,3,42,13521.0848236084
-48607.2006225586,43,83,3,43,11392.7993774414
-48607.2006225586,43,84,3,44,11392.7993774414
-46478.9151763916,43,85,3,45,13521.0848236084
-48607.2006225586,43,86,3,46,11392.7993774414
-46478.9151763916,43,87,3,47,13521.0848236084
-48607.2006225586,43,88,3,48,11392.7993774414
-46478.9151763916,43,89,3,49,13521.0848236084
-46478.9151763916,43,90,3,50,13521.0848236084
-48607.2006225586,43,91,3,51,11392.7993774414
-46478.9151763916,43,92,3,52,13521.0848236084
-46478.9151763916,43,93,3,53,13521.0848236084
-48607.2006225586,43,94,3,54,11392.7993774414
-46478.9151763916,43,95,3,55,13521.0848236084
-48607.2006225586,43,96,3,56,11392.7993774414
-46478.9151763916,43,97,3,57,13521.0848236084
-48607.2006225586,43,98,3,58,11392.7993774414
-46478.9151763916,43,99,3,59,13521.0848236084
-46478.9151763916,43,100,3,60,13521.0848236084
-48607.2006225586,43,101,3,61,11392.7993774414
-48607.2006225586,43,102,3,62,11392.7993774414
-46478.9151763916,43,103,3,63,13521.0848236084
-48607.2006225586,43,104,3,64,11392.7993774414
-46478.9151763916,44,40,4,0,13521.0848236084
-46478.9151763916,44,41,4,1,13521.0848236084
-46478.9151763916,44,42,4,2,13521.0848236084
-48607.2006225586,44,43,4,3,11392.7993774414
-46478.9151763916,44,45,4,5,13521.0848236084
-46478.9151763916,44,46,4,6,13521.0848236084
-46478.9151763916,44,47,4,7,13521.0848236084
-46478.9151763916,44,48,4,8,13521.0848236084
-46478.9151763916,44,49,4,9,13521.0848236084
-46478.9151763916,44,50,4,10,13521.0848236084
-46478.9151763916,44,51,4,11,13521.0848236084
-46478.9151763916,44,52,4,12,13521.0848236084
-46478.9151763916,44,53,4,13,13521.0848236084
-47550.0009155273,44,54,4,14,12449.9990844727
-46478.9151763916,44,55,4,15,13521.0848236084
-48607.2006225586,44,56,4,16,11392.7993774414
-46478.9151763916,44,57,4,17,13521.0848236084
-46478.9151763916,44,58,4,18,13521.0848236084
-47917.1151351929,44,59,4,19,12082.8848648071
-48607.2006225586,44,60,4,20,11392.7993774414
-48607.2006225586,44,61,4,21,11392.7993774414
-46478.9151763916,44,62,4,22,13521.0848236084
-48607.2006225586,44,63,4,23,11392.7993774414
-46478.9151763916,44,64,4,24,13521.0848236084
-46478.9151763916,44,65,4,25,13521.0848236084
-48607.2006225586,44,66,4,26,11392.7993774414
-48607.2006225586,44,67,4,27,11392.7993774414
-46478.9151763916,44,68,4,28,13521.0848236084
-46478.9151763916,44,69,4,29,13521.0848236084
-46478.9151763916,44,70,4,30,13521.0848236084
-46478.9151763916,44,71,4,31,13521.0848236084
-46478.9151763916,44,72,4,32,13521.0848236084
-46478.9151763916,44,73,4,33,13521.0848236084
-46478.9151763916,44,74,4,34,13521.0848236084
-48607.2006225586,44,75,4,35,11392.7993774414
-47550.0009155273,44,76,4,36,12449.9990844727
-48607.2006225586,44,77,4,37,11392.7993774414
-46478.9151763916,44,78,4,38,13521.0848236084
-48607.2006225586,44,79,4,39,11392.7993774414
-48607.2006225586,44,80,4,40,11392.7993774414
-48607.2006225586,44,81,4,41,11392.7993774414
-46478.9151763916,44,82,4,42,13521.0848236084
-48607.2006225586,44,83,4,43,11392.7993774414
-48607.2006225586,44,84,4,44,11392.7993774414
-46478.9151763916,44,85,4,45,13521.0848236084
-48607.2006225586,44,86,4,46,11392.7993774414
-46478.9151763916,44,87,4,47,13521.0848236084
-48607.2006225586,44,88,4,48,11392.7993774414
-46478.9151763916,44,89,4,49,13521.0848236084
-46478.9151763916,44,90,4,50,13521.0848236084
-48607.2006225586,44,91,4,51,11392.7993774414
-46478.9151763916,44,92,4,52,13521.0848236084
-46478.9151763916,44,93,4,53,13521.0848236084
-48607.2006225586,44,94,4,54,11392.7993774414
-46478.9151763916,44,95,4,55,13521.0848236084
-48607.2006225586,44,96,4,56,11392.7993774414
-46478.9151763916,44,97,4,57,13521.0848236084
-48607.2006225586,44,98,4,58,11392.7993774414
-46478.9151763916,44,99,4,59,13521.0848236084
-46478.9151763916,44,100,4,60,13521.0848236084
-48607.2006225586,44,101,4,61,11392.7993774414
-48607.2006225586,44,102,4,62,11392.7993774414
-46478.9151763916,44,103,4,63,13521.0848236084
-48607.2006225586,44,104,4,64,11392.7993774414
-46630.0286865234,45,40,5,0,13369.9713134766
-46630.0286865234,45,41,5,1,13369.9713134766
-46630.0286865234,45,42,5,2,13369.9713134766
-44524.5419311523,45,43,5,3,15475.4580688477
-44524.5419311523,45,44,5,4,15475.4580688477
-46630.0286865234,45,46,5,6,13369.9713134766
-46630.0286865234,45,47,5,7,13369.9713134766
-46630.0286865234,45,48,5,8,13369.9713134766
-46630.0286865234,45,49,5,9,13369.9713134766
-46630.0286865234,45,50,5,10,13369.9713134766
-46630.0286865234,45,51,5,11,13369.9713134766
-46630.0286865234,45,52,5,12,13369.9713134766
-46630.0286865234,45,53,5,13,13369.9713134766
-44343.3407592773,45,54,5,14,15656.6592407227
-46630.0286865234,45,55,5,15,13369.9713134766
-44524.5419311523,45,56,5,16,15475.4580688477
-46630.0286865234,45,57,5,17,13369.9713134766
-46630.0286865234,45,58,5,18,13369.9713134766
-45120.3428649902,45,59,5,19,14879.6571350098
-44524.5419311523,45,60,5,20,15475.4580688477
-44524.5419311523,45,61,5,21,15475.4580688477
-46630.0286865234,45,62,5,22,13369.9713134766
-44524.5419311523,45,63,5,23,15475.4580688477
-46630.0286865234,45,64,5,24,13369.9713134766
-46630.0286865234,45,65,5,25,13369.9713134766
-44524.5419311523,45,66,5,26,15475.4580688477
-44524.5419311523,45,67,5,27,15475.4580688477
-46630.0286865234,45,68,5,28,13369.9713134766
-46630.0286865234,45,69,5,29,13369.9713134766
-46630.0286865234,45,70,5,30,13369.9713134766
-46630.0286865234,45,71,5,31,13369.9713134766
-46630.0286865234,45,72,5,32,13369.9713134766
-46630.0286865234,45,73,5,33,13369.9713134766
-46630.0286865234,45,74,5,34,13369.9713134766
-44524.5419311523,45,75,5,35,15475.4580688477
-44343.3407592773,45,76,5,36,15656.6592407227
-44524.5419311523,45,77,5,37,15475.4580688477
-46630.0286865234,45,78,5,38,13369.9713134766
-44524.5419311523,45,79,5,39,15475.4580688477
-44524.5419311523,45,80,5,40,15475.4580688477
-44524.5419311523,45,81,5,41,15475.4580688477
-46630.0286865234,45,82,5,42,13369.9713134766
-44524.5419311523,45,83,5,43,15475.4580688477
-44524.5419311523,45,84,5,44,15475.4580688477
-46630.0286865234,45,85,5,45,13369.9713134766
-44524.5419311523,45,86,5,46,15475.4580688477
-46630.0286865234,45,87,5,47,13369.9713134766
-44524.5419311523,45,88,5,48,15475.4580688477
-46630.0286865234,45,89,5,49,13369.9713134766
-46630.0286865234,45,90,5,50,13369.9713134766
-44524.5419311523,45,91,5,51,15475.4580688477
-46630.0286865234,45,92,5,52,13369.9713134766
-46630.0286865234,45,93,5,53,13369.9713134766
-44524.5419311523,45,94,5,54,15475.4580688477
-46630.0286865234,45,95,5,55,13369.9713134766
-44524.5419311523,45,96,5,56,15475.4580688477
-46630.0286865234,45,97,5,57,13369.9713134766
-44524.5419311523,45,98,5,58,15475.4580688477
-46630.0286865234,45,99,5,59,13369.9713134766
-46630.0286865234,45,100,5,60,13369.9713134766
-44524.5419311523,45,101,5,61,15475.4580688477
-44524.5419311523,45,102,5,62,15475.4580688477
-46630.0286865234,45,103,5,63,13369.9713134766
-44524.5419311523,45,104,5,64,15475.4580688477
-42341.4688110352,46,40,6,0,17658.5311889648
-42341.4688110352,46,41,6,1,17658.5311889648
-42341.4688110352,46,42,6,2,17658.5311889648
-40235.9820556641,46,43,6,3,19764.0179443359
-40235.9820556641,46,44,6,4,19764.0179443359
-42341.4688110352,46,45,6,5,17658.5311889648
-42341.4688110352,46,47,6,7,17658.5311889648
-42341.4688110352,46,48,6,8,17658.5311889648
-42341.4688110352,46,49,6,9,17658.5311889648
-42341.4688110352,46,50,6,10,17658.5311889648
-42341.4688110352,46,51,6,11,17658.5311889648
-42341.4688110352,46,52,6,12,17658.5311889648
-42341.4688110352,46,53,6,13,17658.5311889648
-40054.7808837891,46,54,6,14,19945.2191162109
-42341.4688110352,46,55,6,15,17658.5311889648
-40235.9820556641,46,56,6,16,19764.0179443359
-42341.4688110352,46,57,6,17,17658.5311889648
-42341.4688110352,46,58,6,18,17658.5311889648
-40831.782989502,46,59,6,19,19168.217010498
-40235.9820556641,46,60,6,20,19764.0179443359
-40235.9820556641,46,61,6,21,19764.0179443359
-42341.4688110352,46,62,6,22,17658.5311889648
-40235.9820556641,46,63,6,23,19764.0179443359
-42341.4688110352,46,64,6,24,17658.5311889648
-42341.4688110352,46,65,6,25,17658.5311889648
-40235.9820556641,46,66,6,26,19764.0179443359
-40235.9820556641,46,67,6,27,19764.0179443359
-42341.4688110352,46,68,6,28,17658.5311889648
-42341.4688110352,46,69,6,29,17658.5311889648
-42341.4688110352,46,70,6,30,17658.5311889648
-42341.4688110352,46,71,6,31,17658.5311889648
-42341.4688110352,46,72,6,32,17658.5311889648
-42341.4688110352,46,73,6,33,17658.5311889648
-42341.4688110352,46,74,6,34,17658.5311889648
-40235.9820556641,46,75,6,35,19764.0179443359
-40054.7808837891,46,76,6,36,19945.2191162109
-40235.9820556641,46,77,6,37,19764.0179443359
-42341.4688110352,46,78,6,38,17658.5311889648
-40235.9820556641,46,79,6,39,19764.0179443359
-40235.9820556641,46,80,6,40,19764.0179443359
-40235.9820556641,46,81,6,41,19764.0179443359
-42341.4688110352,46,82,6,42,17658.5311889648
-40235.9820556641,46,83,6,43,19764.0179443359
-40235.9820556641,46,84,6,44,19764.0179443359
-42341.4688110352,46,85,6,45,17658.5311889648
-40235.9820556641,46,86,6,46,19764.0179443359
-42341.4688110352,46,87,6,47,17658.5311889648
-40235.9820556641,46,88,6,48,19764.0179443359
-42341.4688110352,46,89,6,49,17658.5311889648
-42341.4688110352,46,90,6,50,17658.5311889648
-40235.9820556641,46,91,6,51,19764.0179443359
-42341.4688110352,46,92,6,52,17658.5311889648
-42341.4688110352,46,93,6,53,17658.5311889648
-40235.9820556641,46,94,6,54,19764.0179443359
-42341.4688110352,46,95,6,55,17658.5311889648
-40235.9820556641,46,96,6,56,19764.0179443359
-42341.4688110352,46,97,6,57,17658.5311889648
-40235.9820556641,46,98,6,58,19764.0179443359
-42341.4688110352,46,99,6,59,17658.5311889648
-42341.4688110352,46,100,6,60,17658.5311889648
-40235.9820556641,46,101,6,61,19764.0179443359
-40235.9820556641,46,102,6,62,19764.0179443359
-42341.4688110352,46,103,6,63,17658.5311889648
-40235.9820556641,46,104,6,64,19764.0179443359
-45718.1149291992,47,40,7,0,14281.8850708008
-45718.1149291992,47,41,7,1,14281.8850708008
-45718.1149291992,47,42,7,2,14281.8850708008
-47432.2291374207,47,43,7,3,12567.7708625793
-47432.2291374207,47,44,7,4,12567.7708625793
-45718.1149291992,47,45,7,5,14281.8850708008
-45718.1149291992,47,46,7,6,14281.8850708008
-45718.1149291992,47,48,7,8,14281.8850708008
-45718.1149291992,47,49,7,9,14281.8850708008
-45718.1149291992,47,50,7,10,14281.8850708008
-45718.1149291992,47,51,7,11,14281.8850708008
-45718.1149291992,47,52,7,12,14281.8850708008
-45718.1149291992,47,53,7,13,14281.8850708008
-46757.8290939331,47,54,7,14,13242.1709060669
-45718.1149291992,47,55,7,15,14281.8850708008
-47432.2291374207,47,56,7,16,12567.7708625793
-45718.1149291992,47,57,7,17,14281.8850708008
-45718.1149291992,47,58,7,18,14281.8850708008
-47156.3150596619,47,59,7,19,12843.6849403381
-47432.2291374207,47,60,7,20,12567.7708625793
-47432.2291374207,47,61,7,21,12567.7708625793
-45718.1149291992,47,62,7,22,14281.8850708008
-47432.2291374207,47,63,7,23,12567.7708625793
-45718.1149291992,47,64,7,24,14281.8850708008
-45718.1149291992,47,65,7,25,14281.8850708008
-47432.2291374207,47,66,7,26,12567.7708625793
-47432.2291374207,47,67,7,27,12567.7708625793
-45718.1149291992,47,68,7,28,14281.8850708008
-45718.1149291992,47,69,7,29,14281.8850708008
-45718.1149291992,47,70,7,30,14281.8850708008
-45718.1149291992,47,71,7,31,14281.8850708008
-45718.1149291992,47,72,7,32,14281.8850708008
-45718.1149291992,47,73,7,33,14281.8850708008
-45718.1149291992,47,74,7,34,14281.8850708008
-47432.2291374207,47,75,7,35,12567.7708625793
-46757.8290939331,47,76,7,36,13242.1709060669
-47432.2291374207,47,77,7,37,12567.7708625793
-45718.1149291992,47,78,7,38,14281.8850708008
-47432.2291374207,47,79,7,39,12567.7708625793
-47432.2291374207,47,80,7,40,12567.7708625793
-47432.2291374207,47,81,7,41,12567.7708625793
-45718.1149291992,47,82,7,42,14281.8850708008
-47432.2291374207,47,83,7,43,12567.7708625793
-47432.2291374207,47,84,7,44,12567.7708625793
-45718.1149291992,47,85,7,45,14281.8850708008
-47432.2291374207,47,86,7,46,12567.7708625793
-45718.1149291992,47,87,7,47,14281.8850708008
-47432.2291374207,47,88,7,48,12567.7708625793
-45718.1149291992,47,89,7,49,14281.8850708008
-45718.1149291992,47,90,7,50,14281.8850708008
-47432.2291374207,47,91,7,51,12567.7708625793
-45718.1149291992,47,92,7,52,14281.8850708008
-45718.1149291992,47,93,7,53,14281.8850708008
-47432.2291374207,47,94,7,54,12567.7708625793
-45718.1149291992,47,95,7,55,14281.8850708008
-47432.2291374207,47,96,7,56,12567.7708625793
-45718.1149291992,47,97,7,57,14281.8850708008
-47432.2291374207,47,98,7,58,12567.7708625793
-45718.1149291992,47,99,7,59,14281.8850708008
-45718.1149291992,47,100,7,60,14281.8850708008
-47432.2291374207,47,101,7,61,12567.7708625793
-47432.2291374207,47,102,7,62,12567.7708625793
-45718.1149291992,47,103,7,63,14281.8850708008
-47432.2291374207,47,104,7,64,12567.7708625793
-45718.1149291992,48,40,8,0,14281.8850708008
-45718.1149291992,48,41,8,1,14281.8850708008
-45718.1149291992,48,42,8,2,14281.8850708008
-47432.2291374207,48,43,8,3,12567.7708625793
-47432.2291374207,48,44,8,4,12567.7708625793
-45718.1149291992,48,45,8,5,14281.8850708008
-45718.1149291992,48,46,8,6,14281.8850708008
-45718.1149291992,48,47,8,7,14281.8850708008
-45718.1149291992,48,49,8,9,14281.8850708008
-45718.1149291992,48,50,8,10,14281.8850708008
-45718.1149291992,48,51,8,11,14281.8850708008
-45718.1149291992,48,52,8,12,14281.8850708008
-45718.1149291992,48,53,8,13,14281.8850708008
-46757.8290939331,48,54,8,14,13242.1709060669
-45718.1149291992,48,55,8,15,14281.8850708008
-47432.2291374207,48,56,8,16,12567.7708625793
-45718.1149291992,48,57,8,17,14281.8850708008
-45718.1149291992,48,58,8,18,14281.8850708008
-47156.3150596619,48,59,8,19,12843.6849403381
-47432.2291374207,48,60,8,20,12567.7708625793
-47432.2291374207,48,61,8,21,12567.7708625793
-45718.1149291992,48,62,8,22,14281.8850708008
-47432.2291374207,48,63,8,23,12567.7708625793
-45718.1149291992,48,64,8,24,14281.8850708008
-45718.1149291992,48,65,8,25,14281.8850708008
-47432.2291374207,48,66,8,26,12567.7708625793
-47432.2291374207,48,67,8,27,12567.7708625793
-45718.1149291992,48,68,8,28,14281.8850708008
-45718.1149291992,48,69,8,29,14281.8850708008
-45718.1149291992,48,70,8,30,14281.8850708008
-45718.1149291992,48,71,8,31,14281.8850708008
-45718.1149291992,48,72,8,32,14281.8850708008
-45718.1149291992,48,73,8,33,14281.8850708008
-45718.1149291992,48,74,8,34,14281.8850708008
-47432.2291374207,48,75,8,35,12567.7708625793
-46757.8290939331,48,76,8,36,13242.1709060669
-47432.2291374207,48,77,8,37,12567.7708625793
-45718.1149291992,48,78,8,38,14281.8850708008
-47432.2291374207,48,79,8,39,12567.7708625793
-47432.2291374207,48,80,8,40,12567.7708625793
-47432.2291374207,48,81,8,41,12567.7708625793
-45718.1149291992,48,82,8,42,14281.8850708008
-47432.2291374207,48,83,8,43,12567.7708625793
-47432.2291374207,48,84,8,44,12567.7708625793
-45718.1149291992,48,85,8,45,14281.8850708008
