rule_id,location_id,wave_id,rule_kind
br_053_3,53,3,EXCHANGE_ONLY
br_053_4,53,4,EXCHANGE_ONLY
br_054_0,54,0,EXCHANGE_ONLY
br_054_1,54,1,EXCHANGE_ONLY
br_054_2,54,2,EXCHANGE_ONLY
br_054_4,54,4,EXCHANGE_ONLY
br_055_0,55,0,EXCHANGE_ONLY
br_055_2,55,2,EXCHANGE_ONLY
br_055_3,55,3,EXCHANGE_ONLY
br_055_4,55,4,EXCHANGE_ONLY
br_056_0,56,0,EXCHANGE_ONLY
br_056_2,56,2,EXCHANGE_ONLY
br_056_3,56,3,EXCHANGE_ONLY
br_056_4,56,4,EXCHANGE_ONLY
br_057_0,57,0,EXCHANGE_ONLY
br_057_1,57,1,EXCHANGE_ONLY
br_057_4,57,4,EXCHANGE_ONLY
br_058_0,58,0,EXCHANGE_ONLY
br_058_1,58,1,EXCHANGE_ONLY
br_058_2,58,2,EXCHANGE_ONLY
br_059_2,59,2,EXCHANGE_ONLY
br_059_3,59,3,EXCHANGE_ONLY
br_059_4,59,4,EXCHANGE_ONLY
br_060_0,60,0,EXCHANGE_ONLY
br_060_1,60,1,EXCHANGE_ONLY
br_060_3,60,3,EXCHANGE_ONLY
br_060_4,60,4,EXCHANGE_ONLY
br_061_0,61,0,EXCHANGE_ONLY
br_061_1,61,1,EXCHANGE_ONLY
br_061_4,61,4,EXCHANGE_ONLY
br_062_0,62,0,EXCHANGE_ONLY
br_062_1,62,1,EXCHANGE_ONLY
br_062_2,62,2,EXCHANGE_ONLY
br_062_3,62,3,EXCHANGE_ONLY
br_063_2,63,2,EXCHANGE_ONLY
br_064_0,64,0,EXCHANGE_ONLY
br_064_3,64,3,EXCHANGE_ONLY
br_064_4,64,4,EXCHANGE_ONLY
br_065_0,65,0,EXCHANGE_ONLY
br_065_1,65,1,EXCHANGE_ONLY
br_065_2,65,2,EXCHANGE_ONLY
br_065_4,65,4,EXCHANGE_ONLY
br_066_0,66,0,EXCHANGE_ONLY
br_066_1,66,1,EXCHANGE_ONLY
br_066_2,66,2,EXCHANGE_ONLY
br_067_0,67,0,EXCHANGE_ONLY
br_067_4,67,4,EXCHANGE_ONLY
br_068_1,68,1,EXCHANGE_ONLY
br_068_2,68,2,EXCHANGE_ONLY
br_069_0,69,0,EXCHANGE_ONLY
br_069_2,69,2,EXCHANGE_ONLY
br_070_2,70,2,EXCHANGE_ONLY
br_070_3,70,3,EXCHANGE_ONLY
br_070_4,70,4,EXCHANGE_ONLY
br_071_0,71,0,EXCHANGE_ONLY
br_071_1,71,1,EXCHANGE_ONLY
br_071_2,71,2,EXCHANGE_ONLY
br_071_3,71,3,EXCHANGE_ONLY
br_071_4,71,4,EXCHANGE_ONLY
br_072_1,72,1,EXCHANGE_ONLY
br_073_1,73,1,EXCHANGE_ONLY
br_073_3,73,3,EXCHANGE_ONLY
br_073_4,73,4,EXCHANGE_ONLY
br_074_0,74,0,EXCHANGE_ONLY
br_074_1,74,1,EXCHANGE_ONLY
br_074_2,74,2,EXCHANGE_ONLY
br_074_3,74,3,EXCHANGE_ONLY
br_074_4,74,4,EXCHANGE_ONLY
br_075_1,75,1,EXCHANGE_ONLY
br_075_2,75,2,EXCHANGE_ONLY
br_075_3,75,3,EXCHANGE_ONLY
br_075_4,75,4,EXCHANGE_ONLY
br_076_2,76,2,EXCHANGE_ONLY
br_076_3,76,3,EXCHANGE_ONLY
br_076_4,76,4,EXCHANGE_ONLY
br_077_0,77,0,EXCHANGE_ONLY
br_077_1,77,1,EXCHANGE_ONLY
br_077_2,77,2,EXCHANGE_ONLY
br_077_4,77,4,EXCHANGE_ONLY
br_078_0,78,0,EXCHANGE_ONLY
br_078_1,78,1,EXCHANGE_ONLY
br_078_4,78,4,EXCHANGE_ONLY
br_079_3,79,3,EXCHANGE_ONLY
br_079_4,79,4,EXCHANGE_ONLY
br_080_1,80,1,EXCHANGE_ONLY
br_080_3,80,3,EXCHANGE_ONLY
br_080_4,80,4,EXCHANGE_ONLY
br_081_0,81,0,EXCHANGE_ONLY
br_081_1,81,1,EXCHANGE_ONLY
br_081_2,81,2,EXCHANGE_ONLY
br_082_1,82,1,EXCHANGE_ONLY
br_082_2,82,2,EXCHANGE_ONLY
br_082_3,82,3,EXCHANGE_ONLY
br_083_1,83,1,EXCHANGE_ONLY
br_083_2,83,2,EXCHANGE_ONLY
br_083_4,83,4,EXCHANGE_ONLY
br_084_0,84,0,EXCHANGE_ONLY
br_084_2,84,2,EXCHANGE_ONLY
br_084_4,84,4,EXCHANGE_ONLY
br_085_2,85,2,EXCHANGE_ONLY
br_085_3,85,3,EXCHANGE_ONLY
br_085_4,85,4,EXCHANGE_ONLY
br_086_1,86,1,EXCHANGE_ONLY
br_086_3,86,3,EXCHANGE_ONLY
br_086_4,86,4,EXCHANGE_ONLY
br_087_0,87,0,EXCHANGE_ONLY
br_087_1,87,1,EXCHANGE_ONLY
br_087_2,87,2,EXCHANGE_ONLY
br_087_4,87,4,EXCHANGE_ONLY
br_088_0,88,0,EXCHANGE_ONLY
br_088_1,88,1,EXCHANGE_ONLY
br_088_4,88,4,EXCHANGE_ONLY
br_089_0,89,0,EXCHANGE_ONLY
br_090_3,90,3,EXCHANGE_ONLY
br_091_0,91,0,EXCHANGE_ONLY
br_091_2,91,2,EXCHANGE_ONLY
br_091_3,91,3,EXCHANGE_ONLY
br_092_1,92,1,EXCHANGE_ONLY
br_092_2,92,2,EXCHANGE_ONLY
br_092_3,92,3,EXCHANGE_ONLY
br_093_1,93,1,EXCHANGE_ONLY
br_093_2,93,2,EXCHANGE_ONLY
br_093_4,93,4,EXCHANGE_ONLY
br_094_0,94,0,EXCHANGE_ONLY
br_094_1,94,1,EXCHANGE_ONLY
br_094_3,94,3,EXCHANGE_ONLY
br_095_1,95,1,EXCHANGE_ONLY
br_095_2,95,2,EXCHANGE_ONLY
br_095_4,95,4,EXCHANGE_ONLY
br_096_0,96,0,EXCHANGE_ONLY
br_096_2,96,2,EXCHANGE_ONLY
br_096_3,96,3,EXCHANGE_ONLY
br_096_4,96,4,EXCHANGE_ONLY
br_097_0,97,0,EXCHANGE_ONLY
br_097_1,97,1,EXCHANGE_ONLY
br_097_3,97,3,EXCHANGE_ONLY
br_098_1,98,1,EXCHANGE_ONLY
br_098_2,98,2,EXCHANGE_ONLY
br_098_4,98,4,EXCHANGE_ONLY
br_099_1,99,1,EXCHANGE_ONLY
br_099_3,99,3,EXCHANGE_ONLY
br_100_3,100,3,EXCHANGE_ONLY
br_101_0,101,0,EXCHANGE_ONLY
br_101_1,101,1,EXCHANGE_ONLY
br_101_4,101,4,EXCHANGE_ONLY
br_102_2,102,2,EXCHANGE_ONLY
br_103_0,103,0,EXCHANGE_ONLY
br_103_1,103,1,EXCHANGE_ONLY
br_103_2,103,2,EXCHANGE_ONLY
br_103_3,103,3,EXCHANGE_ONLY
br_104_0,104,0,EXCHANGE_ONLY
br_104_2,104,2,EXCHANGE_ONLY
br_104_3,104,3,EXCHANGE_ONLY
br_104_4,104,4,EXCHANGE_ONLY
br_105_0,105,0,EXCHANGE_ONLY
br_105_4,105,4,EXCHANGE_ONLY
br_106_1,106,1,EXCHANGE_ONLY
br_107_0,107,0,EXCHANGE_ONLY
br_107_2,107,2,EXCHANGE_ONLY
br_108_0,108,0,EXCHANGE_ONLY
br_108_2,108,2,EXCHANGE_ONLY
br_108_3,108,3,EXCHANGE_ONLY
br_108_4,108,4,EXCHANGE_ONLY
br_109_0,109,0,EXCHANGE_ONLY
br_109_1,109,1,EXCHANGE_ONLY
br_109_3,109,3,EXCHANGE_ONLY
br_110_1,110,1,EXCHANGE_ONLY
br_110_2,110,2,EXCHANGE_ONLY
br_110_3,110,3,EXCHANGE_ONLY
br_111_2,111,2,EXCHANGE_ONLY
br_111_3,111,3,EXCHANGE_ONLY
br_111_4,111,4,EXCHANGE_ONLY
br_112_0,112,0,EXCHANGE_ONLY
br_112_1,112,1,EXCHANGE_ONLY
br_112_3,112,3,EXCHANGE_ONLY
br_113_4,113,4,EXCHANGE_ONLY
br_114_3,114,3,EXCHANGE_ONLY
br_115_0,115,0,EXCHANGE_ONLY
br_115_1,115,1,EXCHANGE_ONLY
br_115_3,115,3,EXCHANGE_ONLY
br_116_0,116,0,EXCHANGE_ONLY
br_116_2,116,2,EXCHANGE_ONLY
br_116_3,116,3,EXCHANGE_ONLY
br_117_0,117,0,EXCHANGE_ONLY
br_117_2,117,2,EXCHANGE_ONLY
br_117_3,117,3,EXCHANGE_ONLY
br_117_4,117,4,EXCHANGE_ONLY
br_118_1,118,1,EXCHANGE_ONLY
br_118_2,118,2,EXCHANGE_ONLY
br_118_3,118,3,EXCHANGE_ONLY
br_119_3,119,3,EXCHANGE_ONLY
br_120_1,120,1,EXCHANGE_ONLY
br_120_2,120,2,EXCHANGE_ONLY
br_120_4,120,4,EXCHANGE_ONLY
br_121_1,121,1,EXCHANGE_ONLY
br_121_2,121,2,EXCHANGE_ONLY
br_121_4,121,4,EXCHANGE_ONLY
br_122_0,122,0,EXCHANGE_ONLY
br_122_1,122,1,EXCHANGE_ONLY
br_122_2,122,2,EXCHANGE_ONLY
br_122_4,122,4,EXCHANGE_ONLY
br_123_1,123,1,EXCHANGE_ONLY
br_123_3,123,3,EXCHANGE_ONLY
br_123_4,123,4,EXCHANGE_ONLY
br_124_3,124,3,EXCHANGE_ONLY
br_124_4,124,4,EXCHANGE_ONLY
br_125_0,125,0,EXCHANGE_ONLY
br_125_1,125,1,EXCHANGE_ONLY
br_125_2,125,2,EXCHANGE_ONLY
br_125_3,125,3,EXCHANGE_ONLY
br_125_4,125,4,EXCHANGE_ONLY
br_126_0,126,0,EXCHANGE_ONLY
br_126_1,126,1,EXCHANGE_ONLY
br_126_2,126,2,EXCHANGE_ONLY
br_126_4,126,4,EXCHANGE_ONLY
br_127_1,127,1,EXCHANGE_ONLY
br_127_3,127,3,EXCHANGE_ONLY
br_128_0,128,0,EXCHANGE_ONLY
br_128_1,128,1,EXCHANGE_ONLY
br_128_2,128,2,EXCHANGE_ONLY
br_128_3,128,3,EXCHANGE_ONLY
br_128_4,128,4,EXCHANGE_ONLY
br_129_0,129,0,EXCHANGE_ONLY
br_129_2,129,2,EXCHANGE_ONLY
br_129_3,129,3,EXCHANGE_ONLY
br_129_4,129,4,EXCHANGE_ONLY
br_130_0,130,0,EXCHANGE_ONLY
br_130_1,130,1,EXCHANGE_ONLY
br_130_3,130,3,EXCHANGE_ONLY
br_130_4,130,4,EXCHANGE_ONLY
br_131_0,131,0,EXCHANGE_ONLY
br_131_3,131,3,EXCHANGE_ONLY
br_131_4,131,4,EXCHANGE_ONLY
br_132_2,132,2,EXCHANGE_ONLY
br_132_4,132,4,EXCHANGE_ONLY
br_133_0,133,0,EXCHANGE_ONLY
br_133_1,133,1,EXCHANGE_ONLY
br_133_2,133,2,EXCHANGE_ONLY
br_133_3,133,3,EXCHANGE_ONLY
br_133_4,133,4,EXCHANGE_ONLY
br_134_2,134,2,EXCHANGE_ONLY
br_134_4,134,4,EXCHANGE_ONLY
br_135_0,135,0,EXCHANGE_ONLY
br_135_1,135,1,EXCHANGE_ONLY
br_135_2,135,2,EXCHANGE_ONLY
br_135_3,135,3,EXCHANGE_ONLY
br_136_0,136,0,EXCHANGE_ONLY
br_136_2,136,2,EXCHANGE_ONLY
br_136_3,136,3,EXCHANGE_ONLY
br_137_0,137,0,EXCHANGE_ONLY
br_137_1,137,1,EXCHANGE_ONLY
br_137_2,137,2,EXCHANGE_ONLY
br_137_4,137,4,EXCHANGE_ONLY
br_138_0,138,0,EXCHANGE_ONLY
br_138_2,138,2,EXCHANGE_ONLY
br_138_3,138,3,EXCHANGE_ONLY
br_139_0,139,0,EXCHANGE_ONLY
br_139_1,139,1,EXCHANGE_ONLY
br_140_0,140,0,EXCHANGE_ONLY
br_140_2,140,2,EXCHANGE_ONLY
br_140_3,140,3,EXCHANGE_ONLY
br_141_0,141,0,EXCHANGE_ONLY
br_141_1,141,1,EXCHANGE_ONLY
br_141_2,141,2,EXCHANGE_ONLY
br_141_3,141,3,EXCHANGE_ONLY
br_141_4,141,4,EXCHANGE_ONLY
br_142_1,142,1,EXCHANGE_ONLY
br_142_4,142,4,EXCHANGE_ONLY
br_143_0,143,0,EXCHANGE_ONLY
br_143_1,143,1,EXCHANGE_ONLY
br_143_2,143,2,EXCHANGE_ONLY
br_143_3,143,3,EXCHANGE_ONLY
br_143_4,143,4,EXCHANGE_ONLY
br_144_0,144,0,EXCHANGE_ONLY
br_144_3,144,3,EXCHANGE_ONLY
br_145_0,145,0,EXCHANGE_ONLY
br_145_1,145,1,EXCHANGE_ONLY
br_145_2,145,2,EXCHANGE_ONLY
br_145_3,145,3,EXCHANGE_ONLY
br_145_4,145,4,EXCHANGE_ONLY
br_146_1,146,1,EXCHANGE_ONLY
br_146_3,146,3,EXCHANGE_ONLY
br_146_4,146,4,EXCHANGE_ONLY
br_147_0,147,0,EXCHANGE_ONLY
br_147_1,147,1,EXCHANGE_ONLY
br_148_2,148,2,EXCHANGE_ONLY
br_148_4,148,4,EXCHANGE_ONLY
br_149_1,149,1,EXCHANGE_ONLY
br_149_2,149,2,EXCHANGE_ONLY
br_149_3,149,3,EXCHANGE_ONLY
br_149_4,149,4,EXCHANGE_ONLY
br_150_0,150,0,EXCHANGE_ONLY
br_150_1,150,1,EXCHANGE_ONLY
br_150_2,150,2,EXCHANGE_ONLY
br_150_4,150,4,EXCHANGE_ONLY
br_151_2,151,2,EXCHANGE_ONLY
br_151_3,151,3,EXCHANGE_ONLY
br_151_4,151,4,EXCHANGE_ONLY
br_152_1,152,1,EXCHANGE_ONLY
br_152_2,152,2,EXCHANGE_ONLY
br_152_3,152,3,EXCHANGE_ONLY
br_153_0,153,0,EXCHANGE_ONLY
br_153_1,153,1,EXCHANGE_ONLY
br_153_2,153,2,EXCHANGE_ONLY
br_153_3,153,3,EXCHANGE_ONLY
br_154_0,154,0,EXCHANGE_ONLY
br_154_3,154,3,EXCHANGE_ONLY
br_154_4,154,4,EXCHANGE_ONLY
br_155_0,155,0,EXCHANGE_ONLY
br_155_1,155,1,EXCHANGE_ONLY
br_155_2,155,2,EXCHANGE_ONLY
br_155_4,155,4,EXCHANGE_ONLY
br_156_1,156,1,EXCHANGE_ONLY
br_156_4,156,4,EXCHANGE_ONLY
br_157_0,157,0,EXCHANGE_ONLY
br_157_1,157,1,EXCHANGE_ONLY
br_157_2,157,2,EXCHANGE_ONLY
br_157_3,157,3,EXCHANGE_ONLY
br_157_4,157,4,EXCHANGE_ONLY
br_158_0,158,0,EXCHANGE_ONLY
br_158_2,158,2,EXCHANGE_ONLY
br_158_3,158,3,EXCHANGE_ONLY
br_159_0,159,0,EXCHANGE_ONLY
br_159_2,159,2,EXCHANGE_ONLY
br_159_3,159,3,EXCHANGE_ONLY
