id1,id2,fixed_cost,variable_cost
3,10,1906.567596,38.131352
3,11,2930.443652,58.608873
3,12,524.404424,10.488088
3,13,2804.460732,56.089215
3,14,4747.104381,94.942088
3,15,4281.062952,85.621259
3,16,3245.381334,64.907627
3,17,2155.806114,43.116122
3,18,2728.55273,54.571055
3,19,766.485486,15.32971
3,20,4468.221123,89.364422
3,21,2885.307609,57.706152
3,22,3451.811119,69.036222
3,23,2001.874122,40.037482
3,24,2442.334948,48.846699
3,25,2062.159063,41.243181
3,26,722.841615,14.456832
3,27,4138.538389,82.770768
3,28,3000.833218,60.016664
3,29,3900.640973,78.012819
3,30,1753.567792,35.071356
3,31,5232.829063,104.656581
3,32,1519.045753,30.380915
3,33,1750.0,35.0
3,34,2704.625667,54.092513
3,35,1254.99004,25.099801
3,36,1376.58999,27.5318
3,37,2850.877058,57.017541
3,38,3471.671067,69.433421
3,39,801.560977,16.03122
3,40,902.773504,18.05547
3,41,1978.635894,39.572718
3,42,3040.559159,60.811183
3,43,2511.473671,50.229473
3,44,2568.073208,51.361464
3,45,2508.485599,50.169712
3,46,2640.549185,52.810984
3,47,2909.896905,58.197938
3,48,1217.579566,24.351591
3,49,3153.965758,63.079315
3,50,3200.781155,64.015623
4,4,50.0,1.0
4,5,2377.498686,47.549974
4,6,2860.506948,57.210139
4,7,1217.579566,24.351591
4,8,212.132034,4.242641
4,9,3182.373328,63.647467
4,10,3124.49996,62.489999
4,11,1266.885946,25.337719
4,12,2508.485599,50.169712
4,13,1614.775526,32.295511
4,14,3256.148031,65.122961
4,15,2074.849392,41.496988
4,16,2228.227996,44.56456
4,17,651.920241,13.038405
4,18,1304.798835,26.095977
4,19,2618.205492,52.36411
4,20,2302.715788,46.054316
4,21,876.070773,17.521415
4,22,1432.654878,28.653098
4,23,2234.949664,44.698993
4,24,1393.735986,27.87472
4,25,393.700394,7.874008
4,26,1753.567792,35.071356
4,27,2761.340254,55.226805
4,28,923.309266,18.466185
4,29,1835.07493,36.701499
4,30,2574.393132,51.487863
4,31,3121.698256,62.433965
4,32,1948.075974,38.961519
4,33,2359.025222,47.180504
4,34,653.834842,13.076697
4,35,986.154146,19.723083
4,36,2476.388499,49.52777
4,37,651.920241,13.038405
4,38,1856.071119,37.121422
4,39,1440.486029,28.809721
4,40,1527.252435,30.545049
4,41,2761.792896,55.235858
4,42,1981.792118,39.635842
4,43,1953.202498,39.06405
4,44,450.0,9.0
4,45,784.219357,15.684387
4,46,2171.405075,43.428102
4,47,1570.031847,31.400637
4,48,2072.438178,41.448764
4,49,1978.635894,39.572718
4,50,2377.498686,47.549974
5,5,50.0,1.0
5,6,2961.840644,59.236813
5,7,3523.137806,70.462756
5,8,2384.323804,47.686476
5,9,1651.514456,33.030289
5,10,5243.329095,104.866582
5,11,2198.863343,43.977267
5,12,4870.574915,97.411498
5,13,2836.811591,56.736232
5,14,3002.08261,60.041652
5,15,308.2207,6.164414
5,16,3095.965116,61.919302
5,17,2618.205492,52.36411
5,18,2500.49995,50.009999
5,19,4958.326331,99.166527
5,20,701.783442,14.035669
5,21,1856.744463,37.134889
5,22,1562.849961,31.256999
5,23,4089.621009,81.79242
5,24,2886.607005,57.73214
5,25,2568.073208,51.361464
5,26,4081.053785,81.621076
5,27,2935.132024,58.70264
5,28,1703.672504,34.07345
5,29,1275.735082,25.514702
5,30,4596.466034,91.929321
5,31,1226.784415,24.535688
5,32,4015.594601,80.311892
5,33,4400.568145,88.011363
5,34,1991.858429,39.837169
5,35,3352.983746,67.059675
5,36,4665.029475,93.300589
5,37,1736.375535,34.727511
5,38,2205.6745,44.11349
5,39,3812.479508,76.24959
5,40,3862.965182,77.259304
5,41,4771.530153,95.430603
5,42,2974.474744,59.489495
5,43,3502.142202,70.042844
5,44,2062.159063,41.243181
5,45,2344.141634,46.882833
5,46,3593.744565,71.874891
5,47,2663.64412,53.272882
5,48,4251.470334,85.029407
5,49,2926.602125,58.532043
5,50,3361.919095,67.238382
6,6,50.0,1.0
6,7,3829.1644,76.583288
6,8,3052.048492,61.04097
6,9,4583.393939,91.667879
6,10,3701.688804,74.033776
6,11,3854.218468,77.084369
6,12,4206.245357,84.124907
6,13,1458.595215,29.171904
6,14,512.347538,10.246951
6,15,2866.18213,57.323643
6,16,4945.199693,98.903994
6,17,2369.599122,47.391982
6,18,4025.232913,80.504658
6,19,4135.819145,82.716383
6,20,2280.898946,45.617979
6,21,3296.589146,65.931783
6,22,1747.140521,34.94281
6,23,5062.114183,101.242284
6,24,4219.30089,84.386018
6,25,3250.384593,65.007692
6,26,4202.975137,84.059503
6,27,122.474487,2.44949
6,28,3195.700236,63.914005
6,29,1751.427989,35.02856
6,30,5311.073338,106.221467
6,31,4187.481343,83.749627
6,32,4703.721931,94.074439
6,33,2965.636525,59.312731
6,34,2264.398375,45.287967
6,35,3220.636583,64.412732
6,36,3436.931771,68.738635
6,37,2777.588882,55.551778
6,38,4286.60705,85.732141
6,39,3541.89215,70.837843
6,40,3354.474624,67.089492
6,41,3150.793551,63.015871
6,42,4718.845198,94.376904
6,43,1834.393633,36.687873
6,44,2470.323865,49.406477
6,45,2094.039159,41.880783
6,46,5020.458146,100.409163
6,47,1391.042774,27.820855
6,48,4724.933862,94.498677
6,49,1097.72492,21.954498
6,50,5143.199393,102.863988
7,7,50.0,1.0
7,8,1151.086443,23.021729
7,9,4013.415005,80.2683
7,10,2720.753572,54.415071
7,11,1750.71414,35.014283
7,12,1628.649747,32.572995
7,13,2405.722345,48.114447
7,14,4280.478945,85.609579
7,15,3219.472006,64.38944
7,16,2173.706512,43.47413
7,17,1471.393897,29.427878
7,18,1556.438242,31.128765
7,19,1820.714146,36.414283
7,20,3513.189434,70.263789
7,21,1739.971264,34.799425
7,22,2625.357119,52.507142
7,23,1347.219359,26.944387
7,24,1304.798835,26.095977
7,25,956.556323,19.131126
7,26,561.248608,11.224972
7,27,3720.886991,74.41774
7,28,1868.823159,37.376463
7,29,3044.256888,60.885138
7,30,1485.765796,29.715316
7,31,4077.376608,81.547532
7,32,902.773504,18.05547
7,33,2201.13607,44.022721
7,34,1835.07493,36.701499
7,35,672.681202,13.453624
7,36,2062.159063,41.243181
7,37,1801.388353,36.027767
7,38,2298.912787,45.978256
7,39,717.635005,14.3527
7,40,1006.23059,20.124612
7,41,2562.713406,51.254268
7,42,1946.150046,38.923001
7,43,2415.574466,48.311489
7,44,1650.0,33.0
7,45,1793.042108,35.860842
7,46,1707.337108,34.146742
7,47,2442.334948,48.846699
7,48,902.773504,18.05547
7,49,2795.53215,55.910643
7,50,2184.605227,43.692105
8,8,50.0,1.0
8,9,3081.395788,61.627916
8,10,3250.384593,65.007692
8,11,1080.509139,21.610183
8,12,2550.490149,51.009803
8,13,1820.714146,36.414283
8,14,3438.749773,68.774995
8,15,2080.264406,41.605288
8,16,2022.992832,40.459857
8,17,852.936105,17.058722
8,18,1102.270384,22.045408
8,19,2677.218706,53.544374
8,20,2369.599122,47.391982
8,21,744.983221,14.899664
8,22,1570.031847,31.400637
8,23,2070.627924,41.412558
8,24,1189.537725,23.790755
8,25,229.128785,4.582576
8,26,1703.672504,34.07345
8,27,2954.234249,59.084685
8,28,821.583836,16.431677
8,29,1950.64092,39.012818
8,30,2438.237068,48.764741
8,31,3053.276928,61.065539
8,32,1813.146436,36.262929
8,33,2506.491572,50.129831
8,34,815.475322,16.309506
8,35,1041.633333,20.832667
8,36,2593.260496,51.86521
8,37,653.834842,13.076697
8,38,1677.050983,33.54102
8,39,1477.32867,29.546573
8,40,1601.561738,32.031235
8,41,2909.467305,58.189346
8,42,1776.231967,35.524639
8,43,2151.162476,43.02325
8,44,604.152299,12.083046
8,45,986.154146,19.723083
8,46,1972.941966,39.458839
8,47,1774.1195,35.48239
8,48,1965.324401,39.306488
8,49,2183.460556,43.669211
8,50,2171.405075,43.428102
9,9,50.0,1.0
9,10,6299.801584,125.996032
9,11,2281.446909,45.628938
9,12,5591.734972,111.834699
9,13,4205.05648,84.10113
9,14,4650.537603,93.010752
9,15,1719.011344,34.380227
9,16,2600.961361,52.019227
9,17,3670.830969,73.416619
9,18,2535.251467,50.705029
9,19,5740.644563,114.812891
9,20,2351.063589,47.021272
9,21,2343.608329,46.872167
9,22,3004.579838,60.091597
9,23,4030.508653,80.610173
9,24,2909.896905,58.197938
9,25,3170.961999,63.41924
9,26,4541.475531,90.829511
9,27,4546.977018,90.93954
9,28,2264.398375,45.287967
9,29,2844.731973,56.894639
9,30,4610.043384,92.200868
9,31,543.139025,10.86278
9,32,4158.725766,83.174515
9,33,5505.90592,110.118118
9,34,3106.847277,62.136946
9,35,4116.734142,82.334683
9,36,5657.517123,113.150342
9,37,2593.260496,51.86521
9,38,1856.071119,37.121422
9,39,4530.452516,90.60905
9,40,4680.54484,93.610897
9,41,5903.600596,118.072012
9,42,2617.728023,52.35456
9,43,4813.00322,96.260064
9,44,3070.423424,61.408468
9,45,3509.273429,70.185469
9,46,3318.885355,66.377707
9,47,4051.542916,81.030858
9,48,4477.164281,89.543286
9,49,4383.491759,87.669835
9,50,2850.877058,57.017541
10,10,50.0,1.0
10,11,4262.041764,85.240835
10,12,1432.654878,28.653098
10,13,2593.74247,51.874849
10,14,4200.297609,84.005952
10,15,4970.412458,99.408249
10,16,4887.228253,97.744565
10,17,2658.006772,53.160135
10,18,4159.627387,83.192548
10,19,1189.537725,23.790755
10,20,4876.730462,97.534609
10,21,3990.927211,79.818544
10,22,3759.321747,75.186435
10,23,3861.994303,77.239886
10,24,3992.806031,79.856121
10,25,3217.918582,64.358372
10,26,2512.966375,50.259327
10,27,3603.470549,72.069411
10,28,4046.294601,80.925892
10,29,4181.80583,83.636117
10,30,3658.893275,73.177866
10,31,6192.33397,123.846679
10,32,3363.777638,67.275553
10,33,851.469318,17.029386
10,34,3272.231654,65.444633
10,35,2283.090011,45.6618
10,36,672.681202,13.453624
10,37,3712.815643,74.256313
10,38,4862.612467,97.252249
10,39,2008.730943,40.174619
10,40,1747.140521,34.94281
10,41,554.526825,11.090537
10,42,4652.687395,93.053748
10,43,1953.202498,39.06405
10,44,3256.148031,65.122961
10,45,2900.861941,58.017239
10,46,4403.975477,88.07951
10,47,2768.57364,55.371473
10,48,3100.806347,62.016127
10,49,2755.902756,55.118055
10,50,4904.334817,98.086696
11,11,50.0,1.0
11,12,3363.777638,67.275553
11,13,2811.583184,56.231664
11,14,4162.331078,83.246622
11,15,1931.967909,38.639358
11,16,1098.863049,21.977261
11,17,1911.151485,38.22303
11,18,308.2207,6.164414
11,19,3535.887442,70.717749
11,20,2496.998198,49.939964
11,21,561.248608,11.224972
11,22,2152.905014,43.0581
11,23,1911.151485,38.22303
11,24,703.562364,14.071247
11,25,1052.378259,21.047565
11,26,2264.398375,45.287967
11,27,3769.946949,75.398939
11,28,681.909085,13.638182
11,29,2375.920874,47.518417
11,30,2450.510151,49.010203
11,31,2414.021541,48.280431
11,32,1924.18814,38.483763
11,33,3559.143155,71.182863
11,34,1638.596961,32.771939
11,35,1983.683442,39.673669
11,36,3593.744565,71.874891
11,37,1078.192933,21.563859
11,38,606.217783,12.124356
11,39,2338.26859,46.765372
11,40,2540.669203,50.813384
11,41,3960.42927,79.208585
11,42,891.627725,17.832555
11,43,3214.420632,64.288413
11,44,1464.581852,29.291637
11,45,1956.399755,39.127995
11,46,1409.787218,28.195744
11,47,2729.926739,54.598535
11,48,2219.797288,44.395946
11,49,3140.461749,62.809235
11,50,1320.984481,26.41969
12,12,50.0,1.0
12,13,2804.906416,56.098128
12,14,4713.013898,94.260278
12,15,4571.104899,91.422098
12,16,3747.66594,74.953319
12,17,2327.015256,46.540305
12,18,3183.158808,63.663176
12,19,254.950976,5.09902
12,20,4687.483333,93.749667
12,21,3259.984663,65.199693
12,22,3622.499137,72.449983
12,23,2522.895162,50.457903
12,24,2921.044334,58.420887
12,25,2427.962108,48.559242
12,26,1230.853363,24.617067
12,27,4095.729483,81.91459
12,28,3361.919095,67.238382
12,29,4075.230055,81.504601
12,30,2251.110837,45.022217
12,31,5600.446411,112.008928
12,32,2040.833163,40.816663
12,33,1450.861813,29.017236
12,34,2923.610781,58.472216
12,35,1523.975065,30.479501
12,36,1001.24922,20.024984
12,37,3158.322339,63.166447
12,38,3924.920381,78.498408
12,39,1074.709263,21.494185
12,40,1021.028893,20.420578
12,41,1596.08897,31.921779
12,42,3536.594407,70.731888
12,43,2396.872963,47.937459
12,44,2816.469421,56.329388
12,45,2667.395734,53.347915
12,46,3158.322339,63.166447
12,47,2935.132024,58.70264
12,48,1736.375535,34.727511
12,49,3118.493226,62.369865
12,50,3712.478956,74.249579
13,13,50.0,1.0
13,14,1946.150046,38.923001
13,15,2610.555496,52.21111
13,16,3834.709898,76.694198
13,17,1007.472084,20.149442
13,18,2903.015673,58.060313
13,19,2766.767066,55.335341
13,20,2351.063589,47.021272
13,21,2300.543414,46.010868
13,22,1275.735082,25.514702
13,23,3691.205765,73.824115
13,24,3004.579838,60.091597
13,25,1978.635894,39.572718
13,26,2750.454508,55.00909
13,27,1347.219359,26.944387
13,28,2255.548714,45.110974
13,29,1640.883908,32.817678
13,30,3890.051414,77.801028
13,31,3954.111784,79.082236
13,32,3297.72649,65.95453
13,33,1759.261209,35.185224
13,34,1205.197079,24.103942
13,35,1774.1195,35.48239
13,36,2165.063509,43.30127
13,37,1806.9311,36.138622
13,38,3350.373114,67.007462
13,39,2084.466359,41.689327
13,40,1904.599695,38.091994
13,41,2062.159063,41.243181
13,42,3590.612761,71.812255
13,43,681.909085,13.638182
13,44,1351.850583,27.037012
13,45,857.32141,17.146428
13,46,3762.313118,75.246262
13,47,187.082869,3.741657
13,48,3290.136775,65.802736
13,49,393.700394,7.874008
13,50,3990.927211,79.818544
14,14,50.0,1.0
14,15,2957.194617,59.143892
14,16,5259.752846,105.195057
14,17,2811.583184,56.231664
14,18,4356.891093,87.137822
14,19,4644.889665,92.897793
14,20,2302.715788,46.054316
14,21,3603.81742,72.076348
14,22,2013.082214,40.261644
14,23,5480.419692,109.608394
14,24,4580.66589,91.613318
14,25,3646.230931,72.924619
14,26,4674.933155,93.498663
14,27,620.483682,12.409674
14,28,3488.911005,69.77822
14,29,1904.599695,38.091994
14,30,5755.649399,115.112988
14,31,4214.854683,84.297094
14,32,5141.497836,102.829957
14,33,3473.470887,69.469418
14,34,2632.014438,52.640289
14,35,3689.512163,73.790243
14,36,3946.200704,78.924014
14,37,3095.965116,61.919302
14,38,4550.274717,91.005494
14,39,4026.785318,80.535706
14,40,3848.70108,76.974022
14,41,3650.684867,73.013697
14,42,5042.56879,100.851376
14,43,2344.141634,46.882833
14,44,2842.973795,56.859476
14,45,2512.966375,50.259327
14,46,5390.26901,107.80538
14,47,1861.451047,37.229021
14,48,5180.250959,103.605019
14,49,1598.436736,31.968735
14,50,5471.060226,109.421205
15,15,50.0,1.0
15,16,2871.846096,57.436922
15,17,2332.916629,46.658333
15,18,2230.470802,44.609416
15,19,4661.812952,93.236259
15,20,717.635005,14.3527
15,21,1563.649577,31.272992
15,22,1347.219359,26.944387
15,23,3808.214805,76.164296
15,24,2610.555496,52.21111
15,25,2264.398375,45.287967
15,26,3777.234438,75.544689
15,27,2828.869032,56.577381
15,28,1408.90028,28.178006
15,29,1129.158979,22.58318
15,30,4307.551509,86.15103
15,31,1366.565037,27.331301
15,32,3721.894679,74.437894
15,33,4131.283094,82.625662
15,34,1707.337108,34.146742
15,35,3052.048492,61.04097
15,36,4383.491759,87.669835
15,37,1432.654878,28.653098
15,38,1991.858429,39.837169
15,39,3511.053973,70.221079
15,40,3565.809866,71.316197
15,41,4507.216436,90.144329
15,42,2735.872804,54.717456
15,43,3265.348373,65.306967
15,44,1767.766953,35.355339
15,45,2070.627924,41.412558
15,46,3335.790761,66.715815
15,47,2441.823089,48.836462
15,48,3953.16329,79.063266
15,49,2729.926739,54.598535
15,50,3134.485604,62.689712
16,16,50.0,1.0
16,17,2871.846096,57.436922
16,18,935.414347,18.708287
16,19,3963.268853,79.265377
16,20,3509.273429,70.185469
16,21,1656.804153,33.136083
16,22,3250.384593,65.007692
16,23,1545.153714,30.903074
16,24,913.783344,18.275667
16,25,1903.286631,38.065733
16,26,2524.381112,50.487622
16,27,4858.754985,97.1751
16,28,1776.231967,35.524639
16,29,3460.491295,69.209826
16,30,2124.852936,42.497059
16,31,2927.883194,58.557664
16,32,1840.516232,36.810325
16,33,4295.637322,85.912746
16,34,2704.625667,54.092513
16,35,2658.006772,53.160135
16,36,4221.966367,84.439327
16,37,2169.677395,43.393548
16,38,895.823643,17.916473
16,39,2879.67012,57.593402
16,40,3147.220996,62.94442
16,41,4681.34596,93.626919
16,42,254.950976,5.09902
16,43,4157.82395,83.156479
16,44,2514.955268,50.299105
16,45,2983.70575,59.674115
16,46,763.216876,15.264338
16,47,3771.935843,75.438717
16,48,2193.741097,43.874822
16,49,4184.196458,83.683929
16,50,273.861279,5.477226
17,17,50.0,1.0
17,18,1953.202498,39.06405
17,19,2377.498686,47.549974
17,20,2365.375235,47.307505
17,21,1471.393897,29.427878
17,22,1301.921657,26.038433
17,23,2702.313823,54.046276
17,24,2013.703057,40.274061
17,25,983.615779,19.672316
17,26,1904.599695,38.091994
17,27,2263.29406,45.265881
17,28,1478.17455,29.563491
17,29,1753.567792,35.071356
17,30,2945.335295,58.906706
17,31,3536.594407,70.731888
17,32,2335.058886,46.701178
17,33,1840.516232,36.810325
17,34,628.490254,12.569805
17,35,935.414347,18.708287
17,36,2053.046517,41.06093
17,37,1082.820391,21.656408
17,38,2491.485501,49.82971
17,39,1359.227722,27.184554
17,40,1309.580085,26.191602
17,41,2234.949664,44.698993
17,42,2623.928353,52.478567
17,43,1304.798835,26.095977
17,44,604.152299,12.083046
17,45,357.071421,7.141428
17,46,2758.169683,55.163394
17,47,1001.24922,20.024984
17,48,2372.235233,47.444705
17,49,1390.143877,27.802878
17,50,3010.813843,60.216277
18,18,50.0,1.0
18,19,3368.233959,67.364679
18,20,2778.938646,55.578773
18,21,779.422863,15.588457
18,22,2360.614327,47.212287
18,23,1607.793519,32.15587
18,24,403.112887,8.062258
18,25,1012.422837,20.248457
18,26,2040.833163,40.816663
18,27,3936.368885,78.727378
18,28,923.309266,18.466185
18,29,2616.772822,52.335456
18,30,2151.162476,43.02325
18,31,2697.220792,53.944416
18,32,1638.596961,32.771939
18,33,3494.996423,69.899928
18,34,1774.1195,35.48239
18,35,1879.494613,37.589892
18,36,3488.911005,69.77822
18,37,1262.933094,25.258662
18,38,744.983221,14.899664
18,39,2192.031022,43.84062
18,40,2419.194081,48.383882
18,41,3891.978931,77.839579
18,42,698.212002,13.96424
18,43,3250.384593,65.007692
18,44,1581.929202,31.638584
18,45,2050.609665,41.012193
18,46,1124.722188,22.494444
18,47,2838.133189,56.762664
18,48,1945.507646,38.910153
18,49,3250.384593,65.007692
18,50,1119.151464,22.383029
19,19,50.0,1.0
19,20,4741.835088,94.836702
19,21,3400.735215,68.014704
19,22,3658.551626,73.171033
19,23,2766.315239,55.326305
19,24,3121.698256,62.433965
19,25,2570.505787,51.410116
19,26,1458.595215,29.171904
19,27,4026.474885,80.529498
19,28,3494.996423,69.899928
19,29,4110.352783,82.207056
19,30,2500.9998,50.019996
19,31,5729.528776,114.590576
19,32,2280.898946,45.617979
19,33,1291.317157,25.826343
19,34,2989.147036,59.782941
19,35,1638.596961,32.771939
19,36,815.475322,16.309506
19,37,3265.348373,65.306967
19,38,4107.006209,82.140124
19,39,1211.404144,24.228083
19,40,1097.72492,21.954498
19,41,1391.042774,27.820855
19,42,3747.66594,74.953319
19,43,2309.220648,46.184413
19,44,2897.412639,57.948253
19,45,2706.935537,54.138711
19,46,3389.321466,67.786429
19,47,2907.318352,58.146367
19,48,1981.792118,39.635842
19,49,3059.820256,61.196405
19,50,3936.368885,78.727378
20,20,50.0,1.0
20,21,2036.541185,40.730824
20,22,1119.151464,22.383029
20,23,4290.104894,85.802098
20,24,3130.894441,62.617889
20,25,2581.666129,51.633323
20,26,4055.243519,81.10487
20,27,2261.636576,45.232732
20,28,1879.494613,37.589892
20,29,712.390342,14.247807
20,30,4746.31436,94.926287
20,31,1917.028951,38.340579
20,32,4135.819145,82.716383
20,33,4026.785318,80.535706
20,34,1768.473918,35.369478
20,35,3214.420632,64.288413
20,36,4346.550356,86.931007
20,37,1736.375535,34.727511
20,38,2652.357442,53.047149
20,39,3672.192805,73.443856
20,40,3667.764987,73.3553
20,41,4373.499743,87.469995
20,42,3350.746186,67.014924
20,43,3030.676492,60.61353
20,44,1903.286631,38.065733
20,45,2040.833163,40.816663
20,46,3901.922603,78.038452
20,47,2171.405075,43.428102
20,48,4324.927745,86.498555
20,49,2371.708245,47.434165
20,50,3764.638097,75.292762
21,21,50.0,1.0
21,22,1596.08897,31.921779
21,23,2261.636576,45.232732
21,24,1098.863049,21.977261
21,25,833.6666,16.673332
21,26,2294.558781,45.891176
21,27,3213.253803,64.265076
21,28,165.83124,3.316625
21,29,1839.157416,36.783148
21,30,2746.361229,54.927225
21,31,2348.403713,46.968074
21,32,2159.861107,43.197222
21,33,3233.419243,64.668385
21,34,1105.667219,22.113344
21,35,1774.1195,35.48239
21,36,3335.790761,66.715815
21,37,524.404424,10.488088
21,38,1051.189802,21.023796
21,39,2192.031022,43.84062
21,40,2338.26859,46.765372
21,41,3636.275567,72.725511
21,42,1443.086969,28.861739
21,43,2755.902756,55.118055
21,44,952.627944,19.052559
21,45,1454.303957,29.086079
21,46,1890.76704,37.815341
21,47,2205.6745,44.11349
21,48,2401.041441,48.020829
21,49,2612.470096,52.249402
21,50,1872.83208,37.456642
22,22,50.0,1.0
22,23,3633.868462,72.677369
22,24,2617.728023,52.35456
22,25,1793.042108,35.860842
22,26,3129.696471,62.593929
22,27,1677.796174,33.555923
22,28,1477.32867,29.546573
22,29,455.521679,9.110434
22,30,4003.436024,80.06872
22,31,2706.473721,54.129474
22,32,3377.128958,67.542579
22,33,2909.467305,58.189346
22,34,792.148976,15.84298
22,35,2209.637979,44.19276
22,36,3231.485726,64.629715
22,37,1102.270384,22.045408
22,38,2546.566316,50.931326
22,39,2652.357442,53.047149
22,40,2608.160271,52.163205
22,41,3259.984663,65.199693
22,42,3037.680036,60.753601
22,43,1945.507646,38.910153
22,44,986.154146,19.723083
22,45,956.556323,19.131126
22,46,3431.471987,68.62944
22,47,1102.270384,22.045408
22,48,3500.714213,70.014284
22,49,1387.443693,27.748874
22,50,3467.34769,69.346954
23,23,50.0,1.0
23,24,1210.371844,24.207437
23,25,1851.350858,37.027017
23,26,1351.850583,27.037012
23,27,4958.074223,99.161484
23,28,2419.710727,48.394215
23,29,3988.107321,79.762146
23,30,587.367006,11.74734
23,31,4264.680527,85.293611
23,32,502.493781,10.049876
23,33,3479.583308,69.591666
23,34,2881.83969,57.636794
23,35,2016.184515,40.32369
23,36,3250.384593,65.007692
23,37,2594.706149,51.894123
23,38,2178.875857,43.577517
23,39,1981.792118,39.635842
23,40,2285.82589,45.716518
23,41,3808.543029,76.170861
23,42,1440.486029,28.809721
23,43,3757.991485,75.15983
23,44,2671.142078,53.422842
23,45,2971.110903,59.422218
23,46,792.148976,15.84298
23,47,3701.688804,74.033776
23,48,792.148976,15.84298
23,49,4080.747481,81.61495
23,50,1391.042774,27.820855
24,24,50.0,1.0
24,25,1031.988372,20.639767
24,26,1733.493582,34.669872
24,27,4124.924242,82.498485
24,28,1253.99362,25.079872
24,29,2913.331426,58.266629
24,30,1751.427989,35.02856
24,31,3091.116303,61.822326
24,32,1250.9996,25.019992
24,33,3384.5236,67.690472
24,34,1956.399755,39.127995
24,35,1747.140521,34.94281
24,36,3324.530042,66.490601
24,37,1521.512405,30.430248
24,38,1074.709263,21.494185
24,39,1991.230775,39.824616
24,40,2247.776679,44.955534
24,41,3771.935843,75.438717
24,42,668.954408,13.379088
24,43,3274.904579,65.498092
24,44,1750.0,35.0
24,45,2173.706512,43.47413
24,46,815.475322,16.309506
24,47,2962.262649,59.245253
24,48,1570.031847,31.400637
24,49,3371.201566,67.424031
24,50,1006.23059,20.124612
25,25,50.0,1.0
25,26,1514.100393,30.282008
25,27,3150.793551,63.015871
25,28,940.744386,18.814888
25,29,2173.706512,43.47413
25,30,2214.723459,44.294469
25,31,3176.869528,63.537391
25,32,1589.81131,31.796226
25,33,2508.485599,50.169712
25,34,1031.988372,20.639767
25,35,956.556323,19.131126
25,36,2552.449804,51.048996
25,37,852.936105,17.058722
25,38,1656.049516,33.12099
25,39,1361.065759,27.221315
25,40,1521.512405,30.430248
25,41,2909.467305,58.189346
25,42,1653.783541,33.075671
25,43,2255.548714,45.110974
