requirement_id,operation_id,station_id,coefficient
0,33,2,2.0
0,34,2,2.0
0,35,2,2.0
0,36,2,2.0
0,37,2,2.0
0,38,2,2.0
0,39,2,2.0
0,40,2,2.0
0,41,2,2.0
0,42,2,2.0
0,43,2,2.0
0,44,2,2.0
0,45,2,2.0
0,46,2,2.0
0,47,2,2.0
0,48,2,2.0
0,49,2,2.0
0,50,2,2.0
0,51,2,2.0
0,52,2,2.0
0,53,2,2.0
0,54,2,2.0
0,55,2,2.0
0,56,2,2.0
0,57,2,2.0
0,58,2,2.0
0,59,2,6.0
0,60,2,2.0
0,61,2,2.0
0,62,2,2.0
0,63,2,2.0
0,64,2,2.0
0,65,2,2.0
0,66,2,2.0
0,67,2,2.0
0,68,2,2.0
0,69,2,2.0
0,70,2,2.0
0,71,2,2.0
0,72,2,2.0
0,73,2,2.0
0,74,2,2.0
0,75,2,2.0
0,76,2,2.0
0,77,2,2.0
0,78,2,2.0
0,79,2,2.0
0,80,2,2.0
0,81,2,2.0
0,82,2,2.0
0,83,2,2.0
0,84,2,2.0
0,85,2,2.0
0,86,2,2.0
0,87,2,2.0
0,88,2,2.0
0,89,2,2.0
0,90,2,2.0
0,91,2,2.0
0,92,2,2.0
0,93,2,2.0
0,94,2,2.0
0,95,2,6.0
0,96,2,6.0
0,97,2,2.0
0,98,2,2.0
0,99,2,2.0
0,100,2,2.0
0,101,2,2.0
0,102,2,2.0
0,103,2,6.0
0,104,2,6.0
0,109,2,6.0
0,110,2,2.0
0,111,2,2.0
0,112,2,2.0
0,113,2,2.0
0,114,2,2.0
0,115,2,2.0
0,116,2,2.0
0,117,2,2.0
0,118,2,2.0
0,119,2,2.0
0,120,2,2.0
0,121,2,2.0
0,122,2,6.0
0,123,2,2.0
0,124,2,6.0
0,125,2,2.0
0,126,2,6.0
0,127,2,6.0
0,128,2,6.0
0,129,2,6.0
0,131,2,6.0
0,132,2,6.0
0,133,2,2.0
0,134,2,6.0
0,135,2,6.0
0,136,2,6.0
0,137,2,9.0
0,138,2,6.0
0,139,2,2.0
0,140,2,2.0
0,141,2,2.0
0,142,2,2.0
0,143,2,2.0
0,144,2,2.0
0,145,2,2.0
0,146,2,2.0
0,147,2,2.0
0,148,2,2.0
0,149,2,6.0
0,151,2,6.0
0,0,3,2.0
0,1,3,2.0
0,2,3,2.0
0,3,3,2.0
0,4,3,2.0
0,5,3,2.0
0,6,3,2.0
0,7,3,2.0
0,8,3,2.0
0,9,3,2.0
0,10,3,2.0
0,11,3,2.0
0,12,3,2.0
0,13,3,2.0
0,14,3,2.0
0,15,3,2.0
0,16,3,2.0
0,17,3,2.0
0,18,3,2.0
0,19,3,2.0
0,20,3,2.0
0,21,3,2.0
0,22,3,2.0
0,23,3,2.0
0,24,3,2.0
0,25,3,2.0
0,26,3,2.0
0,27,3,2.0
0,28,3,2.0
0,29,3,2.0
0,30,3,2.0
0,31,3,2.0
0,32,3,2.0
0,33,3,2.0
0,34,3,2.0
0,35,3,2.0
0,36,3,2.0
0,37,3,2.0
0,38,3,2.0
0,39,3,2.0
0,40,3,2.0
0,41,3,2.0
0,42,3,2.0
0,43,3,2.0
0,44,3,2.0
0,45,3,2.0
0,46,3,2.0
0,47,3,2.0
0,48,3,2.0
0,49,3,2.0
0,50,3,2.0
0,51,3,2.0
0,52,3,2.0
0,53,3,2.0
0,54,3,2.0
0,55,3,2.0
0,56,3,2.0
0,57,3,2.0
0,58,3,2.0
0,59,3,6.0
0,60,3,2.0
0,61,3,2.0
0,62,3,2.0
0,63,3,2.0
0,64,3,2.0
0,65,3,2.0
0,66,3,2.0
0,67,3,2.0
0,68,3,2.0
0,69,3,2.0
0,70,3,2.0
0,71,3,2.0
0,72,3,2.0
0,73,3,2.0
0,74,3,2.0
0,75,3,2.0
0,76,3,2.0
0,77,3,2.0
0,78,3,2.0
0,79,3,2.0
0,80,3,2.0
0,81,3,2.0
0,82,3,2.0
0,83,3,2.0
0,84,3,2.0
0,85,3,2.0
0,86,3,2.0
0,87,3,2.0
0,88,3,2.0
0,89,3,2.0
0,90,3,2.0
0,91,3,2.0
0,92,3,2.0
0,93,3,2.0
0,94,3,2.0
0,95,3,6.0
0,96,3,6.0
0,97,3,2.0
0,98,3,2.0
0,101,3,2.0
0,102,3,2.0
0,103,3,6.0
0,104,3,6.0
0,109,3,6.0
0,110,3,2.0
0,111,3,2.0
0,112,3,2.0
0,113,3,2.0
0,114,3,2.0
0,115,3,2.0
0,116,3,2.0
0,117,3,2.0
0,118,3,2.0
0,119,3,2.0
0,120,3,2.0
0,121,3,2.0
0,122,3,6.0
0,123,3,2.0
0,124,3,6.0
0,125,3,2.0
0,126,3,6.0
0,127,3,6.0
0,128,3,6.0
0,129,3,6.0
0,131,3,6.0
0,132,3,6.0
0,133,3,2.0
0,134,3,6.0
0,135,3,6.0
0,136,3,6.0
0,137,3,9.0
0,138,3,6.0
0,139,3,2.0
0,140,3,2.0
0,141,3,2.0
0,142,3,2.0
0,143,3,2.0
0,144,3,2.0
0,145,3,2.0
0,146,3,2.0
0,147,3,2.0
0,148,3,2.0
0,149,3,6.0
0,151,3,6.0
1,0,0,2.0
1,2,0,2.0
1,3,0,2.0
1,4,0,2.0
1,5,0,2.0
1,6,0,2.0
1,7,0,2.0
1,8,0,2.0
1,9,0,2.0
1,10,0,2.0
1,11,0,2.0
1,12,0,2.0
1,13,0,2.0
1,14,0,2.0
1,15,0,2.0
1,16,0,2.0
1,17,0,2.0
1,18,0,2.0
1,19,0,2.0
1,20,0,2.0
1,21,0,2.0
1,22,0,2.0
1,24,0,2.0
1,25,0,2.0
1,26,0,2.0
1,27,0,2.0
1,28,0,2.0
1,29,0,2.0
1,30,0,2.0
1,31,0,2.0
1,32,0,2.0
1,33,0,2.0
1,34,0,2.0
1,36,0,2.0
1,37,0,2.0
1,38,0,2.0
1,39,0,2.0
1,40,0,2.0
1,41,0,2.0
1,42,0,2.0
1,43,0,2.0
1,44,0,2.0
1,45,0,2.0
1,46,0,2.0
1,47,0,2.0
1,48,0,2.0
1,50,0,2.0
1,51,0,2.0
1,52,0,2.0
1,53,0,2.0
1,55,0,2.0
1,56,0,2.0
1,57,0,2.0
1,58,0,2.0
1,60,0,2.0
1,61,0,2.0
1,62,0,2.0
1,63,0,2.0
1,64,0,2.0
1,65,0,2.0
1,66,0,2.0
1,67,0,2.0
1,68,0,2.0
1,69,0,2.0
1,70,0,2.0
1,71,0,2.0
1,72,0,2.0
1,73,0,2.0
1,74,0,2.0
1,75,0,2.0
1,76,0,2.0
1,77,0,2.0
1,78,0,2.0
1,79,0,2.0
1,80,0,2.0
1,81,0,2.0
1,82,0,2.0
1,83,0,2.0
1,84,0,2.0
1,85,0,2.0
1,86,0,2.0
1,87,0,2.0
1,88,0,2.0
1,89,0,2.0
1,92,0,2.0
1,93,0,2.0
1,94,0,2.0
1,97,0,2.0
1,99,0,2.0
1,100,0,2.0
1,101,0,2.0
1,102,0,2.0
1,110,0,2.0
1,111,0,2.0
1,113,0,2.0
1,114,0,2.0
1,115,0,2.0
1,118,0,2.0
1,120,0,2.0
1,121,0,2.0
1,123,0,2.0
1,125,0,2.0
1,133,0,2.0
1,136,0,6.0
1,139,0,2.0
1,140,0,2.0
1,142,0,2.0
1,143,0,2.0
1,144,0,2.0
1,145,0,2.0
1,146,0,2.0
1,154,0,2.0
1,155,0,2.0
1,156,0,2.0
1,157,0,2.0
1,158,0,2.0
1,159,0,2.0
1,160,0,2.0
1,161,0,2.0
1,162,0,2.0
1,163,0,2.0
1,165,0,2.0
1,167,0,6.0
1,169,0,6.0
1,170,0,2.0
1,171,0,2.0
1,172,0,2.0
1,0,1,2.0
1,2,1,2.0
1,3,1,2.0
1,4,1,2.0
1,5,1,2.0
1,6,1,2.0
1,7,1,2.0
1,8,1,2.0
1,9,1,2.0
1,10,1,2.0
1,11,1,2.0
1,12,1,2.0
1,13,1,2.0
1,14,1,2.0
1,15,1,2.0
1,16,1,2.0
1,17,1,2.0
1,18,1,2.0
1,19,1,2.0
1,20,1,2.0
1,21,1,2.0
1,22,1,2.0
1,24,1,2.0
1,25,1,2.0
1,26,1,2.0
1,27,1,2.0
1,28,1,2.0
1,29,1,2.0
1,30,1,2.0
1,31,1,2.0
1,32,1,2.0
1,33,1,2.0
1,34,1,2.0
1,36,1,2.0
1,37,1,2.0
1,38,1,2.0
1,39,1,2.0
1,40,1,2.0
1,41,1,2.0
1,42,1,2.0
1,43,1,2.0
1,44,1,2.0
1,45,1,2.0
1,46,1,2.0
1,47,1,2.0
1,48,1,2.0
1,50,1,2.0
1,51,1,2.0
1,52,1,2.0
1,53,1,2.0
1,55,1,2.0
1,56,1,2.0
1,57,1,2.0
1,58,1,2.0
1,60,1,2.0
1,61,1,2.0
1,62,1,2.0
1,63,1,2.0
1,64,1,2.0
1,65,1,2.0
1,66,1,2.0
1,67,1,2.0
1,68,1,2.0
1,69,1,2.0
1,70,1,2.0
1,71,1,2.0
1,72,1,2.0
1,73,1,2.0
1,74,1,2.0
1,75,1,2.0
1,76,1,2.0
1,77,1,2.0
1,78,1,2.0
1,79,1,2.0
1,80,1,2.0
1,81,1,2.0
1,82,1,2.0
1,83,1,2.0
1,84,1,2.0
1,85,1,2.0
1,86,1,2.0
1,87,1,2.0
1,88,1,2.0
1,89,1,2.0
1,92,1,2.0
1,93,1,2.0
1,94,1,2.0
1,97,1,2.0
1,99,1,2.0
1,100,1,2.0
1,101,1,2.0
1,102,1,2.0
1,110,1,2.0
1,111,1,2.0
1,113,1,2.0
1,114,1,2.0
1,115,1,2.0
1,118,1,2.0
1,120,1,2.0
1,121,1,2.0
1,123,1,2.0
1,125,1,2.0
1,133,1,2.0
1,136,1,6.0
1,139,1,2.0
1,140,1,2.0
1,142,1,2.0
1,143,1,2.0
1,144,1,2.0
1,145,1,2.0
1,146,1,2.0
1,154,1,2.0
1,155,1,2.0
1,156,1,2.0
1,157,1,2.0
1,158,1,2.0
1,159,1,2.0
1,160,1,2.0
1,161,1,2.0
1,162,1,2.0
1,163,1,2.0
1,165,1,2.0
1,167,1,6.0
1,169,1,6.0
1,170,1,2.0
1,171,1,2.0
1,172,1,2.0
1,0,2,2.0
1,2,2,2.0
1,3,2,2.0
1,4,2,2.0
1,5,2,2.0
1,6,2,2.0
1,7,2,2.0
1,8,2,2.0
1,9,2,2.0
1,10,2,2.0
1,11,2,2.0
1,12,2,2.0
1,13,2,2.0
1,14,2,2.0
1,15,2,2.0
1,16,2,2.0
1,17,2,2.0
1,18,2,2.0
1,19,2,2.0
1,20,2,2.0
1,21,2,2.0
1,22,2,2.0
1,24,2,2.0
1,25,2,2.0
1,26,2,2.0
1,27,2,2.0
1,28,2,2.0
1,29,2,2.0
1,30,2,2.0
1,31,2,2.0
1,32,2,2.0
1,33,2,2.0
1,34,2,2.0
1,36,2,2.0
1,37,2,2.0
1,38,2,2.0
1,39,2,2.0
1,40,2,2.0
1,41,2,2.0
1,42,2,2.0
1,43,2,2.0
1,44,2,2.0
1,45,2,2.0
1,46,2,2.0
1,47,2,2.0
1,48,2,2.0
1,50,2,2.0
1,51,2,2.0
1,52,2,2.0
1,53,2,2.0
1,55,2,2.0
1,56,2,2.0
1,57,2,2.0
1,58,2,2.0
1,59,2,6.0
1,60,2,2.0
1,61,2,2.0
1,62,2,2.0
1,63,2,2.0
1,64,2,2.0
1,65,2,2.0
1,66,2,2.0
1,67,2,2.0
1,68,2,2.0
1,69,2,2.0
1,70,2,2.0
1,71,2,2.0
1,72,2,2.0
1,73,2,2.0
1,74,2,2.0
1,75,2,2.0
1,76,2,2.0
1,77,2,2.0
1,78,2,2.0
1,79,2,2.0
1,80,2,2.0
1,81,2,2.0
1,82,2,2.0
1,83,2,2.0
1,84,2,2.0
1,85,2,2.0
1,86,2,2.0
1,87,2,2.0
1,88,2,2.0
1,89,2,2.0
1,92,2,2.0
1,93,2,2.0
1,94,2,2.0
1,95,2,6.0
1,96,2,6.0
1,97,2,2.0
1,98,2,2.0
1,99,2,2.0
1,100,2,2.0
1,101,2,2.0
1,102,2,2.0
1,103,2,6.0
1,104,2,6.0
1,109,2,6.0
1,110,2,2.0
1,111,2,2.0
1,113,2,2.0
1,114,2,2.0
1,115,2,2.0
1,118,2,2.0
1,120,2,2.0
1,121,2,2.0
1,122,2,6.0
1,123,2,2.0
1,124,2,6.0
1,125,2,2.0
1,126,2,6.0
1,128,2,6.0
1,129,2,6.0
1,132,2,6.0
1,133,2,2.0
1,135,2,6.0
1,136,2,6.0
1,137,2,9.0
1,138,2,6.0
1,139,2,2.0
1,140,2,2.0
1,142,2,2.0
1,143,2,2.0
1,144,2,2.0
1,145,2,2.0
1,146,2,2.0
1,149,2,6.0
1,153,2,2.0
1,154,2,2.0
1,155,2,2.0
1,156,2,2.0
1,157,2,2.0
1,158,2,2.0
1,159,2,2.0
1,160,2,2.0
1,161,2,2.0
1,162,2,2.0
1,163,2,2.0
1,164,2,6.0
1,165,2,2.0
1,167,2,6.0
1,168,2,6.0
1,169,2,6.0
1,170,2,2.0
1,171,2,2.0
1,172,2,2.0
1,173,2,6.0
1,174,2,6.0
1,175,2,6.0
1,176,2,6.0
1,0,3,2.0
1,2,3,2.0
1,3,3,2.0
1,4,3,2.0
1,5,3,2.0
1,6,3,2.0
1,7,3,2.0
1,8,3,2.0
1,9,3,2.0
1,10,3,2.0
1,11,3,2.0
1,12,3,2.0
1,13,3,2.0
1,14,3,2.0
1,15,3,2.0
1,16,3,2.0
1,17,3,2.0
1,18,3,2.0
1,19,3,2.0
1,20,3,2.0
1,21,3,2.0
1,22,3,2.0
1,24,3,2.0
1,25,3,2.0
1,26,3,2.0
1,27,3,2.0
1,28,3,2.0
1,29,3,2.0
1,30,3,2.0
1,31,3,2.0
1,32,3,2.0
1,33,3,2.0
1,34,3,2.0
1,36,3,2.0
1,37,3,2.0
1,38,3,2.0
1,39,3,2.0
1,40,3,2.0
1,41,3,2.0
1,42,3,2.0
1,43,3,2.0
1,44,3,2.0
1,45,3,2.0
1,46,3,2.0
1,47,3,2.0
1,48,3,2.0
1,50,3,2.0
1,51,3,2.0
1,52,3,2.0
1,53,3,2.0
1,55,3,2.0
1,56,3,2.0
1,57,3,2.0
1,58,3,2.0
1,59,3,6.0
1,60,3,2.0
1,61,3,2.0
1,62,3,2.0
1,63,3,2.0
1,64,3,2.0
1,65,3,2.0
1,66,3,2.0
1,67,3,2.0
1,68,3,2.0
1,69,3,2.0
1,70,3,2.0
1,71,3,2.0
1,72,3,2.0
1,73,3,2.0
1,74,3,2.0
1,75,3,2.0
1,76,3,2.0
1,77,3,2.0
1,78,3,2.0
1,79,3,2.0
1,80,3,2.0
1,81,3,2.0
1,82,3,2.0
1,83,3,2.0
1,84,3,2.0
1,85,3,2.0
1,86,3,2.0
1,87,3,2.0
1,88,3,2.0
1,89,3,2.0
1,92,3,2.0
1,93,3,2.0
1,94,3,2.0
1,95,3,6.0
1,96,3,6.0
1,97,3,2.0
1,98,3,2.0
1,101,3,2.0
1,102,3,2.0
1,103,3,6.0
1,104,3,6.0
1,109,3,6.0
1,110,3,2.0
1,111,3,2.0
1,113,3,2.0
1,114,3,2.0
1,115,3,2.0
1,118,3,2.0
1,120,3,2.0
1,121,3,2.0
1,122,3,6.0
1,123,3,2.0
1,124,3,6.0
1,125,3,2.0
1,126,3,6.0
1,128,3,6.0
1,129,3,6.0
1,132,3,6.0
1,133,3,2.0
1,135,3,6.0
1,136,3,6.0
1,137,3,9.0
1,138,3,6.0
1,139,3,2.0
1,140,3,2.0
1,142,3,2.0
1,143,3,2.0
1,144,3,2.0
1,145,3,2.0
1,146,3,2.0
1,149,3,6.0
1,153,3,2.0
1,154,3,2.0
1,155,3,2.0
1,156,3,2.0
1,157,3,2.0
1,158,3,2.0
1,159,3,2.0
1,160,3,2.0
1,161,3,2.0
1,162,3,2.0
1,163,3,2.0
1,164,3,6.0
1,165,3,2.0
1,167,3,6.0
1,168,3,6.0
1,169,3,6.0
1,170,3,2.0
1,171,3,2.0
1,172,3,2.0
1,173,3,6.0
1,174,3,6.0
1,175,3,6.0
1,176,3,6.0
2,0,0,2.0
2,2,0,2.0
2,3,0,2.0
2,4,0,2.0
2,5,0,2.0
2,6,0,2.0
2,7,0,2.0
2,8,0,2.0
2,9,0,2.0
2,10,0,2.0
2,11,0,2.0
2,12,0,2.0
2,13,0,2.0
2,14,0,2.0
2,15,0,2.0
2,16,0,2.0
2,18,0,2.0
2,19,0,2.0
2,20,0,2.0
2,21,0,2.0
2,22,0,2.0
2,24,0,2.0
2,25,0,2.0
2,26,0,2.0
2,27,0,2.0
2,28,0,2.0
2,29,0,2.0
2,30,0,2.0
2,31,0,2.0
2,32,0,2.0
2,33,0,2.0
2,34,0,2.0
2,36,0,2.0
2,37,0,2.0
2,38,0,2.0
2,39,0,2.0
2,40,0,2.0
2,41,0,2.0
2,42,0,2.0
2,43,0,2.0
2,44,0,2.0
2,45,0,2.0
2,46,0,2.0
2,47,0,2.0
2,48,0,2.0
2,50,0,2.0
2,51,0,2.0
2,52,0,2.0
2,53,0,2.0
2,55,0,2.0
2,56,0,2.0
2,57,0,2.0
2,58,0,2.0
2,60,0,2.0
2,61,0,2.0
2,62,0,2.0
2,63,0,2.0
2,64,0,2.0
2,65,0,2.0
2,66,0,2.0
2,67,0,2.0
2,68,0,2.0
2,69,0,2.0
2,70,0,2.0
2,71,0,2.0
2,72,0,2.0
2,73,0,2.0
2,74,0,2.0
2,75,0,2.0
2,76,0,2.0
2,77,0,2.0
2,78,0,2.0
2,79,0,2.0
2,80,0,2.0
2,81,0,2.0
2,82,0,2.0
2,83,0,2.0
2,84,0,2.0
2,85,0,2.0
2,86,0,2.0
2,87,0,2.0
2,88,0,2.0
2,89,0,2.0
2,92,0,2.0
2,93,0,2.0
2,94,0,2.0
2,97,0,2.0
2,99,0,2.0
2,100,0,2.0
2,101,0,2.0
2,102,0,2.0
2,110,0,2.0
2,111,0,2.0
2,112,0,2.0
2,113,0,2.0
2,114,0,2.0
2,115,0,2.0
2,118,0,2.0
2,120,0,2.0
2,121,0,2.0
2,123,0,2.0
2,125,0,2.0
2,133,0,2.0
2,136,0,6.0
2,139,0,2.0
2,140,0,2.0
2,142,0,2.0
2,143,0,2.0
2,144,0,2.0
2,145,0,2.0
2,146,0,2.0
2,154,0,2.0
2,155,0,2.0
2,156,0,2.0
2,157,0,2.0
2,158,0,2.0
2,159,0,2.0
2,160,0,2.0
2,161,0,2.0
2,162,0,2.0
2,163,0,2.0
2,165,0,2.0
2,167,0,6.0
2,170,0,2.0
2,171,0,2.0
2,177,0,2.0
2,179,0,3.0
2,0,1,2.0
2,2,1,2.0
2,3,1,2.0
2,4,1,2.0
2,5,1,2.0
2,6,1,2.0
2,7,1,2.0
2,8,1,2.0
2,9,1,2.0
2,10,1,2.0
2,11,1,2.0
2,12,1,2.0
2,13,1,2.0
2,14,1,2.0
2,15,1,2.0
2,16,1,2.0
2,18,1,2.0
2,19,1,2.0
2,20,1,2.0
2,21,1,2.0
2,22,1,2.0
2,24,1,2.0
2,25,1,2.0
2,26,1,2.0
2,27,1,2.0
2,28,1,2.0
2,29,1,2.0
2,30,1,2.0
2,31,1,2.0
2,32,1,2.0
2,33,1,2.0
2,34,1,2.0
2,36,1,2.0
2,37,1,2.0
2,38,1,2.0
2,39,1,2.0
2,40,1,2.0
2,41,1,2.0
2,42,1,2.0
2,43,1,2.0
2,44,1,2.0
2,45,1,2.0
2,46,1,2.0
2,47,1,2.0
2,48,1,2.0
2,50,1,2.0
2,51,1,2.0
2,52,1,2.0
2,53,1,2.0
2,55,1,2.0
2,56,1,2.0
2,57,1,2.0
2,58,1,2.0
2,60,1,2.0
2,61,1,2.0
2,62,1,2.0
2,63,1,2.0
2,64,1,2.0
2,65,1,2.0
2,66,1,2.0
2,67,1,2.0
2,68,1,2.0
2,69,1,2.0
2,70,1,2.0
2,71,1,2.0
2,72,1,2.0
2,73,1,2.0
2,74,1,2.0
2,75,1,2.0
2,76,1,2.0
2,77,1,2.0
2,78,1,2.0
2,79,1,2.0
2,80,1,2.0
2,81,1,2.0
2,82,1,2.0
2,83,1,2.0
2,84,1,2.0
2,85,1,2.0
2,86,1,2.0
2,87,1,2.0
2,88,1,2.0
2,89,1,2.0
2,92,1,2.0
2,93,1,2.0
2,94,1,2.0
2,97,1,2.0
2,99,1,2.0
2,100,1,2.0
2,101,1,2.0
2,102,1,2.0
2,110,1,2.0
2,111,1,2.0
2,112,1,2.0
2,113,1,2.0
2,114,1,2.0
2,115,1,2.0
2,118,1,2.0
2,120,1,2.0
2,121,1,2.0
2,123,1,2.0
2,125,1,2.0
2,133,1,2.0
2,136,1,6.0
2,139,1,2.0
2,140,1,2.0
2,142,1,2.0
2,143,1,2.0
2,144,1,2.0
2,145,1,2.0
2,146,1,2.0
2,154,1,2.0
2,155,1,2.0
2,156,1,2.0
2,157,1,2.0
2,158,1,2.0
2,159,1,2.0
2,160,1,2.0
2,161,1,2.0
2,162,1,2.0
2,163,1,2.0
2,165,1,2.0
2,167,1,6.0
2,170,1,2.0
2,171,1,2.0
2,177,1,2.0
2,179,1,3.0
2,0,2,2.0
2,2,2,2.0
2,3,2,2.0
2,4,2,2.0
2,5,2,2.0
2,6,2,2.0
2,7,2,2.0
2,8,2,2.0
2,9,2,2.0
2,10,2,2.0
2,11,2,2.0
2,12,2,2.0
2,13,2,2.0
2,14,2,2.0
2,15,2,2.0
2,16,2,2.0
2,18,2,2.0
2,19,2,2.0
2,20,2,2.0
2,21,2,2.0
2,22,2,2.0
2,24,2,2.0
2,25,2,2.0
2,26,2,2.0
2,27,2,2.0
2,28,2,2.0
2,29,2,2.0
2,30,2,2.0
2,31,2,2.0
2,32,2,2.0
2,33,2,2.0
2,34,2,2.0
2,36,2,2.0
2,37,2,2.0
2,38,2,2.0
2,39,2,2.0
2,40,2,2.0
2,41,2,2.0
2,42,2,2.0
2,43,2,2.0
2,44,2,2.0
2,45,2,2.0
2,46,2,2.0
2,47,2,2.0
2,48,2,2.0
2,50,2,2.0
