station_id,product_id,load
12,74,867.0
12,75,1213.0
12,76,537.0
12,77,912.0
12,78,1484.0
12,79,1886.0
12,80,746.0
12,81,71.0
12,82,1484.0
12,83,805.0
12,84,313.0
12,85,413.0
12,86,680.0
12,87,1411.0
12,88,1850.0
12,89,663.0
12,90,1693.0
12,91,549.0
12,92,365.0
12,93,145.0
12,94,1531.0
12,95,1648.0
12,96,1369.0
12,97,952.0
12,98,927.0
12,99,1487.0
12,100,978.0
13,1,66.0
13,2,1025.0
13,3,226.0
13,4,738.0
13,5,1450.0
13,6,573.0
13,7,1222.0
13,8,1569.0
13,9,1016.0
13,10,644.0
13,11,495.0
13,12,205.0
13,13,241.0
13,14,1846.0
13,15,879.0
13,16,922.0
13,17,359.0
13,18,68.0
13,19,434.0
13,20,825.0
13,21,1046.0
13,22,1477.0
13,23,1646.0
13,24,1193.0
13,25,1903.0
13,26,1086.0
13,27,157.0
13,28,163.0
13,29,1850.0
13,30,463.0
13,31,879.0
13,32,707.0
13,33,1604.0
13,34,828.0
13,35,1171.0
13,36,1168.0
13,37,450.0
13,38,1914.0
13,39,1292.0
13,40,1651.0
13,41,1256.0
13,42,803.0
13,43,783.0
13,44,489.0
13,45,130.0
13,46,1899.0
13,47,784.0
13,48,362.0
13,49,47.0
13,50,1780.0
13,51,1199.0
13,52,743.0
13,53,1938.0
13,54,1031.0
13,55,779.0
13,56,700.0
13,57,515.0
13,58,1419.0
13,59,468.0
13,60,808.0
13,61,244.0
13,62,1395.0
13,63,1573.0
13,64,514.0
13,65,80.0
13,66,113.0
13,67,1627.0
13,68,1686.0
13,69,177.0
13,70,809.0
13,71,802.0
13,72,1930.0
13,73,938.0
13,74,1198.0
13,75,28.0
13,76,1392.0
13,77,914.0
13,78,246.0
13,79,1918.0
13,80,278.0
13,81,1314.0
13,82,121.0
13,83,1327.0
13,84,219.0
13,85,391.0
13,86,1517.0
13,87,1020.0
13,88,1887.0
13,89,645.0
13,90,1310.0
13,91,1702.0
13,92,1827.0
13,93,81.0
13,94,1812.0
13,95,893.0
13,96,707.0
13,97,1516.0
13,98,1307.0
13,99,1511.0
13,100,1193.0
14,1,689.0
14,2,1046.0
14,3,48.0
14,4,748.0
14,5,1585.0
14,6,1839.0
14,7,1643.0
14,8,802.0
14,9,44.0
14,10,883.0
14,11,412.0
14,12,1261.0
14,13,1220.0
14,14,277.0
14,15,849.0
14,16,595.0
14,17,1444.0
14,18,959.0
14,19,784.0
14,20,1445.0
14,21,850.0
14,22,1235.0
14,23,421.0
14,24,1287.0
14,25,1899.0
14,26,1688.0
14,27,191.0
14,28,692.0
14,29,1936.0
14,30,1888.0
14,31,1019.0
14,32,809.0
14,33,1805.0
14,34,1125.0
14,35,1586.0
14,36,866.0
14,37,1765.0
14,38,600.0
14,39,1279.0
14,40,1380.0
14,41,301.0
14,42,1334.0
14,43,1455.0
14,44,240.0
14,45,1564.0
14,46,190.0
14,47,541.0
14,48,103.0
14,49,1371.0
14,50,1896.0
14,51,911.0
14,52,1476.0
14,53,31.0
14,54,38.0
14,55,794.0
14,56,574.0
14,57,1345.0
14,58,1801.0
14,59,1628.0
14,60,704.0
14,61,1766.0
14,62,716.0
14,63,664.0
14,64,1908.0
14,65,267.0
14,66,1743.0
14,67,1540.0
14,68,1126.0
14,69,42.0
14,70,1106.0
14,71,1510.0
14,72,1305.0
14,73,1090.0
14,74,1387.0
14,75,1270.0
14,76,1855.0
14,77,1730.0
14,78,224.0
14,79,1090.0
14,80,1452.0
14,81,1260.0
14,82,1444.0
14,83,7.0
14,84,1616.0
14,85,1762.0
14,86,1323.0
14,87,1786.0
14,88,1616.0
14,89,1366.0
14,90,849.0
14,91,1154.0
14,92,388.0
14,93,401.0
14,94,1225.0
14,95,57.0
14,96,1048.0
14,97,1816.0
14,98,1867.0
14,99,154.0
14,100,1396.0
15,1,1939.0
15,2,511.0
15,3,1776.0
15,4,872.0
15,5,54.0
15,6,864.0
15,7,1419.0
15,8,558.0
15,9,309.0
15,10,1592.0
15,11,347.0
15,12,598.0
15,13,1544.0
15,14,617.0
15,15,288.0
15,16,973.0
15,17,883.0
15,18,665.0
15,19,142.0
15,20,80.0
15,21,564.0
15,22,1174.0
15,23,1157.0
15,24,1289.0
15,25,1923.0
15,26,54.0
15,27,268.0
15,28,1291.0
15,29,214.0
15,30,941.0
15,31,871.0
15,32,1082.0
15,33,1673.0
15,34,1594.0
15,35,788.0
15,36,119.0
15,37,952.0
15,38,1938.0
15,39,1235.0
15,40,1052.0
15,41,288.0
15,42,1605.0
15,43,1957.0
15,44,332.0
15,45,83.0
15,46,1658.0
15,47,1938.0
15,48,1019.0
15,49,817.0
15,50,851.0
15,51,1013.0
15,52,1183.0
15,53,1232.0
15,54,1949.0
15,55,202.0
15,56,1254.0
15,57,1813.0
15,58,1615.0
15,59,1162.0
15,60,470.0
15,61,154.0
15,62,1394.0
15,63,1722.0
15,64,1404.0
15,65,1980.0
15,66,67.0
15,67,160.0
15,68,1829.0
15,69,723.0
15,70,1765.0
15,71,709.0
15,72,679.0
15,73,529.0
15,74,452.0
15,75,645.0
15,76,1584.0
15,77,712.0
15,78,642.0
15,79,1472.0
15,80,1106.0
15,81,301.0
15,82,1813.0
15,83,692.0
15,84,1673.0
15,85,1977.0
15,86,1819.0
15,87,891.0
15,88,861.0
15,89,247.0
15,90,134.0
15,91,1880.0
15,92,756.0
15,93,672.0
15,94,882.0
15,95,269.0
15,96,44.0
15,97,209.0
15,98,936.0
15,99,225.0
15,100,1805.0
16,1,1481.0
16,2,860.0
16,3,448.0
16,4,379.0
16,5,1547.0
16,6,1365.0
16,7,1841.0
16,8,498.0
16,9,623.0
16,10,360.0
16,11,1877.0
16,12,762.0
16,13,1442.0
16,14,417.0
16,15,1641.0
16,16,560.0
16,17,136.0
16,18,677.0
16,19,1644.0
16,20,1388.0
16,21,1720.0
16,22,1346.0
16,23,1456.0
16,24,808.0
16,25,1763.0
16,26,1651.0
16,27,1796.0
16,28,746.0
16,29,1046.0
16,30,1263.0
16,31,196.0
16,32,756.0
16,33,1908.0
16,34,1487.0
16,35,1310.0
16,36,43.0
16,37,1544.0
16,38,1197.0
16,39,62.0
16,40,1629.0
16,41,1199.0
16,42,178.0
16,43,1479.0
16,44,1659.0
16,45,1908.0
16,46,1115.0
16,47,1686.0
16,48,412.0
16,49,897.0
16,50,1333.0
16,51,936.0
16,52,688.0
16,53,814.0
16,54,919.0
16,55,796.0
16,56,710.0
16,57,1490.0
16,58,1578.0
16,59,1516.0
16,60,1772.0
16,61,1804.0
16,62,1389.0
16,63,73.0
16,64,137.0
16,65,1447.0
16,66,1839.0
16,67,1326.0
16,68,221.0
16,69,851.0
16,70,1576.0
16,71,426.0
16,72,1461.0
16,73,73.0
16,74,105.0
16,75,730.0
16,76,1536.0
16,77,1147.0
16,78,777.0
16,79,1226.0
16,80,1544.0
16,81,1563.0
16,82,750.0
16,83,1398.0
16,84,931.0
16,85,1635.0
16,86,1172.0
16,87,1123.0
16,88,328.0
16,89,215.0
16,90,1056.0
16,91,331.0
16,92,1395.0
16,93,363.0
16,94,140.0
16,95,1039.0
16,96,233.0
16,97,544.0
16,98,1180.0
16,99,937.0
16,100,903.0
17,1,733.0
17,2,819.0
17,3,1845.0
17,4,1021.0
17,5,1552.0
17,6,1477.0
17,7,707.0
17,8,1484.0
17,9,1018.0
17,10,515.0
17,11,923.0
17,12,482.0
17,13,614.0
17,14,615.0
17,15,720.0
17,16,702.0
17,17,622.0
17,18,339.0
17,19,1130.0
17,20,958.0
17,21,516.0
17,22,1297.0
17,23,304.0
17,24,1752.0
17,25,1013.0
17,26,1787.0
17,27,918.0
17,28,1382.0
17,29,1988.0
17,30,1915.0
17,31,1837.0
17,32,428.0
17,33,820.0
17,34,1788.0
17,35,1711.0
17,36,1037.0
17,37,524.0
17,38,881.0
17,39,1427.0
17,40,359.0
17,41,1756.0
17,42,1943.0
17,43,1041.0
17,44,1246.0
17,45,1545.0
17,46,1826.0
17,47,1612.0
